Wavelength (nm),BLANK1,L470JUNE2022,L377JUNE2422,L375JUNE1722,L222JUNE2822,BLANK2,L378JUNE2722,L373JUNE1022,L373JUNE2722,L442JUNE822,L114JUNE1022,L114JULY122,L224JUNE2922,L626JUNE622,BLANK3,L239JUNE322
583.0569458,-4.07E-05,0.004827518,0.001661923,0.001024168,0.004800244,-0.001833562,-8.85E-06,0.000157389,-0.000954453,0.000243681,0.001072562,-0.001158404,-0.001255207,-0.000527339,0.000284813,0.002083842
582.0145874,-0.000164759,0.004826811,0.001631469,0.00124506,0.004681981,-0.001740342,7.01E-05,0.000209675,-0.000746117,0.000425904,0.001087614,-0.001113738,-0.001294335,-0.000451941,0.000317841,0.002027559
580.9720459,-0.000111399,0.005134348,0.001857246,0.001293011,0.004764911,-0.00180665,0.000148456,0.000356777,-0.000676856,0.000347969,0.001227849,-0.00098679,-0.001077641,-0.000400892,0.000347244,0.001909242
579.9291382,-7.26E-05,0.004986352,0.001528717,0.001162488,0.004964855,-0.001907999,3.46E-05,0.000264506,-0.00083893,0.000132427,0.001209808,-0.001100363,-0.001190829,-0.000704045,0.00019569,0.001999368
579.0350342,-0.000111554,0.005045325,0.001703553,0.001308252,0.005033566,-0.001805258,3.20E-05,0.000194059,-0.000742448,0.000311572,0.000953676,-0.001116423,-0.001233783,-0.000503346,0.000208795,0.00201042
577.9916992,7.49E-05,0.00507793,0.00160611,0.001156804,0.005227922,-0.001790358,-4.89E-05,0.00018528,-0.000833814,0.000353358,0.001142192,-0.000961066,-0.001097885,-0.000587369,0.000160341,0.00212044
576.9480591,-9.16E-05,0.005090738,0.001759066,0.001227096,0.005292771,-0.001783449,0.000152625,0.000154075,-0.000702701,0.000417819,0.000956011,-0.00107635,-0.001217572,-0.000434046,0.000239563,0.002130377
576.0532837,8.12E-05,0.005285303,0.001850434,0.001368986,0.005581287,-0.001630495,0.00011034,0.000292403,-0.000614047,0.000508361,0.00120228,-0.000998877,-0.001098401,-0.000497037,0.000186212,0.002170986
575.0090942,-7.49E-05,0.005327282,0.001852072,0.001372856,0.005449469,-0.001714611,0.000128724,0.000299682,-0.000639275,0.000469748,0.001182812,-0.000967264,-0.001115959,-0.000565757,0.000174377,0.002138155
573.9647217,0.000107544,0.005448473,0.001824049,0.001549733,0.005512385,-0.001695427,0.000235911,0.000222003,-0.000778676,0.000549078,0.001157713,-0.00114534,-0.001208021,-0.000491659,0.000189656,0.002173327
573.0692749,4.01E-06,0.005420662,0.001811961,0.001408537,0.005480323,-0.001764887,0.00017114,0.000274892,-0.000733765,0.000559912,0.001218763,-0.000960394,-0.001087401,-0.000576512,0.000317167,0.002236238
572.024353,-0.000121958,0.005475368,0.001731179,0.00136613,0.005453034,-0.0017835,0.000100656,8.84E-05,-0.000880162,0.000468944,0.001103081,-0.0010481,-0.001311523,-0.000641912,0.000132919,0.002176241
570.979126,1.51E-05,0.005477649,0.001884907,0.001334892,0.005565896,-0.001670673,0.000112101,0.000243293,-0.00064796,0.000521605,0.00120433,-0.001037822,-0.00104686,-0.000580183,0.000212602,0.002205822
569.9336548,-8.40E-05,0.005519175,0.001788255,0.001328894,0.005546651,-0.001688156,0.000394319,0.000296625,-0.000557536,0.00061152,0.0012035,-0.000869777,-0.001193256,-0.000486797,0.000119791,0.002209282
569.0373535,-0.000173867,0.005516999,0.001725357,0.001254224,0.005545838,-0.001581442,0.000267484,0.000363695,-0.000653026,0.000555609,0.001297477,-0.000865282,-0.001054452,-0.000413823,0.000107725,0.002289659
567.991394,-1.62E-05,0.005837645,0.001865461,0.001313445,0.005534932,-0.00167289,0.000331078,0.000310717,-0.00067391,0.000404683,0.001245865,-0.000779606,-0.00117947,-0.000443459,-3.55E-05,0.002304701
566.9451904,-0.00015622,0.005707454,0.001814275,0.001441832,0.005676925,-0.001704555,0.000233347,0.000332581,-0.000646874,0.000527177,0.001297893,-0.000818364,-0.000983846,-0.000512757,-3.13E-05,0.002155272
566.0481567,-0.000138313,0.005920612,0.001809596,0.001420795,0.00564674,-0.001807578,0.000267847,0.000413259,-0.000573048,0.000554469,0.001311653,-0.000858203,-0.000984156,-0.000465853,0.000218533,0.002339106
565.0014648,-0.00010555,0.005833159,0.001772842,0.001458558,0.005723873,-0.001688517,0.00037468,0.000363021,-0.000743171,0.000416627,0.001471363,-0.000958224,-0.001190674,-0.000570256,0.000358721,0.002383664
563.9544678,1.68E-05,0.005760884,0.001708933,0.001372414,0.005610525,-0.0016929,0.000259196,0.000274556,-0.000682232,0.000535548,0.001472246,-0.000799968,-0.001034981,-0.000346268,0.000165987,0.002565068
563.0568237,-2.74E-06,0.005878418,0.001900507,0.001492247,0.005884873,-0.001545487,0.000422924,0.000281886,-0.000544558,0.000526581,0.001446741,-0.000872206,-0.000907183,-0.000487521,8.28E-05,0.002300225
562.0093384,-3.55E-05,0.005953546,0.001942602,0.001375037,0.006126051,-0.001709763,0.00045661,0.000299811,-0.000554848,0.000603355,0.001329569,-0.000868537,-0.001017523,-0.000397685,0.000192505,0.002505624
560.9615479,-3.91E-05,0.005892036,0.001778586,0.001411082,0.006382021,-0.001660977,0.000506469,0.000409243,-0.000425512,0.000674983,0.001521807,-0.000704459,-0.000829216,-0.000420081,0.000108579,0.002390119
560.0632935,-4.97E-05,0.006085727,0.001967929,0.001597172,0.00680921,-0.001740394,0.000560223,0.000296211,-0.000553141,0.000552343,0.001406823,-0.000817951,-0.000798004,-0.000347665,2.65E-05,0.002467562
559.0150146,3.16E-06,0.006236672,0.002185216,0.001614372,0.007099473,-0.001741683,0.000568414,0.000252824,-0.000550349,0.000569891,0.001514092,-0.000710196,-0.00099459,-0.000439425,0.000121137,0.002494273
557.9665527,5.75E-05,0.006230002,0.002116486,0.001415653,0.007190551,-0.001542185,0.00065165,0.000459823,-0.00047723,0.000742863,0.001538744,-0.000657265,-0.000869622,-0.000201398,2.75E-05,0.002695076
557.067627,4.53E-05,0.006261752,0.002162582,0.001586962,0.00747804,-0.00163065,0.000792289,0.000424012,-0.000465232,0.000666194,0.001532847,-0.000726891,-0.000909095,-0.000301674,5.53E-05,0.00255059
556.0186157,1.24E-05,0.006314515,0.002238892,0.001525834,0.00756082,-0.001550078,0.000805853,0.000448499,-0.000338457,0.000818924,0.001642798,-0.000507844,-0.00080343,-0.000232963,8.07E-05,0.002701483
554.9693604,6.29E-06,0.006292558,0.002100515,0.00151017,0.007603995,-0.001525109,0.000800873,0.000496595,-0.000417599,0.000709907,0.001602187,-0.000636018,-0.000726632,-0.000317712,0.000253109,0.002751419
554.0697632,-0.000179818,0.006450957,0.002179649,0.001540277,0.007726982,-0.001482906,0.000747297,0.000340456,-0.000457578,0.000766123,0.001613047,-0.000592953,-0.000741517,-0.000188254,0.000126653,0.002643844
553.0200195,-9.50E-05,0.006367967,0.002063398,0.001546953,0.007673862,-0.001610637,0.000758007,0.000393645,-0.000458147,0.000951159,0.001652152,-0.000677787,-0.000775782,-0.000261163,9.21E-05,0.002668248
551.9700317,-2.98E-05,0.006264824,0.001957553,0.001435209,0.007504955,-0.001520105,0.000857335,0.000554858,-0.000384909,0.001044875,0.001809362,-0.000526977,-0.000767152,-0.000131222,0.000149388,0.002823168
551.0697632,-0.000110364,0.006512205,0.002048807,0.001481181,0.007496686,-0.001512263,0.000882468,0.00044754,-0.000348441,0.000979049,0.001662417,-0.000561052,-0.000808649,-0.000139037,7.61E-06,0.002711955
550.0192871,-1.11E-05,0.006694947,0.002266448,0.001684271,0.007750145,-0.001573653,0.001044044,0.000590938,-0.000154201,0.000994849,0.001748956,-0.000306071,-0.000654422,-0.000136294,0.00016306,0.002878773
548.9685669,2.06E-05,0.006835296,0.002141485,0.001612865,0.00751075,-0.001536562,0.000996873,0.000436113,-0.000294534,0.001087899,0.001818148,-0.000361114,-0.000630538,-4.25E-05,0.000203304,0.002955625
548.067688,-8.95E-05,0.006861804,0.002122365,0.001657453,0.007659319,-0.001469646,0.001105883,0.000608202,-0.000158238,0.00108424,0.001887377,-0.000298725,-0.000649718,-4.74E-05,9.43E-05,0.002993027
547.0164795,-2.98E-05,0.007032802,0.00211118,0.001704826,0.007669515,-0.001418665,0.001045264,0.00057396,-0.00030633,0.001200567,0.001856726,-0.000256661,-0.000629763,-6.30E-05,1.38E-05,0.002947702
545.9649658,-0.000111865,0.007042457,0.002028729,0.001579687,0.007567774,-0.001461287,0.001094698,0.000621164,-0.000185149,0.001247916,0.001851708,-0.000298518,-0.000558157,5.84E-05,0.000135845,0.003170878
545.0634766,-7.97E-05,0.007152602,0.002114353,0.001625987,0.007365707,-0.001407105,0.001276915,0.000592053,-0.000109277,0.001206874,0.00190724,-0.000164552,-0.000477023,8.68E-05,0.000114457,0.003102852
544.0115356,-0.000151096,0.007170997,0.002213419,0.001716339,0.007353912,-0.00131493,0.001386489,0.000715041,-6.48E-05,0.001256483,0.002007612,-9.62E-05,-0.000429702,9.64E-05,0.000135146,0.003174111
542.9592896,-8.27E-05,0.007292308,0.002275061,0.001843935,0.007578258,-0.001353072,0.001356106,0.000664379,-0.000154874,0.00125464,0.001986469,-0.000141573,-0.000510223,7.38E-05,7.64E-06,0.003027225
542.0571899,-0.000144937,0.007431244,0.002400843,0.001775779,0.007664535,-0.001394307,0.001343383,0.000650276,-5.11E-05,0.001274734,0.002084856,-0.000145817,-0.000486125,0.000123701,-7.20E-06,0.003141231
541.0044556,-2.12E-05,0.007430032,0.00231014,0.001797613,0.00765592,-0.001314259,0.001393085,0.000824474,-0.000101565,0.001357483,0.002180872,-0.000185356,-0.000451062,9.81E-05,-2.27E-05,0.00310572
539.9515381,-0.00012144,0.007475564,0.002236264,0.001833667,0.007699552,-0.001320195,0.001364909,0.000739363,-9.34E-05,0.001313211,0.002112532,-0.000144627,-0.000493572,0.000137347,2.23E-05,0.003178414
539.0487671,1.87E-05,0.007631919,0.002338273,0.001839464,0.007787382,-0.001425063,0.001399006,0.000711178,-0.000125529,0.001363767,0.002132016,-6.98E-05,-0.000402858,0.000150916,-4.03E-05,0.003252346
537.9953613,-2.25E-05,0.007702055,0.002294187,0.001878356,0.007934754,-0.00116145,0.001614866,0.000892247,4.67E-05,0.001449286,0.002269518,0.000130148,-0.000380564,0.000280591,3.47E-06,0.003359733
536.9416504,-5.67E-05,0.00772353,0.002315839,0.001923855,0.00781466,-0.001406383,0.001551006,0.000708896,-4.57E-05,0.001363611,0.002200202,6.24E-05,-0.00036758,0.000235885,-6.26E-05,0.003297207
536.0383301,0.00016319,0.007854512,0.002439394,0.002032656,0.007826678,-0.001254433,0.001640407,0.000800095,7.20E-06,0.001561969,0.002255883,6.76E-05,-0.000338715,0.000254663,3.70E-05,0.003377446
534.9841309,-7.69E-05,0.007852034,0.002407533,0.001915067,0.00796763,-0.001232493,0.001780665,0.000801418,0.000144856,0.001563268,0.002344285,0.000187041,-0.000241294,0.000372193,4.99E-05,0.003404188
533.9297485,-9.73E-05,0.007891995,0.002374632,0.001895619,0.007951337,-0.001325872,0.001728606,0.000823384,6.19E-05,0.001530431,0.002388323,0.000145504,-0.000267423,0.000383074,-1.20E-05,0.003332003
533.0257568,-6.51E-05,0.008033179,0.002337518,0.002014503,0.008027193,-0.001355808,0.001633548,0.000832099,-5.17E-05,0.001475753,0.002326093,8.91E-05,-0.000338457,0.000242308,-0.000102341,0.003419998
531.9708862,-1.30E-05,0.008154283,0.002342072,0.002108917,0.008184855,-0.001246896,0.001684453,0.000803389,-3.91E-05,0.001510118,0.002440279,0.0001215,-0.000355528,0.000305251,0.000137761,0.003642426
531.0665283,-6.50E-05,0.008521944,0.002589728,0.002034815,0.008387779,-0.001299136,0.001866501,0.000783057,8.28E-07,0.001562463,0.00236076,0.000249457,-0.000315021,0.000456843,-0.000108449,0.00347534
530.0111694,1.66E-05,0.00907168,0.002654809,0.002060121,0.008352733,-0.001183962,0.001992815,0.000742189,9.40E-05,0.001639524,0.002413207,0.000266604,-0.000269596,0.000383048,-1.54E-05,0.003545695
528.9555664,-8.52E-05,0.009666684,0.002622775,0.002060329,0.00824057,-0.001383418,0.001802708,0.000800718,-2.93E-05,0.001556176,0.002448479,7.03E-05,-0.000353769,0.000290097,-7.89E-05,0.003557726
528.0505981,-0.000122579,0.010108882,0.002608217,0.002085949,0.008425625,-0.001336144,0.001862289,0.000900133,6.90E-05,0.001763459,0.002649417,0.000123856,-0.000292206,0.000356259,-1.36E-05,0.003821353
526.9945068,-5.88E-05,0.009850256,0.002759286,0.002030732,0.008386011,-0.001311575,0.001948452,0.000864027,1.74E-05,0.001704904,0.002629051,0.000207422,-0.000280875,0.00044342,4.56E-06,0.003694663
525.9382324,-8.36E-05,0.009575271,0.002568974,0.00213558,0.008499532,-0.001271777,0.001982621,0.000884751,0.000106586,0.001745629,0.002602696,0.000188076,-0.000259973,0.000415487,4.74E-05,0.003896413
525.0326538,8.11E-05,0.008944031,0.002516273,0.002206082,0.008550746,-0.001286747,0.001977446,0.000862548,-9.94E-06,0.001693808,0.002614233,0.000243085,-0.000266906,0.000383281,-9.67E-05,0.003803883
523.9758301,-8.59E-06,0.008734903,0.002565641,0.002119972,0.008661247,-0.001436364,0.001993777,0.000839361,-7.15E-05,0.001731075,0.002545721,0.000344653,-0.00029231,0.00026378,-5.47E-05,0.003886645
523.0698853,-0.00012646,0.008829732,0.002603972,0.002244226,0.008892189,-0.001405351,0.001957397,0.000898655,5.97E-05,0.00172897,0.002616134,0.000205195,-0.000347923,0.00033113,-3.93E-06,0.003809654
522.0126343,-7.15E-05,0.00874045,0.002494533,0.002220704,0.008928836,-0.001446891,0.001953887,0.000767083,-1.58E-05,0.001847627,0.00253778,0.000189009,-0.000384185,0.000380768,-7.60E-05,0.003678503
520.9551392,-4.90E-05,0.008886508,0.002619389,0.002108474,0.009197226,-0.001437654,0.001960336,0.000775537,-0.000111554,0.001836968,0.00268062,0.000202838,-0.000420754,0.000329602,-0.000107465,0.003702625
520.048584,-7.77E-05,0.009108555,0.002729668,0.00237458,0.00954767,-0.001353898,0.002087249,0.000856634,2.73E-05,0.001806763,0.00273829,0.000270593,-0.000267682,0.000436268,1.75E-05,0.003890145
518.9906616,7.72E-05,0.009147627,0.002809906,0.002376376,0.009586492,-0.001390901,0.00208059,0.000827664,2.61E-06,0.00194073,0.002736597,0.000283725,-0.000290757,0.000351933,0.000127222,0.00405577
517.9324951,2.15E-05,0.00921346,0.002725187,0.002473445,0.009502001,-0.001546415,0.002020173,0.000863041,-1.53E-05,0.001893045,0.002801882,0.000174688,-0.000400582,0.000352062,5.73E-05,0.004007068
517.0252686,-8.09E-05,0.009265578,0.002711981,0.002421381,0.009346982,-0.001545229,0.001931187,0.000900315,-6.08E-05,0.001806477,0.002753764,0.000146824,-0.000360701,0.000326648,0.000122173,0.00398353
515.9666748,-7.53E-05,0.009407924,0.002853262,0.002562282,0.009437949,-0.001542546,0.002075987,0.000915671,2.94E-05,0.001823919,0.002840782,0.000238372,-0.000318798,0.000377167,-7.70E-05,0.004136855
515.059082,-3.99E-05,0.009742629,0.002924012,0.002595769,0.009446283,-0.001473619,0.002094194,0.000850358,-2.11E-05,0.001869308,0.002827181,0.00033898,-0.00039784,0.000346259,-2.80E-05,0.004263988
514,-0.000144109,0.0097129,0.002926253,0.002520621,0.009440912,-0.001618581,0.002048053,0.000826886,-6.78E-05,0.001858052,0.002790913,0.0002399,-0.000466215,0.000328358,-7.63E-05,0.004188315
512.9406738,1.93E-05,0.009566564,0.002725734,0.002422943,0.009408771,-0.00169486,0.00198686,0.00084875,-0.000107931,0.001796833,0.002886668,0.00020074,-0.000466835,0.000308644,-4.74E-05,0.004217224
512.0324707,-0.000173246,0.009762114,0.002777184,0.002360864,0.009597977,-0.001596504,0.00202527,0.000884544,3.98E-05,0.001923855,0.002936964,0.000249146,-0.00045763,0.000387893,6.73E-05,0.004279883
510.9727173,-7.86E-05,0.01007685,0.003013566,0.002651345,0.009950229,-0.001669435,0.002180403,0.000968178,1.17E-05,0.002085012,0.002878825,0.000260284,-0.000364787,0.000407066,-3.60E-05,0.0042184
510.0641479,-0.000160877,0.010074757,0.00286319,0.002532832,0.009862569,-0.001688362,0.002134773,0.000908641,-0.000130653,0.001980176,0.00289373,0.000236714,-0.000345699,0.000356182,0.00018616,0.00448146
509.0039368,-8.98E-05,0.010295477,0.002965972,0.002749856,0.010090812,-0.001745602,0.002162218,0.000916916,-0.000132361,0.001964028,0.002919269,0.000273027,-0.000467921,0.000288465,-7.66E-06,0.004514574
507.9434814,-0.00020057,0.010317955,0.00282124,0.002532963,0.010082863,-0.001672581,0.002261061,0.001007018,-2.68E-05,0.002011825,0.003039268,0.000440362,-0.000469576,0.000352114,-1.52E-05,0.004540364
507.0343018,-3.96E-05,0.010441078,0.003179223,0.002677494,0.010423047,-0.001533312,0.00232971,0.00106117,3.26E-05,0.00215855,0.003205039,0.000585806,-0.000291844,0.000469411,-5.79E-05,0.004481801
505.9734192,-5.30E-05,0.010541425,0.003277332,0.002688538,0.0107229,-0.001610276,0.002299366,0.001043681,5.36E-06,0.002129232,0.003241262,0.00051611,-0.000337577,0.000519583,3.39E-05,0.004575287
505.0638733,-3.21E-06,0.010733964,0.003287687,0.002826217,0.010907237,-0.001628896,0.002365054,0.000999909,-5.67E-05,0.002191122,0.003224024,0.000545656,-0.000326041,0.00044285,1.55E-07,0.004510467
504.002533,-7.86E-05,0.010845288,0.003162925,0.002909627,0.010936995,-0.001757359,0.002296269,0.000838116,9.81E-06,0.002062176,0.003162143,0.000418286,-0.000366391,0.00032525,5.61E-05,0.004847961
502.9409485,-0.000114039,0.010903415,0.003235681,0.002825956,0.010902938,-0.001707185,0.002204469,0.000899018,-0.000108242,0.002095052,0.0030961,0.000426474,-0.000327334,0.000327736,-0.000105705,0.004630828
502.0308228,-5.40E-05,0.010980931,0.003201153,0.002842892,0.010929509,-0.001629515,0.002467926,0.001028086,-0.00012351,0.002305794,0.003254902,0.000511834,-0.000337215,0.000465031,5.51E-05,0.004827596
500.968811,-9.95E-05,0.01117247,0.003170748,0.002823924,0.011041971,-0.001610947,0.0025859,0.001046717,-5.13E-06,0.002296217,0.003364846,0.000577693,-0.000278961,0.000572457,-6.57E-06,0.00487474
500.0583191,7.78E-05,0.011102675,0.003158962,0.002880128,0.011108198,-0.001662008,0.002582202,0.001041579,9.62E-05,0.002369583,0.003337351,0.000621604,-0.000241087,0.00053941,0.000188594,0.004966897
498.9958496,-6.22E-05,0.01129695,0.003279601,0.003074592,0.01119951,-0.001719716,0.00250992,0.001023338,7.71E-05,0.002362737,0.003330021,0.0005793,-0.000277719,0.000516888,0.000144856,0.00495179
497.933136,-5.13E-06,0.01147191,0.003150983,0.002899255,0.011407727,-0.001760298,0.002652152,0.001088288,4.41E-05,0.002532103,0.003411858,0.000755025,-0.000193998,0.00060421,-4.87E-06,0.00491058
497.0220642,-0.0002133,0.011520286,0.003167202,0.002926019,0.011565371,-0.001702544,0.002592071,0.001040567,7.23E-05,0.002421745,0.003472417,0.000649317,-0.000261266,0.000539929,-1.21E-05,0.004970589
495.9589233,-0.000212575,0.011797091,0.003263144,0.003068283,0.011857741,-0.001608677,0.002754806,0.001114577,0.0001041,0.002506483,0.003629609,0.000774525,-0.000235343,0.000726528,2.49E-05,0.005151086
495.0474854,3.64E-05,0.011819435,0.003288965,0.003096386,0.011875618,-0.001715178,0.002817358,0.001060911,0.000134058,0.002526115,0.003560884,0.000780879,-0.000218681,0.000628578,1.10E-05,0.005181159
493.9839172,-6.25E-05,0.012017624,0.003352742,0.003041797,0.012023347,-0.00168403,0.002878955,0.001103444,0.000157312,0.002648115,0.003674952,0.000964676,-6.92E-05,0.000700547,9.43E-05,0.00528229
493.072113,2.56E-05,0.012131354,0.003559553,0.003119434,0.012109154,-0.00154234,0.003054257,0.001172144,0.00024653,0.002687366,0.003689807,0.001093323,1.83E-05,0.000871964,5.33E-05,0.005402839
492.0080872,-6.99E-05,0.012282684,0.003455405,0.003098498,0.012278344,-0.001717447,0.002937095,0.001248513,0.000173833,0.002736805,0.00375346,0.000909108,-0.000148819,0.000713667,7.60E-05,0.00543479
490.9438782,-7.52E-05,0.012439048,0.003371785,0.003152939,0.0123597,-0.00174555,0.002980568,0.00129675,6.59E-05,0.002753764,0.003741397,0.000899692,-0.000102393,0.000771751,0.000156949,0.005456259
490.0314941,-7.70E-05,0.012530293,0.003453448,0.003308084,0.012454338,-0.001697645,0.003118313,0.001163059,0.000179634,0.002787266,0.00376957,0.000979153,-0.00012822,0.000729847,-4.61E-06,0.005658803
488.9668274,-3.72E-05,0.012586968,0.00369354,0.003286174,0.012418111,-0.001739827,0.003211323,0.001273176,0.000135664,0.002794327,0.003873089,0.001009638,-5.56E-05,0.000847868,3.62E-07,0.005655236
488.0540466,-0.000138054,0.012734299,0.003893357,0.003418041,0.012561734,-0.001814693,0.003227909,0.00126749,0.000102391,0.0028011,0.003852405,0.000880601,-0.000100167,0.000770065,7.25E-05,0.005818808
486.9889832,-0.000131015,0.012888346,0.003792367,0.003295068,0.012643411,-0.001729617,0.003296633,0.001351614,0.000245339,0.002953149,0.003998918,0.000968023,-0.000118904,0.000872586,3.68E-05,0.005775811
486.0758362,-8.31E-05,0.013088117,0.004106306,0.003568975,0.01287184,-0.001733175,0.003408962,0.001351536,0.000256632,0.003031031,0.004039048,0.001028242,8.75E-06,0.000851758,2.95E-06,0.005934546
485.0103149,-5.18E-08,0.01321443,0.004307934,0.00347367,0.013061387,-0.001523561,0.003662448,0.001350705,0.00044215,0.003110543,0.004208206,0.001329154,0.000277923,0.001076403,-4.86E-05,0.005997689
483.9445801,-7.12E-05,0.013370329,0.003740431,0.003454491,0.013254247,-0.001759576,0.003407449,0.001404564,0.00023832,0.003114637,0.004166204,0.001007173,-1.18E-05,0.000896994,8.21E-05,0.005996666
483.0308838,-8.88E-05,0.013471916,0.003666599,0.003417311,0.013275891,-0.001654943,0.003505088,0.001552825,0.000345482,0.003183264,0.004261191,0.001037116,7.04E-05,0.0010688,0.000127119,0.006001364
481.9647217,-5.45E-05,0.013893738,0.003661534,0.003508063,0.013532774,-0.001697026,0.003666181,0.001438533,0.00037867,0.003285835,0.004318941,0.001174843,6.21E-05,0.000995653,-7.92E-06,0.006234151
481.0506897,-0.000113055,0.014027076,0.003745601,0.003513413,0.013605525,-0.001673355,0.00379409,0.001408563,0.000340482,0.003433852,0.00440779,0.001268892,0.000272095,0.001098202,8.94E-05,0.006344195
479.9841003,-0.000161033,0.014438412,0.003887193,0.00370803,0.013748338,-0.001601353,0.003837153,0.001524431,0.000393231,0.003332108,0.004491949,0.001333074,0.000290486,0.001194155,5.67E-05,0.006426918
479.0696716,-0.000154978,0.0145092,0.004382059,0.003907854,0.013925999,-0.00175081,0.003875414,0.001401967,0.000382452,0.003371055,0.004478741,0.001212715,0.000143561,0.001028424,-3.31E-06,0.006553856
478.002655,-0.000113418,0.014563564,0.00457513,0.003882152,0.013878103,-0.001629928,0.004024443,0.001445935,0.000371441,0.003518815,0.004507067,0.001263596,0.000171995,0.001198827,-0.000112175,0.006402696
476.9354248,-0.0001026,0.014635739,0.004569191,0.00387194,0.013982082,-0.001645968,0.004023032,0.001463571,0.000386054,0.00357443,0.004558179,0.001324584,0.00024249,0.001207056,-4.56E-05,0.006752443
476.0204773,-6.86E-05,0.014602435,0.004598727,0.00377978,0.013980611,-0.001482493,0.00415204,0.001568932,0.000580466,0.003679756,0.004734736,0.001524353,0.000412974,0.001341228,-8.49E-06,0.006646002
474.9528198,-0.00017485,0.014880166,0.004612096,0.003864836,0.014350404,-0.001542237,0.004240566,0.001572673,0.000472417,0.003713878,0.004796632,0.001575972,0.000378151,0.001281484,1.25E-05,0.006857307
474.0375061,-0.000122786,0.015209251,0.004504268,0.004148223,0.014613866,-0.001564677,0.004344093,0.001610267,0.000479543,0.003907174,0.004813278,0.001542901,0.00038709,0.001355094,-0.000123148,0.006837005
472.9694214,-0.00013676,0.015348866,0.004361376,0.004044195,0.014733499,-0.0016929,0.004433836,0.00169282,0.000573546,0.004062041,0.004985671,0.001620244,0.000468193,0.001354782,3.07E-05,0.007047719
472.0537415,-0.00019141,0.0153442,0.004332824,0.003972218,0.014701579,-0.001663762,0.004352747,0.001480376,0.00049263,0.003994972,0.004943594,0.001631235,0.000281316,0.001419263,-4.34E-05,0.007113735
470.98526,-4.33E-05,0.015613766,0.004303908,0.004187323,0.014966246,-0.001804639,0.004539188,0.001521417,0.000477833,0.003943143,0.005011804,0.001762549,0.000320638,0.001528353,-9.33E-05,0.007216185
470.0692444,-0.000159325,0.015906459,0.004374397,0.004293555,0.01505403,-0.001722346,0.004531706,0.001389917,0.000373307,0.004055039,0.005036892,0.001710648,0.000211618,0.001420094,-5.69E-05,0.007290729
469.0003357,-0.000315228,0.016221246,0.004516509,0.004324928,0.015395933,-0.001619406,0.004674445,0.001493753,0.000526374,0.004071657,0.004985148,0.001649528,0.000289968,0.001362806,0.000107777,0.007635081
467.9312134,-0.000133862,0.01653024,0.004314026,0.004410117,0.015377508,-0.001753749,0.004670311,0.001675747,0.000650795,0.004124939,0.005209557,0.001660546,0.000515903,0.001622921,6.47E-05,0.007377371
467.0146484,-4.81E-06,0.016475495,0.004458838,0.004361559,0.015534936,-0.001797473,0.004617145,0.001661039,0.000479181,0.00422368,0.005209505,0.001777053,0.000321079,0.001338268,-3.54E-05,0.00745239
465.9450989,-0.000127289,0.016898792,0.004440609,0.004479708,0.015787119,-0.001722965,0.004680882,0.001636484,0.000626582,0.004198195,0.005271861,0.001893097,0.000389007,0.001556643,9.36E-05,0.007575729
465.0281982,-7.06E-05,0.017080035,0.004404312,0.004593704,0.015903881,-0.001717757,0.004945218,0.00182566,0.000589953,0.004433104,0.005410624,0.001886363,0.00036227,0.001600004,-0.000108035,0.007642299
463.958252,-1.51E-05,0.017121717,0.004637055,0.004569505,0.016226379,-0.001828458,0.004969934,0.001790465,0.000644651,0.004417858,0.005481266,0.001970841,0.000485633,0.00160863,5.23E-05,0.007824385
463.0409851,-0.000124804,0.01747153,0.00481265,0.004858824,0.016435891,-0.001783139,0.005011359,0.001834005,0.000604755,0.004406038,0.005585457,0.002040718,0.000428469,0.001685986,0.000115544,0.007849715
461.9706421,-0.000121336,0.017726405,0.004869557,0.004967159,0.016839964,-0.001709248,0.005135632,0.001784044,0.000679157,0.004598675,0.005669031,0.002050107,0.000431578,0.001706412,2.31E-05,0.008182112
461.053009,-0.000154149,0.017852427,0.005042758,0.004826444,0.016967157,-0.002074921,0.0050481,0.001576622,0.000399889,0.004287856,0.005404936,0.001957631,0.000247877,0.001569815,-1.09E-05,0.008093596
459.9822693,-2.45E-05,0.01783379,0.005100874,0.004920633,0.017158823,-0.001878669,0.005206047,0.001790101,0.000569036,0.004504922,0.00577059,0.002021239,0.000326079,0.001721433,-0.000188719,0.008087635
459.0643005,-0.000145869,0.018079268,0.004786424,0.004961974,0.017306313,-0.001856967,0.005196642,0.001881345,0.000677679,0.004703883,0.005935622,0.002135007,0.000354653,0.001699239,4.53E-05,0.008315685
457.9931335,-0.000145507,0.018262031,0.004842123,0.004996093,0.017672963,-0.001825983,0.00531908,0.001873364,0.000657976,0.00479815,0.005992047,0.002132328,0.000396754,0.001706204,-6.92E-05,0.0083934
457.0748291,-9.13E-05,0.018775966,0.005119496,0.005163031,0.018003767,-0.001960572,0.005467766,0.001809414,0.000668631,0.004931053,0.006002545,0.002204235,0.000459926,0.001710986,-5.81E-05,0.008766731
456.0032959,-0.000151614,0.01886747,0.004965588,0.005148964,0.018175242,-0.0019431,0.005655944,0.001894813,0.000754273,0.004920005,0.006163149,0.002354201,0.000534719,0.001954199,8.58E-05,0.008576778
