Wavelength (nm),BLANK1,L470JUNE2022,L377JUNE2422,L375JUNE1722,L222JUNE2822,BLANK2,L378JUNE2722,L373JUNE1022,L239JUNE822,L442JUNE822,L114JUNE1022,L224JUNE2922,L626JUNE622
343.9488831,-1.48E-05,0.118366905,0.030929139,0.035743572,0.107535504,-0.002591154,0.049174976,0.013502651,0.05280181,0.04112421,0.019459976,0.01215816,0.021075455
343.0134888,-0.000202278,0.120785564,0.031645831,0.036253389,0.109340303,-0.002562025,0.050357059,0.013749246,0.053848367,0.041993901,0.020237943,0.01264373,0.021590419
341.9220276,-0.000237568,0.122873917,0.032188013,0.037284829,0.110885233,-0.002422474,0.051388178,0.014031166,0.055023894,0.042815968,0.020618616,0.012871893,0.02194366
340.9863892,-0.000132671,0.124608591,0.032764204,0.03753769,0.112875812,-0.002333398,0.052278016,0.014206911,0.056000814,0.043573052,0.021072574,0.013151696,0.022492616
340.0505981,-0.000274925,0.126197755,0.033387616,0.038271796,0.114682593,-0.002363057,0.05341645,0.014534039,0.057086941,0.044577271,0.021501087,0.013431973,0.022692464
338.9587097,-0.000130394,0.128192619,0.034058709,0.039149612,0.116349466,-0.002509216,0.054123666,0.014721261,0.05786233,0.04518551,0.021805884,0.01353483,0.023021383
338.0226746,-0.000125477,0.130321443,0.034273028,0.039611798,0.118480712,-0.002393797,0.055185027,0.014972811,0.059000954,0.046020899,0.022335479,0.013962647,0.023501005
336.9305115,-0.000157203,0.132529289,0.035055056,0.040471472,0.120032005,-0.002199028,0.056232519,0.01533704,0.060125805,0.047287408,0.022833606,0.014130849,0.02416987
335.9942322,-6.08E-05,0.134563431,0.03572803,0.041010343,0.122293703,-0.002419231,0.057335678,0.015650529,0.061238527,0.048075207,0.023233354,0.014442158,0.024636736
335.0578308,-6.04E-05,0.136462152,0.036273085,0.04191136,0.124037772,-0.002461137,0.05835918,0.015893515,0.062347408,0.048819132,0.0235925,0.014643476,0.025141954
333.96521,-5.31E-05,0.138494864,0.036799189,0.042438064,0.125504449,-0.002415627,0.059103981,0.016067088,0.063200697,0.049496528,0.024106547,0.014806237,0.025444325
333.0285339,-0.00023524,0.140890598,0.037664797,0.043346971,0.127820969,-0.002420929,0.060113885,0.016331917,0.064204998,0.050523624,0.024400257,0.014926218,0.025707876
331.9356384,-0.000270321,0.143194154,0.038139369,0.044012159,0.129681408,-0.0024982,0.061413046,0.016687684,0.065675341,0.051454645,0.024872715,0.015452956,0.026276106
330.9987488,-0.000102496,0.145615891,0.038859714,0.044853728,0.131836236,-0.002360277,0.062468719,0.016991841,0.066895299,0.052540548,0.025331803,0.015743768,0.026875617
330.0617065,-1.04E-06,0.147530645,0.039152075,0.045264423,0.133299068,-0.002536599,0.063717932,0.01741028,0.067992494,0.053498454,0.025949495,0.01602822,0.027312459
328.9683838,-0.000239897,0.150136128,0.040051401,0.046255633,0.135786712,-0.002434778,0.064762041,0.017704995,0.069007434,0.054316033,0.026414977,0.016445812,0.027801925
328.0311279,-0.00013412,0.153851569,0.040863995,0.047198258,0.137748286,-0.002293024,0.066026077,0.017954312,0.07027413,0.055197552,0.02691902,0.01678222,0.028565966
326.9375,2.59E-05,0.15710634,0.041353378,0.047728151,0.139462039,-0.002499539,0.066803113,0.017999019,0.071545579,0.056124426,0.027095595,0.016759593,0.028706817
326,-9.11E-05,0.160736442,0.042234883,0.048697233,0.142007113,-0.00258539,0.06786409,0.018697318,0.072400816,0.05682731,0.027462032,0.016966026,0.029036365
325.0623779,-0.000108604,0.163822249,0.042933971,0.04944852,0.143693849,-0.002384992,0.0692899,0.019053189,0.074030831,0.058138441,0.028154651,0.017570956,0.030208163
323.9683228,-0.00028429,0.165899009,0.043733828,0.050264806,0.145520195,-0.002610401,0.070048079,0.019094601,0.074790969,0.058673445,0.028572628,0.017526994,0.030165568
323.0304565,-0.000192187,0.169125736,0.044360183,0.051456831,0.148720846,-0.002695408,0.071143761,0.01937606,0.075960673,0.05973186,0.028739145,0.01776812,0.03048387
321.9361572,-4.87E-05,0.171575472,0.045072753,0.052349206,0.150838777,-0.002504532,0.072835051,0.02011806,0.07755594,0.060980752,0.02947101,0.018442143,0.031418886
320.9980469,-0.000116782,0.174029395,0.046436764,0.053330071,0.153440177,-0.002623112,0.073773913,0.020250555,0.07895682,0.061987538,0.030016532,0.018648541,0.031756155
320.0598145,-5.20E-05,0.175337642,0.046710029,0.053869054,0.155172452,-0.002497428,0.075443618,0.02057687,0.080344073,0.063181683,0.030448411,0.018950801,0.032514803
318.9650879,-1.14E-05,0.177120701,0.047207233,0.054447997,0.157020345,-0.00277371,0.075934216,0.021065753,0.081200138,0.063941583,0.030559184,0.019188851,0.032765795
318.0266113,-0.000191462,0.179205522,0.048533075,0.05611565,0.160674676,-0.002797373,0.077552006,0.021458412,0.082981139,0.065228835,0.031177435,0.019515667,0.033523299
316.9316101,-3.79E-05,0.181003049,0.049371626,0.05703472,0.162966758,-0.002835745,0.079038359,0.021802129,0.08423464,0.066392571,0.031697396,0.019791549,0.034230005
315.9928894,-7.17E-05,0.183799669,0.05011031,0.058196537,0.165597618,-0.00269371,0.080665439,0.022257244,0.085998297,0.067613877,0.032465342,0.020411769,0.034816369
315.0541077,-0.000105809,0.18448481,0.051065687,0.058859833,0.167418644,-0.002854621,0.081849247,0.022760192,0.087384142,0.068917982,0.032889333,0.020514175,0.035366151
313.9586792,-0.000138623,0.186322972,0.051628366,0.059813906,0.169646248,-0.003093204,0.082197286,0.022721184,0.0878895,0.069238983,0.032875482,0.020736031,0.035565637
313.0196228,-0.000302967,0.190502033,0.053080074,0.061168101,0.172961325,-0.002647195,0.084503606,0.023694895,0.090371653,0.071240708,0.033681631,0.021327695,0.03666997
311.9239502,-0.000158859,0.193050131,0.053699531,0.0621971,0.175324008,-0.003031051,0.086008303,0.023985481,0.091524251,0.072522148,0.034348778,0.021652071,0.037290301
310.9846497,-7.37E-05,0.196412072,0.055069115,0.06360928,0.178375959,-0.002896331,0.08750046,0.024277739,0.093002677,0.07369943,0.034791917,0.022209456,0.037905846
310.0452576,-6.10E-05,0.198494583,0.05587117,0.064297825,0.180604681,-0.002881057,0.089216642,0.025055809,0.094764255,0.075034365,0.035566565,0.022782179,0.038839985
308.9491882,-0.000181164,0.200930268,0.056288857,0.065331087,0.183088809,-0.002933152,0.090763785,0.025308562,0.096120171,0.076186836,0.035994522,0.022944499,0.039386582
308.009552,-0.000168537,0.204529956,0.057430808,0.066861808,0.186396018,-0.003211264,0.091862217,0.025904046,0.097262003,0.077343449,0.036340602,0.023302833,0.040003061
307.0698242,-6.30E-05,0.207237959,0.058451749,0.067626521,0.189100236,-0.00321666,0.093830004,0.026267773,0.099608667,0.079187997,0.037221763,0.023887038,0.040970713
305.9733582,-8.81E-05,0.211226374,0.059969276,0.069545917,0.192466095,-0.003367566,0.095235765,0.026729358,0.100994155,0.080050431,0.037640829,0.024396395,0.041547403
305.0333862,-0.000304312,0.213218048,0.060672879,0.070860751,0.194758937,-0.003159716,0.097349644,0.027883759,0.103430331,0.082248114,0.038618051,0.025003709,0.042721961
303.9366455,-0.00014825,0.216157362,0.061996348,0.071549758,0.197496563,-0.003232487,0.098574162,0.028054155,0.104667693,0.083215661,0.039048437,0.025343712,0.043236636
302.99646,-2.40E-05,0.220147997,0.063434631,0.073187634,0.201045901,-0.003369826,0.100316562,0.028667243,0.106346391,0.084683359,0.039767344,0.02588528,0.0439329
302.0561523,1.08E-05,0.222381055,0.064432412,0.074097201,0.203423768,-0.003345989,0.102333874,0.029233407,0.108460859,0.086495221,0.04041411,0.026169553,0.044864722
300.9590149,-3.69E-05,0.226396725,0.065726206,0.076250076,0.207391173,-0.00304411,0.10445936,0.030003522,0.110256739,0.088197753,0.041288979,0.026896575,0.046080533
300.0184937,-0.000193946,0.22858344,0.066743739,0.07709869,0.20970276,-0.003518265,0.105723672,0.030152582,0.111728057,0.089269929,0.041530427,0.0270781,0.046461307
299.0778809,-0.000323971,0.232437462,0.068318807,0.078940272,0.213317797,-0.003233875,0.107815847,0.031267919,0.114357323,0.091397263,0.042548481,0.028086575,0.047753517
297.9803467,-0.00035232,0.236319572,0.069822446,0.080658086,0.217262015,-0.003466137,0.109906554,0.032065872,0.116141781,0.092987061,0.043380953,0.028615095,0.048792802
297.0394897,-0.000382426,0.239071801,0.070766814,0.08185184,0.220250115,-0.003572851,0.112051226,0.03265778,0.118380167,0.094944701,0.044344418,0.029355474,0.049912687
295.9417114,-0.000318229,0.24217695,0.072222345,0.083286613,0.223349124,-0.003154525,0.11387901,0.033454906,0.120114155,0.096677907,0.045385305,0.030019915,0.050817721
295.0006409,-0.000328058,0.245870546,0.073600888,0.08490067,0.226952642,-0.003452321,0.115916923,0.03418396,0.122365266,0.09810441,0.045994796,0.030449383,0.051794488
294.0594788,-0.000277823,0.249255925,0.075145394,0.086857215,0.231433108,-0.00359529,0.117520444,0.034329277,0.123230144,0.099611178,0.046316452,0.03086446,0.052186552
292.9613037,-0.000323558,0.253510922,0.07683488,0.088621065,0.236197099,-0.00353326,0.119791068,0.035690144,0.126140848,0.101627663,0.047621462,0.031436335,0.053759616
292.0198975,-0.000492176,0.256434143,0.07788308,0.089995004,0.239310533,-0.003340286,0.123171911,0.037137449,0.129488707,0.10478916,0.049336243,0.032963026,0.055861015
291.0784302,-0.00017247,0.261317909,0.079765357,0.092130028,0.244379729,-0.003137204,0.125634939,0.038205929,0.132034853,0.106747694,0.050506819,0.033777952,0.056974269
289.9798889,-0.000276478,0.264119744,0.080767035,0.093583584,0.247418717,-0.003465932,0.127625153,0.038867529,0.134065345,0.108450592,0.051468577,0.034250028,0.057867356
289.0381775,-0.000132102,0.268896937,0.08270403,0.095599018,0.251680285,-0.003346708,0.130320147,0.039742719,0.13702935,0.110698879,0.052996248,0.035300586,0.059247527
287.9393616,-0.000387185,0.273883224,0.085443988,0.098558933,0.256414115,-0.003301239,0.132576421,0.040658593,0.139048323,0.112600431,0.054248743,0.035925489,0.060288042
286.9974365,-0.000438028,0.27832967,0.086685218,0.10038349,0.26030907,-0.003183512,0.135818243,0.041704495,0.142304331,0.115296334,0.056204941,0.037205577,0.062129714
286.0554199,-0.000358062,0.282188326,0.088427685,0.102379121,0.263606191,-0.003482932,0.138307035,0.042841595,0.144422025,0.117415644,0.057466853,0.037487287,0.063271604
284.9562683,-0.000305451,0.285725415,0.089373939,0.103563577,0.2664074,-0.003055985,0.140200734,0.043817289,0.146868065,0.119164884,0.058772452,0.038387299,0.06445992
284.0140076,-0.000349579,0.29017666,0.091105439,0.105987094,0.269990623,-0.0031389,0.142512634,0.044741891,0.148756027,0.121095672,0.060042303,0.039118592,0.065808944
283.0716553,-8.68E-05,0.296329051,0.093857057,0.108581796,0.275244743,-0.003296872,0.146962464,0.045996409,0.153085694,0.124713622,0.062279165,0.040514864,0.067744114
281.9721375,-0.000439166,0.299365819,0.094684899,0.10936714,0.278270036,-0.003388474,0.148890108,0.046996098,0.15506497,0.126616657,0.063055955,0.041061383,0.068850547
281.0296021,-0.000216612,0.3042956,0.096556708,0.112076893,0.282434583,-0.003092844,0.150504828,0.04758469,0.1569691,0.128565475,0.063996837,0.041918658,0.069872364
279.9298096,-0.000163517,0.30911547,0.098612785,0.11395812,0.286095262,-0.003380203,0.15399605,0.048861597,0.160245314,0.13146843,0.065454498,0.042840164,0.071480297
278.9870605,-0.000391168,0.314681381,0.101353072,0.116316311,0.291488707,-0.003152777,0.156921506,0.050134484,0.162924185,0.133612081,0.066757835,0.043554164,0.072897814
278.0441895,-0.000249624,0.31916216,0.102697149,0.118679449,0.295554429,-0.002934746,0.160275087,0.051530886,0.166352838,0.136627451,0.068405129,0.044815097,0.074699678
276.9440613,-4.89E-05,0.323960394,0.104532428,0.120591536,0.299888998,-0.003012851,0.163106397,0.05263276,0.169012293,0.138686121,0.069485821,0.04598533,0.076045752
276.0010071,-7.57E-05,0.328519583,0.106600933,0.122711226,0.303759962,-0.002797784,0.165708229,0.053586066,0.171544731,0.141177505,0.07070256,0.046633445,0.07736934
275.0578308,-0.000315073,0.332487941,0.108206458,0.12488959,0.307907224,-0.003157249,0.168700114,0.055205312,0.174629077,0.143990621,0.071753085,0.047628973,0.078882717
273.9573364,-0.000211126,0.338130295,0.110585332,0.127269819,0.312667161,-0.003254224,0.170905888,0.055528332,0.177263945,0.146074534,0.072344303,0.048033684,0.080214374
273.0139771,-7.93E-05,0.343042254,0.112688974,0.129832625,0.31778118,-0.002904405,0.17431961,0.056710076,0.180360049,0.148612544,0.073490441,0.049186427,0.081595033
272.0704956,-0.000162533,0.347951949,0.115066171,0.132197008,0.321858853,-0.002761004,0.17823945,0.058501001,0.184264675,0.152021855,0.075359799,0.050709192,0.083711259
270.9696655,-0.000461147,0.350258648,0.11594332,0.132935152,0.324489474,-0.003409329,0.179985568,0.05913569,0.185635015,0.153709188,0.075562172,0.051003326,0.084171288
270.026001,-0.000212524,0.356343776,0.118093729,0.135643765,0.329296827,-0.003250884,0.182720721,0.060049437,0.187920436,0.155559972,0.076156847,0.051978964,0.08545962
268.9249268,2.30E-05,0.361557514,0.119947478,0.13775824,0.333503604,-0.003134325,0.186072841,0.061350252,0.191785887,0.158643439,0.077406645,0.052820843,0.087127618
267.9810791,-0.000251694,0.366612852,0.122031622,0.139984623,0.338433296,-0.00297542,0.188407332,0.062334321,0.194175914,0.160926133,0.078178085,0.053695723,0.088481948
267.0371094,-0.000150268,0.370194197,0.12340802,0.141602114,0.341962278,-0.00298956,0.190850452,0.063003726,0.196909085,0.163065165,0.079118699,0.054595564,0.089804955
265.9356995,-0.00021449,0.375305295,0.125681892,0.143686906,0.346676886,-0.003337769,0.193326503,0.064219162,0.199339435,0.165312499,0.079688504,0.055038616,0.09059231
264.9915161,-0.000374822,0.379374713,0.127171382,0.1458496,0.350647569,-0.003087189,0.196243972,0.065334432,0.20205155,0.167858779,0.080828957,0.0562093,0.092322253
264.0472717,-0.000395875,0.383823156,0.128693923,0.147520468,0.354820162,-0.003009149,0.1990242,0.066257827,0.205058232,0.170617655,0.081970625,0.057237118,0.093707584
262.9454956,-0.000324282,0.387709916,0.130244792,0.148869917,0.358656883,-0.002816559,0.201732576,0.067197397,0.207630262,0.172878563,0.08291252,0.058144774,0.09517356
262.0010376,-0.000184993,0.390944153,0.131282732,0.150578529,0.362010986,-0.002931712,0.20344615,0.067785807,0.209631786,0.174483866,0.083931096,0.058619134,0.096355915
261.0565186,-0.000164034,0.394893915,0.132969782,0.152328253,0.365452945,-0.002476426,0.206948921,0.069036745,0.213128388,0.177602843,0.085143127,0.059817858,0.097828314
259.9544067,-0.000277512,0.398153424,0.133830398,0.153271854,0.367987931,-0.003148049,0.207673281,0.069266252,0.213842854,0.178309172,0.084973134,0.059587825,0.09774252
259.0096741,-0.000315228,0.401920289,0.135496318,0.155130446,0.371513724,-0.003386367,0.209286243,0.070169546,0.215660855,0.179998383,0.085581034,0.060096674,0.098765686
258.0648499,-0.00026613,0.404261857,0.135946095,0.155717403,0.37374413,-0.002924461,0.211927667,0.071245991,0.218571112,0.182699561,0.086913712,0.061578058,0.10045819
256.9624329,-0.0002816,0.40849933,0.137429282,0.157509878,0.377347708,-0.003155142,0.212839171,0.071357787,0.219688326,0.183711857,0.08683309,0.061720993,0.100728229
256.017395,-0.000180543,0.411411673,0.138613209,0.15880318,0.380298615,-0.002881931,0.214640662,0.07189168,0.221570283,0.185263455,0.087896094,0.062124874,0.101674803
255.0722809,-0.000394013,0.414621651,0.139754504,0.159843162,0.383231819,-0.002813679,0.216954932,0.072984986,0.223947972,0.187387914,0.089042187,0.063000858,0.103048094
253.9695282,-0.000475627,0.418470234,0.141028121,0.161261365,0.386452556,-0.003037632,0.218656153,0.073356301,0.225842908,0.18884781,0.089687444,0.063502364,0.103768095
253.024231,-0.000305916,0.423253238,0.142575562,0.162782982,0.389815033,-0.002714187,0.220077351,0.073802471,0.227702335,0.189916119,0.090614982,0.06402383,0.104747519
251.9212494,-0.000418685,0.424639821,0.141917303,0.162863061,0.391010582,-0.002929552,0.222094894,0.074650124,0.229494885,0.192087442,0.091384359,0.064643905,0.106007211
250.9757538,-0.000387237,0.429134488,0.143918604,0.164000988,0.394253612,-0.003250627,0.223669827,0.075186543,0.230913773,0.193516016,0.091995448,0.065118298,0.106646627
250.0301819,-0.000381392,0.434607238,0.146070153,0.166656032,0.399161786,-0.002996604,0.225292891,0.075786129,0.23283504,0.194987968,0.093029328,0.06572298,0.107436933
248.9332886,-0.000238293,0.43803373,0.147169083,0.167681232,0.401705116,-0.002910834,0.227490351,0.076494172,0.235685259,0.197118387,0.094415471,0.066574909,0.109081462
247.9931488,-0.000287291,0.441868514,0.148909256,0.169410422,0.405513108,-0.002586677,0.230033115,0.077538453,0.238022625,0.19936356,0.095904239,0.067477368,0.110657662
247.0529327,-0.000374098,0.441324949,0.148313269,0.169342712,0.406126231,-0.002978968,0.23115176,0.077882588,0.239253908,0.200602755,0.096581444,0.067679428,0.110937432
245.9559174,-0.000338301,0.446627319,0.15081805,0.171715409,0.411705613,-0.002911194,0.232592925,0.078335203,0.2406248,0.201962903,0.097528957,0.068168901,0.111394748
245.0155182,-0.000475369,0.450961083,0.152495921,0.173787013,0.416453689,-0.002944362,0.235210449,0.079404131,0.24348329,0.20435898,0.099513739,0.069014378,0.113137826
244.0750275,-0.000517721,0.454627335,0.153962508,0.175703719,0.420775533,-0.00244837,0.238855794,0.080628477,0.247495517,0.207587853,0.10222213,0.070482098,0.115403421
242.9776917,-0.000177438,0.458261699,0.155238986,0.177067146,0.424612522,-0.002241264,0.241088152,0.081354491,0.249742106,0.209130809,0.104020238,0.071038298,0.116312183
242.0370178,-0.000455923,0.461547881,0.156823546,0.178742245,0.428538978,-0.002520025,0.24280411,0.082192212,0.251712501,0.211002871,0.105539456,0.071387775,0.117339768
240.9394684,-0.000561931,0.465712726,0.158311263,0.180068284,0.432597131,-0.002613798,0.245809406,0.083327509,0.254717857,0.213857114,0.108020917,0.072502479,0.119182289
239.9986267,-0.000433374,0.472776204,0.161164522,0.183547184,0.439292461,-0.002823555,0.248102546,0.084007509,0.2567873,0.215597734,0.110271521,0.073183626,0.120269351
239.0576935,-0.0004703,0.478524,0.163371861,0.186167404,0.44509697,-0.002573553,0.252345979,0.085625105,0.26158607,0.219619855,0.114673525,0.074911252,0.122789897
237.9598389,-0.000440666,0.485489875,0.165809095,0.189109519,0.45153597,-0.002103002,0.256196737,0.0872958,0.26571849,0.222894579,0.119106755,0.076505408,0.125070676
237.0187378,-0.000472007,0.491383374,0.168157592,0.191509888,0.457236588,-0.001880679,0.260043293,0.088956527,0.269552946,0.226145104,0.124091677,0.077994153,0.127706498
236.0775452,-0.000492331,0.497917473,0.170937166,0.194373578,0.463508338,-0.001839645,0.263763189,0.090419084,0.273543119,0.229378372,0.129157275,0.079161964,0.129671887
234.9793854,-0.000580648,0.505218744,0.173630536,0.197274104,0.470291674,-0.001458088,0.267306954,0.091851823,0.277345002,0.232495964,0.135197982,0.080498405,0.131796986
234.0380249,-0.000571083,0.511470914,0.176620767,0.200304061,0.476238459,-0.001304968,0.271666139,0.093376808,0.28194356,0.235996082,0.143234178,0.081951149,0.134095341
232.9396667,-0.000644962,0.518626928,0.179446489,0.20301798,0.483652562,-0.001159024,0.275550157,0.094577134,0.285797924,0.239054069,0.152369693,0.082787588,0.136235133
231.9981232,-0.000465336,0.526502013,0.182581529,0.206524909,0.490918279,-0.000585715,0.280581504,0.096739352,0.291624248,0.243320435,0.163202956,0.084899887,0.139580831
231.0565033,-0.000584216,0.532328188,0.184949681,0.20899491,0.496682018,-0.000299811,0.283944517,0.097830258,0.294807345,0.246101424,0.17105037,0.085757002,0.141231075
229.9578552,-0.000642377,0.541663826,0.188598007,0.21302709,0.505552709,0.000355793,0.289314508,0.099836908,0.300316185,0.250414997,0.18403849,0.087663248,0.144399151
