Wavelength (nm),Intensity (a.u.),Z Axis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sample 1_EM_270.00,Sample 1_EM_272.00,Sample 1_EM_274.00,Sample 1_EM_276.00,Sample 1_EM_278.00,Sample 1_EM_280.00,Sample 1_EM_282.00,Sample 1_EM_284.00,Sample 1_EM_286.00,Sample 1_EM_288.00,Sample 1_EM_290.00,Sample 1_EM_292.00,Sample 1_EM_294.00,Sample 1_EM_296.00,Sample 1_EM_298.00,Sample 1_EM_300.00,Sample 1_EM_302.00,Sample 1_EM_304.00,Sample 1_EM_306.00,Sample 1_EM_308.00,Sample 1_EM_310.00,Sample 1_EM_312.00,Sample 1_EM_314.00,Sample 1_EM_316.00,Sample 1_EM_318.00,Sample 1_EM_320.00,Sample 1_EM_322.00,Sample 1_EM_324.00,Sample 1_EM_326.00,Sample 1_EM_328.00,Sample 1_EM_330.00,Sample 1_EM_332.00,Sample 1_EM_334.00,Sample 1_EM_336.00,Sample 1_EM_338.00,Sample 1_EM_340.00,Sample 1_EM_342.00,Sample 1_EM_344.00,Sample 1_EM_346.00,Sample 1_EM_348.00,Sample 1_EM_350.00,Sample 1_EM_352.00,Sample 1_EM_354.00,Sample 1_EM_356.00,Sample 1_EM_358.00,Sample 1_EM_360.00,Sample 1_EM_362.00,Sample 1_EM_364.00,Sample 1_EM_366.00,Sample 1_EM_368.00,Sample 1_EM_370.00,Sample 1_EM_372.00,Sample 1_EM_374.00,Sample 1_EM_376.00,Sample 1_EM_378.00,Sample 1_EM_380.00,Sample 1_EM_382.00,Sample 1_EM_384.00,Sample 1_EM_386.00,Sample 1_EM_388.00,Sample 1_EM_390.00,Sample 1_EM_392.00,Sample 1_EM_394.00,Sample 1_EM_396.00,Sample 1_EM_398.00,Sample 1_EM_400.00,Sample 1_EM_402.00,Sample 1_EM_404.00,Sample 1_EM_406.00,Sample 1_EM_408.00,Sample 1_EM_410.00,Sample 1_EM_412.00,Sample 1_EM_414.00,Sample 1_EM_416.00,Sample 1_EM_418.00,Sample 1_EM_420.00,Sample 1_EM_422.00,Sample 1_EM_424.00,Sample 1_EM_426.00,Sample 1_EM_428.00,Sample 1_EM_430.00,Sample 1_EM_432.00,Sample 1_EM_434.00,Sample 1_EM_436.00,Sample 1_EM_438.00,Sample 1_EM_440.00,Sample 1_EM_442.00,Sample 1_EM_444.00,Sample 1_EM_446.00,Sample 1_EM_448.00,Sample 1_EM_450.00,Sample 1_EM_452.00,Sample 1_EM_454.00,Sample 1_EM_456.00,Sample 1_EM_458.00,Sample 1_EM_460.00,Sample 1_EM_462.00,Sample 1_EM_464.00,Sample 1_EM_466.00,Sample 1_EM_468.00,Sample 1_EM_470.00,Sample 1_EM_472.00,Sample 1_EM_474.00,Sample 1_EM_476.00,Sample 1_EM_478.00,Sample 1_EM_480.00,Sample 1_EM_482.00,Sample 1_EM_484.00,Sample 1_EM_486.00,Sample 1_EM_488.00,Sample 1_EM_490.00,Sample 1_EM_492.00,Sample 1_EM_494.00,Sample 1_EM_496.00,Sample 1_EM_498.00,Sample 1_EM_500.00,Sample 1_EM_502.00,Sample 1_EM_504.00,Sample 1_EM_506.00,Sample 1_EM_508.00,Sample 1_EM_510.00,Sample 1_EM_512.00,Sample 1_EM_514.00,Sample 1_EM_516.00,Sample 1_EM_518.00,Sample 1_EM_520.00,Sample 1_EM_522.00,Sample 1_EM_524.00,Sample 1_EM_526.00,Sample 1_EM_528.00,Sample 1_EM_530.00,Sample 1_EM_532.00,Sample 1_EM_534.00,Sample 1_EM_536.00,Sample 1_EM_538.00,Sample 1_EM_540.00,Sample 1_EM_542.00,Sample 1_EM_544.00,Sample 1_EM_546.00,Sample 1_EM_548.00,Sample 1_EM_550.00,Sample 1_EM_552.00,Sample 1_EM_554.00,Sample 1_EM_556.00,Sample 1_EM_558.00,Sample 1_EM_560.00,Sample 1_EM_562.00,Sample 1_EM_564.00,Sample 1_EM_566.00,Sample 1_EM_568.00,Sample 1_EM_570.00,Sample 1_EM_572.00,Sample 1_EM_574.00,Sample 1_EM_576.00,Sample 1_EM_578.00,Sample 1_EM_580.00,Sample 1_EM_582.00,Sample 1_EM_584.00,Sample 1_EM_586.00,Sample 1_EM_588.00,Sample 1_EM_590.00,Sample 1_EM_592.00,Sample 1_EM_594.00,Sample 1_EM_596.00,Sample 1_EM_598.00,Sample 1_EM_600.00
435.0700073,-0.042268626,-0.034776103,-0.039814837,-0.020160366,-0.042028859,-0.020070227,-0.015345604,-0.020269452,-0.010454211,-0.015319228,0.00645834,-0.010417813,0.00369679,-0.027471019,-0.003630161,-0.008205377,-0.053869542,-0.015488055,-0.022662343,-0.022664391,0.031938501,-0.051637225,-0.003249733,-0.017964954,0.001327092,-0.008188615,0.018347552,-0.010531342,-0.017801967,-0.015519561,-0.032311432,-0.046742693,0.0162024,-0.005711233,-0.049212515,-0.01301364,-0.000966081,-0.049049407,0.003375381,-0.05358167,-0.010846153,-0.041697286,-0.025108248,-0.046689268,-0.013111558,-0.025052967,-0.015574698,0.001420068,0.013441967,-0.025086006,0.015543023,-0.008257892,0.003410775,-0.005834427,0.006178459,0.001709163,-0.01537365,-0.025059026,0.008794678,0.004130086,0.021028528,0.001653498,0.004006052,0.008930212,0.021334825,0.001706822,0.026040038,0.008930387,-0.003254836,0.033346757,0.069545008,0.060507022,0.119629651,0.124619499,0.139191613,0.149668291,0.271596044,0.236259118,0.333222121,1.460760117,6.43148613,25.15233231,49.6978302,49.12915039,30.36373329,10.85405827,2.405076027,0.643793523,0.42069152,0.328124553,0.232265517,0.222849771,0.173081353,0.15909344,0.135491297,0.106045514,0.092145912,0.075021498,0.098811835,0.108549684,0.056720465,0.066996112,0.062779263,0.025716355,0.089587018,0.021297218,0.004247902,0.045858532,0.016636575,0.030835466,0.028407933,0.043435186,0.065709852,0.16193442,0.302832931,0.473984659,0.983471453,1.45714891,1.825261116,2.284740686,2.288847685,1.962787867,1.646612763,0.990451753,0.56787163,0.301285714,0.112032101,0.053112112,0.082997732,0.053304225,0.001939304,0.041006386,-0.000424521,0.006752117,0.021553876,-0.015215756,-0.012757203,0.019370044,-0.022582071,-0.005407652,-0.027471019,-0.007935621,-0.064193331,-0.002956288,-0.022595324,-0.003071848,0.006637553,0.004076557,0.006808424,-0.017664814,-0.025029482,-0.039672181,-0.042144176,-0.017652009,-0.020141684,-0.00775459,-0.015090154,-0.034872815,0.014215777,0.007143209,-0.020112975,-0.066663459,-0.017644867,-0.017629106,-0.007832514,-0.029925868
440,-0.032061387,-0.01586923,-0.004418284,-0.020681277,-0.016329627,-0.004520817,-0.036399711,-0.038728729,-0.016187828,-0.034236737,-0.029724119,-0.027471019,-0.018458275,-0.034203891,-0.025233997,-0.022994954,-0.027471019,-0.045464478,-0.047777191,-0.027471019,-0.047477599,-0.016326077,-0.007252842,-0.011880645,-0.016185153,-0.025235282,-0.020678049,-0.02298299,-0.027471019,-0.01386644,-0.018581893,-0.007266233,-0.007183477,-0.013988782,-0.022961639,-0.002782321,-0.043108933,-0.012103124,-0.016376846,-0.04072931,-0.00102433,-0.027471019,-0.029710079,-0.045444995,-0.018504761,-0.027471019,-0.034211654,-0.000376133,-0.016235165,-0.005086234,-0.011823211,-0.007291963,0.008609956,0.002000889,-0.016216526,-0.02293914,0.019916037,-0.000297781,-0.007116396,-0.018362701,0.027055973,-0.016205063,0.029250866,0.00195959,0.018006576,0.006607035,0.029528918,-0.004864333,-6.51E-05,0.041174628,0.045134641,0.0248638,0.064144999,0.067671284,0.08309453,0.067526884,0.110406399,0.127740726,0.132191122,0.179134056,0.204419568,0.488934398,2.947012901,12.7598505,35.46256256,48.50597763,41.28996277,19.2205143,5.059100151,0.759489477,0.376214772,0.357608736,0.258368373,0.239775941,0.224400416,0.114657119,0.110662729,0.06309782,0.072777554,0.058932483,0.098515496,0.090373866,0.034138635,0.049637675,0.065990329,0.044889838,0.051834539,0.052327618,0.095040463,0.049302503,0.044685557,0.038919397,0.070131585,0.015813304,0.004418479,0.061597936,0.08406499,0.224167451,0.435017079,0.645362198,1.145759463,1.49817574,1.935206294,2.120351315,1.959466815,1.672459245,1.208690643,0.739967704,0.391538501,0.175481141,0.07534758,0.011509525,0.025056945,0.036391325,0.027183248,0.011513816,0.002206635,0.022821592,0.01122682,0.004437303,-0.034396388,-0.043436423,-0.009151513,0.002479931,-0.004697837,0.009042652,-0.00909424,-0.052884392,-0.022872852,0.002152532,-0.03430783,-0.020639002,-0.025196033,-0.022914868,-0.027471019,-0.025177598,-0.020622518,-0.013784826,-0.038931679,-0.034317583,-0.027471019,-0.015968014,-0.002214376,-0.043551143,-0.015948901,0.000125147
445,-0.006158918,-0.018994,-0.012465241,-0.042263545,-0.004140181,-0.027471019,-0.018966768,-0.012750911,-0.012720016,-0.010643791,-0.040112101,-0.031673063,-0.025366394,-0.012681995,-0.031648014,-0.039980765,-0.035842564,-0.021197991,-0.037865922,-0.023289107,-0.014961767,-0.033762727,-0.040100977,-0.044099025,-0.004409352,-0.048313469,-0.019025411,-0.012752706,-0.023247413,-0.014940371,-0.025384046,-0.006403929,-0.006406946,0.00808751,-0.023266414,-0.023282563,-0.021195551,-0.021258038,-0.015022602,-0.017059406,-0.019201908,-0.033659074,0.018170239,-0.002518533,-0.023303745,-0.027471019,-0.004504494,-0.00457982,-0.00855018,0.001660507,0.001667602,-0.01698618,-0.023275349,-0.012752552,-0.023258355,-0.033795077,-0.025369918,-0.02534958,0.010659644,-0.00834658,-0.014749479,-0.014811696,-2.59E-05,0.014823278,-0.027471019,0.01267189,0.008500965,-0.002237877,-0.010561131,0.031741619,0.021143777,0.006592626,0.010364456,0.031107122,0.039876841,0.004245078,0.076543957,0.058480158,0.082014881,0.088378213,0.134507045,0.176359743,0.180047005,0.259822041,1.007407665,5.682723522,20.96917343,40.34424591,51.68162155,27.59157944,10.29651165,2.421247721,0.608023942,0.362729877,0.280530423,0.213533595,0.210855722,0.112088352,0.078652516,0.088493742,0.11227037,0.073913939,0.097522624,0.07438229,0.067367248,0.057076097,0.037846588,0.064055339,0.044381417,0.040339522,0.027719898,0.076477103,0.057370372,0.029974202,0.029544169,-0.004099634,0.017110707,-0.006155193,0.034585364,0.038198039,0.124528408,0.246046171,0.526253998,0.917443037,1.268188715,1.682454705,1.858256817,1.863856316,1.624477148,1.30118072,0.795482993,0.496438205,0.232671335,0.138448298,0.044919774,0.029925356,0.045582533,0.025908893,0.019171068,0.002547486,0.030644363,0.008878777,-0.027471019,-0.010359598,-0.012542685,-0.033902563,-0.018895756,-0.040274486,-0.044621252,0.000374826,-0.010479676,-0.016862739,-0.042424612,-0.006119465,-0.029613737,-0.03383562,-0.018838516,-0.033884771,0.004723212,-0.029611539,-0.023209017,-0.001728453,-0.014615208,-0.018917266,-0.046696573,0.002622399
450,-0.040575147,-0.006056229,-0.016629335,-0.018823642,-0.029635727,-0.029641785,0.007092116,-0.006418386,-0.005974704,-0.025336767,-0.038169637,-0.042432055,-0.027471019,-0.023201911,-0.031730633,-0.021101985,-0.01042025,-0.010494243,-0.031728685,-0.018972352,-0.054903429,-0.014802956,-0.023192743,-0.018993462,-0.038088016,-0.046564057,-0.02961392,-0.016855691,-0.01672815,-0.027471019,-0.033761304,0.006581968,-0.021048438,-0.016917998,-0.012602362,-0.016848836,-0.042167112,-0.025380364,-0.021221202,-0.006339064,-0.027471019,-0.027471019,0.010277966,-0.002204563,-0.002264587,-0.040179543,-0.031718042,0.010634704,-0.031739891,-0.01480833,-0.025350206,-0.010439886,-0.031708162,-0.018934645,-0.006244013,0.015234003,-0.01674014,-0.025321105,-0.006091118,-0.025334015,0.000364214,-0.012499902,-0.016734678,0.000630649,0.013485992,-0.010302201,0.000462363,-0.006000089,-0.01241026,0.004684908,0.022077231,-0.01243814,0.017301185,0.011038492,0.017478766,0.045187242,0.034627482,0.061687514,0.051584423,0.087812349,0.050911337,0.074686199,0.076729983,0.066639781,0.128197223,0.18590875,0.400809109,2.187989235,16.58998489,34.88938904,46.92082596,45.57876587,18.76356125,4.148527622,0.80423373,0.398287594,0.257069677,0.179821402,0.195748538,0.144853637,0.143759683,0.077699959,0.090709426,0.088761747,0.062636659,0.072912142,0.060451999,0.079958364,0.067705892,0.064338304,0.028750183,0.011376085,0.013476728,0.06026499,0.028572885,0.006751748,0.064908132,-0.00594583,-0.001643851,0.015418077,0.026004462,0.034892961,0.075523108,0.115118533,0.20420292,0.401335299,0.678902388,0.961521626,1.412759304,1.649615169,1.736964822,1.612224817,1.192549229,0.95096451,0.519914627,0.302708715,0.165255189,0.058915168,0.011395963,0.015706779,0.015862545,0.041696779,-0.014500486,-0.023147564,-0.012379673,-0.014392684,-0.012253396,-0.007976575,-0.05138614,-0.007980499,-0.023152083,-0.00158524,-0.025307041,-0.025317628,-0.047008418,-0.005757991,-0.027471019,-0.029630529,0.011382626,-0.033977918,-0.005802922,-0.018771093,-0.036221609,-0.014427682,-0.005796207,-0.01880639
455,0.017848419,-0.006455442,0.004502038,-0.017015882,-0.003790423,-0.027471019,-0.022169678,-0.032621689,-0.02483901,0.001169294,-0.050951567,-0.017019978,0.021889376,-0.040568288,-0.027471019,-0.030068664,0.001066165,-0.024903065,-0.027471019,-0.040323265,-0.027471019,-0.004241735,-0.056137159,-0.045572251,-0.019719882,-0.040411111,-0.017026283,-0.05852925,-0.019638427,-0.042868428,-0.009466533,0.001098109,-0.032659397,-0.045619603,-0.009372268,-0.030066729,-0.022351451,0.008116351,-0.05314298,-0.022354346,-0.024902496,-0.042919606,-0.017285153,-0.009462411,-0.052990858,-0.012039239,-0.004282612,-0.040221728,-0.017213453,0.011128491,0.011392308,-0.004146678,-0.017151847,0.011480005,-0.004137788,-0.032681156,0.003841279,0.009120146,0.02753607,-0.042946182,0.02432541,0.016705135,-0.017005896,0.004004886,-0.027471019,-0.009257315,0.001290534,-0.001501715,0.027558556,-0.022254262,0.003856568,0.003721874,0.016520286,0.02153076,0.006245824,0.034442417,0.003638018,0.055524707,0.055529229,0.03921856,0.0424942,0.014342321,0.064510792,0.039495967,0.084872976,0.126254484,0.145948663,0.187545419,0.368248999,1.135703087,6.63984108,31.58472061,46.92453003,47.89696884,30.12296867,9.330955505,1.317625523,0.448900461,0.293436497,0.243177667,0.15783307,0.221186861,0.144350275,0.103752241,0.088266678,0.100644603,0.094923221,0.048665442,0.074625626,0.067473449,0.040433072,0.051886715,0.02212633,0.011662001,0.035042003,0.05651848,0.037992857,-0.022251498,-0.003843142,0.017019371,-0.017076522,0.035193481,0.019632386,-0.003846616,0.022279704,0.022173239,0.046339639,0.171920314,0.281775177,0.545235097,0.789419413,1.085408688,1.256490469,1.556362748,1.524795532,1.207390666,0.993039072,0.593318582,0.406277239,0.210238606,0.104542881,0.032685965,-0.011755943,0.035346992,0.025118073,0.027922021,0.004115408,-0.019526988,-0.014281574,0.012195358,-0.030088983,-0.003714915,-0.038019098,-0.022247422,-0.045988411,-0.022202939,-0.019544575,-0.016975142,-0.016884696,-0.027471019,-0.01955121,-0.024816711,-0.038022518,-0.027471019,-0.038054038,-0.019534826
460,-0.017757755,-0.05109264,-0.012989424,-0.013008936,0.018184939,-0.022633873,-0.044409506,-0.010924824,-0.029867783,-0.022657391,-0.013086497,-0.008352982,-0.025095575,-0.034664437,-0.029862672,-0.010744294,-0.013228845,-0.025106819,-0.051262926,-0.048841938,-0.00616299,-0.003836503,-0.003747128,-0.029831558,-0.013193497,-0.006074136,-0.029861761,-0.034606759,-0.03933803,-0.010962518,-0.025117364,0.010863354,-0.039440475,0.010639375,-0.013297411,-0.018006071,-0.036810614,0.007683473,-0.001845524,-0.029823683,-0.043950334,0.015110159,0.001056531,-0.003883276,-0.008566668,0.012594877,0.003626483,-0.008646693,-0.015660487,-0.010931354,-0.027471019,-0.017977318,-0.017958783,0.032019645,0.001212412,0.010678811,-0.02030059,-0.008241082,0.022598004,0.005803609,0.008309035,-0.015500762,-0.001234755,0.001310583,-0.015441291,-0.005768059,-0.005832294,0.01551847,0.027843902,0.051746793,-0.005909175,0.013271259,0.005786059,-0.00854641,0.013193874,0.00863458,0.007979413,0.048725262,0.032231331,0.038396455,0.003425088,0.015580161,0.053469025,0.063067257,0.013405668,0.027340343,0.079839699,0.083523467,0.151268095,0.137674242,0.231004193,0.519184113,2.421020746,13.61488438,39.54380417,49.46414948,35.66650009,18.24529648,3.854477167,0.600949347,0.34654963,0.26103434,0.216190159,0.150624663,0.136209682,0.162261337,0.123727039,0.097011894,0.03504476,0.057001688,0.077773251,0.068900354,0.054314993,0.0568958,0.085847251,0.032637417,0.025221827,0.02530867,0.027894234,0.011120396,0.03268037,0.030670347,0.018351531,0.025435215,-0.003255071,-0.00566452,-0.000866784,0.032435194,0.022895699,0.032787226,0.076006547,0.173106536,0.434707761,0.59805125,0.872540593,1.117943883,1.316511035,1.415794134,1.353346944,1.119379044,0.815492153,0.498020113,0.246532157,0.115062401,0.069272824,0.016173599,0.040368132,-0.000723299,0.021175629,0.035732418,-0.025054041,0.016247695,0.008787578,0.016091103,-0.027471019,0.004150691,-0.02262743,-0.017784756,-0.034690749,0.023533775,-0.027471019,-0.020182036,-0.017767392,-0.008094741,-0.02989535,-0.005805364
465,-0.036317211,-0.041701317,-0.024571115,0.007273221,-0.02460278,-0.024571467,-0.01009568,0.006461604,-0.024610173,-0.044653393,-0.021743117,-0.027471019,-0.024625171,-0.033242408,-0.024645314,-0.007476445,-0.05299779,0.015010828,-0.007573294,-0.016141597,0.000754049,-0.033161342,0.015271695,-0.021819577,-0.010414856,-0.013335545,-0.001665307,0.020927696,-0.018894836,-0.007595045,-0.024666017,-0.00173644,-0.036020197,-0.033129703,-0.055607934,-0.010520525,0.003387896,-0.021910056,-0.021882117,-0.01338679,-0.013377063,-0.016241152,-0.058295086,-0.024670228,-0.018975131,-0.013327627,-0.038776971,-0.033064876,-0.016234053,-0.013314173,-0.004792776,0.000957293,0.00105428,-0.044584587,-0.004571153,-0.021786569,-0.021758888,-0.018879363,0.032296568,0.000997759,0.006684514,-0.004656572,0.015290705,-0.004492022,-0.007425429,-0.024608167,-0.004611393,-0.001872076,0.021218376,0.072911292,0.03517741,0.046697505,0.009340847,-0.035951175,0.023651691,0.032238789,0.020453835,0.040591881,0.012087172,0.017694695,-0.002144232,0.023628181,0.037591338,0.018030709,0.100062653,0.034841515,0.037950546,0.046577737,0.052580439,0.143022269,0.098581448,0.138491735,0.15559639,0.347493917,1.727400541,7.037581921,22.84526634,38.40777206,38.82247162,23.17321014,9.003692627,1.48067379,0.401241273,0.271370113,0.235762194,0.196588352,0.147285536,0.158145681,0.083903775,0.053053081,0.029926354,0.055635922,0.110830411,0.044168584,0.058460549,0.03193593,0.044497721,0.072633088,0.024176536,0.033101827,-0.027471019,0.024229201,0.035625711,0.03030373,0.004344152,0.082100324,0.007155018,0.001195254,-0.004337864,0.004238499,0.027054137,-0.004567415,0.024819298,0.038970128,0.151022792,0.356758386,0.477733195,0.726300716,0.86519587,1.174427867,1.173916221,1.115159154,1.050816059,0.783989251,0.533546925,0.330021948,0.201260567,0.056060821,0.0274077,0.018678257,0.015867552,-0.00728921,0.007071497,-0.061846405,-0.004375732,0.001437735,0.001548471,-0.027471019,-0.027471019,-0.007209236,-0.024559285,-0.018783249,-0.044902746,0.018360993,-0.004302423,0.001408346
470,-0.027471019,-0.062401854,-0.055743866,-0.023977874,-0.020497981,-0.013406371,-0.03799811,-0.04466816,-0.020449163,0.010769898,-0.058360957,-0.020608261,-0.013682385,-0.024011398,0.003370227,-0.013640095,-0.037734553,-0.013781203,0.017117942,0.023992607,-0.010366125,-0.003522282,0.010483442,-0.017303182,-0.030902268,0.006680122,-0.017150499,0.017189628,-0.020593133,-0.000289166,0.009875478,-0.034391697,0.01043074,-0.003512857,-0.037691265,-0.020659193,-0.017285369,-0.000457041,0.019426385,0.010005133,-0.013976471,-0.007180046,0.00333265,0.006545017,-0.041206621,-0.041157369,-0.013755526,0.003223602,-0.010380566,-0.007166449,0.017156357,-0.013799497,0.003246019,0.037731901,0.01370115,0.013633458,-0.006879704,-0.034374759,-3.36E-05,-0.027471019,0.003364312,-0.020608779,0.065326832,0.020852501,0.034480877,-0.027471019,-0.037825987,0.052120633,0.02758331,0.061862856,0.017592294,0.02347851,0.043756701,0.006692139,0.023934053,0.023539325,0.037527129,0.033837922,0.02722778,0.023845946,-0.000225198,-0.00340065,0.027866645,-0.030893438,0.003266897,0.058800429,-0.048025578,0.058653317,0.096828081,0.117359072,0.048549905,0.131682009,0.124164224,0.13394393,0.221702099,0.221154615,0.552107155,2.221370935,12.92455959,31.87086678,46.90097809,35.5302124,15.79583931,3.599086523,0.676039219,0.286603689,0.242583111,0.232273743,0.186841607,0.179843739,0.090559125,0.140810922,0.072334878,0.055205494,0.038970441,0.058453217,0.02449719,0.045174994,0.079629391,0.0939143,0.027708055,0.037534244,0.034914821,0.020885548,0.024046341,0.048607476,0.045108452,-0.006658137,-0.003223388,0.010680901,0.010586655,0.02089758,-0.03787129,0.014410874,0.02471778,-0.003062574,0.048993267,0.146458358,0.184534028,0.254039973,0.505409837,0.712328136,0.936014295,1.055360317,1.146959662,1.02569294,0.896375656,0.631384671,0.461387545,0.259736151,0.097279914,0.031286031,0.063583247,-0.002969194,0.000438653,-0.009947021,0.031493492,0.017841095,-0.00303838,0.003882075,-0.027471019,0.000461258,-0.003206579,-0.041401166,-0.013501124,0.007167974
475.0700073,0.019240128,0.019336512,0.031753615,-0.01962265,0.007664641,0.023582852,-0.008030517,0.006812213,-0.039117072,-0.019833233,0.007076601,-0.03130075,-0.027471019,-0.01584631,-0.012051947,-0.01592643,-0.050254732,0.021935722,-0.012233098,-0.000778729,-0.012239248,-0.008357432,-0.000814201,-0.027471019,-0.061614566,-0.023666307,0.014938457,0.007274127,-0.042694788,0.014774119,0.017757213,0.006722728,0.022120992,-0.012226187,0.00289735,-0.004842488,-0.027471019,0.002531307,-0.01243416,-0.004851276,-0.016116459,0.021946611,-0.042570714,-0.012408056,-0.065434217,0.006457189,-0.050156359,-0.027471019,-0.005019626,-0.01235843,0.018059755,0.021931591,-0.027471019,-0.042666163,-0.000755502,-0.04656782,0.037289403,-0.015979979,0.01453183,0.010695754,-0.023643063,-0.015993785,-0.069863006,0.018343622,0.003105814,0.045521118,0.030376142,-0.015989568,-0.031325072,0.049482539,0.075995892,0.048000678,0.044484504,0.025457835,0.014290242,0.025483264,0.044626489,0.041419275,0.002960769,0.04505083,0.075318769,-0.023672406,0.033337504,0.025941668,0.01430071,-0.000609413,0.00699378,0.022171935,0.068534754,0.037428096,0.033676565,0.052932069,0.053020209,0.11789006,0.080348179,0.133886844,0.143949062,0.159852177,0.305035502,0.708479822,4.308899403,19.28824997,33.72520065,41.1598587,27.17270088,10.17469883,1.806702614,0.546842933,0.320011079,0.283839047,0.182874128,0.218480393,0.183015808,0.106728867,0.126119345,0.045575559,0.084309056,0.041448019,0.045527287,0.041766405,0.111649737,-0.004332244,0.056940153,0.030550899,0.04991129,0.007304737,0.045933686,0.061411001,0.034413755,0.034610897,0.092652358,0.034239277,0.038424797,0.02638839,0.038788728,0.011111757,0.099197254,-0.004260097,0.014836999,0.061669014,0.091851078,0.15048489,0.224446461,0.345574886,0.572722614,0.787086606,0.85966593,1.003380895,1.046169996,0.989682376,0.787706673,0.475251436,0.461323291,0.228517577,0.081046015,0.057820462,0.011289122,0.003478194,0.04624439,0.015318053,-0.046829477,0.034599818,-0.019693155,-0.004160725,-0.015873186,0.034459993
480,-0.020193554,-0.038179338,-0.008987414,-0.042033155,-0.002289079,-0.042099349,-0.081954658,-0.066232897,-0.027471019,-0.038237907,0.019096257,-0.016862178,-0.006061487,-0.038278092,-0.020386383,-0.02387581,-0.027471019,-0.066251211,0.014803791,0.000891238,-0.030980702,-0.041764237,0.032739647,-0.031005874,-0.006364103,0.000636831,-0.048784044,-0.016860001,0.011604527,0.029136693,0.025026644,0.000899084,-0.002618536,-0.0167998,-0.016925536,-0.002894266,-0.003199173,0.003732176,-0.010003405,0.003928455,-0.023987221,0.01107165,-0.030993449,0.000559226,-0.023961717,-0.052109189,0.029522026,-0.03100319,-0.045085028,-0.013551003,0.007704204,-0.006283605,-0.023909766,-0.062963605,-0.03456961,-0.016816057,0.043761402,0.011585793,-0.009632034,0.015010467,0.011605496,-0.027471019,0.054325953,-0.045186501,0.011787077,0.029248269,-0.002568051,0.018720983,0.029449644,-0.023913896,0.02968817,-0.013245104,0.039417908,0.007962206,0.007926835,0.032673404,0.046982013,0.029599277,0.004458936,0.014873603,0.036153451,0.029273814,0.029399874,0.015115244,-0.009784738,0.026044792,0.004615,0.015147312,0.015246985,0.040507756,0.022133561,0.029794754,0.02622929,0.083297066,0.054327115,0.061144069,0.01168506,0.040400423,0.147131771,0.122232243,0.241876826,0.373766065,1.512432694,9.894794464,25.22772789,39.03452682,31.80389404,19.40648079,4.602835655,1.01231122,0.349988282,0.264310718,0.205588266,0.178264022,0.133207694,0.09675391,0.051689304,0.069023721,0.025735,0.044249304,0.004725074,0.062150136,0.075504251,0.001183406,0.0473217,0.033752076,0.044168115,0.044548891,0.004721278,0.026238134,0.022668479,0.004930472,0.04077635,0.033452801,0.022902464,0.001280516,0.019250227,-0.002345299,-0.013112177,-0.012995993,-0.027471019,-0.002353774,-0.005870258,0.022761846,0.054644853,0.142992377,0.284822583,0.442076504,0.510571122,0.699631572,0.780841053,0.81449008,0.787375093,0.744937837,0.569763005,0.450361848,0.202579305,0.123624429,-0.002421994,0.051410869,0.030179577,0.034006462,-0.023861067,-0.013001071,-0.013151244,-0.013147347
