Wavelength (nm),Intensity (a.u.),Z Axis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ELA_CTL3-L224_EM_270.00,ELA_CTL3-L224_EM_272.00,ELA_CTL3-L224_EM_274.00,ELA_CTL3-L224_EM_276.00,ELA_CTL3-L224_EM_278.00,ELA_CTL3-L224_EM_280.00,ELA_CTL3-L224_EM_282.00,ELA_CTL3-L224_EM_284.00,ELA_CTL3-L224_EM_286.00,ELA_CTL3-L224_EM_288.00,ELA_CTL3-L224_EM_290.00,ELA_CTL3-L224_EM_292.00,ELA_CTL3-L224_EM_294.00,ELA_CTL3-L224_EM_296.00,ELA_CTL3-L224_EM_298.00,ELA_CTL3-L224_EM_300.00,ELA_CTL3-L224_EM_302.00,ELA_CTL3-L224_EM_304.00,ELA_CTL3-L224_EM_306.00,ELA_CTL3-L224_EM_308.00,ELA_CTL3-L224_EM_310.00,ELA_CTL3-L224_EM_312.00,ELA_CTL3-L224_EM_314.00,ELA_CTL3-L224_EM_316.00,ELA_CTL3-L224_EM_318.00,ELA_CTL3-L224_EM_320.00,ELA_CTL3-L224_EM_322.00,ELA_CTL3-L224_EM_324.00,ELA_CTL3-L224_EM_326.00,ELA_CTL3-L224_EM_328.00,ELA_CTL3-L224_EM_330.00,ELA_CTL3-L224_EM_332.00,ELA_CTL3-L224_EM_334.00,ELA_CTL3-L224_EM_336.00,ELA_CTL3-L224_EM_338.00,ELA_CTL3-L224_EM_340.00,ELA_CTL3-L224_EM_342.00,ELA_CTL3-L224_EM_344.00,ELA_CTL3-L224_EM_346.00,ELA_CTL3-L224_EM_348.00,ELA_CTL3-L224_EM_350.00,ELA_CTL3-L224_EM_352.00,ELA_CTL3-L224_EM_354.00,ELA_CTL3-L224_EM_356.00,ELA_CTL3-L224_EM_358.00,ELA_CTL3-L224_EM_360.00,ELA_CTL3-L224_EM_362.00,ELA_CTL3-L224_EM_364.00,ELA_CTL3-L224_EM_366.00,ELA_CTL3-L224_EM_368.00,ELA_CTL3-L224_EM_370.00,ELA_CTL3-L224_EM_372.00,ELA_CTL3-L224_EM_374.00,ELA_CTL3-L224_EM_376.00,ELA_CTL3-L224_EM_378.00,ELA_CTL3-L224_EM_380.00,ELA_CTL3-L224_EM_382.00,ELA_CTL3-L224_EM_384.00,ELA_CTL3-L224_EM_386.00,ELA_CTL3-L224_EM_388.00,ELA_CTL3-L224_EM_390.00,ELA_CTL3-L224_EM_392.00,ELA_CTL3-L224_EM_394.00,ELA_CTL3-L224_EM_396.00,ELA_CTL3-L224_EM_398.00,ELA_CTL3-L224_EM_400.00,ELA_CTL3-L224_EM_402.00,ELA_CTL3-L224_EM_404.00,ELA_CTL3-L224_EM_406.00,ELA_CTL3-L224_EM_408.00,ELA_CTL3-L224_EM_410.00,ELA_CTL3-L224_EM_412.00,ELA_CTL3-L224_EM_414.00,ELA_CTL3-L224_EM_416.00,ELA_CTL3-L224_EM_418.00,ELA_CTL3-L224_EM_420.00,ELA_CTL3-L224_EM_422.00,ELA_CTL3-L224_EM_424.00,ELA_CTL3-L224_EM_426.00,ELA_CTL3-L224_EM_428.00,ELA_CTL3-L224_EM_430.00,ELA_CTL3-L224_EM_432.00,ELA_CTL3-L224_EM_434.00,ELA_CTL3-L224_EM_436.00,ELA_CTL3-L224_EM_438.00,ELA_CTL3-L224_EM_440.00,ELA_CTL3-L224_EM_442.00,ELA_CTL3-L224_EM_444.00,ELA_CTL3-L224_EM_446.00,ELA_CTL3-L224_EM_448.00,ELA_CTL3-L224_EM_450.00,ELA_CTL3-L224_EM_452.00,ELA_CTL3-L224_EM_454.00,ELA_CTL3-L224_EM_456.00,ELA_CTL3-L224_EM_458.00,ELA_CTL3-L224_EM_460.00,ELA_CTL3-L224_EM_462.00,ELA_CTL3-L224_EM_464.00,ELA_CTL3-L224_EM_466.00,ELA_CTL3-L224_EM_468.00,ELA_CTL3-L224_EM_470.00,ELA_CTL3-L224_EM_472.00,ELA_CTL3-L224_EM_474.00,ELA_CTL3-L224_EM_476.00,ELA_CTL3-L224_EM_478.00,ELA_CTL3-L224_EM_480.00,ELA_CTL3-L224_EM_482.00,ELA_CTL3-L224_EM_484.00,ELA_CTL3-L224_EM_486.00,ELA_CTL3-L224_EM_488.00,ELA_CTL3-L224_EM_490.00,ELA_CTL3-L224_EM_492.00,ELA_CTL3-L224_EM_494.00,ELA_CTL3-L224_EM_496.00,ELA_CTL3-L224_EM_498.00,ELA_CTL3-L224_EM_500.00,ELA_CTL3-L224_EM_502.00,ELA_CTL3-L224_EM_504.00,ELA_CTL3-L224_EM_506.00,ELA_CTL3-L224_EM_508.00,ELA_CTL3-L224_EM_510.00,ELA_CTL3-L224_EM_512.00,ELA_CTL3-L224_EM_514.00,ELA_CTL3-L224_EM_516.00,ELA_CTL3-L224_EM_518.00,ELA_CTL3-L224_EM_520.00,ELA_CTL3-L224_EM_522.00,ELA_CTL3-L224_EM_524.00,ELA_CTL3-L224_EM_526.00,ELA_CTL3-L224_EM_528.00,ELA_CTL3-L224_EM_530.00,ELA_CTL3-L224_EM_532.00,ELA_CTL3-L224_EM_534.00,ELA_CTL3-L224_EM_536.00,ELA_CTL3-L224_EM_538.00,ELA_CTL3-L224_EM_540.00,ELA_CTL3-L224_EM_542.00,ELA_CTL3-L224_EM_544.00,ELA_CTL3-L224_EM_546.00,ELA_CTL3-L224_EM_548.00,ELA_CTL3-L224_EM_550.00,ELA_CTL3-L224_EM_552.00,ELA_CTL3-L224_EM_554.00,ELA_CTL3-L224_EM_556.00,ELA_CTL3-L224_EM_558.00,ELA_CTL3-L224_EM_560.00,ELA_CTL3-L224_EM_562.00,ELA_CTL3-L224_EM_564.00,ELA_CTL3-L224_EM_566.00,ELA_CTL3-L224_EM_568.00,ELA_CTL3-L224_EM_570.00,ELA_CTL3-L224_EM_572.00,ELA_CTL3-L224_EM_574.00,ELA_CTL3-L224_EM_576.00,ELA_CTL3-L224_EM_578.00,ELA_CTL3-L224_EM_580.00,ELA_CTL3-L224_EM_582.00,ELA_CTL3-L224_EM_584.00,ELA_CTL3-L224_EM_586.00,ELA_CTL3-L224_EM_588.00,ELA_CTL3-L224_EM_590.00,ELA_CTL3-L224_EM_592.00,ELA_CTL3-L224_EM_594.00,ELA_CTL3-L224_EM_596.00,ELA_CTL3-L224_EM_598.00,ELA_CTL3-L224_EM_600.00
325.0700073,0.082782917,0.145708859,0.158921465,0.073960707,0.159725875,0.079893865,0.251528352,0.196022093,0.231069386,0.168720245,0.19265379,0.195206538,0.280041903,0.255884349,0.284199029,0.288937598,0.29105401,0.413606048,0.410356104,0.495627642,0.373457104,0.609946191,0.734830558,1.017544866,1.981476545,10.9404211,40.30757904,85.87867737,111.4925079,78.20417023,29.04442978,7.638381481,2.5278368,1.752051592,1.510457754,2.119103193,1.889600515,2.242637396,2.62886405,2.61821723,3.328831911,3.386330128,3.922776461,4.592953682,6.505836964,9.219209671,13.24850845,17.68903542,20.33930397,18.67444611,15.35625458,13.4243536,11.68688583,12.14804935,12.48343182,13.39219284,14.51449394,15.23121738,16.21332169,16.79274368,15.43352318,16.91780472,16.96335411,19.1082592,19.72122765,20.57278442,21.72498894,23.59192848,23.40282822,24.8414135,25.77749634,25.79081726,26.97197342,28.21591949,27.90546036,28.98600578,28.78998566,29.02972603,29.80849266,29.73361778,30.14222336,29.65962601,29.79528618,29.4126339,29.8768158,29.32218742,28.83632088,27.99449921,28.34305763,27.96628571,27.71411133,28.1971302,27.97722054,27.07275391,26.87627602,24.93885803,24.760746,24.67877197,23.91837692,24.32612801,23.60126877,22.95060539,22.96397972,21.7779808,21.21268082,21.90898323,20.49948692,19.79219055,19.40123177,19.30387306,18.24798775,17.88164902,17.07406998,16.47130013,17.03722572,16.06212807,15.19227219,14.92191792,13.85755348,14.11320686,13.35016537,13.14393997,12.40132904,11.83886051,12.04150486,11.0797081,11.09974098,10.65471745,10.51662827,10.23814487,8.925017357,8.410076141,8.26382637,8.273705482,7.597409248,7.670714378,7.128177643,7.010654449,6.759301186,6.452163696,6.397423267,5.887562275,5.558866978,5.515803337,5.038621426,5.036254883,4.909650803,4.592886925,4.200709343,4.176086426,4.131569862,3.77284193,3.244342804,3.655448198,3.28649497,3.144659996,2.754333973,2.743448257,2.494736433,2.442470789,2.523345947,2.289166451,2.217014074,2.279480696,2.063048363,1.850951791
330,0.034772452,-0.005496521,0.073826946,0.112882257,0.166459575,0.143828198,0.09714774,0.064370222,0.235995561,0.127341375,0.168179944,0.110974662,0.281084865,0.249234527,0.194811121,0.1570106,0.314199299,0.214125231,0.317464054,0.30684334,0.495222926,0.435858279,0.521880984,0.627177715,0.593115151,0.805834055,1.25756216,4.876270294,29.44344902,69.67980957,108.7799301,89.93417358,48.66579056,13.73810387,3.458147049,1.990104795,1.671418071,1.912239552,2.172803164,2.039561272,2.619415522,2.936299801,3.405481577,3.693873405,4.218641281,4.892130852,5.138259888,7.478347778,10.45724964,14.68898678,19.5061245,19.94293976,18.3569603,16.34503365,13.5949564,12.55208778,12.50148487,13.76744938,14.12839413,15.25651264,13.67291927,14.55282116,15.990098,16.90913582,17.79685402,18.73750305,19.35658264,20.72211456,21.68336868,22.49039841,23.52211952,24.12096024,24.47781181,25.00365829,26.28887939,26.89621925,27.12552452,27.8314724,27.76753616,28.20894623,28.69641876,28.36221886,27.80879402,28.50233841,26.95856285,28.24446869,27.84877205,27.67866516,26.95843697,27.65832138,27.22467804,26.91098976,26.13708115,27.29393005,26.22185707,24.52198792,24.45742607,24.47791862,23.89741325,23.65244293,23.49510765,23.29137039,22.62775421,22.48551178,22.5785141,20.49513245,20.10323715,20.22320366,19.04183578,18.65449333,18.87707901,17.77098083,17.38628006,17.04105568,15.83285904,15.57716846,15.56350899,14.82101631,14.55355358,13.58389091,13.1703558,12.91199684,12.55590725,12.04019928,12.12956333,10.66800213,10.72063255,10.47440147,9.809785843,9.614110947,8.909273148,9.014304161,9.147392273,7.976522923,8.287950516,7.310593128,7.045740128,6.536517143,6.716515064,6.459278107,6.385794163,5.711902142,5.244250774,5.38743639,5.296216965,5.207883835,4.72910738,4.962186337,4.576334476,3.906173229,3.488208771,3.714588165,3.422468424,3.233061314,3.336623669,3.02070713,2.90577817,2.969249725,2.810515881,2.198349714,2.542372227,2.072930574,2.059192419,2.007953405,1.972883224,1.752091289
335.0700073,-0.005898491,0.181002185,0.055775847,0.109461077,0.153529137,0.048124339,0.07766486,0.070606761,0.054566,0.09231253,0.160297364,0.181016654,0.181190267,0.142182946,0.119339243,0.251896977,0.175570682,0.183796361,0.122209758,0.29510051,0.222957984,0.265555114,0.409006089,0.318951845,0.499832869,0.383470625,0.587481856,0.81169039,0.958571851,1.934248805,9.955213547,39.93816376,92.42639923,111.9682312,78.0309906,30.17000961,7.946372986,2.748411417,1.970058918,1.995290399,2.067909956,2.35985136,2.663598776,3.098195553,3.447906494,3.833882332,4.464562416,4.796825409,5.441895008,6.429719925,7.365929127,9.565350533,13.65641499,18.1779995,20.42636108,20.60591507,18.6306839,14.14883423,13.9797039,13.95771885,12.09898758,13.27651691,13.55497742,15.24238682,15.70787525,16.33291435,18.10409546,19.00484085,19.58144379,20.16846275,21.20855331,21.73558998,22.73217773,22.91565132,24.43152809,24.7453289,25.29370308,25.62242699,25.94121742,26.12353706,27.06308174,26.42061424,26.49796295,27.10576248,26.72042084,26.95444298,27.47694778,26.90793037,26.62838173,27.19266891,26.69347954,27.02585411,25.40013695,26.50669861,25.81728172,24.45306396,24.41958809,24.39514732,23.65707588,23.49718857,23.10988235,22.78751373,22.60256195,22.46848488,21.69710922,20.29082489,20.50374222,19.88578415,19.85735703,18.81303024,18.57906914,17.75812721,17.75304031,16.5750618,16.40196609,15.40174675,15.36653996,14.87085629,14.46842861,13.31399155,13.23929977,13.21974659,12.499156,11.90367031,11.76575089,11.04153538,10.59309673,10.48671055,9.752146721,9.390769005,9.119650841,8.776705742,8.226005554,8.103409767,7.998579979,7.418484211,7.167114735,6.991388321,6.887872696,6.181963444,6.35618782,6.324891567,5.680347443,5.119841099,5.050537109,5.026080608,4.707299232,4.657454967,4.30644083,3.870718002,3.517537594,3.477791071,3.387969494,3.469767809,3.467411995,2.936095715,3.067070723,2.995052814,2.813246489,2.641902685,2.366839647,2.422514677,2.113679171,2.03635335,2.056153774,1.804406881
340,0.056396458,0.095891178,0.190459505,0.27213335,0.078104898,0.070640996,0.047438093,0.054731417,0.099854991,0.168068588,-0.006081348,0.159911364,0.1948075,0.216486037,0.313380599,0.266260684,0.227929965,0.144584715,0.214998513,0.280785978,0.154464453,0.288276792,0.234266892,0.277736604,0.413784236,0.43163839,0.418839633,0.346020997,0.449496567,0.609858692,0.844625235,1.163017988,4.228775501,24.57078934,70.77169037,112.3253937,100.9593277,57.18083572,16.97270584,3.888386011,2.368194818,2.11426425,2.45057869,2.524271488,2.705320597,3.095491409,3.433152437,3.999519348,4.560669422,4.599018574,5.33355999,5.882957935,6.57368803,7.976521969,10.59066677,14.5542345,17.65478706,21.03383064,20.96876907,18.65440941,14.64610481,13.26083565,12.47387218,13.391078,14.10809994,14.91576004,14.70678043,16.34353065,17.26357269,18.35105896,18.77344322,19.34506607,20.24484062,21.23681068,22.42395401,22.02212143,23.09404755,23.90308571,24.37785912,24.06181908,24.71569252,24.64686966,24.71473312,24.29116821,25.51079559,25.05613899,25.67239189,25.61839867,25.15797424,25.28819656,25.28308296,25.05850029,25.58937645,25.34584618,24.71221924,23.36705017,23.442276,23.44729614,22.4605217,22.00182915,22.19997215,21.852005,21.84331131,21.70701218,20.46391869,20.4288826,20.56890678,19.15227127,19.22810555,18.57774353,18.36486626,17.42940331,16.63181305,16.21949577,15.84136391,15.66145992,15.48288441,14.33791733,13.78928375,13.92027855,12.82286167,12.70995808,12.32718182,12.03026104,11.39585972,10.51186848,10.58586407,10.31503391,9.555782318,9.479722977,8.994937897,8.493166924,8.811003685,8.034488678,7.366212368,7.656550884,6.812017441,7.198849678,6.396920681,6.718518257,6.133264065,5.767107487,5.544906139,5.465377331,5.346434116,4.882611752,4.648733616,4.899528027,4.207401276,3.885913134,3.637096643,3.359265804,3.402358294,3.191270351,3.141973734,3.002518892,2.772204876,2.761354685,2.564036608,2.48039484,2.257895947,2.363429546,2.229270458,2.010234118,1.954880714,1.923824549
345.0700073,0.048089359,-0.01366699,0.118449017,0.075934425,0.006698226,0.130164698,0.089844108,0.08091227,0.203085244,0.053620514,0.114989564,0.081155695,0.127315179,0.203000128,0.147703588,0.094165713,0.120650455,0.197251812,0.130519226,0.174661994,0.135749951,0.204340413,0.139707252,0.237295568,0.223584056,0.180416808,0.214678779,0.346907526,0.302242041,0.515617907,0.609002233,0.589233756,0.764707863,0.897092104,2.045226812,12.61754036,45.8033905,109.3072739,120.3097687,84.70574188,33.18622208,8.082513809,2.894941807,2.129729509,2.174724102,2.369551659,2.570505619,2.805558443,3.418772697,3.75229907,4.174244881,4.696816444,5.20415163,5.710548401,6.310719967,6.931920052,8.129852295,10.5725975,13.55842686,17.79436684,18.10834503,18.75631523,17.93445587,15.31184769,13.90540695,13.64404488,14.3681736,14.7552309,15.09382534,15.83668327,16.94586372,17.75591278,18.38756943,18.73624802,20.01638222,20.27886391,20.65684509,21.75863266,22.26707077,22.82082748,22.33961487,23.12621307,23.34956551,23.64801025,23.27916145,23.69442558,23.4049263,23.83668137,24.31023979,24.02275658,23.88956451,24.11273956,24.38295364,24.266922,24.08016014,22.12189102,21.76433182,22.18117905,21.37180519,21.50502205,22.22443962,20.9493103,20.39775658,20.79824829,20.61425781,20.18154526,19.44129944,18.60910797,18.67245674,18.23250961,17.8962059,17.89370537,17.27495003,16.52752686,15.63352108,15.25437832,15.00340748,14.16505814,14.22602463,13.55660057,12.95087337,12.72037411,12.07885361,11.57062531,11.64646244,10.890522,10.08714104,9.72650528,9.640665054,9.328619957,8.590729713,8.448381424,8.271276474,8.083444595,7.757934093,7.634349346,7.177026749,7.071387291,6.440244675,6.21922636,6.395809174,5.800519943,5.623806477,5.406024456,4.965497494,4.808587074,4.644168377,4.656571388,4.09851265,4.352526188,3.439712048,3.481358528,3.203862429,3.226253986,3.415868759,2.917866945,3.016778708,2.790921926,2.689883709,2.33412528,2.359375238,2.190732241,2.242719889,2.304725409,2.020805359,1.630216718
350,0.110895313,-0.035138045,0.128074437,0.070099138,0.104055837,0.00742961,0.11182189,-0.006778562,0.082263499,0.174185231,0.124547154,0.207832277,0.18942681,0.164014801,0.13489534,0.137196705,0.176279426,0.262029678,0.131203562,0.081964694,0.261699438,0.186240643,0.14705734,0.250151336,0.210822806,0.241570413,0.203094065,0.303761154,0.307165027,0.338219345,0.26165393,0.36076358,0.353946924,0.440137744,0.507985055,0.748737514,1.40637219,7.162903786,31.79346657,82.1124115,126.8689651,107.1269989,51.362957,17.73545647,4.496840477,2.914044619,2.544523239,2.509595394,2.665516138,3.042706728,2.904397726,3.635090113,3.913831472,4.541114807,4.972538948,4.986748695,6.030053139,6.491712093,6.985193729,8.288576126,9.353631973,11.71927738,16.46094513,18.6552639,18.98014641,17.5612812,16.04669571,14.44363117,13.99685287,14.09080124,14.72317505,15.24495983,16.44433022,17.32979012,17.55511665,18.09377098,18.74255753,19.1795063,19.49404526,19.09379387,19.77211189,20.93142319,20.63182068,21.08922577,21.12901497,21.3134594,21.56775093,21.94686699,21.91184616,22.14911079,22.37521553,22.80246162,22.5902195,22.19783974,22.08216476,20.64850235,20.58989906,20.52025604,20.03303337,20.47183609,20.34345627,20.30496979,19.43740654,18.98131561,19.15853882,17.98856354,18.18400002,17.84239388,17.28928947,16.93754768,16.93766594,16.13587379,16.13113022,15.32880974,15.10666275,14.60398293,14.00429726,13.63116741,13.42292309,12.91428375,12.18153858,11.99204922,11.78970909,11.13387394,10.74777031,10.81265545,9.811289787,9.822063446,9.676478386,9.032221794,8.835170746,8.218761444,7.698397636,7.480950832,7.701543331,7.075374126,6.718883038,6.571080208,5.928957462,6.311885357,5.992440224,5.528931618,5.350182056,5.474755287,4.79255867,4.433515072,4.747851372,4.470972061,3.844383717,3.830049038,3.61451602,3.283147335,3.07660985,3.189047098,3.106349945,2.943179369,2.635962009,2.704885006,2.327728748,2.249128819,2.1592803,2.223031044,2.033948421,2.046461821,1.810492158,1.656738162
355.0700073,0.097491577,0.088093475,0.051337149,0.073145598,0.102327496,0.050035391,0.120418787,0.055000182,0.085916519,0.061412852,0.055563111,0.113338411,0.025880139,0.145061374,0.054766398,0.084328152,0.077508897,0.170696676,0.032834634,0.139207646,0.130971283,0.223160222,0.098968461,0.093780234,0.230751172,0.143018246,0.266576409,0.273912936,0.186454222,0.238354921,0.26708892,0.367946178,0.38814351,0.394777298,0.347827971,0.467659831,0.533789992,0.714304745,1.02187109,2.015949488,11.67990494,48.23807907,110.5595016,134.9400024,101.3235016,43.34624863,12.09007263,3.359110594,2.690491199,2.369842529,2.418353558,2.648179531,2.657795191,3.174485922,3.681542635,4.043139935,4.167259216,4.710384369,5.34681654,5.86036396,5.690767288,6.595317841,6.959529877,8.829851151,11.36237431,14.71905994,17.12708092,19.14727592,18.43576622,16.9989357,15.37799549,14.32154274,13.97840691,14.4584446,15.18433762,15.81108284,16.6274395,16.40213013,17.47854805,17.91082001,18.00074005,17.99271774,18.42194748,18.63717461,18.79507446,18.79286003,19.0952301,19.51691246,19.75951576,19.74256134,19.93916893,19.99274635,20.07078743,20.06476974,20.02778625,19.16845512,19.14935112,19.13162613,19.37219048,18.95635033,18.37010002,18.82030869,18.88581467,17.6097641,17.77913284,17.86796761,16.79641914,16.92821884,16.17937279,16.05269623,15.75241852,14.71603107,15.10592937,14.71605778,13.99198246,14.13921356,13.09932327,13.12735653,12.36147118,12.00142193,11.88273525,11.20727253,11.35087585,10.93359566,10.63623619,10.23239899,9.833562851,9.298718452,8.88978672,8.654783249,8.488584518,8.057118416,7.576704502,7.295811653,7.127601147,6.797118664,6.676641941,6.405615807,6.033463955,5.950995922,5.885987759,5.497033596,5.214918137,4.999290943,5.057349682,4.410474777,4.500322819,3.895403862,4.102076054,3.87255168,3.558137894,3.192503214,3.250458241,3.091277599,2.744858503,2.738322973,2.818233967,2.46287775,2.337573767,2.350751877,2.251312733,2.284596443,1.915000916,1.761817575,1.940218925,1.697034359
360,0.070020273,0.046794329,0.105651006,0.019641638,0.089159086,0.027601775,0.022866696,0.035162523,0.027138177,0.088360086,0.118315175,0.010816411,0.105048262,0.002820921,0.072370023,0.055698108,0.092214741,0.035952181,0.036448065,0.010791958,0.13063018,0.097799622,0.115050748,0.138564408,0.087747544,0.097343624,0.1076672,0.136138469,0.179919645,0.211952746,0.178387791,0.214523211,0.217877835,0.256658077,0.234245732,0.29300496,0.390269101,0.427124143,0.467531323,0.532484889,0.658975959,1.179470658,5.417815685,25.74564552,79.15296936,134.6398315,130.7371216,71.58132935,23.71734238,5.01787138,2.450447798,2.15644598,2.271652222,2.444247723,2.612609863,2.820266008,3.325861454,3.759651423,4.01581049,4.36350441,4.153051376,4.872630119,5.215687752,6.120480537,6.536407471,7.582804203,9.032836914,11.28395939,14.44144917,17.01103592,19.16730499,19.56781197,17.8003006,15.81187439,14.65623951,13.50702953,14.68682671,14.60122776,15.78245449,15.304492,16.31323242,15.75121784,16.41802979,17.11748695,16.56675339,17.00214195,17.8729229,17.34882164,17.81749153,17.75827789,18.01624298,18.1073761,18.27231789,18.88909721,18.62233162,17.74603081,17.85699654,17.88354492,17.59493828,16.99104309,17.70044899,17.36080551,16.85221291,16.58207321,16.58392906,16.12385559,16.10761261,16.08325577,15.21369171,15.1009407,15.32559013,14.47089767,14.26776218,14.12629414,13.22591972,13.17162609,12.66541004,12.30877781,11.96689224,11.60009766,11.74074841,11.06340313,10.62817097,10.26527977,9.636924744,9.664745331,9.570698738,9.165901184,9.09118557,8.722699165,8.255506516,8.084524155,7.540609837,7.211041451,6.879638195,6.940257072,6.539223671,6.393847466,5.944653034,5.612429142,5.353960514,5.144091129,4.868136406,4.853466511,4.962570667,4.569198132,4.120037079,4.209769249,3.895614386,3.623798847,3.407393456,3.220948935,3.16963315,3.08417654,2.979012012,2.730230331,2.403517723,2.661412477,2.414364815,2.274579525,2.125123024,2.167137623,1.989513278,2.022103786,1.89264214,1.755441785
365.0700073,0.003224402,0.042498704,-0.000935165,0.041343164,0.044053305,0.007183806,0.031910349,0.023491152,0.120243266,0.144692749,0.062144827,0.08675731,0.097504057,0.036632922,0.090426385,0.077540979,0.044487037,0.057923105,0.096111767,0.087143272,0.070061259,0.094198026,0.068054393,0.101955704,0.031457327,0.13429302,0.080452971,0.052182596,0.158774421,0.154276043,0.236756384,0.225097477,0.199343696,0.221027568,0.134579048,0.238047808,0.192560241,0.330333143,0.324177891,0.313680351,0.459034473,0.457231879,0.797214985,0.906644166,2.199995279,14.71119118,61.32314682,127.8398209,145.271225,90.53490448,33.99936295,9.210993767,2.546800137,2.269825459,2.369112968,2.270195246,2.443653584,2.735121489,3.152233601,3.505377054,3.431013346,3.690603256,4.206364155,4.514961243,5.072418213,5.587634563,6.425545216,6.725485802,8.036840439,9.191279411,11.15326977,14.18467903,16.90037537,18.6850853,18.32100677,16.90088844,15.08551979,13.86817265,13.46664906,13.44205379,13.82398224,14.18144608,14.38608837,14.29828358,15.06158447,14.93986416,14.95818138,15.24617577,16.14348793,16.41638756,15.84555531,15.93468761,16.26452446,17.17482948,16.46748543,15.58703995,15.66436577,15.6245985,15.67691803,15.64747906,15.69229126,15.29023552,15.47676563,15.25978947,15.20031834,14.75191498,14.37077618,14.24557018,14.38544846,14.19833755,13.22490215,13.22838974,12.99574089,12.68449688,12.54441643,11.95448399,11.88460159,11.65363312,11.0395422,10.82509613,10.77890301,10.35990524,9.795481682,9.537958145,9.442510605,8.873109818,8.671195984,8.595362663,8.007415771,7.597619534,7.780467987,7.281553745,7.154405594,7.044033051,6.693494797,6.586733341,6.267129898,5.87590313,5.504644871,5.382603168,5.123588085,4.943074226,5.017951012,4.720123768,4.289751053,4.188887119,3.874148846,3.919799805,3.499432325,3.56644845,3.27829361,3.057331085,2.933839798,2.81543231,2.833077431,2.594663143,2.460557938,2.457587004,2.089447975,2.099161386,2.313248158,2.088964224,1.948729277,1.871944785,1.681423903,1.445812821
370,0.039167274,-0.025480829,-0.060670793,0.032571238,-0.01366699,-0.019454932,0.038349215,-0.048324835,0.043802291,-0.042621277,0.060784217,-0.007860633,-0.06554497,0.043889288,-0.002181121,-0.007937021,0.020632446,0.015048836,-0.030870304,0.02074299,0.078826047,0.061560575,0.003606654,-0.025209337,0.101429664,0.061086465,0.020809427,0.066587999,0.078162491,0.118280321,0.124039292,0.084259279,0.015088142,0.061166074,0.083643802,0.118165359,0.130168229,0.12959373,0.205511093,0.238206327,0.297195941,0.376487345,0.494202077,0.439252317,0.541840315,0.91812259,1.66200614,6.336851597,33.99650192,94.15309906,145.7071686,127.6045303,61.16970444,17.67230415,4.360417843,2.25216794,2.052031279,2.042381763,2.364742279,2.386832476,2.314171076,2.612446547,3.085779667,3.715115309,3.584201813,4.132545471,4.642245293,5.44778204,6.240036488,6.261882782,6.793412209,7.325488567,8.295301437,10.58669472,12.91917229,14.77497673,17.16896057,17.52558517,15.75606441,14.3885355,12.88307858,12.42702961,12.05551624,12.16466427,12.67292976,12.559865,13.72388458,13.15030766,13.33955956,13.98964691,13.6306181,14.08271408,14.0515089,14.24942589,14.33478832,13.7839632,13.58732414,14.19564819,13.85644531,13.73361969,13.95955944,13.12118912,13.5259409,13.81699467,13.66484451,13.252491,13.22107983,13.06606197,12.68428898,12.43424892,12.21778679,11.43504429,11.84181309,11.8464098,11.44555378,10.82439518,10.56397247,10.42502499,10.13017654,9.921595573,9.828231812,9.354784966,9.459476471,8.776518822,8.657467842,8.206414223,8.040327072,7.888657093,7.704806805,7.278491974,6.785387993,6.88599062,6.609611988,6.276080132,6.183151245,5.946739674,5.828541279,5.46248436,5.427355766,4.772147655,4.966447353,4.757264137,4.769667625,4.524858952,4.260379314,3.590896845,3.504470348,3.524346352,3.25522995,3.299999714,2.718431711,2.631881475,2.769522429,2.626309633,2.545536041,2.372067213,2.260466099,2.166288614,2.069220304,1.899848938,2.06376791,1.837063789,1.729716301,1.619711995,1.482123971,1.535730958
