Wavelength (nm),Intensity (a.u.),Z Axis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MILLIQBLANK220920_EM_270.00,MILLIQBLANK220920_EM_272.00,MILLIQBLANK220920_EM_274.00,MILLIQBLANK220920_EM_276.00,MILLIQBLANK220920_EM_278.00,MILLIQBLANK220920_EM_280.00,MILLIQBLANK220920_EM_282.00,MILLIQBLANK220920_EM_284.00,MILLIQBLANK220920_EM_286.00,MILLIQBLANK220920_EM_288.00,MILLIQBLANK220920_EM_290.00,MILLIQBLANK220920_EM_292.00,MILLIQBLANK220920_EM_294.00,MILLIQBLANK220920_EM_296.00,MILLIQBLANK220920_EM_298.00,MILLIQBLANK220920_EM_300.00,MILLIQBLANK220920_EM_302.00,MILLIQBLANK220920_EM_304.00,MILLIQBLANK220920_EM_306.00,MILLIQBLANK220920_EM_308.00,MILLIQBLANK220920_EM_310.00,MILLIQBLANK220920_EM_312.00,MILLIQBLANK220920_EM_314.00,MILLIQBLANK220920_EM_316.00,MILLIQBLANK220920_EM_318.00,MILLIQBLANK220920_EM_320.00,MILLIQBLANK220920_EM_322.00,MILLIQBLANK220920_EM_324.00,MILLIQBLANK220920_EM_326.00,MILLIQBLANK220920_EM_328.00,MILLIQBLANK220920_EM_330.00,MILLIQBLANK220920_EM_332.00,MILLIQBLANK220920_EM_334.00,MILLIQBLANK220920_EM_336.00,MILLIQBLANK220920_EM_338.00,MILLIQBLANK220920_EM_340.00,MILLIQBLANK220920_EM_342.00,MILLIQBLANK220920_EM_344.00,MILLIQBLANK220920_EM_346.00,MILLIQBLANK220920_EM_348.00,MILLIQBLANK220920_EM_350.00,MILLIQBLANK220920_EM_352.00,MILLIQBLANK220920_EM_354.00,MILLIQBLANK220920_EM_356.00,MILLIQBLANK220920_EM_358.00,MILLIQBLANK220920_EM_360.00,MILLIQBLANK220920_EM_362.00,MILLIQBLANK220920_EM_364.00,MILLIQBLANK220920_EM_366.00,MILLIQBLANK220920_EM_368.00,MILLIQBLANK220920_EM_370.00,MILLIQBLANK220920_EM_372.00,MILLIQBLANK220920_EM_374.00,MILLIQBLANK220920_EM_376.00,MILLIQBLANK220920_EM_378.00,MILLIQBLANK220920_EM_380.00,MILLIQBLANK220920_EM_382.00,MILLIQBLANK220920_EM_384.00,MILLIQBLANK220920_EM_386.00,MILLIQBLANK220920_EM_388.00,MILLIQBLANK220920_EM_390.00,MILLIQBLANK220920_EM_392.00,MILLIQBLANK220920_EM_394.00,MILLIQBLANK220920_EM_396.00,MILLIQBLANK220920_EM_398.00,MILLIQBLANK220920_EM_400.00,MILLIQBLANK220920_EM_402.00,MILLIQBLANK220920_EM_404.00,MILLIQBLANK220920_EM_406.00,MILLIQBLANK220920_EM_408.00,MILLIQBLANK220920_EM_410.00,MILLIQBLANK220920_EM_412.00,MILLIQBLANK220920_EM_414.00,MILLIQBLANK220920_EM_416.00,MILLIQBLANK220920_EM_418.00,MILLIQBLANK220920_EM_420.00,MILLIQBLANK220920_EM_422.00,MILLIQBLANK220920_EM_424.00,MILLIQBLANK220920_EM_426.00,MILLIQBLANK220920_EM_428.00,MILLIQBLANK220920_EM_430.00,MILLIQBLANK220920_EM_432.00,MILLIQBLANK220920_EM_434.00,MILLIQBLANK220920_EM_436.00,MILLIQBLANK220920_EM_438.00,MILLIQBLANK220920_EM_440.00,MILLIQBLANK220920_EM_442.00,MILLIQBLANK220920_EM_444.00,MILLIQBLANK220920_EM_446.00,MILLIQBLANK220920_EM_448.00,MILLIQBLANK220920_EM_450.00,MILLIQBLANK220920_EM_452.00,MILLIQBLANK220920_EM_454.00,MILLIQBLANK220920_EM_456.00,MILLIQBLANK220920_EM_458.00,MILLIQBLANK220920_EM_460.00,MILLIQBLANK220920_EM_462.00,MILLIQBLANK220920_EM_464.00,MILLIQBLANK220920_EM_466.00,MILLIQBLANK220920_EM_468.00,MILLIQBLANK220920_EM_470.00,MILLIQBLANK220920_EM_472.00,MILLIQBLANK220920_EM_474.00,MILLIQBLANK220920_EM_476.00,MILLIQBLANK220920_EM_478.00,MILLIQBLANK220920_EM_480.00,MILLIQBLANK220920_EM_482.00,MILLIQBLANK220920_EM_484.00,MILLIQBLANK220920_EM_486.00,MILLIQBLANK220920_EM_488.00,MILLIQBLANK220920_EM_490.00,MILLIQBLANK220920_EM_492.00,MILLIQBLANK220920_EM_494.00,MILLIQBLANK220920_EM_496.00,MILLIQBLANK220920_EM_498.00,MILLIQBLANK220920_EM_500.00,MILLIQBLANK220920_EM_502.00,MILLIQBLANK220920_EM_504.00,MILLIQBLANK220920_EM_506.00,MILLIQBLANK220920_EM_508.00,MILLIQBLANK220920_EM_510.00,MILLIQBLANK220920_EM_512.00,MILLIQBLANK220920_EM_514.00,MILLIQBLANK220920_EM_516.00,MILLIQBLANK220920_EM_518.00,MILLIQBLANK220920_EM_520.00,MILLIQBLANK220920_EM_522.00,MILLIQBLANK220920_EM_524.00,MILLIQBLANK220920_EM_526.00,MILLIQBLANK220920_EM_528.00,MILLIQBLANK220920_EM_530.00,MILLIQBLANK220920_EM_532.00,MILLIQBLANK220920_EM_534.00,MILLIQBLANK220920_EM_536.00,MILLIQBLANK220920_EM_538.00,MILLIQBLANK220920_EM_540.00,MILLIQBLANK220920_EM_542.00,MILLIQBLANK220920_EM_544.00,MILLIQBLANK220920_EM_546.00,MILLIQBLANK220920_EM_548.00,MILLIQBLANK220920_EM_550.00,MILLIQBLANK220920_EM_552.00,MILLIQBLANK220920_EM_554.00,MILLIQBLANK220920_EM_556.00,MILLIQBLANK220920_EM_558.00,MILLIQBLANK220920_EM_560.00,MILLIQBLANK220920_EM_562.00,MILLIQBLANK220920_EM_564.00,MILLIQBLANK220920_EM_566.00,MILLIQBLANK220920_EM_568.00,MILLIQBLANK220920_EM_570.00,MILLIQBLANK220920_EM_572.00,MILLIQBLANK220920_EM_574.00,MILLIQBLANK220920_EM_576.00,MILLIQBLANK220920_EM_578.00,MILLIQBLANK220920_EM_580.00,MILLIQBLANK220920_EM_582.00,MILLIQBLANK220920_EM_584.00,MILLIQBLANK220920_EM_586.00,MILLIQBLANK220920_EM_588.00,MILLIQBLANK220920_EM_590.00,MILLIQBLANK220920_EM_592.00,MILLIQBLANK220920_EM_594.00,MILLIQBLANK220920_EM_596.00,MILLIQBLANK220920_EM_598.00,MILLIQBLANK220920_EM_600.00
375.0700073,0.050953005,0.016917311,0.067210928,0.034063663,-0.005434029,0.011501404,-0.022196956,-0.010068711,0.033917814,0.011608193,0.022897735,0.000957904,0.066946946,0.05065684,-0.004491791,0.110545956,0.082962498,0.039362513,-0.015901078,0.077222325,0.05012051,0.00660683,0.033776235,0.001411548,0.083079197,0.012079369,0.082957715,0.060669873,0.028318584,0.077572927,0.072270036,0.006479276,0.110249981,0.061302472,0.088326223,0.137013048,0.139770865,0.044608854,0.20266749,0.153009564,0.190248787,0.161631301,0.162607342,0.208017007,0.239282191,0.292034507,0.308293402,0.431496084,0.501615405,1.429650068,8.51567173,33.06233215,67.28272247,81.14113617,52.90942001,19.91732788,5.000996113,1.392232656,0.897151887,0.638559699,0.466476172,0.357550025,0.438910782,0.390345722,0.306681573,0.3119663,0.317066669,0.274544477,0.274205446,0.280152589,0.260310233,0.225561559,0.239675105,0.193603277,0.466494679,0.875673652,1.934639692,3.250350475,5.311585903,6.604204178,6.528086662,5.814610481,3.764343023,2.172786236,1.013416171,0.580152333,0.372002423,0.308960885,0.324517369,0.285745621,0.216878548,0.298442841,0.161557168,0.182722971,0.166036099,0.099825732,0.15569371,0.216085047,0.088312477,0.127953798,0.115415692,0.161219984,0.132711321,0.110953197,0.083168104,0.115776084,0.138777971,0.115822002,0.132362604,0.104804181,0.115955725,0.164160833,0.115299687,0.066863358,0.137232065,0.066487148,0.160220787,0.131574407,0.133032933,0.08807651,0.099150531,0.083019286,0.121125504,0.143467203,0.116503946,0.071931243,0.039294206,0.012008563,0.115264237,0.039349839,0.055595972,0.022827126,0.105215468,0.082939513,0.066775054,0.061527934,0.116575941,0.033802573,0.099189147,0.093666673,0.000856016,-0.021075245,0.006253149,0.039227933,0.071996242,0.050195038,0.061107978,0.099452846,0.055904485,0.000610383,0.066728413,0.099464133,0.083143443,0.050381463,0.039248981,0.006308636,0.055648752,0.033869296,-0.004636679,0.028318584,0.039293908,-0.054173335,-0.047907986,0.0004625,0.022796193,0.011719881
380,0.028318584,0.06205824,0.028318584,0.038093276,-0.024227764,0.061735459,0.047535308,0.042375572,0.014342735,-0.01884767,0.061090734,0.061438844,0.04241474,0.056592997,0.023665776,0.028318584,0.04241699,-0.01379535,0.065692678,0.00980855,0.014483307,0.051394407,0.032934111,0.064490676,0.014392365,0.102793306,0.065437764,0.042440418,0.051617093,0.070113927,-0.03251208,0.05596555,0.061067581,0.066083647,0.093208201,0.078793734,0.046925314,0.0698158,0.124653719,0.119580694,0.073907405,0.170971289,0.097486995,0.134073496,0.185410351,0.175081998,0.176525056,0.276299655,0.335339606,0.280367643,0.511278033,0.804351747,3.823578835,24.01669884,58.68584824,82.99607849,64.51055908,28.14735985,7.668378353,1.911328316,0.737462342,0.717133522,0.536661923,0.460731924,0.373387367,0.423666358,0.369258463,0.280073881,0.326374233,0.249380633,0.270935118,0.200202957,0.295895636,0.281089723,0.163906097,0.24550797,0.264050901,0.331364423,0.845570862,1.615018129,3.050946236,4.698633671,6.029863834,6.581111431,5.13651371,3.703680277,2.119714499,1.028970242,0.555424929,0.301291078,0.293895602,0.247126788,0.245066613,0.173569351,0.221016735,0.172309741,0.1260885,0.103145428,0.046949662,0.155583426,0.10224276,0.103456765,0.056176323,0.131493077,0.148878157,0.158972889,0.065701939,0.104548261,0.127038047,0.056101508,0.177602261,0.037654128,0.080086946,0.093660362,0.112522803,0.074823506,0.05656451,0.046865609,0.056200143,0.065687791,0.102733381,0.130508229,0.084509149,0.103360206,0.056419786,0.06081219,0.093857363,0.102789491,0.028318584,0.051752057,0.065915391,0.028318584,0.065729037,0.102762118,-0.004594713,0.084718309,0.075262979,0.023627976,0.117139325,0.042408384,0.023646822,0.032996792,0.023604138,0.06591469,0.037715536,0.047340572,0.037676271,0.009504706,0.047316268,0.061602466,0.065726757,0.046902925,0.000401219,0.056598328,0.07535129,0.042419974,0.042433973,0.065932721,-0.004645862,0.028318584,0.051598109,0.023594607,0.033029255,0.014075193,-0.004670095,0.08407782
385.0700073,0.004551955,-0.015266638,0.052140586,0.023362789,0.037882745,0.004030351,0.018713821,0.033115391,0.009302748,0.009285649,0.018873751,0.014090055,0.018817756,-0.014417879,0.061379399,0.07580106,0.009356385,0.013967675,0.047242835,0.132337987,0.037730835,-0.009414062,0.009865846,0.051709849,0.023665126,0.051600169,0.079673178,0.061297163,0.037776638,0.028318584,0.042476807,0.122413203,0.023582771,0.051949188,0.122845478,0.070120916,0.136137322,0.088458106,0.097523376,0.037618488,0.056422681,0.084649205,0.098649986,0.069960579,0.112448029,0.131435037,0.248174891,0.19376646,0.166934729,0.148873687,0.234695628,0.322075546,0.38428548,0.557291627,1.391638756,9.153819084,32.98182678,70.77312469,76.78616333,54.6104126,17.6209774,4.161790848,0.990505576,0.699697495,0.591776252,0.396328181,0.39983502,0.382099867,0.428671271,0.279732794,0.405547053,0.437291831,0.349596143,0.320512831,0.279342443,0.272075832,0.233267158,0.272285104,0.258653164,0.201827928,0.319483131,0.53652209,1.093021631,2.301773548,3.478134632,4.664640903,5.482537746,5.619617462,4.114222527,2.581337452,1.439338684,0.601286829,0.325492591,0.325853288,0.266116023,0.239974722,0.122929096,0.127750874,0.127789959,0.195011437,0.099253982,0.119021967,0.127079844,0.108400367,0.061397057,0.03771165,0.171212465,0.056810237,0.118537858,0.070863724,0.047232099,0.118684188,0.127207726,0.118036866,0.070743799,0.093996637,0.061397839,0.103351407,0.056618467,0.070845835,0.037792228,0.051956005,0.08449994,0.142474383,0.014095654,0.047384635,0.066429429,0.033048954,0.118127197,0.085731834,0.080180183,0.047574904,0.037790075,0.033078246,0.070957661,0.0045576,0.004503731,0.099901915,0.037816025,0.047176011,0.023585863,-0.028440204,-0.023939934,0.05693689,0.009320451,0.009160578,0.018919028,0.071019359,0.056704961,0.084869809,0.056694627,0.023551777,0.037849065,0.08053939,0.04257714,0.061594713,0.066508569,0.061636686,0.070845634,0.028318584,0.04749772,-0.033633079,0.009350361,0.028318584,0.056623407,-0.009956546
390,0.032449517,0.075059667,0.003087403,-0.001633322,0.032571986,0.002542175,0.074896589,0.036761358,0.040751394,-0.038405076,0.019982401,0.066078499,0.049271174,-0.000851,0.040836528,0.028318584,0.049397841,0.032470614,0.015854107,0.069729194,0.06557934,0.069897071,0.061342731,0.048995122,0.003638498,0.032468133,0.053127348,-0.008942939,0.028318584,0.06141473,0.028318584,0.052988417,0.040952716,0.057431757,0.032461636,0.119475529,0.032426253,0.065109596,0.090019807,0.086100101,0.138902724,0.012051543,0.11477641,0.131495178,0.090653658,0.119435892,0.149062872,0.097596347,0.115678445,0.135651052,0.189600915,0.170949191,0.256923258,0.232437626,0.304484218,0.476564974,0.788294792,3.669131279,18.02660751,50.58473587,69.41022491,61.33396912,29.5022049,8.700894356,2.123617172,0.742281139,0.659684181,0.486205488,0.471228719,0.34992829,0.393641621,0.4480986,0.498460472,0.469834268,0.41497761,0.297218084,0.301834762,0.314323038,0.227545753,0.191298693,0.149144366,0.211939588,0.199044511,0.324471503,0.435920984,0.81625849,1.637271881,2.646350622,4.332017422,5.042264938,5.230130196,3.998479605,2.9164114,1.687443733,0.846132517,0.496379673,0.200874597,0.246290356,0.165968284,0.141985565,0.132747203,0.087083846,0.102914833,0.099683285,0.08290603,0.133450717,0.079123847,0.113050342,0.082331538,0.128980428,0.032471184,0.133405194,0.120479077,0.086347029,0.103332028,0.05749619,0.07023342,0.086710304,0.1043851,0.087265953,0.14088425,0.078689441,0.108172327,0.02413119,0.099911697,0.045147508,0.053510249,0.049284175,0.066231839,0.074536681,0.086909965,0.065891534,0.086785659,0.082664132,0.036713764,0.049415275,0.019936249,0.028318584,0.099617139,0.019979864,0.040804226,0.024107721,0.036759611,0.045047358,0.036555305,0.036752991,0.06604889,0.078872144,0.03252304,0.011559883,0.112376563,0.049451478,0.024134168,0.028318584,0.032523781,0.069919556,0.041045278,0.062188473,0.078825548,0.049089693,0.099795811,0.011565007,0.028318584,0.06180568,0.083139673,-0.022079136
395.0700073,0.087068893,0.031988874,0.04681094,0.028318584,0.050406642,0.072518133,0.043139987,0.076095834,0.046256319,0.021097559,0.039220974,0.042879395,0.039203055,-0.008060396,0.021158133,0.028318584,0.057634424,0.024686856,0.039204951,0.086575389,0.042743236,0.021178938,0.049921911,0.024698844,-0.000202322,0.024743121,0.042876691,0.083003834,0.075637594,0.071720734,0.081566527,0.024761345,0.04983823,0.071653649,0.104526751,0.057164043,0.049691431,0.056917898,0.067768015,0.060758028,0.124327116,0.049672265,0.10721574,0.053460635,0.082450666,0.129220575,0.135839686,0.111650407,0.097152926,0.060541999,0.093886144,0.126790076,0.193476677,0.156141654,0.203869477,0.277002931,0.287154555,0.294438928,0.480045289,1.29561615,7.5908041,30.37428093,64.979599,72.89768982,49.25429153,15.61781597,3.742002249,0.908917367,0.686746478,0.556544304,0.493553966,0.433589995,0.498862892,0.443935663,0.493965417,0.375594825,0.333474636,0.262107134,0.274662375,0.2800892,0.20372127,0.162958533,0.159162953,0.181640744,0.17844674,0.166431084,0.252045363,0.351599902,0.658269823,1.424465179,2.455698729,3.807152748,4.62700367,5.019404411,4.360593319,3.075978041,1.792289734,0.926692784,0.40823558,0.310395718,0.233276367,0.148437828,0.187175959,0.126441181,0.12359786,0.115610361,0.079628453,0.1159354,0.118895672,0.071694694,0.06480854,0.046692155,0.098020338,0.108727641,0.130148977,0.119430773,0.093851052,0.042834371,0.064706966,0.091315381,0.064746201,0.05737948,0.083057515,0.067955792,0.024697535,0.050217275,0.107957169,0.111883536,0.046576954,0.064689361,0.068712831,0.093966737,0.075678796,0.042852148,0.086826339,0.050061103,0.035538096,0.05372186,0.028318584,0.057425052,0.093498193,0.046505429,0.05389861,0.028318584,0.042901635,0.064555064,0.068369702,0.042795338,0.090002403,0.039268248,0.050203852,0.07984525,0.00659189,0.078492939,0.075781338,-0.000532078,0.06106443,0.050185189,0.028318584,0.013918751,0.042790417,0.046587896,0.01010816,0.031914916,0.06442488,0.064777941
400,0.020038724,0.061444465,0.048846565,0.052914493,-0.009160336,0.0200343,0.036706615,0.040790938,0.056486011,0.065076835,0.077045396,0.040566832,0.032364447,-0.008270949,-0.011647206,0.032379035,0.036517993,0.052470062,0.060426597,0.028318584,0.012309426,0.060299013,0.012275396,0.048525177,0.032317288,0.052523553,0.080452248,0.020266827,0.064787574,0.032333583,0.016317384,0.064202324,0.07632108,0.020276476,0.060562737,0.028318584,0.08758112,0.06000765,0.040205278,0.016372295,0.087867439,0.095998868,0.079929024,0.100576974,0.131948829,0.080076352,0.136064738,0.044299468,0.100770682,0.112299435,0.113017179,0.108259432,0.157431021,0.134206772,0.250198364,0.216804892,0.129114062,0.230824798,0.241169885,0.316860229,0.41407609,0.758159757,4.688734531,21.64868927,51.11338043,68.02770233,58.58324814,26.05407524,6.288417816,1.270014048,0.804391682,0.700982153,0.617827713,0.683336914,0.554251909,0.523198783,0.450313777,0.423397273,0.319294691,0.334058851,0.33459729,0.194445685,0.237993464,0.253405303,0.157013014,0.156756312,0.243468374,0.138038993,0.205578551,0.240411907,0.272458255,0.63349402,1.190314531,2.315568209,3.204300165,3.583422899,4.177342892,3.915835142,2.997159958,1.839890718,1.02571559,0.505978942,0.367431641,0.189127132,0.185269088,0.185071632,0.157435179,0.122355424,0.121991202,0.101222888,0.068248786,0.09752696,0.132511139,0.068864495,0.096581265,0.068615817,0.064955331,0.076575503,0.05651892,0.040437054,0.113245994,0.072439834,0.080684513,0.088691935,0.032350421,0.076831266,0.149893224,0.064891905,0.056388423,0.096321307,0.056638718,0.036412243,0.052464038,0.055968866,-0.008022148,0.052124705,0.048496716,0.008174594,0.020268383,0.040431425,0.084554777,0.072334252,0.012041548,0.016221127,0.064258918,0.060305536,0.056726292,0.040341139,0.03636843,0.044515476,0.064668268,0.016257312,0.036322266,0.04029014,0.0525016,0.067868978,0.008240923,0.044321593,0.04459966,0.099944979,0.076631263,0.008367585,0.06861192,0.048141211,0.044242151,0.064572215
405,0.03570883,0.039218638,0.035680946,0.093913384,0.072763525,0.024648806,0.020858429,-0.004965071,0.039119001,0.039116241,0.050248086,0.064932123,-0.007850792,0.021081384,0.053544447,0.064831726,0.06465143,0.024691032,0.042692751,0.067984805,0.003222952,0.046351939,0.021104097,0.024724809,0.024716875,-0.000726277,0.024711393,0.060744237,-0.01861079,0.068204731,0.02473402,0.006643457,0.031899527,0.075440347,0.071787551,0.064168461,0.007141417,0.038972147,0.104176588,0.042694766,0.060390651,0.07438194,0.053462259,0.078843683,0.074643582,0.053249404,0.107086934,0.089338623,0.053644568,0.129257321,0.068166152,0.071753725,0.071935914,0.053641997,0.101570345,0.116114572,0.097255327,0.130035043,0.200247362,0.201099783,0.161990553,0.32009691,0.350830257,0.4744201,1.238268375,8.227443695,30.75562859,62.93130875,66.5541153,42.60773087,15.07806587,3.20435071,1.014565349,0.926056147,0.576945603,0.611251593,0.395716906,0.40841046,0.290583104,0.322046936,0.302812666,0.227224961,0.246008039,0.239668831,0.284976333,0.199977979,0.220778525,0.188192427,0.151524842,0.278537065,0.156350195,0.104411602,0.200940102,0.155964047,0.484082371,0.837694287,1.554870129,2.407898188,3.345369816,3.995424032,3.999109745,3.296043634,2.283872843,1.257959604,0.600480199,0.359370917,0.255274355,0.187366605,0.108532093,0.116112329,0.090206981,0.181596547,0.105088122,0.086609781,0.068763033,0.126922786,0.04635597,0.042799793,0.089183077,0.061160266,0.082327098,0.064685926,0.021099385,0.064215556,0.079138607,0.046379231,0.075782895,0.089998826,0.057241112,0.086462133,0.075212918,0.031936254,0.085998066,0.085674889,0.072145395,0.092359342,0.057334263,0.010249322,0.042891756,0.050124556,0.085358366,0.021065349,0.064478666,0.053400818,0.031917002,0.03190992,0.057439461,0.01039416,0.028318584,0.067973226,0.078617141,0.082554795,0.049827583,0.060386885,0.042676549,0.017515287,0.074937962,0.013964071,0.042833846,0.039222244,0.035551909,-0.03668683,0.021091009,0.071479395,0.006582998,0.039055146
410,0.031983428,0.046334133,0.031965703,0.068009287,0.090724289,0.021127108,0.035677288,0.068832144,0.060402427,-0.000297405,0.075223915,0.017516222,0.046258956,0.081405222,0.028318584,0.053559728,0.060631081,-0.021901488,0.0497954,0.028318584,-0.010766264,0.031869367,0.003297405,-0.003536552,0.056767177,0.031896006,0.056736052,0.046250399,-0.017820954,0.038856473,0.046072692,0.038887843,0.038960543,0.060233366,0.074444205,0.035422649,0.024799563,0.087478027,0.070219785,0.077376321,0.101864986,0.035468746,0.077647187,0.070857897,0.09513811,0.095054559,0.063489482,0.071001187,0.003418716,0.074694976,0.08210323,0.113653436,0.103364147,0.132175982,0.103467003,0.150007918,0.171713457,0.14688459,0.096788779,0.168014407,0.131598249,0.187605545,0.277627647,0.27180618,0.304258734,0.42467913,0.79226321,3.955140114,19.52900314,48.32967758,70.34101105,56.42644501,25.95109749,7.945459843,1.51812458,0.774419367,0.771765172,0.631989181,0.523763299,0.421556324,0.333867133,0.344128609,0.221535251,0.298123151,0.301024973,0.272495151,0.232287019,0.160479382,0.131108075,0.201502502,0.23925133,0.156713933,0.184819221,0.154068589,0.178264499,0.120673709,0.256457388,0.391792983,0.68852669,1.149555445,2.045875549,2.871978283,3.550782919,3.473118067,3.151650667,2.358083725,1.450396299,0.803679347,0.401053071,0.321327448,0.183673263,0.145237863,0.143298268,0.150987864,0.0712194,0.060407806,0.053303503,0.081614584,0.085083947,0.067836747,0.074720971,0.082327291,0.086003684,0.042671911,0.017793635,0.035400387,0.070664257,0.04971651,0.053270996,0.014091202,0.066961035,0.081458062,0.042652369,0.095212221,0.049672265,0.08127366,0.056456983,0.081614584,0.02129801,0.013975034,0.028318584,0.003544996,0.021283761,0.063818857,0.038893841,0.060077611,0.056319296,-0.013789043,0.091504857,0.060435291,0.017732803,0.063582003,0.035419822,0.035312325,0.021337392,0.035357393,0.074370682,0.053221814,0.067484282,0.046003614,0.070750654,0.053123511,0.049494483,0.017756691,0.052900948,0.049432334
415.0700073,0.010951201,0.02494696,0.059235476,0.018255556,0.045455255,0.058947287,0.04852809,0.02150216,0.024912566,0.065239884,0.048552968,-0.005293958,0.065100133,0.018322416,0.041612126,0.021603998,-0.018597834,0.035014197,0.034969356,0.041613452,0.021664316,0.011932556,0.021643462,0.024974527,-0.041087762,0.034968294,0.061666701,0.105060712,0.068565562,0.098174684,0.051523902,0.075325742,0.045051962,0.081406116,0.041631371,0.044822305,0.093650728,0.051375695,0.04809048,0.054835252,0.071087793,0.064386524,0.084652498,0.067908697,0.048030593,0.091036655,0.094613336,0.07838434,0.068474926,0.09511283,0.011586944,0.058540516,0.101750806,0.078815639,0.068409458,0.105124779,0.058441889,0.071642235,0.129292995,0.18885316,0.183748022,0.282440543,0.273523808,0.339478999,0.341097414,0.448966771,0.488001406,0.524762392,0.686648607,1.587522268,8.496068001,30.22550774,58.7775383,68.59976959,42.34511566,17.09069824,4.012835979,1.162056208,0.882824659,0.81809479,0.764840364,0.552434623,0.494655132,0.431480706,0.315985382,0.343998462,0.306090772,0.208339587,0.294606239,0.239222661,0.208228037,0.192657664,0.111485854,0.192239851,0.174850926,0.054965355,0.171076596,0.138283759,0.128977567,0.131484106,0.297270447,0.464304149,0.828162611,1.554675341,2.354142666,2.981736422,3.326342106,3.116002321,2.581798792,1.723398685,1.035704851,0.531532407,0.304976434,0.204379693,0.165449664,0.125045866,0.111493327,0.058284923,0.061620612,0.075009063,0.041673999,0.061859086,0.088691488,0.061450366,0.034914259,0.054754555,0.038287446,0.076015502,0.031653162,0.044931371,0.074864849,0.044995591,0.068146393,0.071529776,0.048279792,0.038241778,0.064933501,0.061589923,0.071136251,0.091905631,0.041635316,0.041539103,0.071327627,0.021702595,-0.00474178,0.081300996,0.058148257,0.064820021,0.018439863,-0.001705235,0.074748918,0.001844384,0.044924583,0.015154713,0.021673713,0.048123769,0.044897109,0.058413483,0.031628605,0.051504225,0.038262106,0.035002094,0.054848887,0.001883926,0.018364042,0.051590323
420,0.004096925,-0.01585044,0.0681438,0.034944948,0.030560726,0.039727312,0.04862462,0.043952029,0.003638085,0.028318584,0.052803673,0.03496125,0.026123777,0.052448057,0.032713011,0.023876568,0.001890415,0.041520312,0.02392818,0.05031817,0.046083689,0.010784106,0.04596363,0.052597929,0.02169269,0.088421561,0.01725911,0.041498069,0.032742452,0.08155255,0.045879658,0.032755427,0.076747075,0.072449893,0.068065792,0.065294877,0.036997501,0.063086152,0.065261856,0.052332066,0.041601501,0.034853593,0.065799594,0.076466531,0.107375346,0.087080404,0.092588067,0.046055645,0.072582036,0.048233747,0.077402174,0.087899923,0.063694663,0.070483088,0.084003448,0.086022884,0.070592567,0.082268268,0.081931904,0.101459637,0.072351754,0.127800167,0.103030719,0.169645116,0.171060592,0.197893724,0.247682914,0.305650651,0.296848208,0.363993555,0.441145509,0.626470685,2.593858957,13.70733452,40.89286423,66.15460205,62.70419312,31.24497986,8.443912506,1.330229521,0.729203701,0.530732214,0.437727869,0.377262533,0.291990191,0.276045531,0.222228914,0.235329345,0.19049865,0.227530137,0.208877921,0.199263692,0.152452409,0.159838572,0.145933002,0.118823312,0.107610941,0.102013513,0.11244373,0.077413015,0.074937701,0.108490333,0.134767145,0.167166099,0.324429512,0.595392823,1.092670679,1.779251337,2.555236816,3.092108011,3.122598648,2.906410933,2.241369009,1.343497753,0.78932488,0.422922701,0.199537382,0.15079093,0.13483423,0.090479895,0.112348855,0.110260382,0.09324304,0.052596591,0.089759551,0.052739531,0.102888979,0.085960455,0.050590001,0.061234616,0.048140712,0.048161648,0.028318584,0.039244417,0.07261645,0.068283498,0.030508401,0.041534297,0.041549627,0.037179828,0.048123702,0.039261729,0.071988136,0.050314054,0.070075266,0.061241046,0.065642253,0.045891538,0.03708642,0.050445169,0.067924462,0.021697251,0.056928307,0.032765985,0.048108242,0.041562125,0.054846656,0.05475362,0.063496254,0.065716237,0.032723241,0.054770112,0.030523889,0.026103258,0.032721397,0.032730147
