Wavelength (nm),Intensity (a.u.),Z Axis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ELA_930_2_EM_270.00,ELA_930_2_EM_272.00,ELA_930_2_EM_274.00,ELA_930_2_EM_276.00,ELA_930_2_EM_278.00,ELA_930_2_EM_280.00,ELA_930_2_EM_282.00,ELA_930_2_EM_284.00,ELA_930_2_EM_286.00,ELA_930_2_EM_288.00,ELA_930_2_EM_290.00,ELA_930_2_EM_292.00,ELA_930_2_EM_294.00,ELA_930_2_EM_296.00,ELA_930_2_EM_298.00,ELA_930_2_EM_300.00,ELA_930_2_EM_302.00,ELA_930_2_EM_304.00,ELA_930_2_EM_306.00,ELA_930_2_EM_308.00,ELA_930_2_EM_310.00,ELA_930_2_EM_312.00,ELA_930_2_EM_314.00,ELA_930_2_EM_316.00,ELA_930_2_EM_318.00,ELA_930_2_EM_320.00,ELA_930_2_EM_322.00,ELA_930_2_EM_324.00,ELA_930_2_EM_326.00,ELA_930_2_EM_328.00,ELA_930_2_EM_330.00,ELA_930_2_EM_332.00,ELA_930_2_EM_334.00,ELA_930_2_EM_336.00,ELA_930_2_EM_338.00,ELA_930_2_EM_340.00,ELA_930_2_EM_342.00,ELA_930_2_EM_344.00,ELA_930_2_EM_346.00,ELA_930_2_EM_348.00,ELA_930_2_EM_350.00,ELA_930_2_EM_352.00,ELA_930_2_EM_354.00,ELA_930_2_EM_356.00,ELA_930_2_EM_358.00,ELA_930_2_EM_360.00,ELA_930_2_EM_362.00,ELA_930_2_EM_364.00,ELA_930_2_EM_366.00,ELA_930_2_EM_368.00,ELA_930_2_EM_370.00,ELA_930_2_EM_372.00,ELA_930_2_EM_374.00,ELA_930_2_EM_376.00,ELA_930_2_EM_378.00,ELA_930_2_EM_380.00,ELA_930_2_EM_382.00,ELA_930_2_EM_384.00,ELA_930_2_EM_386.00,ELA_930_2_EM_388.00,ELA_930_2_EM_390.00,ELA_930_2_EM_392.00,ELA_930_2_EM_394.00,ELA_930_2_EM_396.00,ELA_930_2_EM_398.00,ELA_930_2_EM_400.00,ELA_930_2_EM_402.00,ELA_930_2_EM_404.00,ELA_930_2_EM_406.00,ELA_930_2_EM_408.00,ELA_930_2_EM_410.00,ELA_930_2_EM_412.00,ELA_930_2_EM_414.00,ELA_930_2_EM_416.00,ELA_930_2_EM_418.00,ELA_930_2_EM_420.00,ELA_930_2_EM_422.00,ELA_930_2_EM_424.00,ELA_930_2_EM_426.00,ELA_930_2_EM_428.00,ELA_930_2_EM_430.00,ELA_930_2_EM_432.00,ELA_930_2_EM_434.00,ELA_930_2_EM_436.00,ELA_930_2_EM_438.00,ELA_930_2_EM_440.00,ELA_930_2_EM_442.00,ELA_930_2_EM_444.00,ELA_930_2_EM_446.00,ELA_930_2_EM_448.00,ELA_930_2_EM_450.00,ELA_930_2_EM_452.00,ELA_930_2_EM_454.00,ELA_930_2_EM_456.00,ELA_930_2_EM_458.00,ELA_930_2_EM_460.00,ELA_930_2_EM_462.00,ELA_930_2_EM_464.00,ELA_930_2_EM_466.00,ELA_930_2_EM_468.00,ELA_930_2_EM_470.00,ELA_930_2_EM_472.00,ELA_930_2_EM_474.00,ELA_930_2_EM_476.00,ELA_930_2_EM_478.00,ELA_930_2_EM_480.00,ELA_930_2_EM_482.00,ELA_930_2_EM_484.00,ELA_930_2_EM_486.00,ELA_930_2_EM_488.00,ELA_930_2_EM_490.00,ELA_930_2_EM_492.00,ELA_930_2_EM_494.00,ELA_930_2_EM_496.00,ELA_930_2_EM_498.00,ELA_930_2_EM_500.00,ELA_930_2_EM_502.00,ELA_930_2_EM_504.00,ELA_930_2_EM_506.00,ELA_930_2_EM_508.00,ELA_930_2_EM_510.00,ELA_930_2_EM_512.00,ELA_930_2_EM_514.00,ELA_930_2_EM_516.00,ELA_930_2_EM_518.00,ELA_930_2_EM_520.00,ELA_930_2_EM_522.00,ELA_930_2_EM_524.00,ELA_930_2_EM_526.00,ELA_930_2_EM_528.00,ELA_930_2_EM_530.00,ELA_930_2_EM_532.00,ELA_930_2_EM_534.00,ELA_930_2_EM_536.00,ELA_930_2_EM_538.00,ELA_930_2_EM_540.00,ELA_930_2_EM_542.00,ELA_930_2_EM_544.00,ELA_930_2_EM_546.00,ELA_930_2_EM_548.00,ELA_930_2_EM_550.00,ELA_930_2_EM_552.00,ELA_930_2_EM_554.00,ELA_930_2_EM_556.00,ELA_930_2_EM_558.00,ELA_930_2_EM_560.00,ELA_930_2_EM_562.00,ELA_930_2_EM_564.00,ELA_930_2_EM_566.00,ELA_930_2_EM_568.00,ELA_930_2_EM_570.00,ELA_930_2_EM_572.00,ELA_930_2_EM_574.00,ELA_930_2_EM_576.00,ELA_930_2_EM_578.00,ELA_930_2_EM_580.00,ELA_930_2_EM_582.00,ELA_930_2_EM_584.00,ELA_930_2_EM_586.00,ELA_930_2_EM_588.00,ELA_930_2_EM_590.00,ELA_930_2_EM_592.00,ELA_930_2_EM_594.00,ELA_930_2_EM_596.00,ELA_930_2_EM_598.00,ELA_930_2_EM_600.00
385.0700073,0.003005311,0.075910583,-0.015499622,0.075627491,0.099013388,0.090519592,0.129359797,0.066045597,0.080521673,0.079937063,0.01381829,0.065914489,0.047079712,0.051822752,0.098433703,0.070613697,0.018823672,0.070203125,0.03762392,0.061112829,0.070217669,0.013963424,0.047022767,0.065714099,0.103932083,0.060974315,0.061253686,0.145217106,0.143504649,0.153854653,0.131723359,0.168421641,0.065814644,0.108284846,0.117771089,0.116752282,0.206292957,0.061031949,0.257838845,0.180278987,0.197854117,0.228935331,0.169508457,0.250109285,0.206679597,0.266847163,0.360173911,0.454008788,0.447747469,0.477782369,0.564709365,0.81820339,0.925040424,1.355743051,3.512851238,19.70294571,72.4981308,156.8325043,182.6906586,135.8314972,41.40229416,11.00917625,3.671183825,3.320003748,3.39055562,3.495553255,3.980906487,4.097316265,4.272909641,4.911432266,5.047033787,5.446176529,5.940445423,6.308392525,6.821928024,6.849449158,7.069449902,7.513772488,7.739071369,8.077031136,8.564435005,8.686217308,9.799567223,10.29851627,12.04222298,13.62592697,14.78899956,14.60270023,13.74321175,12.26106739,10.97692776,10.34621334,10.09775257,10.3516264,10.83882236,9.814486504,10.15892124,9.935710907,9.741970062,10.43663025,10.12266827,9.839118004,9.950403214,10.094491,9.771497726,9.713524818,9.782970428,9.503687859,9.878767014,9.377474785,9.174273491,8.957073212,9.014554977,9.094070435,8.777571678,8.740180016,8.450749397,8.205488205,7.988595963,7.759034157,7.563535213,7.572781086,7.176955223,7.121721745,6.917758942,6.750540257,6.474095345,6.300676823,6.140201092,5.876643181,5.67628479,5.575762749,5.430428505,4.918429375,5.275207996,4.723929882,4.597925663,4.416171074,4.322788239,4.185437679,3.799062014,3.73643446,3.655231476,3.448385715,3.362908602,3.463935614,3.26246047,3.101529598,3.009115458,2.718827486,2.59679389,2.571976185,2.327251434,2.493302822,2.244406223,1.995369792,2.18381691,1.890685081,1.894385099,1.827293396,1.771073937,1.584192991,1.506587267,1.520995259,1.470305204,1.388188124
390,0.093995012,0.093645304,0.083772689,0.104152262,0.06693206,0.033921834,0.075948045,0.127477914,0.042299394,0.087296903,0.10107477,0.108596995,0.038098294,0.013016203,0.088162348,0.104274668,0.129270688,0.063245662,0.029951073,0.067255303,0.075592913,0.058857538,0.021481672,0.042299394,0.050619934,0.108826905,0.067358702,0.087976098,0.124171987,0.146023497,0.120379448,0.09954904,0.119890004,0.084174387,0.153300419,0.154308885,0.075730793,0.154890403,0.190973714,0.149555251,0.101079702,0.179552913,0.209645912,0.248329476,0.223361894,0.21797134,0.324108601,0.263542861,0.375152856,0.372555822,0.447438389,0.488859028,0.59091872,0.703874469,0.804609418,1.003244758,1.659381032,8.633965492,40.49498367,117.4108353,159.344101,149.4347687,74.42591095,23.78921127,5.443990707,2.737853765,2.478014469,2.750199318,2.96782136,2.975536108,3.403601646,3.611460924,4.032360077,4.32435751,4.768705845,4.7959795,4.636127949,4.944011688,5.179421902,5.922714233,5.691755772,5.645212173,6.472025394,6.625284672,7.07166481,7.482894897,8.204981804,9.790187836,11.20826244,12.80358982,12.78539467,12.16895771,11.24484921,9.911515236,8.727292061,8.371888161,8.404772758,8.432388306,8.42855835,8.661702156,8.25092411,8.69138813,8.65735054,8.418739319,8.19674015,8.544942856,8.169285774,8.374595642,8.308278084,8.222207069,8.235212326,8.115513802,7.972913265,7.825640202,7.88560009,7.450377464,7.349023819,7.544379711,7.126427174,7.181039333,6.91189003,6.881183147,6.763816833,6.456561565,6.3097229,6.057555676,5.84587574,5.952118874,5.820525646,5.33954525,5.305696964,5.094624043,5.082978725,4.897992134,4.571232319,4.683206081,4.418982029,4.151630878,3.965932608,3.866470098,3.776895285,3.54932785,3.315187931,3.385873318,3.373561144,2.875313282,2.940766335,2.881195068,2.763483047,2.718444347,2.388387203,2.248069286,2.334893942,2.078613043,2.128843784,1.858698845,1.888541937,1.89796102,1.577464581,1.797050476,1.574872732,1.604560375,1.502086759,1.389176607,1.40978694,1.309976935
395.0700073,0.049787395,0.080259278,0.049503095,0.093945622,0.035057187,0.096452385,0.06424582,0.071823172,0.049586322,0.0818187,0.060449071,0.10395503,0.057059105,0.089840077,0.110582322,0.067811832,0.07098639,0.038664233,0.103176743,0.038684916,0.049573496,0.035081755,0.053221948,0.045911342,0.05699674,0.096341759,0.096361436,0.085044637,0.060182594,0.10741204,0.092563458,0.128078327,0.096718207,0.092935607,0.163673788,0.135665044,0.158869043,0.118920192,0.114243641,0.118213624,0.1333545,0.155982018,0.147946402,0.193134367,0.169030175,0.231523797,0.19566761,0.200965434,0.262336463,0.240674153,0.262226194,0.339534372,0.321880549,0.407514811,0.443837553,0.628750205,0.81056565,0.808264315,1.092711806,2.872131109,16.92178917,69.87840271,158.5054169,176.9481812,117.4649506,41.71229553,10.2032814,2.912032604,2.310355902,2.279962778,2.484528542,2.517983437,2.943737507,3.175830841,3.285542727,3.511830807,3.518708229,3.820386648,3.895501137,4.222311974,4.21711874,4.49864006,4.912312031,4.623682976,5.049616814,5.211748123,5.343533993,5.852256298,6.340432644,7.454423428,8.330426216,10.177701,10.78297138,11.55355549,11.20873737,9.625415802,8.60630703,7.885876656,7.383402348,7.540446758,7.497011185,7.493719101,7.39603138,7.408821583,7.481022835,7.354847431,7.207744598,7.305135727,7.44142437,7.202912331,7.186510086,7.042575359,7.282835007,7.16642189,6.84568119,6.8870821,6.402496338,6.994171143,6.489161015,6.146522045,6.40515852,5.888395309,6.119904041,5.758338928,5.689151764,5.686630726,5.137296677,5.256478786,5.290390968,4.959372997,5.021097183,4.816132545,4.49179554,4.453439236,4.274857998,4.315650463,4.131493092,3.928449154,3.917067051,3.556753397,3.54055953,3.471667051,3.346566916,3.119167328,3.039331198,2.775856256,2.912256002,2.708767176,2.508632898,2.240226984,2.260921001,2.145451784,1.87630403,1.980956793,1.946623325,1.785732031,1.93289721,1.692434907,1.576113105,1.490011573,1.514454961,1.551348209,1.467823863,1.310007215,1.32554543,1.394178987
400,0.058947884,0.100454144,0.046366036,0.095192656,0.083285347,0.090525284,0.009820528,0.083550796,0.042299394,0.058280982,0.030007435,0.070503026,0.062657118,0.09891583,0.042299394,0.010212116,0.030297233,0.078447893,0.030318227,0.030209932,0.04633113,0.013943816,0.102734044,0.058251917,0.070639357,0.098048076,0.11892806,0.058082037,0.078095071,0.038366675,0.102214076,0.121585816,0.098068729,0.102276124,0.121996865,0.190770343,0.106480643,0.134000078,0.15095742,0.046277989,0.146577194,0.134628445,0.151616886,0.134227693,0.161090583,0.202091664,0.181531936,0.191591665,0.242046908,0.279518723,0.222934499,0.291621804,0.2937783,0.325868964,0.4416008,0.527405441,0.431357145,0.609544039,0.702646136,0.835587204,1.150410771,1.819283843,11.2418108,48.36526108,119.1271439,174.3477325,146.4411774,66.98338318,16.73029709,3.994419575,2.364662647,2.36201787,2.499152899,2.790624619,2.753870249,2.727461338,2.70488596,2.885313511,2.8467803,3.181130171,3.196144342,3.217973232,3.768522739,3.571503639,3.913743496,3.798925161,4.279006481,4.30667448,4.667874336,4.94285965,5.212054253,5.863566875,6.206481934,7.59053278,8.645534515,9.058197975,9.666543007,9.643590927,8.774960518,8.052376747,6.923535347,6.810752392,6.44737196,6.403627396,6.258533955,6.671492577,6.471313477,6.127750874,6.318249702,5.971593857,6.463245392,6.371110439,6.382331848,6.013912201,6.1849823,6.064807892,6.220509529,5.858948708,5.877366066,5.618069172,5.601506233,5.705487251,5.29533577,5.051540375,5.021128178,4.930149555,5.079563141,4.803205967,4.741307735,4.43679142,4.243060112,4.326163292,4.235764027,4.092008114,3.842415094,3.871921062,3.652637959,3.337284327,3.401497126,3.350625038,3.162943363,3.168140411,2.863705635,2.847879171,2.576911449,2.568929911,2.575035572,2.464067698,2.163261652,2.362311125,2.044197321,1.875487328,1.798365116,1.982144356,1.853510499,1.691192031,1.866430998,1.556491971,1.518138409,1.488136053,1.399264574,1.463907123,1.475916982,1.163063645,1.207772851,1.139719248
405,0.042299394,0.064397134,0.020337461,0.087049633,0.049670927,0.071422391,0.045956783,0.064521447,0.042299394,0.038720835,0.02411407,0.05322529,0.071590975,0.071378991,0.020604361,0.107375547,0.049434606,0.03140844,0.063843846,0.024189029,0.027831435,0.13694638,0.024156567,0.053193234,0.060403794,0.078295477,0.104207173,0.06716229,0.077966928,0.038725015,0.092137955,0.116829321,0.082292989,0.103609703,0.138971716,0.146419689,0.115202427,0.118123174,0.08919102,0.092929378,0.13640818,0.128543466,0.150945053,0.160507351,0.117949441,0.207620725,0.172009021,0.212126523,0.237678319,0.179985046,0.209177688,0.223182246,0.220102966,0.191167265,0.237850949,0.39633286,0.397055686,0.392562091,0.381300986,0.482544333,0.59398669,0.649210155,0.934593976,1.159921885,3.29445076,18.86531258,70.42800903,153.2619934,173.6586609,115.3197098,39.25341415,8.001441956,2.981753349,2.852556467,2.440328836,2.325453997,2.151836872,2.209650755,2.329718113,2.257300377,2.44905591,2.609114408,2.859180689,2.849779367,3.112259626,3.131272078,3.479955435,3.63547492,3.492374182,3.895111322,4.059494019,4.268107891,4.491464615,4.607809544,5.115784645,5.189785957,6.203520298,7.115857124,8.390262604,8.970165253,9.20016098,8.536253929,7.570109367,6.847979546,5.957214832,5.825129986,5.676903725,5.700969219,5.775064945,5.576402664,5.6959939,5.543925285,5.584305286,5.571749687,5.463343143,5.581977367,5.15085125,5.49263525,5.307368279,4.917718887,4.854133606,4.910604477,5.233078957,4.738208771,4.658612251,4.514590263,4.381691933,4.35133028,4.118627071,4.067037106,3.995900393,4.022195816,3.670503855,3.729201794,3.433982134,3.360451221,3.334857464,3.375166655,3.17423439,3.005436897,3.116438627,2.863684654,2.769399643,2.484515429,2.633288383,2.556800127,2.267391443,2.360949278,2.124333858,2.054559946,1.99150598,1.888446569,1.983478427,1.782322764,1.685860157,1.638634205,1.434447408,1.391826987,1.418548584,1.511351228,1.40348208,1.369289875,1.209959507,1.139241099,1.133756399,1.171211243
410,0.019965835,0.035004012,0.067694195,0.057038005,0.049513463,0.078082055,0.100174576,0.071496159,0.053146556,0.014146637,0.038728565,0.081846543,0.024299214,0.035165098,0.049408887,0.038784813,0.035263978,0.074427456,0.028180733,0.092166007,0.071010381,0.042299394,0.063757241,0.088311225,0.03155306,0.078047261,0.113771111,0.119560421,0.112883732,0.109594852,0.094864756,0.108949929,0.084743313,0.091267221,0.070545584,0.176696107,0.102753296,0.10642159,0.116698086,0.159422845,0.144994617,0.116072908,0.138192669,0.103265382,0.180303141,0.124373958,0.191505924,0.149093643,0.137983009,0.199186742,0.166344687,0.19079271,0.216558173,0.167069897,0.226965696,0.238497436,0.31364271,0.363007516,0.320577651,0.419652492,0.337674111,0.51654911,0.580472231,0.610178947,0.780801773,0.918742359,1.830248594,8.900671959,46.99045563,119.2256241,176.9278717,146.8468018,69.99115753,21.0776329,4.54070425,2.88789916,2.444127083,2.252621174,2.282140255,2.099316359,2.15139842,2.098831177,2.336383581,2.267326117,2.435218096,2.553431511,2.674247742,2.728909016,3.08859396,3.287164927,3.202543259,3.406926155,3.50963068,3.83322978,3.9409554,3.821655273,3.875243664,4.310016632,4.664779186,5.358700275,6.304482937,7.458188057,7.987715721,7.924149513,7.719198227,7.168998241,6.16746664,5.790654659,5.259501457,4.799925804,4.898806572,4.868296623,4.805126667,4.909316063,4.920469284,4.696255684,4.730240822,4.851762772,4.661139965,4.664466858,4.666395187,4.424828053,4.435270786,4.235656261,4.274933338,3.956152916,4.301730633,3.818294525,3.812133074,3.748800755,3.930598021,3.572637796,3.59529829,3.449484348,3.290639162,3.329314709,3.147310734,3.007026672,3.024134636,2.884640694,2.714256048,2.79756403,2.639856339,2.51850009,2.328842402,2.280490875,2.150468111,2.039568663,2.059732437,1.909223795,1.793520689,1.728693247,1.626593351,1.722704172,1.646855354,1.62137413,1.437338591,1.323919773,1.193233609,1.468412995,1.332753539,1.277169585,1.099828243,1.036624074,0.968839526,0.941510201
415.0700073,0.035335507,0.084259197,0.086993515,0.083152547,0.038890623,0.059149556,0.035475645,0.076302588,0.022011166,0.038968559,0.049015243,0.042299394,0.042299394,0.042299394,0.065848202,0.019032758,0.112702563,0.055729151,0.019051766,0.022235524,-0.001430865,0.002086531,0.069099344,0.049033605,0.028859662,0.072397515,0.085532427,0.124546796,0.09178409,0.11802879,0.07508187,0.095335901,0.104904011,0.121360421,0.112325996,0.11570932,0.109044373,0.116377205,0.149462581,0.125569999,0.118159413,0.112171993,0.161805436,0.158640683,0.144938886,0.16541481,0.188749313,0.175890103,0.169607699,0.132292196,0.166275337,0.208669931,0.152569562,0.12206462,0.21220085,0.165201351,0.203140587,0.30461213,0.400811195,0.485943198,0.52768755,0.710985303,0.72435236,0.927652836,0.983477473,1.114146233,1.253001928,1.390998125,1.676819444,3.668935061,18.81845093,74.31352997,146.440094,183.5051727,122.3097305,48.38243866,10.76742554,3.441427469,2.680952311,2.545294285,2.406451464,2.216593742,2.388623476,2.103152514,2.124818563,2.070757151,2.222155809,2.473148584,2.428234339,2.431241751,2.466309071,2.749649763,2.914552927,2.993727207,3.039844275,3.150588274,3.147920132,3.209968805,3.42096591,3.808378935,3.739408016,4.033269405,4.786054134,5.445275307,6.010678768,7.15378952,7.333341122,7.568417072,6.954771996,5.861009121,5.380939007,4.858734608,4.624743938,4.24474287,4.63479805,4.478737354,4.297674179,4.134396076,4.12859726,4.10700655,4.186413288,4.053685188,3.774828911,3.989724159,3.755093575,3.654597044,3.708485842,3.584806442,3.718116045,3.679996729,3.40391922,3.395846367,3.32103157,2.913590193,3.191381216,3.023353338,3.064454317,2.609659433,2.683447123,2.60248518,2.576902628,2.390397787,2.458252668,2.2452631,2.183536053,2.100705862,2.115550041,1.958133936,1.886428118,1.944976091,1.690150023,1.70266974,1.501083851,1.443159699,1.449979424,1.470179915,1.405643821,1.329965353,1.232098818,1.160310268,1.139343262,1.168399334,1.109087586,0.997327149,1.023079395,0.997780502
420,0.056004971,0.051375121,0.053605318,0.064607829,0.051189706,0.051172625,0.05801028,0.053466689,0.053408235,0.048914187,0.035660271,0.055530962,0.057818841,0.055669777,0.022372723,0.035647079,0.024903135,0.06219646,0.053379603,0.053346798,0.022514129,0.04008748,0.062166244,0.051112916,0.071042329,0.097781837,0.104557306,0.09851075,0.0879599,0.105726749,0.103339337,0.144909486,0.132404134,0.10432452,0.143794015,0.118893206,0.106875136,0.126849428,0.114894524,0.135008901,0.130602732,0.119634643,0.156583101,0.187285185,0.127997488,0.154954791,0.16155602,0.134858325,0.157276988,0.177151605,0.113468707,0.166474253,0.148437023,0.150732145,0.139474049,0.19096297,0.154925689,0.211243883,0.173784211,0.254375368,0.276615173,0.321134686,0.36459896,0.466776997,0.524973631,0.556916058,0.604256213,0.660125434,0.722467124,0.908846676,1.107299805,1.681049109,5.814675331,33.59809494,107.0628738,177.387146,163.0007324,86.69371033,23.51186562,3.745020866,1.918098092,1.765724778,1.509628415,1.594200134,1.698091269,1.460612059,1.61235261,1.806526899,1.770155549,1.980050206,2.07831955,2.098186016,2.344259262,2.339178324,2.546368837,2.552850008,2.720933676,2.729444742,2.857048512,2.997750521,3.068810225,3.320515156,3.290809393,3.355962992,3.607334375,3.930644035,4.555813313,5.135507107,6.085546494,6.524001598,6.736632347,6.505195141,5.961778641,5.034754753,4.61099577,4.129777431,3.911655664,3.868858099,3.801408291,3.705207109,3.912451029,3.698848724,3.590491772,3.67549777,3.660634279,3.488209248,3.534292221,3.441631079,3.389831066,3.294019699,3.019438267,3.088828325,3.249521255,2.93414712,2.746231079,2.80665803,2.76494503,2.588044167,2.560467482,2.434319496,2.291296959,2.30070591,2.193902016,2.088381052,2.146801949,1.966484308,1.954722643,1.90983367,1.772346258,1.77824688,1.632211089,1.503324151,1.498898029,1.339050293,1.40562737,1.432282686,1.264914274,1.291431069,1.244435191,1.125145912,1.162928224,1.180239797,1.039767146,0.94584775,1.033745766,0.942428827
425,0.070245832,0.047878806,0.057194479,0.058853004,0.044129368,0.042299394,0.036806095,0.016742762,0.051360894,0.035073217,0.049471427,0.042299394,0.06585981,0.047755525,0.047720496,0.036866177,0.026297061,0.058662824,0.038699817,0.022312222,0.035042092,0.042299394,0.038685966,0.026047658,0.045927715,0.058583975,0.089583039,0.076016754,0.06741754,0.079713672,0.099536896,0.08892981,0.09982872,0.088653967,0.096515015,0.125168383,0.073349565,0.102282166,0.087647825,0.116838336,0.099974304,0.132914066,0.094414085,0.118233517,0.114887297,0.129448056,0.098425671,0.143710643,0.107523054,0.100212499,0.102019578,0.147223979,0.177386805,0.143551677,0.107448563,0.154960096,0.123890013,0.138680384,0.153711662,0.171541855,0.158884108,0.136814609,0.197952524,0.224230036,0.240089223,0.269265085,0.277138203,0.283354551,0.353247494,0.428011715,0.521861255,0.733183861,0.923192561,1.328187466,3.458499908,20.50016212,81.82077789,158.5882111,167.2260132,94.51589203,33.52640533,6.579242706,1.822306395,1.501666546,1.465765119,1.342802286,1.395952463,1.425306678,1.502725244,1.671498656,1.637907743,1.634361386,1.887728095,2.042120457,2.094109535,2.002981186,2.135978937,2.212603807,2.394933939,2.630093813,2.709090948,2.810413599,2.780601025,2.90694046,3.083090782,3.149270296,3.265099049,3.489605427,3.700829506,4.1806283,5.03597641,5.693516731,6.003567219,6.112494946,5.878815651,5.665659428,4.850543499,4.096818924,3.766358614,3.591518164,3.505623817,3.479045868,3.430615187,3.281796694,3.307602644,3.254920006,3.244907379,3.407944441,3.040238142,3.007963419,2.968504906,2.845498562,2.770303249,2.734916449,2.697821856,2.553178787,2.56033349,2.42695713,2.340136528,2.241000175,2.150930643,2.231729507,2.107730627,2.010658979,1.937076569,1.911522269,1.846778154,1.80273056,1.760579944,1.615397334,1.574843049,1.435835838,1.454508901,1.401065826,1.326411366,1.248412967,1.209946275,1.202062607,1.170640111,1.13141191,1.103180647,0.941359341,0.950561345,0.906779945,1.034098744,0.860585809
430,0.042299394,0.076605722,0.049663976,0.061299242,0.068652511,0.056475848,0.08054772,0.042299394,0.030495025,0.028130874,0.067961052,0.039939813,0.075364508,0.056442197,0.049363885,0.04933998,0.037689462,0.049372278,0.054024316,0.063399658,0.035241149,0.06353873,0.054099418,0.044640422,0.018813748,0.068104573,0.058610629,0.090752363,0.049171474,0.056160528,0.074574858,0.091271669,0.082094334,0.091836929,0.098874211,0.091459341,0.101513311,0.103475578,0.100926764,0.072850749,0.08234302,0.081678502,0.140176848,0.114632964,0.072583571,0.103056848,0.13616614,0.161750764,0.137634039,0.110480621,0.138258353,0.169179976,0.117522001,0.131272569,0.126417235,0.15264979,0.154774785,0.157922149,0.150436223,0.117486298,0.147524893,0.179102823,0.186630607,0.22152099,0.172185764,0.268364459,0.211633861,0.283030659,0.263046324,0.331779271,0.37777853,0.589379847,0.674135983,0.81308502,0.900011837,1.044926167,1.888602257,10.25921917,49.75754547,124.6162872,162.7411652,123.0066757,56.70141983,13.28034306,2.648640394,1.574532509,1.415561914,1.370443463,1.34421289,1.436193228,1.379810333,1.40765965,1.587488532,1.676058769,1.656264901,1.617313862,1.732922316,1.804567456,2.011701107,2.081906319,2.263692141,2.406250954,2.393681765,2.325362206,2.571767569,2.606217861,2.619096756,2.807448864,2.696324825,2.818092108,3.11089921,3.298753977,3.639930964,4.330821037,4.828757763,5.385687828,5.522800446,5.335002899,5.019056797,4.26055336,3.794497728,3.405081272,3.12911272,3.019242764,2.819810152,2.970662355,2.829519272,2.774667978,2.824226379,2.871915102,2.757342577,2.717189074,2.655927658,2.561290264,2.530240774,2.333086729,2.316152096,2.287033081,2.211946487,2.14848423,1.985153079,1.939665556,1.979132771,1.735738277,1.892201066,1.887441158,1.548657537,1.674619317,1.654273868,1.53741765,1.445397735,1.40120542,1.31696713,1.336443424,1.154387236,1.150591016,1.223628879,1.133147717,1.069934487,1.051101327,0.992622018,0.948246598,0.905275166,0.887664735,0.805697381,0.806491554
435.0700073,0.055258572,0.049995866,0.081044868,0.08524777,0.057440929,0.067165926,0.067647099,0.065036654,0.047290921,0.054800332,0.062105395,0.029780615,0.039792437,0.044793956,0.044786263,0.042299394,0.039832786,0.029824812,0.064674258,0.062231131,0.02982985,0.039811149,0.064803272,0.05473575,0.044784933,0.094427846,0.066817194,0.073989704,0.074194267,0.086323917,0.081832409,0.104009964,0.0793176,0.074534982,0.067096248,0.052267149,0.076939136,0.077330127,0.079777002,0.089550264,0.069484591,0.096924663,0.074445784,0.064413771,0.118787453,0.076950029,0.086450592,0.108972967,0.042299394,0.114447132,0.074402601,0.121486738,0.104475453,0.089375243,0.129423887,0.14208062,0.084312983,0.124596328,0.110096693,0.159194171,0.161793038,0.168269172,0.183003962,0.166694209,0.179360449,0.166715249,0.201353014,0.211031362,0.263038993,0.22672078,0.235327125,0.312004566,0.481818378,0.53462553,0.534687102,0.540309846,0.64966476,0.816266656,1.124545217,3.583628416,18.27937317,69.17185974,143.3329468,148.6311951,88.27722931,30.2057457,6.274000645,1.780231118,1.40298748,1.391976595,1.302388787,1.307723284,1.276361465,1.384756207,1.323355198,1.378562689,1.435026169,1.572800756,1.636108041,1.748325229,1.821982861,1.851993084,1.967712879,2.03443861,2.227559566,2.21094203,2.278089762,2.426110268,2.420119762,2.371026754,2.446680784,2.621490955,2.597355604,2.839437008,3.035569668,3.10551095,3.578540325,4.06303072,4.573488235,4.827459812,5.015976906,4.870831013,4.354513645,3.63905859,3.271187544,2.829285145,2.743140697,2.736144304,2.523413658,2.521300793,2.494171858,2.560091019,2.526499748,2.256289005,2.311807871,2.321720839,2.122568846,2.176917553,2.002513409,1.954848886,1.885399699,1.927621603,1.965423465,1.754244924,1.773884177,1.613669634,1.618438721,1.605835438,1.614993453,1.513971448,1.400731444,1.257677078,1.25904727,1.210486174,1.226140738,1.15567708,1.164980412,0.981257319,1.077278733,0.944096804,0.954773068,0.973374963,0.810667157,0.829652846,0.841663837,0.706900597
