# Generated at 2020-02-19 09:45:36 (08:00) by AQUARIUS Time-Series 19.4.64.0,,,,,,
# UTC-06,,,,,,
# Period Selected: 2019-04-01 00:00 - 2019-12-01 23:59,,,,,,
#,,,,,,
# Comment: ,,,,,,
# Description: ,,,,,,
# ReportTitle: RBR profiles for Sandra 2019,,,,,,
# 09cad271-15d7-4829-8c0d-a189d7615fd3 Lake#.Lake#@RBR: None,,,,,,
# 6a5a398a-c73e-4f2a-8e24-aba615badaeb Depth.Depth AVG@RBR: None,,,,,,
# 2500a996-d39c-4c52-980b-b1124922697e Water Temp.Temperature AVG@RBR: None,,,,,,
# 1761bf4f-3cb5-42cb-a0a8-2ea573576136 O2 (Dis).Dissolved Oxygen@RBR: None,,,,,,
# b6d3c8c0-0566-44f0-9b57-78ab10134c00 Cond.Conductivity AVG@RBR: None,,,,,,
# 72f08125-81c2-4cf0-9827-565edb2f3ef0 Sp Cond.Specific Conductivity at 25C@RBR: None,,,,,,
#,,,,,,
# CSV data starts at line 17,,,,,,
#,,,,,,
TimeStamp,Lake#@RBR,Depth@RBR,Water Temp@RBR,O2 (Dis)@RBR,Cond@RBR,Sp Cond@RBR
9/4/2019 8:39,373,9,8.3,10,16.85,9.830221417
9/4/2019 8:39,239,4.969,16.57,8.88,20.22,18.23480085
9/4/2019 8:39,373,9,8.22,9.9,16.82,9.742083668
9/4/2019 8:40,239,5.263,16.58,8.89,20.22,18.24580556
9/4/2019 8:40,373,9,8.17,9.7,16.81,9.685017622
9/4/2019 8:41,373,9.25,8.09,9.64,16.8,9.592354573
9/4/2019 8:41,239,5.5,16.35,8.17,20.31,17.95872459
9/4/2019 8:41,373,9.5,7.601,9.51,16.66,9.041210602
9/4/2019 8:42,373,9.75,7.386,9.16,16.49,8.81953624
9/4/2019 8:42,239,5.762,15.36,6.78,20.47,16.81487328
9/4/2019 8:43,373,10.02,7.177,8.62,16.41,8.585636853
9/4/2019 8:43,239,5.987,13.75,6.074,20.37,15.08391594
9/4/2019 8:44,239,6.293,11.3,5.735,19.37,12.66153258
9/4/2019 8:45,373,10.24,7.085,8.27,16.56,8.446630647
9/4/2019 8:45,239,6.465,10.57,5.517,18.99,11.94068293
9/4/2019 8:46,373,10.5,6.798,7.935,16.48,8.119264083
9/4/2019 8:46,239,6.733,9.19,5.293,18.46,10.50182496
9/4/2019 8:46,373,10.76,6.516,7.827,16.2,7.832483893
9/4/2019 8:47,239,7.044,8.59,5.117,18.16,9.880877339
9/4/2019 8:47,373,11,6.369,7.722,16.03,7.685781967
9/4/2019 8:47,239,7.226,8.3,4.916,17.99,9.583089426
9/4/2019 8:49,239,7.521,7.92,4.699,17.82,9.178756279
9/4/2019 8:49,239,7.776,7.522,4.507,17.71,8.738778825
9/4/2019 8:50,373,12.02,5.868,6.129,16.06,7.076307875
9/4/2019 8:50,239,8,7.316,4.368,17.64,8.512678259
9/4/2019 8:51,239,9.03,6.577,4.103,17.26,7.71797983
9/4/2019 8:52,373,13,5.524,5.358,15.99,6.672230885
9/4/2019 8:52,239,9.99,6.056,4.524,16.87,7.169264973
9/4/2019 8:53,373,14.02,5.377,4.611,16.1,6.478235202
9/4/2019 8:53,239,11.02,5.809,4.918,16.66,6.909668778
9/4/2019 8:54,239,12.02,5.565,5.077,16.52,6.640557878
9/4/2019 8:55,373,15.02,5.224,3.531,16.28,6.267937532
9/4/2019 8:55,239,13.03,5.469,5.14,16.49,6.530468954
9/4/2019 8:56,239,14.02,5.385,5.139,16.46,6.434568149
9/4/2019 8:56,373,16.01,5.121,2.262,16.79,6.073371451
9/4/2019 8:56,239,15.02,5.252,5.256,16.38,6.287124802
9/4/2019 8:57,373,17,5.06,0.992,17.16,5.95114883
9/4/2019 8:57,239,16.05,5.121,5.121,16.36,6.133110413
9/4/2019 8:58,239,17.06,5.037,4.871,16.4,6.026994041
9/4/2019 8:58,373,18.01,4.979,0.259,19.05,5.617388067
9/4/2019 8:59,239,18,4.925,4.728,16.39,5.89432816
9/4/2019 8:59,373,19,4.914,0.127,32.58,4.292535321
9/4/2019 9:00,373,20,4.874,0.087,42.04,3.677202851
9/4/2019 9:00,239,19.03,4.836,4.55,16.35,5.793108405
9/4/2019 9:00,373,19.95,4.868,0.061,81.8,2.334906565
9/4/2019 9:00,239,19.99,4.711,4.461,16.27,5.653717881
9/4/2019 9:01,239,21.04,4.623,4.291,16.21,5.555749173
9/4/2019 9:02,239,21.98,4.607,3.884,16.24,5.532711088
9/4/2019 9:02,373,19.89,4.87,0.048,88.5,2.200781797
9/4/2019 9:03,239,23.05,4.553,3.085,16.27,5.464100512
9/4/2019 9:04,239,24.05,4.542,2.434,16.32,5.444659151
9/4/2019 9:05,239,25.02,4.518,1.97,16.41,5.404752306
9/4/2019 9:06,239,26.03,4.499,1.511,16.51,5.369753927
9/4/2019 9:07,239,27.01,4.509,1.347,16.58,5.37311512
9/4/2019 9:08,239,27.98,4.495,1.162,16.67,5.345482265
9/4/2019 9:49,114,0.094,15.63,9.15,8.74,22.67077052
9/4/2019 9:50,114,0.529,15.65,9.09,8.72,22.71236423
9/4/2019 9:50,114,1.004,15.65,9.08,8.71,22.71866167
9/4/2019 9:51,114,2.017,15.63,9.05,8.71,22.68962824
9/4/2019 9:52,114,2.999,15.59,8.98,8.71,22.63156137
9/4/2019 9:53,114,4.017,15.57,9.01,8.69,22.61506887
9/4/2019 9:54,114,4.505,15.58,8.91,9.02,22.4243
9/9/2019 9:38,442,0.216,16.18,9.45,15.96,19.55674599
9/9/2019 9:39,442,0.578,16.18,9.4,15.91,19.57934657
9/9/2019 9:40,442,1.049,16.17,9.39,15.91,19.56724562
9/9/2019 9:41,442,1.939,16.14,9.38,15.89,19.53997523
9/9/2019 9:41,442,3.097,16.12,9.38,15.88,19.5202759
9/9/2019 9:42,442,3.956,16.1,9.36,15.87,19.50056745
9/9/2019 9:43,442,4.237,16.08,9.36,15.88,19.47183849
9/9/2019 9:44,442,4.535,16,9.32,15.87,19.37944592
9/9/2019 9:45,442,4.74,15.96,9.38,15.88,19.32652626
9/9/2019 9:46,442,5.024,15.49,9.81,15.88,18.7573867
9/9/2019 9:49,442,5.294,15.06,10.43,15.97,18.19880197
9/9/2019 9:50,442,5.531,13.74,11.83,15.88,16.63825005
9/9/2019 9:52,442,5.783,12.15,10.37,15.44,14.86413083
9/9/2019 9:53,442,6.081,10.8,8.91,15.2,13.28707463
9/9/2019 9:54,442,6.307,9.96,8.14,14.95,12.3260462
9/9/2019 9:55,442,6.494,9.54,7.701,14.84,11.83705071
9/9/2019 9:56,442,6.753,8.86,7.079,14.65,11.04304419
9/9/2019 9:56,442,6.952,8.49,6.441,14.55,10.60713014
9/9/2019 9:58,442,7.24,7.913,5.371,14.43,9.914636148
9/9/2019 9:59,442,7.439,7.6,4.727,14.38,9.53386907
9/9/2019 10:00,442,7.762,7.081,3.911,14.29,8.902002542
9/9/2019 10:01,442,8.08,6.847,3.347,14.31,8.603693544
9/9/2019 10:03,442,8.97,6.028,1.141,14.57,7.527594729
9/9/2019 10:04,442,9.94,5.458,0.154,12.8,7.116222066
9/9/2019 10:05,442,11.09,5.096,0.088,16.72,6.053320536
9/9/2019 10:06,442,12.08,4.888,0.079,22.56,5.126935712
9/9/2019 10:06,442,13,4.805,0.078,25.91,4.722911082
9/9/2019 10:07,442,14.05,4.726,0.078,28.28,4.447380506
9/9/2019 10:07,442,14.96,4.724,0.077,28.6,4.420075602
9/9/2019 10:07,442,14.95,4.722,0.077,28.61,4.41741483
9/9/2019 10:08,442,16.03,4.7,0.079,29.56,4.323445216
9/9/2019 10:08,442,16.97,4.675,0.078,40.75,3.593873119
9/9/2019 10:09,442,17.12,4.671,0.062,140.2,1.459541546
9/10/2019 8:25,224,0.188,16.26,9.33,13.03,21.07929627
9/10/2019 8:26,224,0.436,16.27,9.34,12.97,21.12364277
9/10/2019 8:30,224,0.931,16.27,9.34,12.94,21.13936912
9/10/2019 8:31,224,2.036,16.28,9.34,12.94,21.15236197
9/10/2019 8:32,224,2.998,16.27,9.34,12.93,21.14461644
9/10/2019 8:34,224,4.993,16.28,9.34,12.94,21.15236197
9/10/2019 8:37,224,7.016,16.24,9.34,12.94,21.10039057
9/10/2019 8:37,224,7.016,16.24,9.34,12.94,21.10039057
9/10/2019 8:38,224,7.286,16.17,9.37,12.95,21.00422812
9/10/2019 8:40,224,7.57,15.8,10.14,12.97,20.51343305
9/10/2019 8:43,224,7.773,12.98,11.25,12.61,17.00397327
9/10/2019 8:43,224,7.997,12.73,11.35,12.43,16.75191765
9/10/2019 8:45,224,8.24,11.2,11.14,12,14.899561
9/10/2019 8:46,224,8.48,10.65,11.04,11.87,14.21484029
9/10/2019 8:47,224,8.83,9.77,10.71,11.59,13.13403301
9/10/2019 8:48,224,9.05,9.32,10.43,11.5,12.5581082
9/10/2019 8:49,224,9.3,8.96,10.06,11.42,12.0979393
9/10/2019 8:50,224,9.45,9.1,10.09,11.43,12.28380172
9/10/2019 8:50,224,9.46,8.97,9.96,11.41,12.11456571
9/10/2019 8:51,224,9.73,8.57,9.62,11.32,11.60127357
9/10/2019 8:51,224,9.73,8.46,9.57,11.31,11.45532761
9/10/2019 8:51,224,9.73,8.47,9.56,11.31,11.46886818
9/10/2019 8:53,224,9.98,8.15,9.08,11.22,11.06131634
9/10/2019 8:54,224,10.27,7.755,8.66,11.14,10.54708857
9/10/2019 8:56,224,10.48,7.518,8.18,11.1,10.23539503
9/10/2019 8:56,224,10.73,7.261,7.923,11.01,9.908691564
9/10/2019 8:58,224,11,7.07,7.354,11.02,9.645530177
9/10/2019 8:59,224,11.99,6.464,6.212,10.93,8.839500973
9/10/2019 9:00,224,13.08,6.021,5.036,10.89,8.242311078
9/10/2019 9:03,224,13.95,5.78,4.046,10.91,7.908264136
9/10/2019 9:05,224,15.04,5.412,2.236,10.95,7.39702998
9/10/2019 9:06,224,15.99,5.284,1.364,11.17,7.180840582
9/10/2019 9:07,224,17.1,5.171,0.863,11.19,7.023629876
9/10/2019 9:08,224,17.96,5.125,0.559,11.19,6.961149316
9/10/2019 9:09,224,19,5.013,0.118,11.87,6.690985389
9/10/2019 9:09,224,20.01,4.937,0.082,14.39,6.191767971
9/10/2019 9:10,224,21.04,4.87,0.064,18.24,5.592019144
9/10/2019 9:11,224,22.03,4.831,0.058,21.98,5.12671943
9/10/2019 9:12,224,23.06,4.816,0.059,24.16,4.894527804
9/10/2019 9:12,224,24.01,4.811,0.054,25.26,4.787226633
9/10/2019 9:13,224,25.05,4.808,0.05,26.38,4.684525283
9/10/2019 9:14,224,26.25,4.8,0.047,219.2,1.019277078
9/11/2019 8:41,626,0.009,15.7,9.37,14.19,19.78503621
9/11/2019 8:42,626,0.485,15.7,9.32,14.19,19.78503621
9/11/2019 8:43,626,1.023,15.72,9.32,14.18,19.81500949
9/11/2019 8:44,626,2.006,15.72,9.32,14.19,19.81024008
9/11/2019 8:45,626,3.034,15.72,9.32,14.19,19.81024008
9/11/2019 8:46,626,4.021,15.72,9.32,14.2,19.80547296
9/11/2019 8:47,626,5.023,15.73,9.33,14.2,19.81807186
9/11/2019 8:48,626,6.007,15.72,9.32,14.2,19.80547296
9/11/2019 8:49,626,6.265,15.72,9.35,14.2,19.80547296
9/11/2019 8:49,626,6.499,15.71,9.35,14.2,19.79287406
9/11/2019 8:51,626,6.755,15.41,9.76,14.17,19.4289331
9/11/2019 8:53,626,7.01,14.49,11.47,14.04,18.32636872
9/11/2019 8:54,626,7.279,11.66,11.16,13.34,15.00075904
9/11/2019 8:56,626,7.533,10.54,10.78,12.99,13.67749403
9/11/2019 8:58,626,8.01,9.38,8.3,13.03,12.16013524
9/11/2019 9:00,626,8.25,8.9,6.068,13.14,11.50652769
9/11/2019 9:00,626,8.51,8.74,5.683,13.16,11.29409089
9/11/2019 9:02,626,8.83,8.25,3.743,13.25,10.63726912
9/11/2019 9:04,626,9.01,8.08,2.641,13.39,10.38228125
9/11/2019 9:05,626,9.25,7.748,1.036,13.64,9.894971291
9/11/2019 9:06,626,9.52,7.621,1.046,13.64,9.732779583
9/11/2019 9:07,626,9.74,7.391,0.648,13.21,9.539100503
9/11/2019 9:08,626,9.96,7.28,0.422,13.15,9.409757453
9/11/2019 9:09,626,11.04,6.668,0.093,21.42,7.157409336
9/11/2019 9:10,626,11.25,6.539,0.103,28.28,6.153495795
9/16/2019 8:43,373,0.01,15.24,9.56,18.67,17.33597089
9/16/2019 8:44,373,0.506,15.22,9.65,18.64,17.32451248
9/16/2019 8:45,373,1.015,15.17,9.69,18.62,17.2751104
9/16/2019 8:46,373,2.007,15.07,9.72,18.57,17.17991717
9/16/2019 8:47,373,3.018,14.68,9.75,18.4,16.79749182
9/16/2019 8:48,373,2.26,14.92,9.75,18.49,17.03859607
9/16/2019 8:48,373,2.502,14.83,9.71,18.46,16.94690579
9/16/2019 8:49,373,2.716,14.66,9.72,18.37,16.78561246
9/16/2019 8:50,373,3.025,14.62,9.75,18.37,16.7398127
9/16/2019 8:51,373,3.242,14.63,9.82,18.38,16.74760004
9/16/2019 8:52,373,3.503,14.59,9.75,18.37,16.70546288
9/16/2019 8:52,373,3.755,14.57,9.75,18.35,16.68986294
9/16/2019 8:53,373,4,14.56,9.74,18.35,16.67840799
9/16/2019 8:54,373,5.009,14.45,9.7,18.3,16.57053083
9/16/2019 8:55,373,5.993,14.26,9.64,18.24,16.37416694
9/16/2019 8:55,373,6.08,14.26,9.61,18.23,16.37775887
9/16/2019 8:56,373,5.264,14.31,9.63,18.26,16.42437556
9/16/2019 8:56,373,5.481,14.3,9.73,18.24,16.42009728
9/16/2019 8:57,373,5.754,14.29,9.6,18.24,16.40861469
9/16/2019 8:58,373,5.986,14.26,9.59,18.24,16.37416694
9/16/2019 8:58,373,6.26,14.25,9.65,18.23,16.36627376
9/16/2019 8:59,373,6.447,14.21,9.62,18.22,16.32391425
9/16/2019 8:59,373,6.689,14.18,9.58,18.22,16.28945137
9/16/2019 9:00,373,6.761,14.18,9.55,18.2,16.29660277
9/16/2019 9:01,373,7.011,14.17,9.53,18.2,16.2851101
9/16/2019 9:01,373,7.252,14.13,9.56,18.19,16.24270486
9/16/2019 9:02,373,7.504,14.03,9.55,18.15,16.14192932
9/16/2019 9:03,373,7.761,13.62,9.79,18.07,15.69780911
9/16/2019 9:04,373,8.02,13.39,9.91,18.04,15.44292002
9/16/2019 9:04,373,8.24,13.09,10.03,17.98,15.11690483
9/16/2019 9:06,373,8.5,11.97,11.27,17.88,13.85403839
9/16/2019 9:06,373,8.75,10.57,11.21,17.57,12.31809828
9/16/2019 9:07,373,9,9.73,11.09,17.06,11.46937688
9/16/2019 9:08,373,9.24,9.05,10.82,16.71,10.75254764
9/16/2019 9:09,373,9.46,8.15,9.78,16.42,9.747381363
9/16/2019 9:11,373,9.74,7.691,9.07,16.37,9.208936656
9/16/2019 9:12,373,9.98,7.447,8.51,16.29,8.93312333
9/16/2019 9:13,373,10.24,7.109,7.96,16.34,8.5179141
9/16/2019 9:15,373,10.5,6.635,6.997,16.23,7.970036985
9/16/2019 9:16,373,10.75,6.409,5.819,16.33,7.680940744
9/16/2019 9:17,373,11,6.398,5.985,16.13,7.703023057
9/16/2019 9:18,373,12.01,5.851,6.009,15.67,7.119763153
9/16/2019 9:19,373,13,5.512,4.892,15.66,6.708811766
9/16/2019 9:21,373,14.04,5.284,3.493,15.89,6.397102176
9/16/2019 9:23,373,15,5.18,1.711,16.54,6.178331946
9/16/2019 9:24,373,15.99,5.153,0.852,16.86,6.101647551
9/16/2019 9:25,373,17.03,5.081,0.409,16.48,6.06854675
9/16/2019 9:26,373,18,5.007,0.154,17.71,5.816945703
9/16/2019 9:26,373,19,5.012,0.111,20.4,5.49477054
9/16/2019 9:27,373,19.98,4.954,0.068,27.97,4.688060398
9/16/2019 9:28,373,20.5,4.931,0.058,103.2,1.977446443
9/18/2019 7:55,239,0.165,17.06,8.93,20.92,18.50180897
9/18/2019 7:56,239,0.552,17.01,8.94,20.83,18.48203896
9/18/2019 7:57,239,1.036,17,8.94,20.8,18.48268064
9/18/2019 7:58,239,1.975,17,8.94,20.79,18.48651952
9/18/2019 7:59,239,2.993,16.94,8.95,20.77,18.42892841
9/18/2019 8:00,239,3.277,16.83,8.89,20.69,18.33974625
9/18/2019 8:01,239,3.592,15.96,8.83,20.01,17.64138253
9/18/2019 8:01,239,3.573,16.18,8.81,20.28,17.78319016
9/18/2019 8:01,239,3.794,14.96,8.9,19.81,16.60615116
9/18/2019 8:02,239,4.066,14.38,8.78,19.54,16.0542316
9/18/2019 8:04,239,4.3,14.38,8.67,19.52,16.06108125
9/18/2019 8:04,239,4.499,14.32,8.7,19.5,16.0008939
9/18/2019 8:05,239,4.808,13.94,8.66,19.36,15.62296868
9/18/2019 8:05,239,5.007,13.81,8.5,19.34,15.4839028
9/18/2019 8:06,239,5.329,13.78,8.42,19.33,15.45357591
9/18/2019 8:07,239,5.579,13.71,8.36,19.31,15.38166385
9/18/2019 8:07,239,5.776,13.63,8.34,19.33,15.28535847
9/18/2019 8:08,239,6.03,13.39,7.923,19.35,15.00978046
9/18/2019 8:11,239,6.274,13.03,7.416,19.34,14.60935941
9/18/2019 8:13,239,6.54,12.01,6.422,19.43,13.43982238
9/18/2019 8:14,239,6.746,11.74,6.021,19.48,13.12365298
9/18/2019 8:18,239,7.489,8.58,4.3,18.62,9.770629352
9/18/2019 8:19,239,7.783,7.629,4.254,18.15,8.777389794
9/18/2019 8:20,239,8.04,7.173,4.13,17.96,8.287350266
9/18/2019 8:20,239,8.23,7.038,4.011,17.92,8.138561378
9/18/2019 8:21,239,8.46,6.926,3.846,17.86,8.019675183
9/18/2019 8:22,239,8.74,6.686,3.271,17.85,7.743489666
9/18/2019 8:23,239,8.95,6.609,3.167,17.82,7.65939397
9/18/2019 8:24,239,10.03,6.098,4.462,17.33,7.144673188
9/18/2019 8:26,239,10.95,5.814,3.808,17.27,6.821085531
9/18/2019 8:26,239,10.95,5.81,3.806,17.27,6.816392662
9/18/2019 8:27,239,12.08,5.602,3.925,17.13,6.593047054
9/18/2019 8:28,239,12.88,5.487,4.187,17.02,6.473709918
9/18/2019 8:28,239,13.01,5.476,4.221,17,6.463644948
9/18/2019 8:29,239,13.99,5.326,5.217,16.77,6.319358999
9/18/2019 8:31,239,15.01,5.244,5.314,16.73,6.227710461
9/18/2019 8:31,239,15.95,5.125,5.209,16.74,6.085007255
9/18/2019 8:32,239,17.05,5.044,5.169,16.7,5.994271929
9/18/2019 8:33,239,17.95,5.005,4.968,16.73,5.943876975
9/18/2019 8:34,239,18.98,4.901,4.831,16.69,5.825653558
9/18/2019 8:35,239,20.06,4.818,4.757,16.67,5.729595896
9/18/2019 8:38,239,22,4.669,3.978,16.62,5.55871715
9/18/2019 8:38,239,22.86,4.603,3.902,16.6,5.482633761
9/18/2019 8:40,239,23.07,4.619,3.732,16.61,5.500440011
9/18/2019 8:41,239,23.99,4.58,2.91,16.72,5.440386196
9/18/2019 8:43,239,25.15,4.53,1.86,16.81,5.37002813
9/18/2019 8:44,239,25.9,4.524,1.552,16.86,5.356851062
9/18/2019 8:45,239,27.06,4.522,1.231,17.02,5.335177009
9/18/2019 8:46,239,27.95,4.525,1.008,17.13,5.325515516
9/18/2019 8:46,239,28.96,4.513,0.691,17.39,5.28053037
9/18/2019 8:47,239,30.02,4.508,0.516,17.54,5.257057028
9/18/2019 8:48,239,30.65,4.506,0.368,18.23,5.17518804
9/18/2019 10:26,114,0.161,18.52,8.96,9.66,26.19496864
9/18/2019 10:27,114,0.456,18.54,8.97,9.62,26.2516248
9/18/2019 10:28,114,0.798,18.46,8.95,9.53,26.20212541
9/18/2019 10:29,114,1.017,18.33,9.02,9.47,26.05999343
9/18/2019 10:30,114,1.259,15.58,9.77,8.74,22.59824726
9/18/2019 10:31,114,1.561,14.57,9.68,8.73,21.1391338
9/18/2019 10:32,114,1.812,14.45,9.48,8.72,20.9708411
9/18/2019 10:32,114,2.09,14.4,9.44,8.72,20.89827763
9/18/2019 10:33,114,2.968,14.14,9.42,8.66,20.55513399
9/18/2019 10:34,114,3.982,13.5,8.99,8.67,19.61932693
9/18/2019 10:35,114,4.546,13.15,7.925,9.17,18.8490741
9/18/2019 10:37,114,4.59,13.16,8.1,8.8,19.05644531
9/23/2019 8:33,442,0.032,16.73,8.94,15.47,20.45289782
9/23/2019 8:35,442,0.507,16.73,8.92,15.46,20.45767475
9/23/2019 8:35,442,1.033,16.72,8.91,15.43,20.45978221
9/23/2019 8:36,442,2.003,16.7,8.88,15.4,20.44964734
9/23/2019 8:38,442,2.258,16.61,8.83,14.83,20.61425772
9/23/2019 8:39,442,2.523,16.37,8.56,14.54,20.45702775
9/23/2019 8:40,442,2.746,15.81,8.72,14.74,19.66334757
9/23/2019 8:41,442,3.015,15.55,9.17,15.24,19.11296191
9/23/2019 8:42,442,3.254,15.3,9.55,15.38,18.74407356
9/23/2019 8:42,442,3.49,14.87,9.59,15.27,18.26429055
9/23/2019 8:43,442,3.746,14.63,9.55,15.22,17.99060996
9/23/2019 8:44,442,4.025,14.48,9.48,15.17,17.82708954
9/23/2019 8:45,442,4.995,14.2,9.32,15.09,17.51531665
9/23/2019 8:46,442,6.007,12.99,8.86,15.06,16.03414693
9/23/2019 8:47,442,5.271,13.82,9.05,15.04,17.06670092
9/23/2019 8:48,442,5.46,13.82,9.08,15.05,17.06267632
9/23/2019 8:48,442,5.761,13.48,8.94,15.04,16.64682549
9/23/2019 8:49,442,6.009,13.09,8.91,15.03,16.16901749
9/23/2019 8:50,442,6.257,12.36,8.7,15.3,15.17067004
9/23/2019 8:51,442,6.507,11.74,8.1,15.47,14.35248179
9/23/2019 8:52,442,6.749,10.62,7.075,15.44,12.9923514
9/23/2019 8:54,442,7.002,9.72,6.352,15.22,11.95274975
9/23/2019 8:55,442,7.243,9.29,5.863,15.03,11.47518507
9/23/2019 8:56,442,7.498,8.54,5.297,14.82,10.6012945
9/23/2019 8:57,442,7.752,8.02,4.428,14.69,9.986564211
9/23/2019 8:58,442,7.995,7.705,4.16,14.67,9.598889743
9/23/2019 8:59,442,8.26,7.115,2.936,14.62,8.874425938
9/23/2019 9:00,442,8.47,6.913,2.42,14.61,8.624529194
9/23/2019 9:02,442,8.76,6.617,1.684,14.79,8.219988099
9/23/2019 9:03,442,9.01,6.378,1.223,14.75,7.930616432
9/23/2019 9:04,442,9.99,5.693,0.325,13.64,7.270530661
9/23/2019 9:05,442,11.02,5.311,0.147,16.38,6.357753203
9/23/2019 9:06,442,12.01,5.072,0.101,22.91,5.28288759
9/23/2019 9:06,442,13,4.885,0.087,26.13,4.781794529
9/23/2019 9:07,442,13.99,4.808,0.077,28.45,4.510763255
9/23/2019 9:07,442,15,4.776,0.075,29.16,4.424450834
9/23/2019 9:08,442,15.99,4.773,0.066,29.75,4.375988448
9/23/2019 9:09,442,17,4.755,0.068,30.47,4.305205088
9/23/2019 9:10,442,17.56,4.741,0.06,175.7,1.222420759
9/23/2019 9:10,442,17.5,4.752,0.054,87.4,2.168041463
9/23/2019 13:02,239,0.124,17.42,9.14,20.37,19.10995023
9/23/2019 13:03,239,0.094,17.44,8.86,21.08,18.85144542
9/23/2019 13:03,239,1.015,17.38,9.21,20.17,19.14630398
9/23/2019 13:04,239,1.006,17.39,8.79,20.67,18.95787297
9/23/2019 13:04,239,2.022,17.35,9.21,20.15,19.12130179
9/23/2019 13:05,239,3.008,17,9.14,20,18.79491432
9/23/2019 13:06,239,2.998,17.01,8.79,20.45,18.6289488
9/23/2019 13:06,239,4.037,15.1,8.74,19.51,16.86885083
9/23/2019 13:07,239,5.036,14.45,8.57,19.21,16.24670709
9/23/2019 13:07,239,4.027,15.19,8.65,20.01,16.79026319
9/23/2019 13:08,239,5.026,14.52,8.48,19.63,16.17948081
9/23/2019 13:09,239,6.036,13.64,8.07,18.98,15.41211591
9/23/2019 13:09,239,6.025,13.58,8.14,19.39,15.20973871
9/23/2019 13:11,239,7.023,10.9,5.03,18.8,12.36416434
9/23/2019 13:13,239,7.016,10.76,5.338,19.15,12.11350216
9/23/2019 13:14,239,8.04,7.732,3.554,17.93,8.93911069
9/23/2019 13:14,239,8.03,7.776,4.47,18.33,8.911268928
9/23/2019 13:15,239,8.03,7.689,4.101,18.21,8.834772857
9/23/2019 13:15,239,9.01,6.727,3.19,17.55,7.843022951
9/23/2019 13:16,239,10.06,6.409,2.928,17.32,7.510734643
9/23/2019 13:17,239,10.05,6.389,3.108,17.69,7.425797236
9/23/2019 13:19,239,11.01,5.995,3.406,17.3,7.02871279
9/23/2019 13:19,239,12.07,5.769,3.569,16.85,6.832596067
9/23/2019 13:20,239,12.05,5.779,3.597,17.26,6.781542563
9/23/2019 13:20,239,13.06,5.65,3.802,16.73,6.709871111
9/23/2019 13:21,239,13.03,5.717,3.905,17.11,6.731417954
9/23/2019 13:22,239,14.02,5.403,4.898,16.4,6.464929284
9/23/2019 13:23,239,15.01,5.323,4.843,16.42,6.366295828
9/23/2019 13:23,239,13.99,5.407,5.031,16.77,6.415466412
9/23/2019 13:23,239,16.04,5.14,4.849,16.37,6.154457731
9/23/2019 13:24,239,14.98,5.296,5.045,16.78,6.282339934
9/23/2019 13:24,239,17.03,5.049,4.71,16.36,6.046880389
9/23/2019 13:24,239,16.01,5.118,5.019,16.72,6.079453396
9/23/2019 13:25,239,16.99,5.042,4.873,16.72,5.989176245
9/23/2019 13:25,239,18.01,5.001,4.529,16.36,5.989393707
9/23/2019 13:26,239,17.96,4.981,4.756,16.73,5.915374868
9/23/2019 13:26,239,18.99,4.926,4.212,16.41,5.892830868
9/23/2019 13:27,239,18.94,4.928,4.425,16.76,5.848452913
9/23/2019 13:27,239,20.03,4.846,4.067,16.38,5.801105634
9/23/2019 13:28,239,19.97,4.856,4.248,16.74,5.765618581
9/23/2019 13:28,239,21.05,4.771,3.895,16.35,5.715244045
9/23/2019 13:29,239,20.98,4.793,4.18,16.69,5.697277598
9/23/2019 13:29,239,22.07,4.657,3.885,16.27,5.588911944
9/23/2019 13:30,239,22,4.66,4.06,16.62,5.548002124
9/23/2019 13:31,239,23.06,4.615,3.579,16.26,5.539777161
9/23/2019 13:31,239,22.98,4.626,3.917,16.6,5.510029063
9/23/2019 13:32,239,24.06,4.608,2.876,16.39,5.514936886
9/23/2019 13:33,239,23.98,4.606,2.898,16.74,5.468788959
9/23/2019 13:33,239,25.04,4.588,2.147,16.58,5.467254861
9/23/2019 13:34,239,26.07,4.587,1.836,16.62,5.461091361
9/23/2019 13:34,239,24.95,4.607,2.237,16.91,5.448969285
9/23/2019 13:35,239,25.98,4.587,1.913,16.95,5.420416073
9/23/2019 13:35,239,27.04,4.539,1.443,16.65,5.400260555
9/23/2019 13:36,239,26.94,4.566,1.525,16.98,5.391949628
9/23/2019 13:36,239,28.08,4.545,1.1,16.82,5.386590057
9/23/2019 13:37,239,29.03,4.521,0.835,16.96,5.341218946
9/23/2019 13:37,239,27.97,4.541,1.171,17.11,5.346749857
9/23/2019 13:38,239,28.92,4.528,0.825,17.31,5.307570673
9/24/2019 8:09,224,0.146,16.82,9.33,13.01,21.81607827
9/24/2019 8:10,224,0.526,16.82,9.38,12.86,21.89744912
9/24/2019 8:10,224,0.971,16.83,9.38,12.87,21.90502097
9/24/2019 8:11,224,2.02,16.83,9.38,12.85,21.91591736
9/24/2019 8:12,224,3.075,16.82,9.41,12.85,21.90289543
9/24/2019 8:14,224,3.214,16.81,9.55,12.84,21.89531927
9/24/2019 8:15,224,3.512,16.78,9.47,12.85,21.85080769
9/24/2019 8:16,224,3.793,16.55,9.79,12.86,21.54594429
9/24/2019 8:17,224,4.064,15.97,9.82,12.73,20.85828513
9/24/2019 8:18,224,4.282,15.75,9.88,12.68,20.59663549
