Wavelength (nm),BLANK1,ELAFISH927,ELAFISH1013,ELAFISH1012,ELAFISH108,ELAFISH118,ELAFISH112,ELAFISH117,ELAFISH906,ELAFISH916,ELACTL3L224,ELACTL4L224,ELAFISH911,ELAFISH926,ELAFISH929,ELAFISH921,ELAFISH928,ELAFISH901,ELAFISH907,ELAFISH908,ELAFISH912,ELAFISH914,ELAFISH919,ELAFISH939,ELAFISH113,ELAFISH115,ELAFISH120,ELAFISH122,ELAFISH1001,ELAFISH1002,ELAFISH1005,ELAFISH1007,ELAFISH1008,BLANK2,ELAFISH109,ELAFISH930,ELAFISH903,ELAFISH1010,ELAFISH105,ELAFISH913,ELAFISH909,ELACTL2L222224,ELAFISH948,ELAFISH944,ELACTL1L239,ELACTL2L239,BLANK3,ELAFISH905,ELAFISH923,ELAFISH110,ELAFISH104,ELAFISH937,ELAFISH121,ELAPREFILTER1,ELAFISH915,BLANK4,ELAFISH946,ELAFISH1004,ELAFISH949,ELAFISH1015,ELAFISH932,ELAFISH922,ELAFISH1011,ELAFISH947,BLANK5,ELAFISH931,ELAFISH1009,ELAFISH902,ELAFISH1006,ELAFISH116,ELAFISH933,ELACTL1L222224,ELAFISH941,ELAFISH920,ELAFISH945,ELAFISH938,ELAFISH935,ELAFISH1003,ELAFISH934,ELAFISH943,ELAFISH1014,ELAFISH936,ELAFISH111,ELAFISH904,ELAFISH918,ELAFISH114,ELAFISH119,ELAFISH917,ELAFISH910,ELAFISH940,ELAFISH942
566.0481567,-0.000138313,0.001226291,0.000511549,0.001035481,0.000347192,0.000705785,0.008333154,0.000429142,0.000655772,0.002029275,0.000127947,8.29E-05,0.000612842,0.001138688,0.001276058,0.000223945,2.02E-06,0.000449043,0.000646128,0.001188522,-6.16E-05,-0.000195913,9.07E-05,0.001046795,1.05E-05,0.00138023,0.000993215,0.000163164,0.000563385,0.001346888,0.001000791,0.000923661,0.001605383,-0.004479373,-0.003708286,-0.003121218,-0.001830365,-0.003006476,-0.00166175,-0.002132729,-0.002953927,-0.003109653,-0.002250432,-0.003205816,-0.003284078,-0.002307032,0.000143328,0.001029773,0.000846727,0.000327348,0.000656809,0.001053256,0.000859669,0.000321985,0.000554858,-0.000267009,0.008116567,0.001518144,0.001049909,0.000161429,0.000494833,0.004045475,0.00378576,0.001408303,-0.001100518,0.002198927,-0.000269596,0.000367762,0.001478142,0.001442793,0.002233193,4.34E-05,0.001395266,0.001126671,0.001492298,0.001240595,0.000307764,0.003395839,0.000631922,0.011941201,0.002202075,0.000749424,0.000277949,0.001795377,0.007465425,0.002277481,0.00301977,0.001314068,0.000420514,0.000867813,0.003727611
565.0014648,-0.00010555,0.001249759,0.000473324,0.0010134,0.000466457,0.000633633,0.008423672,0.000529821,0.000670524,0.002102466,0.000232285,0.000106145,0.000634151,0.001114863,0.001174636,0.000350508,2.38E-06,0.000491438,0.000582903,0.001215025,-4.02E-05,-0.00028429,0.00017303,0.001209678,-3.84E-05,0.001254692,0.00106758,0.000266578,0.000655798,0.001388904,0.001131758,0.000884777,0.001667977,-0.004377854,-0.003474458,-0.002986578,-0.001809021,-0.00299064,-0.001592223,-0.0019632,-0.002833945,-0.003016861,-0.001963303,-0.003057836,-0.003056345,-0.002130874,0.00027339,0.00136735,0.001073341,0.000542209,0.000933052,0.001285872,0.001030992,0.000331337,0.000828027,-0.000263646,0.008168026,0.00133819,0.000993448,5.39E-05,0.00053897,0.003870086,0.003690642,0.001492974,-0.001062302,0.002417034,-0.000210816,0.000383696,0.001699109,0.001500325,0.002321747,4.81E-05,0.001463311,0.001147279,0.001615412,0.001187225,0.000179194,0.003562398,0.000631092,0.011885701,0.002396548,0.000768146,0.000370975,0.0017855,0.007475222,0.00224917,0.003157084,0.001429547,0.000463399,0.000918706,0.004073329
563.9544678,1.68E-05,0.001346135,0.000581892,0.001024609,0.000634747,0.000809535,0.008625466,0.000602085,0.000843407,0.002175174,0.000331726,0.000192997,0.000727331,0.001110477,0.001347226,0.000390355,1.65E-05,0.000630418,0.000838064,0.001273851,0.000104851,-0.000184993,0.000282456,0.001247708,0.00019077,0.001087432,0.001140868,0.000471614,0.000563385,0.001478792,0.001175077,0.000976532,0.0016666,-0.004318704,-0.003414106,-0.003067861,-0.001667733,-0.002870925,-0.001524232,-0.002051322,-0.002687896,-0.002854004,-0.002064668,-0.003023494,-0.003098447,-0.002224679,0.000238786,0.001265985,0.001564931,0.000532723,0.00081148,0.00121339,0.001007303,0.000382012,0.00073537,-8.17E-05,0.008307216,0.001545265,0.001088107,0.000295019,0.00064058,0.004075576,0.004027996,0.001685206,-0.001029248,0.002440826,-4.71E-05,0.000525337,0.001645786,0.001622245,0.002288697,5.28E-05,0.001400304,0.001289896,0.001628273,0.001245657,0.000383152,0.003642321,0.000865868,0.011968235,0.002257158,0.000887968,0.000426914,0.001963534,0.007660083,0.002528094,0.003134009,0.001442689,0.000473946,0.000875024,0.004017127
563.0568237,-2.74E-06,0.001364286,0.00064198,0.001092233,0.000679157,0.000835859,0.008748611,0.000672157,0.000946152,0.002179909,0.000362762,0.000173212,0.000700962,0.001435988,0.001353614,0.000387608,9.58E-05,0.000805412,0.000796776,0.0012637,0.000168007,-7.61E-05,0.000404475,0.001262817,0.000243293,0.001002555,0.001130123,0.000504007,0.000687558,0.001581324,0.001164046,0.001052711,0.001671407,-0.004401173,-0.003390837,-0.003104924,-0.001815208,-0.002886868,-0.001693725,-0.002157096,-0.002828133,-0.003056294,-0.002047097,-0.003005756,-0.003137461,-0.002371399,0.000261216,0.001307136,0.002146245,0.000559134,0.000876866,0.001220295,0.00107373,0.000528317,0.000861848,-0.00018106,0.008210285,0.001352575,0.00091012,0.000159901,0.000490894,0.003801297,0.003856531,0.001420899,-0.00096401,0.002409355,-9.26E-05,0.000604288,0.001835591,0.001595769,0.002486827,0.000186212,0.001599849,0.001338008,0.001805749,0.001352393,0.000500431,0.003646602,0.000768665,0.012128692,0.002374111,0.001075728,0.000391028,0.002050004,0.007813711,0.002578661,0.003148167,0.001436404,0.000572146,0.001031226,0.004067163
562.0093384,-3.55E-05,0.001365948,0.00060771,0.000962055,0.000618442,0.000753339,0.008647225,0.000524067,0.000801963,0.002112922,0.000293283,6.67E-05,0.000728654,0.00112104,0.001226343,0.000352632,9.25E-05,0.000554443,0.000709052,0.001359482,-0.000108086,-7.35E-05,0.000383826,0.001185356,3.60E-05,0.000984886,0.001034703,0.000415099,0.00064675,0.00150326,0.001058316,0.001010339,0.001618634,-0.004293689,-0.003253299,-0.002937112,-0.001658089,-0.002837648,-0.001682998,-0.002018704,-0.002689079,-0.002751229,-0.001909494,-0.003018095,-0.002973003,-0.002099086,5.28E-05,0.001242179,0.002016766,0.00042352,0.000773799,0.001173727,0.000980035,0.00024148,0.000729121,-1.28E-05,0.008467486,0.001429859,0.001183668,0.000279892,0.000787933,0.004021908,0.003973185,0.001674916,-0.000955383,0.002539472,-6.20E-05,0.000742604,0.001783577,0.001684505,0.002386449,0.000304422,0.001575167,0.001264453,0.001839672,0.001341851,0.00047138,0.003763878,0.000855571,0.012247909,0.002429034,0.001055669,0.000566392,0.00208985,0.007814791,0.00255723,0.003263691,0.001479051,0.000515644,0.000921223,0.004146865
560.9615479,-3.91E-05,0.001445806,0.000481072,0.000970591,0.000454407,0.000883973,0.00838097,0.000551903,0.000793508,0.002227782,0.000165546,0.000214233,0.000667154,0.001200774,0.001260818,0.000253031,5.31E-05,0.000623263,0.000851343,0.001426249,-1.78E-05,-0.000200466,0.000226535,0.001218997,3.24E-05,0.000892118,0.001030655,0.000516007,0.000763919,0.001467649,0.001135755,0.001037557,0.001702618,-0.004332493,-0.003204172,-0.002932278,-0.001663246,-0.002833482,-0.001526089,-0.001952429,-0.00275447,-0.002977117,-0.001893308,-0.002890726,-0.003038763,-0.002108514,0.000193722,0.001268425,0.001865747,0.000345767,0.000892818,0.001108011,0.000991917,0.000345638,0.000800536,-0.000228099,0.008328563,0.001441962,0.001089171,0.00012251,0.000669565,0.003911223,0.004065856,0.001663586,-0.001014476,0.002583452,1.84E-05,0.000668683,0.001870192,0.001743524,0.0024805,0.000387841,0.001515754,0.001373375,0.001782355,0.001250564,0.000535004,0.003920496,0.000820324,0.012306517,0.002428904,0.001135625,0.000547108,0.002058118,0.007924129,0.002776402,0.003313927,0.001507702,0.00050012,0.000914997,0.004329216
560.0632935,-4.97E-05,0.001474038,0.000594827,0.000975728,0.00058127,0.000825459,0.008675111,0.000486929,0.000740296,0.002203897,0.000227597,0.000122147,0.000637029,0.001153508,0.00116646,0.000333021,9.89E-06,0.000702984,0.00077188,0.001343383,6.61E-05,2.83E-05,0.000252928,0.001183071,0.000147601,0.001035507,0.000958787,0.000481124,0.000628578,0.001540849,0.001306123,0.001027671,0.001778248,-0.004442376,-0.003433368,-0.003077473,-0.001829644,-0.002935363,-0.001733381,-0.002123919,-0.00288908,-0.003059738,-0.002129741,-0.003006064,-0.00301501,-0.002290243,4.87E-05,0.001189042,0.001818746,0.000499835,0.000814437,0.001135314,0.000876529,0.000220035,0.000599259,-0.000330955,0.008344975,0.00129553,0.000995524,0.000123468,0.000500561,0.003878235,0.003861075,0.001508585,-0.001036221,0.002540331,4.52E-05,0.00061235,0.001770425,0.001610033,0.002473159,0.000152573,0.001604707,0.001409732,0.001795351,0.001241478,0.000371415,0.00366746,0.000824785,0.012204244,0.002410786,0.001074561,0.000479777,0.00204462,0.007791994,0.002715367,0.003198415,0.00146074,0.000565459,0.000863741,0.004254918
559.0150146,3.16E-06,0.001656674,0.000604107,0.001163449,0.000658209,0.000757825,0.008642498,0.000641747,0.000914322,0.002303556,0.000417845,0.000308955,0.000795635,0.001317392,0.001366987,0.000390121,0.000178184,0.000817705,0.001002996,0.001304981,0.000110858,1.93E-05,0.000271914,0.001341072,8.52E-05,0.00094636,0.001216453,0.0004542,0.000858865,0.001542693,0.001247293,0.001100278,0.001876666,-0.004317987,-0.003205251,-0.002898285,-0.001611669,-0.002769646,-0.00149436,-0.001880267,-0.002815736,-0.002910577,-0.002000203,-0.002820829,-0.002926878,-0.002179917,-8.11E-05,0.001125114,0.001357535,0.000376675,0.000768587,0.000957619,0.000936191,0.000209468,0.000543868,-0.000203416,0.008322625,0.001403706,0.001134743,0.000227183,0.000678898,0.003940061,0.003978984,0.001605564,-0.000850039,0.002710365,0.000116011,0.000710607,0.001973363,0.001984857,0.002588738,0.000443601,0.0017015,0.001446896,0.001913844,0.001561657,0.000588631,0.004018042,0.000899485,0.012391129,0.002518668,0.00114881,0.000678198,0.00215046,0.008010739,0.002750403,0.003357855,0.001566541,0.000829609,0.001147201,0.004515306
557.9665527,5.75E-05,0.001647449,0.000676254,0.001163111,0.000619245,0.000892585,0.008890313,0.00078718,0.000910224,0.002410942,0.000374991,0.000469333,0.000864416,0.001389112,0.001321234,0.000418752,0.000332866,0.00090335,0.000918914,0.001516716,0.000191806,0.000139367,0.000443446,0.001344629,0.000287637,0.001135496,0.00128029,0.000776937,0.000865116,0.001604629,0.001384333,0.001267361,0.002108344,-0.004238065,-0.003198108,-0.002848706,-0.00142883,-0.002681104,-0.001566534,-0.001929699,-0.00275802,-0.002829727,-0.001989845,-0.002858222,-0.003051101,-0.0020911,-9.73E-05,0.00100214,0.001120858,0.000273701,0.00073887,0.000991373,0.000763634,0.000125902,0.000584251,-0.000122268,0.008553782,0.001407654,0.001278187,0.000362011,0.000746753,0.003906208,0.004040093,0.001708984,-0.001026666,0.002538821,-2.96E-05,0.000686235,0.001771854,0.001670472,0.002345924,0.000199989,0.00163386,0.001279018,0.001730321,0.001216064,0.000377582,0.003748186,0.00077188,0.012260823,0.002433719,0.000984757,0.000507817,0.001940132,0.007780213,0.002586681,0.003144908,0.001495467,0.00059843,0.000862574,0.00424054
557.067627,4.53E-05,0.001625987,0.000690954,0.001107233,0.000747635,0.000878604,0.008769426,0.000646673,0.000857646,0.002379968,0.000444716,0.000356829,0.0008356,0.00132853,0.001520482,0.000462051,0.000280021,0.000863871,0.000946438,0.001379503,0.000116425,0.000152676,0.000363151,0.001284989,0.000257745,0.001046535,0.001299165,0.000625311,0.000859384,0.00161206,0.00140916,0.001224266,0.002058456,-0.004286512,-0.003179863,-0.002869948,-0.001591449,-0.002724631,-0.001491367,-0.001846295,-0.00276764,-0.00289844,-0.001919442,-0.002918856,-0.002949453,-0.002078476,-0.000197517,0.000939044,0.000841358,0.00018326,0.000715689,0.000917383,0.000882002,8.95E-05,0.000497269,-0.000184579,0.008433834,0.001392981,0.001098046,0.000245676,0.000599415,0.003987266,0.003929847,0.001619647,-0.001005902,0.002476986,-1.76E-05,0.0005793,0.001665769,0.001646306,0.002458398,0.000276783,0.001589378,0.001238207,0.001744538,0.001308668,0.000432459,0.003764009,0.000814281,0.012255071,0.002407897,0.001035404,0.000621864,0.002006363,0.00785235,0.002749856,0.003155442,0.001466246,0.000668813,0.000952145,0.00421874
556.0186157,1.24E-05,0.00150326,0.000625674,0.00116986,0.000601022,0.000725231,0.008757037,0.000683694,0.000912584,0.002309307,0.000421861,0.00034271,0.000914789,0.001236857,0.001419055,0.000455677,0.000187403,0.000905088,0.000882287,0.00144017,0.000155706,4.58E-05,0.00041642,0.001200255,0.000243707,0.001123765,0.001288857,0.000624741,0.000887553,0.001557449,0.001225461,0.001183435,0.001842843,-0.004406657,-0.003261007,-0.002800408,-0.001628639,-0.002910885,-0.001609864,-0.001929957,-0.002800871,-0.00293922,-0.002101662,-0.002846495,-0.003070791,-0.002214378,-0.000281289,0.000964235,0.000606647,0.000167437,0.0005638,0.000902649,0.000756555,-3.78E-06,0.000446167,-0.000199121,0.008635079,0.001428716,0.001028009,0.000335327,0.000741282,0.003961298,0.004049917,0.001687519,-0.000983278,0.002558558,-5.96E-05,0.000567532,0.001630508,0.001664183,0.002471389,0.000239382,0.001553552,0.001345149,0.001774011,0.001262688,0.000562633,0.003795892,0.000792367,0.012252063,0.002357949,0.00095902,0.000613516,0.00194762,0.007947145,0.002593374,0.003245148,0.001407316,0.000541639,0.001077363,0.004263178
554.9693604,6.29E-06,0.001483155,0.00079732,0.001158621,0.000524067,0.00085941,0.008867379,0.000760263,0.000848724,0.00241857,0.000407274,0.000231146,0.000744108,0.001312666,0.001404537,0.00040489,0.000214389,0.000945763,0.000876632,0.001388255,6.24E-05,0.000146539,0.000359627,0.001295867,0.000256373,0.00109501,0.001325129,0.000609084,0.000788373,0.001478272,0.001300255,0.001192286,0.001980982,-0.004293484,-0.003286955,-0.002706624,-0.00163261,-0.002892474,-0.001568546,-0.001760298,-0.002812856,-0.002903017,-0.002127165,-0.002743307,-0.002964879,-0.002137674,-0.000259817,0.000883143,0.000533164,9.18E-05,0.000437382,0.00078967,0.000514555,1.69E-05,0.000255932,-0.000263439,0.008603208,0.00141316,0.001047859,0.000225914,0.000703555,0.003864262,0.004040642,0.001644019,-0.001105114,0.002474825,-2.33E-05,0.000519842,0.001658882,0.001594289,0.002450354,0.000246219,0.001534692,0.001208302,0.001822775,0.001291843,0.000498928,0.003805867,0.000815915,0.012353281,0.002463813,0.000962548,0.000528291,0.001889509,0.008051005,0.002706849,0.003258162,0.001457026,0.000591975,0.000939874,0.004185022
554.0697632,-0.000179818,0.001424301,0.000587621,0.00101763,0.000464254,0.000675528,0.008991281,0.000686806,0.000832877,0.002128608,0.000257098,0.000172357,0.000760963,0.00114772,0.001549889,0.000339472,0.000151796,0.000675191,0.000857179,0.001335463,7.45E-05,-2.25E-05,0.000235523,0.001292882,0.000169016,0.000944259,0.001173468,0.00055154,0.000728913,0.001468766,0.001233742,0.001034106,0.001829326,-0.004208687,-0.003129751,-0.002742843,-0.00151381,-0.002818051,-0.001463867,-0.001739517,-0.002615445,-0.002774482,-0.001954233,-0.002727821,-0.002872828,-0.002070696,-0.00040384,0.000671665,0.000288724,-8.16E-05,0.000362892,0.000717401,0.00048071,-0.00022189,9.56E-05,-0.000222511,0.008614192,0.001518976,0.001040801,0.000230317,0.000688828,0.003935202,0.00416495,0.001607799,-0.000952904,0.00260715,6.23E-05,0.000591146,0.001804943,0.001740691,0.002556631,0.000257176,0.001603278,0.001383736,0.001737728,0.001419341,0.000486333,0.003790278,0.000832929,0.012489424,0.002463865,0.001010884,0.000591327,0.001944994,0.007964889,0.0027224,0.00330258,0.001573088,0.000593712,0.000958553,0.004309189
553.0200195,-9.50E-05,0.001311368,0.000674516,0.000937047,0.000428365,0.000751602,0.008511913,0.000570772,0.000936191,0.002009224,0.000257227,0.000109589,0.0007404,0.001208198,0.001331257,0.000262693,0.000164485,0.000675139,0.000787569,0.001277849,5.34E-05,-2.18E-05,0.000263988,0.001260507,0.000102572,0.000990127,0.001083669,0.000407248,0.00079605,0.001489285,0.001250953,0.001039944,0.001793142,-0.004381544,-0.003389193,-0.003027298,-0.001701048,-0.002987503,-0.001691198,-0.001920009,-0.002878743,-0.003060098,-0.002157611,-0.002974957,-0.003051667,-0.002296062,-0.000481264,0.000700132,0.000453085,-6.06E-05,0.000386054,0.000639829,0.000519635,-9.12E-05,0.000224956,-9.62E-05,0.008609518,0.001653192,0.001131058,0.000292273,0.000699432,0.004005449,0.004289006,0.001635237,-0.001130779,0.002424608,-0.000139503,0.000554158,0.001658363,0.00175366,0.002517445,0.000182431,0.001454662,0.001264842,0.001687103,0.001329673,0.000384551,0.003782992,0.000878474,0.012417498,0.002365184,0.001011039,0.000483716,0.002020667,0.007926555,0.002650095,0.003284192,0.001396825,0.00043619,0.000910016,0.004273007
551.9700317,-2.98E-05,0.001419938,0.000790111,0.001030292,0.000629459,0.000812647,0.008494992,0.000690643,0.000969449,0.002106133,0.000319965,0.000297635,0.000809717,0.001330218,0.001489,0.000465368,0.000130899,0.000926515,0.000910483,0.001384022,0.000186523,4.42E-05,0.000345249,0.00143752,0.000350974,0.001007822,0.001188055,0.000515307,0.000830646,0.001642226,0.001302306,0.001203707,0.001960492,-0.004464359,-0.003280379,-0.002872982,-0.001623378,-0.002958143,-0.001697541,-0.001891092,-0.002872314,-0.00302483,-0.002074818,-0.002864856,-0.003035061,-0.002298946,-0.000535096,0.000622252,0.00033442,-9.77E-05,0.000357943,0.000608306,0.00036157,-0.000227116,2.96E-05,-0.000258627,0.008527145,0.001305578,0.001041943,0.000197788,0.000640192,0.003890119,0.004259021,0.001588105,-0.00127059,0.002328279,1.04E-07,0.000354394,0.001623648,0.001564437,0.002342827,0.000163501,0.00149861,0.001178841,0.001732946,0.001100148,0.000358721,0.003584922,0.000684291,0.012346012,0.002246178,0.00085085,0.00045337,0.00187443,0.007882901,0.002438665,0.003164125,0.001315937,0.000535419,0.000839205,0.004103797
551.0697632,-0.000110364,0.001399577,0.000807357,0.00104132,0.000545579,0.00077424,0.008627447,0.000686495,0.000945556,0.002134877,0.000377478,0.000197322,0.000713537,0.001219308,0.001343383,0.000466405,0.000176967,0.000718386,0.000824629,0.001464246,0.000131883,1.93E-05,0.000296236,0.00134598,0.000253265,0.000970176,0.001200151,0.000525829,0.000813944,0.001551032,0.001320377,0.000990179,0.001865201,-0.004232323,-0.003042464,-0.0026739,-0.001573859,-0.002729364,-0.001509683,-0.001687537,-0.002689748,-0.002793361,-0.001891814,-0.002634639,-0.002879411,-0.002119797,-0.000575633,0.000478533,0.000278493,-4.71E-05,0.000300407,0.000574038,0.000350042,-0.000375598,-3.48E-05,-3.78E-05,0.008638405,0.00150313,0.001234962,0.00042738,0.000695362,0.004021934,0.004506884,0.00173791,-0.001112964,0.002436895,-4.06E-05,0.000587621,0.001782485,0.001777468,0.00239837,0.00032613,0.001600134,0.001368882,0.001820046,0.001333022,0.000545112,0.003723825,0.000904335,0.012455564,0.00244093,0.001046483,0.000532879,0.002029821,0.007917644,0.002785521,0.003272872,0.001598445,0.000625545,0.001011714,0.00410871
550.0192871,-1.11E-05,0.001549785,0.000907785,0.001179204,0.000676487,0.000935594,0.009134091,0.000859799,0.001092882,0.002291117,0.000462647,0.000415125,0.000945452,0.001391033,0.001527106,0.000512974,0.000323333,0.001113591,0.001002789,0.001555241,0.000263988,0.00021874,0.000491309,0.00152295,0.000461093,0.001076299,0.00128691,0.000750876,0.000943662,0.001704904,0.001409602,0.001351147,0.002115133,-0.004285794,-0.003001488,-0.002598565,-0.001447407,-0.002657589,-0.00149405,-0.001739981,-0.002677348,-0.002716451,-0.001876504,-0.002605049,-0.002912273,-0.002072757,-0.000543731,0.000613542,0.00040489,-6.01E-05,0.000413751,0.000675942,0.000450313,-0.000205538,0.000201465,-0.000217336,0.008596765,0.001440949,0.001208847,0.000431915,0.000767083,0.004010125,0.004541175,0.001648618,-0.00090522,0.002685673,0.00017158,0.00077271,0.00187742,0.001939768,0.002628661,0.000374162,0.001613879,0.001491779,0.001958645,0.001462844,0.000646439,0.003953357,0.001066075,0.012567516,0.002592332,0.001192364,0.000624663,0.002111778,0.008248801,0.002866708,0.00350026,0.001665691,0.000690695,0.001122727,0.004155803
548.9685669,2.06E-05,0.00143791,0.000997963,0.001112164,0.000660854,0.000786351,0.009183107,0.000823644,0.000936035,0.002120232,0.000501675,0.000303075,0.000931547,0.001312822,0.001411108,0.000540991,0.000188361,0.000930821,0.001043058,0.001544122,0.000285875,0.000185331,0.000585288,0.001600316,0.000283259,0.000999286,0.00132126,0.000712915,0.000977544,0.001796495,0.001441105,0.001248227,0.002040354,-0.004173308,-0.003110784,-0.002583023,-0.001296451,-0.0027182,-0.001394307,-0.001691044,-0.002576641,-0.002693607,-0.001965262,-0.002555437,-0.002752361,-0.00207353,-0.000580958,0.000527125,0.000202113,-8.96E-05,0.000131339,0.000483171,0.000355715,-0.00025573,-5.41E-05,-0.000206055,0.008811927,0.001492714,0.001071524,0.000375405,0.000747064,0.004146316,0.004582376,0.001658571,-0.001078415,0.002536998,4.05E-05,0.000589176,0.001738534,0.001790751,0.002407116,0.000286264,0.001510585,0.001433858,0.001846171,0.001375972,0.000598378,0.003744034,0.000884155,0.0125004,0.002369817,0.001134899,0.000585962,0.002033775,0.008091485,0.002761397,0.003549088,0.001580649,0.000693365,0.000975235,0.00395435
548.067688,-8.95E-05,0.001538926,0.001003671,0.001199372,0.000617897,0.000888253,0.009152042,0.000719397,0.000921223,0.002155663,0.000471303,0.000267407,0.000913181,0.001268451,0.001415315,0.000495196,0.00033227,0.000919822,0.000956581,0.001485571,0.000148559,0.000203304,0.000493123,0.001421964,0.000275618,0.001002425,0.00128878,0.000651858,0.000774136,0.001725825,0.001319832,0.001233586,0.002047715,-0.004206687,-0.003012285,-0.002588427,-0.00139761,-0.002617709,-0.001438893,-0.00188568,-0.002665565,-0.002668961,-0.001954851,-0.0024982,-0.002786982,-0.002064977,-0.000790356,0.000518287,0.000204806,-0.000197103,8.24E-05,0.000485245,0.000231586,-0.000298828,-9.94E-05,-0.00028905,0.008668774,0.001327466,0.001050998,0.000302557,0.000640943,0.004018486,0.004451097,0.001636276,-0.000995468,0.002639442,0.000271214,0.000781709,0.001855634,0.001883763,0.002608842,0.000495792,0.001688351,0.001497857,0.002054815,0.001472818,0.00065808,0.003945546,0.001043707,0.012702179,0.002522261,0.001265985,0.000722612,0.00222276,0.008381049,0.002866708,0.003660803,0.001652802,0.000838531,0.001232781,0.004124311
547.0164795,-2.98E-05,0.001561761,0.000960603,0.001228628,0.000733477,0.000909809,0.008731312,0.000887449,0.001081463,0.002141667,0.000512275,0.000408543,0.00098774,0.001403291,0.001534874,0.000595241,0.000370897,0.000907033,0.000974379,0.001521158,0.000223246,0.000152158,0.000565174,0.0015767,0.000374809,0.001097994,0.001377841,0.000824733,0.000970824,0.001810194,0.00143391,0.001251057,0.002055569,-0.004372677,-0.003089965,-0.00270508,-0.001426715,-0.002809872,-0.001542495,-0.001850162,-0.002736567,-0.002835231,-0.001919648,-0.002536496,-0.002968273,-0.002073942,-0.00071216,0.000549518,0.00019885,-0.000168278,0.000161766,0.000440285,0.000252151,-0.000298001,3.11E-05,-0.000247503,0.008546126,0.001387112,0.000992748,0.00036771,0.000604366,0.004000119,0.004517948,0.001675669,-0.001153034,0.002546685,4.53E-05,0.000667154,0.001736273,0.001692249,0.002471597,0.000204314,0.001677722,0.001409264,0.001895645,0.00150726,0.000634851,0.003814093,0.000867865,0.012609192,0.002450406,0.001041268,0.000625778,0.002075596,0.008067302,0.002691169,0.003549088,0.001537445,0.000758966,0.000972615,0.004097656
545.9649658,-0.000111865,0.001585897,0.000880108,0.001084058,0.000664302,0.000912506,0.008816128,0.000829194,0.000862081,0.002227521,0.000457128,0.000349627,0.000922935,0.001372258,0.00138706,0.000615098,0.000402118,0.000875569,0.001022975,0.001474298,0.000274012,0.000218481,0.000521864,0.001458844,0.000245676,0.001039322,0.00128042,0.000721264,0.000922935,0.001811286,0.001387372,0.001204149,0.002038092,-0.004219505,-0.002889954,-0.002600006,-0.001370981,-0.002622803,-0.001458965,-0.001756327,-0.002692166,-0.002655479,-0.001893927,-0.002683111,-0.002848655,-0.002067038,-0.000722342,0.000486981,0.000189656,-0.000150734,0.000210426,0.000538451,0.000237025,-0.000217388,-5.48E-05,-0.0003562,0.008468173,0.001395474,0.000850928,0.000305173,0.000707237,0.003982224,0.004595849,0.00154368,-0.000980282,0.002636448,0.000141749,0.000758137,0.001822801,0.001898791,0.002599962,0.000386883,0.001694587,0.001419393,0.002059133,0.001552669,0.000650821,0.003975431,0.00099446,0.012731473,0.00254593,0.00124358,0.000741022,0.002128296,0.008284128,0.002889821,0.003649317,0.001639888,0.000895231,0.001210093,0.004086394
545.0634766,-7.97E-05,0.00158174,0.000820246,0.001066931,0.000619271,0.00075977,0.009181705,0.000776211,0.000914841,0.002130975,0.000396288,0.000340586,0.000914063,0.001407031,0.001316716,0.000498073,0.000309318,0.001000739,0.000984082,0.001406875,0.000361752,0.000143613,0.000464487,0.001517573,0.000391572,0.001080555,0.001367195,0.000710867,0.000923168,0.001804293,0.001328453,0.001223643,0.002105535,-0.004095257,-0.002793103,-0.002508598,-0.00133026,-0.002557547,-0.001370413,-0.001725285,-0.00248425,-0.002548128,-0.001906762,-0.002578597,-0.002807866,-0.00206812,-0.000801259,0.000407585,0.000136855,-0.000202588,7.45E-05,0.000384292,0.00010832,-0.00036996,-1.98E-05,-0.000114401,0.008820064,0.001618088,0.001144502,0.000636744,0.000820246,0.00423594,0.004793282,0.001770633,-0.000908733,0.002761449,0.000284347,0.000920678,0.001941094,0.001973311,0.002800944,0.000558849,0.001753478,0.001673356,0.002142577,0.001626558,0.000829609,0.004063949,0.001064155,0.01284419,0.002727479,0.001319391,0.000889316,0.002163805,0.008417918,0.002961411,0.003732154,0.001730373,0.001002114,0.00133684,0.004031784
544.0115356,-0.000151096,0.001691209,0.000793301,0.001137624,0.000590083,0.000836145,0.0090097,0.00079815,0.000928408,0.002139638,0.000446866,0.000275644,0.000897669,0.001319469,0.001515807,0.000498436,0.000267873,0.000803052,0.000966155,0.001392358,0.000284839,0.000151848,0.000471095,0.001510144,0.000365638,0.001040412,0.001272839,0.000757281,0.000968023,0.001705138,0.001303371,0.00125181,0.002027429,-0.004216839,-0.002804934,-0.002618635,-0.001434094,-0.002626611,-0.001447303,-0.001795049,-0.002638396,-0.002709351,-0.001973456,-0.002613077,-0.002834665,-0.002096922,-0.000793353,0.00035942,8.40E-05,-0.000238448,0.000128543,0.000477081,0.000158192,-0.000396651,5.56E-05,-0.000308089,0.008543169,0.001413783,0.000971862,0.000320664,0.000742708,0.003960436,0.004537409,0.001488844,-0.000882539,0.002749283,0.000191961,0.000888019,0.001848173,0.001909503,0.002637932,0.00043518,0.001724578,0.001497416,0.001986703,0.001540485,0.000622641,0.00407636,0.001029955,0.012793533,0.002598738,0.001243035,0.000694065,0.002133238,0.00836445,0.002900975,0.003644514,0.001590183,0.000833992,0.00120459,0.003855591
