ID,Site name,Species code,Sampling method,Incub. Container,Vol. pre-filtered water (L),Incub. Start time (24h),Incub. End time (24h),Time elapsed (min),Wet mass (g),Dry mass (g),Comments,SRP (ug/L),P excretion (ug),P excretion rate (ug/h/ind),NH4 (ug/L),N excretion (ug),N excretion rate (ug/h/ind),Ambient historical DOC (mg C/L),Ambient DOC (mg C/L),DOC (mg C/L),C excretion (mg),C excretion (mg/h/ind),RamanArea,A254,SUVA,SUVA.excretion,A280,A350,A440,S275to295,S350to400,SR,SR.excretion,BA,BA.excretion,FI,FI.excretion,HIX,HIX.ohno,HIX.ohno.excretion,PeakA,PeakB,PeakC,PeakD,PeakE,PeakM,PeakN,PeakP,PeakT,Ambient.RamanArea,Ambient.A254,Ambient.SUVA,Ambient.A280,Ambient.A350,Ambient.A440,Ambient.S275to295,Ambient.S350to400,Ambient.SR,Ambient.BA,Ambient.FI,Ambient.HIX,Ambient.HIX.ohno,Ambient.PeakA,Ambient.PeakB,Ambient.PeakC,Ambient.PeakD,Ambient.PeakE,Ambient.PeakM,Ambient.PeakN,Ambient.PeakP,Ambient.PeakT
724,L626,YP,TN,1L WP,0.5,9.38,10.13,35,16.9,4.225,,99.33414817,43.96404541,75.36693499,437.8629013,195.4192895,335.0044963,5.28,5.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.892741,10.62385521,2.100406328,7.420030874,2.075296205,0.399228176,0.020027304,0.018921044,1.05846713,0.533247025,1.192491997,5.602954688,0.848552648,0.600407547,0.121548722,0.338732921,0.134516493,0.0305671,0.363472427,0.172032366,NA,0.148055598
725,L626,YP,TN,1L WP,0.5,9.38,10.14,36,14.53,3.6325,cauliflower fungus on pelvic fin,106.1627695,47.37835609,78.96392682,546.8984185,249.9370481,416.5617468,5.28,5.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.892741,10.62385521,2.100406328,7.420030874,2.075296205,0.399228176,0.020027304,0.018921044,1.05846713,0.533247025,1.192491997,5.602954688,0.848552648,0.600407547,0.121548722,0.338732921,0.134516493,0.0305671,0.363472427,0.172032366,NA,0.148055598
726,L626,YP,TN,1L WP,0.5,9.39,10.15,36,10.11,2.5275,,110.7663345,49.68013857,82.80023096,293.5060195,123.2408486,205.4014143,5.28,5.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.892741,10.62385521,2.100406328,7.420030874,2.075296205,0.399228176,0.020027304,0.018921044,1.05846713,0.533247025,1.192491997,5.602954688,0.848552648,0.600407547,0.121548722,0.338732921,0.134516493,0.0305671,0.363472427,0.172032366,NA,0.148055598
727,L626,YP,TN,1L WP,0.5,9.41,10.15,34,11.15,2.7875,,92.19862248,40.39628256,71.28755746,311.9345576,132.4551177,233.7443253,5.28,5.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.892741,10.62385521,2.100406328,7.420030874,2.075296205,0.399228176,0.020027304,0.018921044,1.05846713,0.533247025,1.192491997,5.602954688,0.848552648,0.600407547,0.121548722,0.338732921,0.134516493,0.0305671,0.363472427,0.172032366,NA,0.148055598
728,L626,YP,TN,1L WP,0.5,9.44,10.16,32,3.9,0.975,,87.28815319,37.94104791,71.13946484,159.8991182,56.43739796,105.8201212,5.28,5.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.892741,10.62385521,2.100406328,7.420030874,2.075296205,0.399228176,0.020027304,0.018921044,1.05846713,0.533247025,1.192491997,5.602954688,0.848552648,0.600407547,0.121548722,0.338732921,0.134516493,0.0305671,0.363472427,0.172032366,NA,0.148055598
729,L626,YP,TN,1L WP,0.3,9.44,10.17,33,3.96,0.99,,85.06309679,22.09711183,40.17656696,248.9703857,60.58381903,110.1523982,5.28,5.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.892741,10.62385521,2.100406328,7.420030874,2.075296205,0.399228176,0.020027304,0.018921044,1.05846713,0.533247025,1.192491997,5.602954688,0.848552648,0.600407547,0.121548722,0.338732921,0.134516493,0.0305671,0.363472427,0.172032366,NA,0.148055598
730,L626,YP,TN,1L WP,0.3,9.45,10.18,33,3.24,0.81,,58.28569391,14.06389097,25.57071085,258.1846548,63.34809975,115.1783632,5.28,5.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.892741,10.62385521,2.100406328,7.420030874,2.075296205,0.399228176,0.020027304,0.018921044,1.05846713,0.533247025,1.192491997,5.602954688,0.848552648,0.600407547,0.121548722,0.338732921,0.134516493,0.0305671,0.363472427,0.172032366,NA,0.148055598
731,L626,CTL1,TN,1L WP,0.3,9.45,10.17,32,NA,NA,,11.40605736,0,0,43.18504351,-1.151783632,-2.15959431,5.28,5.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.892741,10.62385521,2.100406328,7.420030874,2.075296205,0.399228176,0.020027304,0.018921044,1.05846713,0.533247025,1.192491997,5.602954688,0.848552648,0.600407547,0.121548722,0.338732921,0.134516493,0.0305671,0.363472427,0.172032366,NA,0.148055598
732,L626,CTL2,TN,1L WP,0.5,9.47,10.17,30,NA,NA,,NA,NA,NA,50.86360105,1.919639386,3.839278773,5.28,5.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.892741,10.62385521,2.100406328,7.420030874,2.075296205,0.399228176,0.020027304,0.018921044,1.05846713,0.533247025,1.192491997,5.602954688,0.848552648,0.600407547,0.121548722,0.338732921,0.134516493,0.0305671,0.363472427,0.172032366,NA,0.148055598
801,L377,FM,TN,1L WP,0.3,8.52,9.24,32,2.76,0.69,,58.71557523,14.05577957,26.35458668,75.40014551,17.21549309,32.27904955,5.69,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5166573,14.08646441,2.678035059,9.804808353,2.753973428,0.563575392,0.019397768,0.018613213,1.042150419,0.499937394,1.205683,8.757741922,0.897517273,0.925379873,0.098580859,0.505596424,0.219867245,0.047221511,0.513643368,0.220528509,NA,0.14398308
802,L377,FM,TN,1L WP,0.3,8.53,9.25,32,1.82,0.455,,69.32475195,17.23853258,32.32224859,22.25090411,1.270720672,2.382601261,5.69,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5166573,14.08646441,2.678035059,9.804808353,2.753973428,0.563575392,0.019397768,0.018613213,1.042150419,0.499937394,1.205683,8.757741922,0.897517273,0.925379873,0.098580859,0.505596424,0.219867245,0.047221511,0.513643368,0.220528509,NA,0.14398308
803,L377,FM,TN,1L WP,0.3,8.54,9.26,32,2.71,0.6775,,41.53881292,8.902750872,16.69265788,54.73099608,11.01474826,20.65265299,5.69,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5166573,14.08646441,2.678035059,9.804808353,2.753973428,0.563575392,0.019397768,0.018613213,1.042150419,0.499937394,1.205683,8.757741922,0.897517273,0.925379873,0.098580859,0.505596424,0.219867245,0.047221511,0.513643368,0.220528509,NA,0.14398308
804,L377,FM,TN,1L WP,0.4,8.55,9.26,31,5.05,1.2625,,70.33514973,23.38886922,45.26877914,119.69118,40.67040459,78.71691212,5.69,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5166573,14.08646441,2.678035059,9.804808353,2.753973428,0.563575392,0.019397768,0.018613213,1.042150419,0.499937394,1.205683,8.757741922,0.897517273,0.925379873,0.098580859,0.505596424,0.219867245,0.047221511,0.513643368,0.220528509,NA,0.14398308
805,L377,FM,TN,1L WP,0.4,8.55,9.27,32,6,1.5,,67.80915528,22.37847144,41.95963395,187.6040996,67.83557243,127.1916983,5.69,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5166573,14.08646441,2.678035059,9.804808353,2.753973428,0.563575392,0.019397768,0.018613213,1.042150419,0.499937394,1.205683,8.757741922,0.897517273,0.925379873,0.098580859,0.505596424,0.219867245,0.047221511,0.513643368,0.220528509,NA,0.14398308
806,L377,FM,TN,1L WP,0.5,8.56,9.27,31,6.67,1.6675,,99.13148655,43.63425493,84.45339665,155.1240076,68.55441955,132.6859733,5.69,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5166573,14.08646441,2.678035059,9.804808353,2.753973428,0.563575392,0.019397768,0.018613213,1.042150419,0.499937394,1.205683,8.757741922,0.897517273,0.925379873,0.098580859,0.505596424,0.219867245,0.047221511,0.513643368,0.220528509,NA,0.14398308
807,L377,FM,TN,1L WP,0.5,8.57,9.28,31,4.67,1.1675,,83.47032091,35.80367212,69.2974299,137.4075938,59.69621264,115.5410567,5.69,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5166573,14.08646441,2.678035059,9.804808353,2.753973428,0.563575392,0.019397768,0.018613213,1.042150419,0.499937394,1.205683,8.757741922,0.897517273,0.925379873,0.098580859,0.505596424,0.219867245,0.047221511,0.513643368,0.220528509,NA,0.14398308
808,L377,PD,TN,1L WP,0.5,8.58,9.29,31,5.34,1.335,dead after experiment,151.1669724,69.65199785,134.8103184,113.7857088,47.88527011,92.68116795,5.69,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5166573,14.08646441,2.678035059,9.804808353,2.753973428,0.563575392,0.019397768,0.018613213,1.042150419,0.499937394,1.205683,8.757741922,0.897517273,0.925379873,0.098580859,0.505596424,0.219867245,0.047221511,0.513643368,0.220528509,NA,0.14398308
809,L377,PD,TN,1L WP,0.6,8.58,9.3,32,9.14,2.285,,122.3706356,66.30459533,124.3211162,134.4548582,69.86381379,130.9946509,5.69,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5166573,14.08646441,2.678035059,9.804808353,2.753973428,0.563575392,0.019397768,0.018613213,1.042150419,0.499937394,1.205683,8.757741922,0.897517273,0.925379873,0.098580859,0.505596424,0.219867245,0.047221511,0.513643368,0.220528509,NA,0.14398308
810,L377,PD,TN,1L WP,0.6,9,9.3,30,9.3,2.325,,57.19997855,27.20220113,54.40440225,96.06929495,46.83247585,93.6649517,5.69,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5166573,14.08646441,2.678035059,9.804808353,2.753973428,0.563575392,0.019397768,0.018613213,1.042150419,0.499937394,1.205683,8.757741922,0.897517273,0.925379873,0.098580859,0.505596424,0.219867245,0.047221511,0.513643368,0.220528509,NA,0.14398308
811,L377,PD,TN,1L WP,0.6,9.02,9.31,29,10.24,2.56,,40.52841514,17.19926307,35.58468222,237.8006054,131.8712621,272.837094,5.69,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5166573,14.08646441,2.678035059,9.804808353,2.753973428,0.563575392,0.019397768,0.018613213,1.042150419,0.499937394,1.205683,8.757741922,0.897517273,0.925379873,0.098580859,0.505596424,0.219867245,0.047221511,0.513643368,0.220528509,NA,0.14398308
812,L377,PD,TN,1L WP,0.6,9.03,9.33,30,9.59,2.3975,,43.55960848,19.01797908,38.03595817,155.1240076,82.26530346,164.5306069,5.69,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5166573,14.08646441,2.678035059,9.804808353,2.753973428,0.563575392,0.019397768,0.018613213,1.042150419,0.499937394,1.205683,8.757741922,0.897517273,0.925379873,0.098580859,0.505596424,0.219867245,0.047221511,0.513643368,0.220528509,NA,0.14398308
813,L377,PD,TN,1L WP,0.7,9.04,9.34,30,10.9,2.725,,45.07520516,23.24855994,46.49711987,208.273249,133.1806563,266.3613127,5.69,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5166573,14.08646441,2.678035059,9.804808353,2.753973428,0.563575392,0.019397768,0.018613213,1.042150419,0.499937394,1.205683,8.757741922,0.897517273,0.925379873,0.098580859,0.505596424,0.219867245,0.047221511,0.513643368,0.220528509,NA,0.14398308
814,L377,PD,TN,1L WP,0.7,9.07,9.36,29,13.39,3.3475,,413.3651971,281.0515543,581.4859743,208.273249,133.1806563,275.5461856,5.69,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5166573,14.08646441,2.678035059,9.804808353,2.753973428,0.563575392,0.019397768,0.018613213,1.042150419,0.499937394,1.205683,8.757741922,0.897517273,0.925379873,0.098580859,0.505596424,0.219867245,0.047221511,0.513643368,0.220528509,NA,0.14398308
815,L377,YP,TN,1L WP,0.6,9.09,9.39,30,16.02,4.005,leech on caudal fin,61.74676858,29.93027514,59.86055028,199.4150421,108.8399242,217.6798483,5.69,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5166573,14.08646441,2.678035059,9.804808353,2.753973428,0.563575392,0.019397768,0.018613213,1.042150419,0.499937394,1.205683,8.757741922,0.897517273,0.925379873,0.098580859,0.505596424,0.219867245,0.047221511,0.513643368,0.220528509,NA,0.14398308
816,L377,YP,TN,1L WP,0.6,9.1,9.4,30,14.25,3.5625,,29.41403952,10.53063771,21.06127541,237.8006054,131.8712621,263.7425242,5.69,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5166573,14.08646441,2.678035059,9.804808353,2.753973428,0.563575392,0.019397768,0.018613213,1.042150419,0.499937394,1.205683,8.757741922,0.897517273,0.925379873,0.098580859,0.505596424,0.219867245,0.047221511,0.513643368,0.220528509,NA,0.14398308
817,L377,YP,TN,1L WP,0.6,9.11,9.41,30,13.02,3.255,,77.91313311,39.63009386,79.26018771,196.4623065,107.0682828,214.1365656,5.69,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5166573,14.08646441,2.678035059,9.804808353,2.753973428,0.563575392,0.019397768,0.018613213,1.042150419,0.499937394,1.205683,8.757741922,0.897517273,0.925379873,0.098580859,0.505596424,0.219867245,0.047221511,0.513643368,0.220528509,NA,0.14398308
818,L377,YP,TN,4L WP,3,9.13,9.44,31,45.59,11.3975,,178.9529114,501.2698042,970.199621,48.82552481,92.43106883,178.8988429,5.69,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5166573,14.08646441,2.678035059,9.804808353,2.753973428,0.563575392,0.019397768,0.018613213,1.042150419,0.499937394,1.205683,8.757741922,0.897517273,0.925379873,0.098580859,0.505596424,0.219867245,0.047221511,0.513643368,0.220528509,NA,0.14398308
819,L377,YP,TN,4L WP,5,9.15,9.45,30,228,57,,46.08560294,171.1131313,342.2262626,246.6588123,1143.218219,2286.436437,5.69,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5166573,14.08646441,2.678035059,9.804808353,2.753973428,0.563575392,0.019397768,0.018613213,1.042150419,0.499937394,1.205683,8.757741922,0.897517273,0.925379873,0.098580859,0.505596424,0.219867245,0.047221511,0.513643368,0.220528509,NA,0.14398308
820,L377,YP,TN,1L WP,0.3,9.16,9.48,32,4.3,1.075,,32.44523287,6.174676858,11.57751911,119.69118,30.50280345,57.19275646,5.69,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5166573,14.08646441,2.678035059,9.804808353,2.753973428,0.563575392,0.019397768,0.018613213,1.042150419,0.499937394,1.205683,8.757741922,0.897517273,0.925379873,0.098580859,0.505596424,0.219867245,0.047221511,0.513643368,0.220528509,NA,0.14398308
821,L377,YP,TN,1L WP,0.3,9.17,9.49,32,4.91,1.2275,,38.50761957,7.993392867,14.98761163,178.7458927,48.21921725,90.41103234,5.69,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5166573,14.08646441,2.678035059,9.804808353,2.753973428,0.563575392,0.019397768,0.018613213,1.042150419,0.499937394,1.205683,8.757741922,0.897517273,0.925379873,0.098580859,0.505596424,0.219867245,0.047221511,0.513643368,0.220528509,NA,0.14398308
822,L377,YP,TN,1L WP,0.3,9.17,9.5,33,3.22,0.805,,97.11069098,25.57431429,46.49875326,217.1314559,59.73488622,108.608884,5.69,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5166573,14.08646441,2.678035059,9.804808353,2.753973428,0.563575392,0.019397768,0.018613213,1.042150419,0.499937394,1.205683,8.757741922,0.897517273,0.925379873,0.098580859,0.505596424,0.219867245,0.047221511,0.513643368,0.220528509,NA,0.14398308
823,L377,YP,TN,1L WP,0.3,9.19,9.51,32,5.52,1.38,leech on caudal fin,42.04401181,9.054310539,16.97683226,169.8876858,45.56175518,85.42829096,5.69,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5166573,14.08646441,2.678035059,9.804808353,2.753973428,0.563575392,0.019397768,0.018613213,1.042150419,0.499937394,1.205683,8.757741922,0.897517273,0.925379873,0.098580859,0.505596424,0.219867245,0.047221511,0.513643368,0.220528509,NA,0.14398308
824,L377,WS,TN,1L WP,0.6,10.08,10.39,29,35.17,8.7925,,64.77796193,31.74899115,65.68756789,158.0767433,84.03694484,173.869541,5.69,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5166573,14.08646441,2.678035059,9.804808353,2.753973428,0.563575392,0.019397768,0.018613213,1.042150419,0.499937394,1.205683,8.757741922,0.897517273,0.925379873,0.098580859,0.505596424,0.219867245,0.047221511,0.513643368,0.220528509,NA,0.14398308
825,L377,WS,TN,1L WP,0.6,10.09,10.39,30,19.54,4.885,,27.89844285,9.621279702,19.2425594,169.8876858,91.12351036,182.2470207,5.69,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5166573,14.08646441,2.678035059,9.804808353,2.753973428,0.563575392,0.019397768,0.018613213,1.042150419,0.499937394,1.205683,8.757741922,0.897517273,0.925379873,0.098580859,0.505596424,0.219867245,0.047221511,0.513643368,0.220528509,NA,0.14398308
826,L377,WS,TN,1L WP,0.6,10.1,10.4,30,18.98,4.745,,78.418332,39.93321319,79.86642638,113.7857088,57.46232413,114.9246483,5.69,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5166573,14.08646441,2.678035059,9.804808353,2.753973428,0.563575392,0.019397768,0.018613213,1.042150419,0.499937394,1.205683,8.757741922,0.897517273,0.925379873,0.098580859,0.505596424,0.219867245,0.047221511,0.513643368,0.220528509,NA,0.14398308
827,L377,WS,TN,4L WP,6,9.58,10.3,32,416,104,,62.75716636,305.3651381,572.5596339,131.5021226,680.9217241,1276.728233,5.69,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5166573,14.08646441,2.678035059,9.804808353,2.753973428,0.563575392,0.019397768,0.018613213,1.042150419,0.499937394,1.205683,8.757741922,0.897517273,0.925379873,0.098580859,0.505596424,0.219867245,0.047221511,0.513643368,0.220528509,NA,0.14398308
828,L377,WS,TN,4L WP,5,10,10.31,31,241,60.25,,31.94003398,100.3852865,194.2941029,104.9275019,434.5616666,841.0870966,5.69,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5166573,14.08646441,2.678035059,9.804808353,2.753973428,0.563575392,0.019397768,0.018613213,1.042150419,0.499937394,1.205683,8.757741922,0.897517273,0.925379873,0.098580859,0.505596424,0.219867245,0.047221511,0.513643368,0.220528509,NA,0.14398308
829,L377,WS,TN,4L WP,4,10.01,10.32,31,154,38.5,,106.204271,377.3651774,730.3842143,125.5966513,430.325931,832.8888987,5.69,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5166573,14.08646441,2.678035059,9.804808353,2.753973428,0.563575392,0.019397768,0.018613213,1.042150419,0.499937394,1.205683,8.757741922,0.897517273,0.925379873,0.098580859,0.505596424,0.219867245,0.047221511,0.513643368,0.220528509,NA,0.14398308
830,L377,WS,TN,4L WP,3,10.02,10.33,31,123,30.75,,27.89844285,48.10639851,93.1091584,119.69118,305.0280345,590.3768409,5.69,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5166573,14.08646441,2.678035059,9.804808353,2.753973428,0.563575392,0.019397768,0.018613213,1.042150419,0.499937394,1.205683,8.757741922,0.897517273,0.925379873,0.098580859,0.505596424,0.219867245,0.047221511,0.513643368,0.220528509,NA,0.14398308
831,L377,WS,TN,4L WP,2,10.04,10.34,30,85,21.25,,88.52230983,153.3186663,306.6373326,128.5493869,221.0684368,442.1368736,5.69,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5166573,14.08646441,2.678035059,9.804808353,2.753973428,0.563575392,0.019397768,0.018613213,1.042150419,0.499937394,1.205683,8.757741922,0.897517273,0.925379873,0.098580859,0.505596424,0.219867245,0.047221511,0.513643368,0.220528509,NA,0.14398308
832,L377,WS,TN,4L WP,2,10.05,10.35,30,58,14.5,,64.27276304,104.8195727,209.6391454,122.6439157,209.2574942,418.5149885,5.69,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5166573,14.08646441,2.678035059,9.804808353,2.753973428,0.563575392,0.019397768,0.018613213,1.042150419,0.499937394,1.205683,8.757741922,0.897517273,0.925379873,0.098580859,0.505596424,0.219867245,0.047221511,0.513643368,0.220528509,NA,0.14398308
833,L377,WS,TN,4L WP,2,10.06,10.35,29,52.7,13.175,,79.42872978,135.1315062,279.5824266,75.40014551,114.769954,237.4550772,5.69,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5166573,14.08646441,2.678035059,9.804808353,2.753973428,0.563575392,0.019397768,0.018613213,1.042150419,0.499937394,1.205683,8.757741922,0.897517273,0.925379873,0.098580859,0.505596424,0.219867245,0.047221511,0.513643368,0.220528509,NA,0.14398308
834,L377,WS,TN,1L WP,0.4,10.12,10.41,29,7.65,1.9125,,112.2666577,40.16147242,83.09270156,181.6986283,65.47338392,135.4621736,5.69,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5166573,14.08646441,2.678035059,9.804808353,2.753973428,0.563575392,0.019397768,0.018613213,1.042150419,0.499937394,1.205683,8.757741922,0.897517273,0.925379873,0.098580859,0.505596424,0.219867245,0.047221511,0.513643368,0.220528509,NA,0.14398308
835,L377,WS,TN,1L WP,0.4,10.12,10.42,30,5.53,1.3825,,90.54310539,31.47205149,62.94410297,134.4548582,46.57587586,93.15175172,5.69,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5166573,14.08646441,2.678035059,9.804808353,2.753973428,0.563575392,0.019397768,0.018613213,1.042150419,0.499937394,1.205683,8.757741922,0.897517273,0.925379873,0.098580859,0.505596424,0.219867245,0.047221511,0.513643368,0.220528509,NA,0.14398308
