Wavelength (nm),Intensity (a.u.),Z Axis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MILLIQBLANK_EM_270.00,MILLIQBLANK_EM_272.00,MILLIQBLANK_EM_274.00,MILLIQBLANK_EM_276.00,MILLIQBLANK_EM_278.00,MILLIQBLANK_EM_280.00,MILLIQBLANK_EM_282.00,MILLIQBLANK_EM_284.00,MILLIQBLANK_EM_286.00,MILLIQBLANK_EM_288.00,MILLIQBLANK_EM_290.00,MILLIQBLANK_EM_292.00,MILLIQBLANK_EM_294.00,MILLIQBLANK_EM_296.00,MILLIQBLANK_EM_298.00,MILLIQBLANK_EM_300.00,MILLIQBLANK_EM_302.00,MILLIQBLANK_EM_304.00,MILLIQBLANK_EM_306.00,MILLIQBLANK_EM_308.00,MILLIQBLANK_EM_310.00,MILLIQBLANK_EM_312.00,MILLIQBLANK_EM_314.00,MILLIQBLANK_EM_316.00,MILLIQBLANK_EM_318.00,MILLIQBLANK_EM_320.00,MILLIQBLANK_EM_322.00,MILLIQBLANK_EM_324.00,MILLIQBLANK_EM_326.00,MILLIQBLANK_EM_328.00,MILLIQBLANK_EM_330.00,MILLIQBLANK_EM_332.00,MILLIQBLANK_EM_334.00,MILLIQBLANK_EM_336.00,MILLIQBLANK_EM_338.00,MILLIQBLANK_EM_340.00,MILLIQBLANK_EM_342.00,MILLIQBLANK_EM_344.00,MILLIQBLANK_EM_346.00,MILLIQBLANK_EM_348.00,MILLIQBLANK_EM_350.00,MILLIQBLANK_EM_352.00,MILLIQBLANK_EM_354.00,MILLIQBLANK_EM_356.00,MILLIQBLANK_EM_358.00,MILLIQBLANK_EM_360.00,MILLIQBLANK_EM_362.00,MILLIQBLANK_EM_364.00,MILLIQBLANK_EM_366.00,MILLIQBLANK_EM_368.00,MILLIQBLANK_EM_370.00,MILLIQBLANK_EM_372.00,MILLIQBLANK_EM_374.00,MILLIQBLANK_EM_376.00,MILLIQBLANK_EM_378.00,MILLIQBLANK_EM_380.00,MILLIQBLANK_EM_382.00,MILLIQBLANK_EM_384.00,MILLIQBLANK_EM_386.00,MILLIQBLANK_EM_388.00,MILLIQBLANK_EM_390.00,MILLIQBLANK_EM_392.00,MILLIQBLANK_EM_394.00,MILLIQBLANK_EM_396.00,MILLIQBLANK_EM_398.00,MILLIQBLANK_EM_400.00,MILLIQBLANK_EM_402.00,MILLIQBLANK_EM_404.00,MILLIQBLANK_EM_406.00,MILLIQBLANK_EM_408.00,MILLIQBLANK_EM_410.00,MILLIQBLANK_EM_412.00,MILLIQBLANK_EM_414.00,MILLIQBLANK_EM_416.00,MILLIQBLANK_EM_418.00,MILLIQBLANK_EM_420.00,MILLIQBLANK_EM_422.00,MILLIQBLANK_EM_424.00,MILLIQBLANK_EM_426.00,MILLIQBLANK_EM_428.00,MILLIQBLANK_EM_430.00,MILLIQBLANK_EM_432.00,MILLIQBLANK_EM_434.00,MILLIQBLANK_EM_436.00,MILLIQBLANK_EM_438.00,MILLIQBLANK_EM_440.00,MILLIQBLANK_EM_442.00,MILLIQBLANK_EM_444.00,MILLIQBLANK_EM_446.00,MILLIQBLANK_EM_448.00,MILLIQBLANK_EM_450.00,MILLIQBLANK_EM_452.00,MILLIQBLANK_EM_454.00,MILLIQBLANK_EM_456.00,MILLIQBLANK_EM_458.00,MILLIQBLANK_EM_460.00,MILLIQBLANK_EM_462.00,MILLIQBLANK_EM_464.00,MILLIQBLANK_EM_466.00,MILLIQBLANK_EM_468.00,MILLIQBLANK_EM_470.00,MILLIQBLANK_EM_472.00,MILLIQBLANK_EM_474.00,MILLIQBLANK_EM_476.00,MILLIQBLANK_EM_478.00,MILLIQBLANK_EM_480.00,MILLIQBLANK_EM_482.00,MILLIQBLANK_EM_484.00,MILLIQBLANK_EM_486.00,MILLIQBLANK_EM_488.00,MILLIQBLANK_EM_490.00,MILLIQBLANK_EM_492.00,MILLIQBLANK_EM_494.00,MILLIQBLANK_EM_496.00,MILLIQBLANK_EM_498.00,MILLIQBLANK_EM_500.00,MILLIQBLANK_EM_502.00,MILLIQBLANK_EM_504.00,MILLIQBLANK_EM_506.00,MILLIQBLANK_EM_508.00,MILLIQBLANK_EM_510.00,MILLIQBLANK_EM_512.00,MILLIQBLANK_EM_514.00,MILLIQBLANK_EM_516.00,MILLIQBLANK_EM_518.00,MILLIQBLANK_EM_520.00,MILLIQBLANK_EM_522.00,MILLIQBLANK_EM_524.00,MILLIQBLANK_EM_526.00,MILLIQBLANK_EM_528.00,MILLIQBLANK_EM_530.00,MILLIQBLANK_EM_532.00,MILLIQBLANK_EM_534.00,MILLIQBLANK_EM_536.00,MILLIQBLANK_EM_538.00,MILLIQBLANK_EM_540.00,MILLIQBLANK_EM_542.00,MILLIQBLANK_EM_544.00,MILLIQBLANK_EM_546.00,MILLIQBLANK_EM_548.00,MILLIQBLANK_EM_550.00,MILLIQBLANK_EM_552.00,MILLIQBLANK_EM_554.00,MILLIQBLANK_EM_556.00,MILLIQBLANK_EM_558.00,MILLIQBLANK_EM_560.00,MILLIQBLANK_EM_562.00,MILLIQBLANK_EM_564.00,MILLIQBLANK_EM_566.00,MILLIQBLANK_EM_568.00,MILLIQBLANK_EM_570.00,MILLIQBLANK_EM_572.00,MILLIQBLANK_EM_574.00,MILLIQBLANK_EM_576.00,MILLIQBLANK_EM_578.00,MILLIQBLANK_EM_580.00,MILLIQBLANK_EM_582.00,MILLIQBLANK_EM_584.00,MILLIQBLANK_EM_586.00,MILLIQBLANK_EM_588.00,MILLIQBLANK_EM_590.00,MILLIQBLANK_EM_592.00,MILLIQBLANK_EM_594.00,MILLIQBLANK_EM_596.00,MILLIQBLANK_EM_598.00,MILLIQBLANK_EM_600.00
375.0700073,0.038404375,0.066932194,0.020109931,0.001881039,0.055881016,-0.021525893,-0.032977715,0.089332864,0.076938808,-0.056221418,0.031135758,0.025346367,0.025174906,0.02472377,0.007424299,0.018823562,-0.004177249,0.042503186,0.007566269,0.065178961,-0.027197685,0.024126133,0.024405798,0.035779826,-0.032663085,0.024455236,-0.009903057,0.041361824,0.007333506,0.07649143,0.065689221,0.112100385,0.123501696,0.001852576,0.054172575,0.098659851,0.20416975,0.138614312,0.176263973,0.077229783,0.093329728,0.190690681,0.272524863,0.233508453,0.518072903,0.444291115,0.541620612,0.568704486,0.827991903,1.858221769,11.68183327,51.11382294,102.4177551,125.3691864,89.04618073,36.73002243,8.594908714,1.835230231,1.15019536,0.848085701,0.639164686,0.661745548,0.436963111,0.446743071,0.36906749,0.470900327,0.313746214,0.381153643,0.366884738,0.383212864,0.369705975,0.22235918,0.291196376,0.296495318,0.55417788,0.938262045,1.919193387,3.494468689,5.788547039,6.662082195,7.211762905,6.239463329,4.320615768,2.453351736,1.152975917,0.70884645,0.492603987,0.299149364,0.235548273,0.258494347,0.182290763,0.244967952,0.089384265,0.182853252,0.118609779,0.112537704,0.103315234,0.121260218,0.060201727,0.084409393,0.0424961,0.18349354,0.084372938,0.07216695,0.031297378,0.12922442,0.048437417,0.048333958,0.078511752,0.1184799,0.120035119,0.101784743,0.066620074,0.164972007,-0.080150478,0.048755839,0.079538547,0.002138514,0.079075269,0.007870529,0.083840817,0.113466807,0.008312799,0.060114764,0.025411369,0.114486359,0.043606989,0.007799292,0.002203228,0.01947421,0.055322982,0.007766224,0.062739894,0.066675149,0.055706032,0.10417188,0.072444603,0.019783163,-0.015596488,0.037270367,-0.033427313,-0.068036094,0.031582221,0.014141344,0.013771569,0.007788351,-0.009680448,-0.015596488,0.019907521,0.05497846,0.043875992,-0.015596488,0.008115085,0.002097199,0.007791769,0.037809953,0.002232531,0.043825805,-0.021480538,-0.015596488,0.019884007,-0.033478752,0.001885623,0.025329372,0.037440777,-0.027365349
380,0.073947288,-0.030284442,-0.020534247,0.053298779,0.043797106,0.003925323,0.033439465,0.04260508,-0.054782979,-0.020407766,0.003930947,0.008524308,0.017996954,-0.010768976,0.022620497,-0.039608054,0.01851807,0.032956161,-0.020412724,-0.001301653,0.018090235,-0.030002389,0.008465804,0.007929824,0.032464959,-0.00594668,0.008566389,0.018175887,0.037295498,0.07735578,0.086043797,0.06713783,0.130268946,0.052262232,0.075617231,0.061423235,0.091121919,0.033462316,0.131450802,0.174457356,0.08335267,0.065448128,0.136917353,0.154116929,0.208829656,0.219310716,0.314964622,0.371170282,0.416056126,0.509866953,0.657658458,1.041085958,3.866877794,32.900383,91.4981842,134.6561584,112.0448151,52.09656906,13.14261341,3.397732258,0.85844779,0.74793458,0.552943885,0.532257557,0.504707396,0.42540729,0.457336634,0.322006643,0.462925613,0.391773462,0.243879274,0.297846317,0.337038755,0.317500085,0.319342583,0.296647966,0.309054881,0.42298919,0.70947367,1.553674936,3.057640076,4.607584953,6.329537868,6.647547722,5.533262253,3.939913988,2.274686098,1.096499801,0.556902945,0.34486571,0.351496339,0.203576788,0.121030189,0.178594291,0.125657454,0.157108262,0.092360422,0.082225502,0.088383466,0.115038984,0.091833264,0.1122927,0.037976593,0.10081625,0.057203144,0.076986179,0.052440971,0.121541448,0.03842783,0.062796071,0.047762819,0.058248572,0.067989655,0.042995259,0.048017986,0.039085805,0.018731875,0.063086756,0.019070705,0.072488979,0.043625332,-0.010626383,0.11482019,0.048502915,0.009095114,0.048592485,0.072795659,0.028909275,0.122441985,0.023878301,0.043861255,-0.000629715,0.074562199,0.014068445,0.009212606,0.033967346,0.033634521,0.034329623,0.009066736,-0.045227434,-0.015596488,-0.000799138,-0.000799722,0.063339069,0.053757824,0.009316316,0.004141198,-0.085185215,-0.01067169,0.009289037,0.014245646,-0.050328016,-0.000808985,0.048794381,-0.035410535,-0.045335528,0.044207655,0.069008827,-0.020493887,-0.050211571,0.019020645,0.029217755,-0.015596488,-0.0105552,-0.040441953,0.034490414
385.0700073,-0.015596488,0.014944857,-0.03076455,0.024208663,0.014503896,-0.005755761,0.004485747,-0.030477736,-0.020526581,0.004149772,0.029503183,0.029271824,0.053678207,0.048787996,0.042834349,-0.054728538,0.018801885,0.033610299,0.018934069,0.043325827,0.014109865,-0.040008761,0.033121258,0.018605409,-0.064506054,0.013901746,0.02362266,0.052948982,0.04298868,0.075652249,0.058671236,0.033709288,0.004328692,0.063904643,0.082027823,0.063781194,0.033921704,0.014126787,0.10849455,0.112005867,0.048387446,0.119868807,0.097661048,0.042922966,0.141745985,0.184589043,0.180884525,0.302630067,0.313913554,0.228730246,0.318769455,0.366818339,0.547686338,0.73597461,1.818740487,11.60765743,51.17500687,107.5628433,128.5843658,96.60595703,30.00952339,7.054600716,1.537834525,0.983354867,0.774744451,0.558351219,0.494418114,0.553541124,0.451317221,0.444769502,0.463816255,0.432293952,0.41150564,0.404750317,0.32888335,0.401068121,0.335722715,0.290468633,0.34577176,0.347314954,0.258831352,0.467115462,1.051881909,2.123743534,3.506786346,4.78512907,5.690354824,5.502707005,4.356172562,2.773399353,1.527506113,0.722470164,0.432766259,0.223934025,0.189673066,0.134962827,0.200965583,0.093848631,0.093099698,0.049080454,0.140148744,0.044040322,0.048600405,0.039480895,0.114015333,0.109037086,0.074128956,0.098529309,-0.005606728,0.130661324,0.044694722,-0.005556328,0.09034694,0.068982728,0.085448824,0.04962036,0.055397786,0.004556777,0.029642144,0.049027085,0.034524053,0.049491383,0.03482122,0.039567627,0.055476718,0.088940412,0.019507242,0.039075479,0.039491378,0.074872136,0.040090412,0.009389393,0.044796668,0.009524595,0.039538868,0.019407189,0.079940908,0.055263393,0.009894727,-0.000577791,0.035015918,0.040513366,0.055019639,0.049985878,-0.000395917,0.040614292,-0.010591884,0.045115665,0.060019024,-0.020620227,-0.03079221,-0.015596488,-0.015596488,-0.015596488,-0.015596488,-0.020670906,-0.025631662,0.035205677,-0.010605946,-0.01048754,0.004886501,-0.015596488,0.040093511,0.015110698,-0.010546239,0.020052137
390,0.002137231,-0.038043886,-0.037623405,-0.055717744,0.010706495,-0.00686191,0.014927609,0.039987572,0.010224955,-0.011234115,0.03228727,-0.002618409,-0.063121513,0.010217957,-0.050145812,0.005825412,-0.063201934,0.019173121,-0.011293803,0.018764084,-0.050218932,-0.024251312,0.010106158,0.005947901,-0.002615544,0.031853303,-0.015596488,0.023226568,0.040050149,0.049581513,0.032037616,-0.011275228,0.049813151,0.032680251,0.005859608,0.023533946,0.05771856,0.119710289,0.087972328,0.070762284,0.045485541,0.090364456,0.096099354,0.120335408,0.145760268,0.159913436,0.227736399,0.175182521,0.227439672,0.187788352,0.170392886,0.20458129,0.311256438,0.392712384,0.469250947,0.638099432,0.762606859,3.963418722,27.22008324,75.89128113,108.3035278,100.4542007,56.73120117,16.76364708,3.935478687,1.086266637,0.890330791,0.687280059,0.501613915,0.529619336,0.48264876,0.456172347,0.522445738,0.565809011,0.483661294,0.388216227,0.301826566,0.345117807,0.309042305,0.268461406,0.306988329,0.251749754,0.233524054,0.30791083,0.418627381,0.883134782,1.482189417,2.759266853,4.144278526,4.862004757,5.227423191,4.574850082,2.907987595,1.785181522,0.954721332,0.424615353,0.297297359,0.1988305,0.189430594,0.097944602,0.16529198,0.115633659,0.116080634,0.07128109,0.050940357,0.089750297,0.1150297,0.103065014,0.107107736,0.115689941,0.09387403,0.055911891,0.037549302,0.054257862,0.05927524,0.046912447,-0.002362614,0.086029977,0.063320078,0.059287772,0.028705208,0.09963131,0.036941074,0.015560595,0.037373349,0.081248567,0.076277882,0.0687887,0.029249577,0.019524658,0.041934803,0.006538179,0.088956811,0.063212618,0.05944445,0.028687159,0.010970758,-0.028848834,0.0734412,0.011001732,0.011042591,0.028812034,0.002072291,0.068990812,0.010964055,-0.011197675,0.05550009,0.015380526,0.051319703,0.016338693,-0.002394471,0.033456564,-0.002298499,0.00657833,0.010880368,-0.006768571,0.015439171,0.006556222,0.032987721,0.047075301,-0.006681846,-0.006618942,0.006846976,-0.024532799,0.006643228,0.006911637
395.0700073,0.018780505,0.011703752,0.018706216,-0.004194326,0.014396613,-0.023210488,-0.008076108,0.002904009,-0.030478548,-0.000430382,0.010791918,-0.026823066,0.025395213,-0.015596488,-0.008200696,-0.008076193,0.002928481,-0.011850314,0.014218213,-0.000726213,0.025278537,-0.03040719,-0.037743658,0.025102196,-0.00805154,0.047479078,0.055467151,0.029007873,0.010747824,-0.019375078,0.021831883,-0.008110058,-0.03796827,0.041126296,0.029186314,0.025591524,0.033331059,0.100123517,0.033224665,0.039897613,0.084000699,0.079167441,0.106082231,0.105529316,0.08157108,0.105858326,0.148020342,0.148121387,0.147097126,0.127268702,0.096983165,0.140802458,0.114300631,0.224271834,0.232964069,0.325144529,0.413617402,0.411481768,0.626540482,1.391884327,9.54733181,46.29135513,102.2966766,118.0008163,80.94535065,29.80317307,7.096600533,1.541656375,0.886872888,0.67706579,0.61940378,0.520241976,0.578703463,0.707755566,0.669853747,0.619482517,0.417711735,0.332319051,0.30908975,0.294135541,0.200830713,0.243574992,0.192691863,0.128688857,0.173124045,0.186563626,0.323310405,0.388987809,0.583621085,1.295194745,2.385336876,3.680441618,4.859834671,4.981612682,4.542058468,3.237146139,1.922826529,0.84449631,0.380767643,0.28225711,0.195615068,0.117576025,0.128979802,0.041679464,0.063459359,0.083229393,0.109788693,0.04847008,0.053319916,0.053189822,0.090183638,0.010896485,0.052925609,0.090938278,0.052703045,0.033566236,0.064051546,0.064056076,0.022485984,0.072537936,0.022744717,0.01473791,0.033830352,0.094558679,0.022421556,0.003555169,0.08336179,0.045296736,0.041844845,0.030205565,-0.015596488,0.037641324,0.033879824,0.095565729,0.030455334,0.014829282,0.050234005,0.03508696,0.058514573,0.030671423,0.003779227,0.103951082,0.045913815,0.050630741,0.050668694,0.034648746,0.033781163,0.027095763,0.003863307,0.007957401,0.007691368,-0.003955813,0.011196231,-0.007811388,-0.007921861,-0.000267001,-0.004124389,0.003758075,0.011422193,-0.031153973,-0.007944501,-0.023316648,0.003620237,0.004018124,0.003815183,-0.007863823
400,0.00957003,0.006030651,0.067673355,0.005625471,-0.007259925,-0.01982693,0.005615119,0.026158037,-0.015596488,-0.065804854,0.001119701,-0.015596488,0.029692249,-0.003235803,-0.003250505,-0.023806939,-0.015596488,0.047422104,-0.031839617,-0.003200819,-0.015596488,-0.019772254,-0.044484861,0.013355572,-0.044640206,0.030107731,0.050487533,0.004974818,0.05092328,0.021697002,0.022001421,0.079581313,0.067295447,-0.003198666,0.108973235,0.009373548,0.042729557,0.025990298,0.050526321,0.021006884,0.045121193,0.086373158,0.090345643,0.054672062,0.075910047,0.046406455,0.062360227,0.138689399,0.135747597,0.181819826,0.137071475,0.161636129,0.05085697,0.233889192,0.167172536,0.254237354,0.311102241,0.337370098,0.386439413,0.4392685,0.579641581,0.947124064,6.503243446,34.99066162,78.50066376,114.7320404,97.16950989,49.194561,11.57911491,2.41804409,0.993971348,0.914624453,0.989742994,0.922926128,0.784789681,0.65545547,0.510624111,0.433754653,0.387324274,0.369619519,0.315950423,0.225138322,0.245884791,0.211263761,0.226274192,0.250411808,0.147003099,0.231358409,0.144034505,0.234290019,0.32172361,0.670904219,1.317897916,2.295780182,3.237004042,3.841211081,4.078132629,3.829307556,3.166404963,1.935541987,1.10388875,0.519630194,0.255022347,0.192870602,0.156199619,0.080245636,0.148462757,0.072433524,0.16098167,0.097499624,0.093567401,0.060471952,0.022343298,0.030597931,0.047992744,0.055610687,0.043917708,0.085565612,0.059836939,0.030554326,0.043134011,0.060479358,0.043837868,0.048091285,0.039434388,-0.019849781,0.051728278,0.060072236,0.022710023,0.055588327,0.043238409,0.068800598,-0.002997323,0.043389373,0.073879443,0.051844344,-0.03243902,0.051578753,0.069295675,-0.045497604,0.022343619,0.005538637,-0.007027728,0.031903908,0.014343247,0.079325616,0.022634683,-0.002739438,0.001319978,-0.011348076,0.031133873,0.035298847,0.0228639,-0.011373213,-0.040830851,0.070036449,-0.007054299,-0.006997445,0.005621059,-0.032747604,0.035431512,-0.058446161,-0.002915842,-0.002871954,-0.058381446,0.014169846
405,-0.019435629,0.054566368,-0.023072761,-0.027202174,0.026298059,-0.057827838,0.015288683,-0.023071503,-0.004313966,-0.004169223,0.007241687,-0.026956769,-0.026723713,0.010789432,0.021838469,0.010867639,0.00318349,-0.00427535,-0.004414267,0.00307709,-0.023072565,0.010576824,-0.015596488,-0.015596488,-0.045780953,0.003121411,-0.004378431,0.025783805,0.026214456,0.040899627,0.052794911,0.032962069,-0.004296415,0.02933673,0.06382893,0.018490674,0.025604637,-0.000589698,-0.011850777,-0.01934373,0.070504561,0.040019423,0.01809497,0.070042267,0.021845615,0.054808304,0.062525608,0.093421973,0.084998138,0.115251981,0.160963148,0.086329922,0.089563884,0.145496234,0.184662715,0.180560336,0.133052513,0.214635625,0.142574742,0.254805565,0.303357065,0.315863669,0.459639907,0.69507879,1.87273097,12.76087475,46.81854248,98.97910309,113.8929443,77.49815369,25.11074066,5.698278427,1.528564215,1.209945202,1.033433318,0.732990086,0.595907271,0.404491931,0.479495406,0.415552735,0.263702124,0.411936671,0.340924472,0.299419671,0.259128809,0.207925603,0.164300933,0.178838104,0.179192334,0.098637871,0.186040953,0.221831322,0.227680147,0.243933603,0.449548185,0.812440157,1.427476525,2.448474169,3.63945508,4.113874912,4.012482166,3.328248501,2.314317942,1.423399568,0.588012159,0.350103199,0.226642251,0.166957438,0.157459795,0.141124144,0.1480553,0.05347833,0.022686297,0.106404014,0.034383714,0.038683072,0.103295438,0.049367361,0.060636975,0.052876346,-0.004205756,0.019203203,0.069812208,0.06184005,0.06463673,0.022560818,0.030301386,0.01531589,0.042767905,0.058256462,0.026898017,0.078369342,0.019203739,0.038280539,-7.74E-05,0.026546361,0.015221933,0.003597222,0.022914523,0.01537393,0.003903531,-0.023346413,-0.007837453,0.01164924,-0.003996413,0.011634402,-0.007871558,-0.015596488,-0.003904228,0.011437323,-0.019450618,0.042304486,0.057850778,-0.04634526,-0.011761735,0.011813968,0.035039186,-0.027357781,0.003687682,0.004155505,0.00777082,-3.88E-05,-0.027471468,0.065687962,-0.00013002,0.058330022
410,-0.004533644,-0.030520972,-0.048545659,-0.045643888,0.013979467,-0.008169303,0.006844828,0.057356015,-0.04490567,-0.019272445,-0.015596488,-0.011914332,0.028226962,-0.011959556,-0.011946494,-0.01924083,-0.033856928,0.006405955,-0.015596488,-0.015596488,-0.02655331,-0.030208949,-0.000954503,-0.026558517,0.024581613,0.039734259,0.046840154,0.01005459,0.002838528,0.028721401,0.072919652,0.024567524,0.01377791,0.017134355,0.021331815,0.021329908,0.054016136,0.006227804,0.064517714,0.016943825,0.066748999,0.042380616,0.04544875,0.056203134,0.073864959,0.056544997,0.085828535,0.086097814,0.07836131,0.046859652,0.093827471,0.068257593,0.104280144,0.118482374,0.075586818,0.10627006,0.144448176,0.123257376,0.212582096,0.220257774,0.175744593,0.256997496,0.276616424,0.420982212,0.414794266,0.551539063,0.809547603,4.793319225,31.75389862,75.98656464,113.1343384,94.79705811,49.10346603,13.36484528,2.842390537,1.179562092,0.942527592,0.717129707,0.684369564,0.484052658,0.452893049,0.420428008,0.351846606,0.358648151,0.31178391,0.325213671,0.232534185,0.232058182,0.146527633,0.201787591,0.230663881,0.158344224,0.187125891,0.103625,0.147211492,0.123924218,0.227396294,0.359272599,0.685964048,1.211565733,2.021665812,2.827686548,3.540982246,3.732535124,3.13939929,2.506727219,1.561080456,0.743246794,0.433532208,0.203981832,0.187773541,0.091570787,0.141215295,0.088079959,0.073140562,0.08768186,0.055513956,0.12300209,0.043857865,0.017787663,0.109885611,0.018120592,0.047234073,0.043996938,0.055336088,0.032925099,0.010424946,0.044137768,0.041139811,0.006857004,0.033084445,0.034385055,0.043973193,0.074428722,0.003142245,0.018389756,0.003080996,0.044935741,-0.041743796,-0.004232766,0.03380011,0.040347569,0.055552572,-0.011841156,0.055379547,-0.026805617,-0.015596488,0.04067412,0.021590954,0.040837556,0.018194778,0.044452302,-0.000572337,-0.02693183,-0.011797732,0.021951197,0.01446593,0.041070797,0.003302244,-0.019388864,-0.030601759,-0.019359849,-0.000609995,0.011084205,-0.026833158,0.022121569
415.0700073,-0.040040217,-0.022773487,-0.022550955,0.012594562,0.036679432,-0.015596488,-0.065119304,-0.008719383,-0.015596488,0.01232419,-0.019083932,-0.015596488,-0.001748375,-0.00189002,0.025546605,-0.005229783,-0.012126604,-0.050757736,-0.022549044,-0.029432964,-0.019055296,-0.012172418,-0.005234045,0.012115857,-0.005090522,0.008633852,0.025829392,0.029203137,0.05355335,0.049822174,0.022027841,0.015682401,0.015966954,0.018950479,0.043735981,0.050735027,0.070604466,0.029099783,0.056951642,0.035497434,0.066581786,0.06409473,0.001366407,0.053202726,0.028886737,0.032002643,0.036014818,0.087830752,0.06400536,0.101697877,0.05399584,0.053283043,0.099950545,0.081706479,0.07404045,0.067377299,0.10546805,0.074481748,0.188468203,0.127068773,0.18580009,0.242973909,0.302776784,0.431179196,0.425700605,0.525810599,0.550389826,0.668945491,0.889897406,1.604179502,12.60519028,45.12756729,91.49120331,109.7503357,80.22447968,31.13636589,8.074512482,1.86435473,1.286919713,0.938190103,0.812909603,0.691239059,0.545163333,0.435983717,0.389935404,0.311240673,0.375921786,0.368813246,0.303554296,0.242028698,0.19247891,0.210862249,0.138543919,0.109556474,0.150970116,0.079739466,0.138309389,0.109774835,0.067541987,0.092802703,0.161568046,0.467640787,0.785548747,1.509788752,2.421279192,2.946364164,3.227282524,3.22415185,2.76229763,1.847538233,1.291455626,0.529588282,0.265185088,0.155477956,0.114386328,0.121142946,0.051943466,0.068519592,0.086251885,0.037104808,0.019714246,0.050910331,0.089474961,0.072053611,0.001947064,0.05135113,-0.008446481,0.030226888,0.037339337,0.030355496,0.082812801,0.065407395,0.051224455,0.026721107,0.030168006,0.023427071,-0.005037124,0.044059962,0.009348188,-0.008549868,0.023331231,0.023562381,0.01621755,0.045019299,0.068737432,-0.004924738,0.016014291,0.005680257,0.052149847,0.030333092,-0.012058556,0.01991765,0.016009076,-0.02283141,0.008979142,0.01669213,0.009267557,-0.004906141,0.031201618,0.00906842,-0.00138114,0.005622996,-0.001242902,0.01259635,-0.001296628,-0.047572844
420,-0.015596488,-0.01090588,-0.029440001,-0.001620118,-0.001731253,-0.017897958,-0.029480074,-0.006359466,0.014053617,0.00973355,-0.020203158,-0.013300767,-0.049790137,0.000180257,-0.020156089,-0.027034342,-0.02471675,-0.001865411,0.000302738,-0.027032301,-0.024723448,-0.008788488,-0.002019955,-0.015596488,0.01635137,0.014134379,0.034978107,0.039775774,0.007461084,0.002748307,0.023519309,0.021224653,0.032236777,0.005215503,0.046516173,0.039616413,0.038908832,0.012132956,0.018732144,0.029500054,0.071286671,0.018073848,0.039577194,0.050177917,0.048172921,0.025482615,0.044140123,0.045881726,0.062792934,0.043987893,0.043961681,0.041835435,0.046157457,0.088252142,0.077014327,0.023593703,0.042335704,0.106625833,0.070220515,0.072032392,0.10447149,0.136708856,0.118664958,0.240281209,0.254990071,0.260720402,0.311206907,0.396823108,0.323116064,0.440987498,0.540991485,0.720650494,2.811008453,17.80780602,56.90060806,106.0904465,108.2159805,63.40181351,17.85144997,3.190081596,0.920646727,0.660285592,0.614210367,0.393680155,0.423538297,0.3283301,0.305115283,0.251002789,0.248162135,0.233517766,0.217994884,0.224520057,0.223829821,0.160987124,0.104295425,0.089164793,0.081339642,0.093577877,0.072766773,0.084018953,0.068145864,0.091338731,0.112287588,0.15365611,0.228058606,0.490888149,0.894688547,1.709282875,2.403969765,2.960434675,3.186247826,2.900409937,2.279036283,1.60010016,0.719682217,0.370306134,0.126162112,0.107996188,0.11187353,0.097144671,0.070845447,0.084884889,0.045611955,0.030968959,0.043832518,0.012413016,0.036087587,0.03624665,0.026850736,0.036517195,0.026200889,0.012331337,0.033489458,0.024378588,0.052376673,0.021909812,0.040822461,-0.0015832,0.01962884,0.024444116,-0.003782246,0.017289596,0.016849825,0.034561269,0.005456833,0.003206026,0.029343823,0.036218077,0.017375255,-0.020294864,-0.024950325,-0.008585029,0.031308264,-0.03194502,-0.008525087,-0.027301539,0.005617868,0.003537141,-0.006312558,-0.010918772,0.012631699,0.000755977,0.007701153,0.017090118,0.005370999,0.010317022
