Wavelength (nm),Intensity (a.u.),Z Axis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ELA_CTL2-L239_EM_270.00,ELA_CTL2-L239_EM_272.00,ELA_CTL2-L239_EM_274.00,ELA_CTL2-L239_EM_276.00,ELA_CTL2-L239_EM_278.00,ELA_CTL2-L239_EM_280.00,ELA_CTL2-L239_EM_282.00,ELA_CTL2-L239_EM_284.00,ELA_CTL2-L239_EM_286.00,ELA_CTL2-L239_EM_288.00,ELA_CTL2-L239_EM_290.00,ELA_CTL2-L239_EM_292.00,ELA_CTL2-L239_EM_294.00,ELA_CTL2-L239_EM_296.00,ELA_CTL2-L239_EM_298.00,ELA_CTL2-L239_EM_300.00,ELA_CTL2-L239_EM_302.00,ELA_CTL2-L239_EM_304.00,ELA_CTL2-L239_EM_306.00,ELA_CTL2-L239_EM_308.00,ELA_CTL2-L239_EM_310.00,ELA_CTL2-L239_EM_312.00,ELA_CTL2-L239_EM_314.00,ELA_CTL2-L239_EM_316.00,ELA_CTL2-L239_EM_318.00,ELA_CTL2-L239_EM_320.00,ELA_CTL2-L239_EM_322.00,ELA_CTL2-L239_EM_324.00,ELA_CTL2-L239_EM_326.00,ELA_CTL2-L239_EM_328.00,ELA_CTL2-L239_EM_330.00,ELA_CTL2-L239_EM_332.00,ELA_CTL2-L239_EM_334.00,ELA_CTL2-L239_EM_336.00,ELA_CTL2-L239_EM_338.00,ELA_CTL2-L239_EM_340.00,ELA_CTL2-L239_EM_342.00,ELA_CTL2-L239_EM_344.00,ELA_CTL2-L239_EM_346.00,ELA_CTL2-L239_EM_348.00,ELA_CTL2-L239_EM_350.00,ELA_CTL2-L239_EM_352.00,ELA_CTL2-L239_EM_354.00,ELA_CTL2-L239_EM_356.00,ELA_CTL2-L239_EM_358.00,ELA_CTL2-L239_EM_360.00,ELA_CTL2-L239_EM_362.00,ELA_CTL2-L239_EM_364.00,ELA_CTL2-L239_EM_366.00,ELA_CTL2-L239_EM_368.00,ELA_CTL2-L239_EM_370.00,ELA_CTL2-L239_EM_372.00,ELA_CTL2-L239_EM_374.00,ELA_CTL2-L239_EM_376.00,ELA_CTL2-L239_EM_378.00,ELA_CTL2-L239_EM_380.00,ELA_CTL2-L239_EM_382.00,ELA_CTL2-L239_EM_384.00,ELA_CTL2-L239_EM_386.00,ELA_CTL2-L239_EM_388.00,ELA_CTL2-L239_EM_390.00,ELA_CTL2-L239_EM_392.00,ELA_CTL2-L239_EM_394.00,ELA_CTL2-L239_EM_396.00,ELA_CTL2-L239_EM_398.00,ELA_CTL2-L239_EM_400.00,ELA_CTL2-L239_EM_402.00,ELA_CTL2-L239_EM_404.00,ELA_CTL2-L239_EM_406.00,ELA_CTL2-L239_EM_408.00,ELA_CTL2-L239_EM_410.00,ELA_CTL2-L239_EM_412.00,ELA_CTL2-L239_EM_414.00,ELA_CTL2-L239_EM_416.00,ELA_CTL2-L239_EM_418.00,ELA_CTL2-L239_EM_420.00,ELA_CTL2-L239_EM_422.00,ELA_CTL2-L239_EM_424.00,ELA_CTL2-L239_EM_426.00,ELA_CTL2-L239_EM_428.00,ELA_CTL2-L239_EM_430.00,ELA_CTL2-L239_EM_432.00,ELA_CTL2-L239_EM_434.00,ELA_CTL2-L239_EM_436.00,ELA_CTL2-L239_EM_438.00,ELA_CTL2-L239_EM_440.00,ELA_CTL2-L239_EM_442.00,ELA_CTL2-L239_EM_444.00,ELA_CTL2-L239_EM_446.00,ELA_CTL2-L239_EM_448.00,ELA_CTL2-L239_EM_450.00,ELA_CTL2-L239_EM_452.00,ELA_CTL2-L239_EM_454.00,ELA_CTL2-L239_EM_456.00,ELA_CTL2-L239_EM_458.00,ELA_CTL2-L239_EM_460.00,ELA_CTL2-L239_EM_462.00,ELA_CTL2-L239_EM_464.00,ELA_CTL2-L239_EM_466.00,ELA_CTL2-L239_EM_468.00,ELA_CTL2-L239_EM_470.00,ELA_CTL2-L239_EM_472.00,ELA_CTL2-L239_EM_474.00,ELA_CTL2-L239_EM_476.00,ELA_CTL2-L239_EM_478.00,ELA_CTL2-L239_EM_480.00,ELA_CTL2-L239_EM_482.00,ELA_CTL2-L239_EM_484.00,ELA_CTL2-L239_EM_486.00,ELA_CTL2-L239_EM_488.00,ELA_CTL2-L239_EM_490.00,ELA_CTL2-L239_EM_492.00,ELA_CTL2-L239_EM_494.00,ELA_CTL2-L239_EM_496.00,ELA_CTL2-L239_EM_498.00,ELA_CTL2-L239_EM_500.00,ELA_CTL2-L239_EM_502.00,ELA_CTL2-L239_EM_504.00,ELA_CTL2-L239_EM_506.00,ELA_CTL2-L239_EM_508.00,ELA_CTL2-L239_EM_510.00,ELA_CTL2-L239_EM_512.00,ELA_CTL2-L239_EM_514.00,ELA_CTL2-L239_EM_516.00,ELA_CTL2-L239_EM_518.00,ELA_CTL2-L239_EM_520.00,ELA_CTL2-L239_EM_522.00,ELA_CTL2-L239_EM_524.00,ELA_CTL2-L239_EM_526.00,ELA_CTL2-L239_EM_528.00,ELA_CTL2-L239_EM_530.00,ELA_CTL2-L239_EM_532.00,ELA_CTL2-L239_EM_534.00,ELA_CTL2-L239_EM_536.00,ELA_CTL2-L239_EM_538.00,ELA_CTL2-L239_EM_540.00,ELA_CTL2-L239_EM_542.00,ELA_CTL2-L239_EM_544.00,ELA_CTL2-L239_EM_546.00,ELA_CTL2-L239_EM_548.00,ELA_CTL2-L239_EM_550.00,ELA_CTL2-L239_EM_552.00,ELA_CTL2-L239_EM_554.00,ELA_CTL2-L239_EM_556.00,ELA_CTL2-L239_EM_558.00,ELA_CTL2-L239_EM_560.00,ELA_CTL2-L239_EM_562.00,ELA_CTL2-L239_EM_564.00,ELA_CTL2-L239_EM_566.00,ELA_CTL2-L239_EM_568.00,ELA_CTL2-L239_EM_570.00,ELA_CTL2-L239_EM_572.00,ELA_CTL2-L239_EM_574.00,ELA_CTL2-L239_EM_576.00,ELA_CTL2-L239_EM_578.00,ELA_CTL2-L239_EM_580.00,ELA_CTL2-L239_EM_582.00,ELA_CTL2-L239_EM_584.00,ELA_CTL2-L239_EM_586.00,ELA_CTL2-L239_EM_588.00,ELA_CTL2-L239_EM_590.00,ELA_CTL2-L239_EM_592.00,ELA_CTL2-L239_EM_594.00,ELA_CTL2-L239_EM_596.00,ELA_CTL2-L239_EM_598.00,ELA_CTL2-L239_EM_600.00
325.0700073,0.136209175,0.139075443,0.221622884,0.24089475,0.20706436,0.102579907,0.202582121,0.131740808,0.218562379,0.245438203,0.231218427,0.339196801,0.377020389,0.301456094,0.486386269,0.288487822,0.312611967,0.466132283,0.55547899,0.416595876,0.705348253,0.719368696,0.905023217,1.22211194,2.043924093,12.6702261,45.67248535,103.6291962,132.0329285,96.22264099,35.4426651,8.902639389,2.893038273,1.940989375,1.730659485,1.963211417,2.249365807,2.296121597,2.18068099,2.479989052,3.221801281,3.473738432,4.172786713,4.529755116,6.059566498,9.206735611,13.64211369,18.35554886,19.79214668,18.06252289,15.44235325,12.33966351,11.45135593,11.80452824,12.30233097,13.28785992,13.54724693,14.59457588,15.59588623,16.11842155,14.8341713,15.82979679,17.41347122,18.97042274,18.53608894,20.01036072,21.37913895,21.8127327,23.05329132,24.1316185,25.06437302,25.58616829,26.31942558,27.40686417,28.28536987,28.16123962,28.29780006,29.01526833,29.77472115,30.23064423,29.53261375,29.88191605,29.49188042,30.14596748,29.72748566,29.20763016,29.84092903,28.65446472,29.0187645,28.31557846,29.28321648,29.10957718,27.41755867,28.21132851,27.31323814,24.66561317,25.33953857,25.40493965,25.61377907,24.49345779,24.31289482,24.07232285,23.10436058,23.03699684,22.15299797,21.91328621,21.46096802,21.10518456,20.15431976,19.80930328,19.06667709,19.10749054,17.92321777,17.01787567,17.24374771,16.96991539,16.00897789,15.57649326,14.79237843,14.64182377,14.3375988,13.61669254,13.21178722,12.84235764,11.99560833,11.62030029,11.23191261,10.29919529,10.91472912,10.36591244,10.14702034,9.304674149,8.927017212,8.743179321,8.413655281,8.075240135,7.71074152,7.346365452,7.171643257,6.932394981,6.541862488,6.536888599,5.824206352,6.004641533,5.517086029,5.338055611,5.120913029,5.078746319,4.810617447,4.338703632,3.774458408,3.787773132,3.811338425,3.506882906,3.326503754,3.114770174,3.049299717,2.988647223,3.037248611,2.966476202,2.411724091,2.649866581,2.340279818,2.475801229,2.317255259,2.103805542
330,0.165233061,0.101151496,0.224852055,0.202114999,0.253363997,0.092411481,0.10713695,0.234887451,0.243440881,0.13093406,0.336342186,0.319747984,0.169389457,0.307243854,0.359136313,0.27720961,0.224839956,0.360614687,0.24766928,0.496136218,0.434572995,0.493733019,0.638589561,0.743749321,0.856563091,0.945326865,1.357777596,6.070562363,33.48600388,82.38139343,127.3999481,111.1633835,63.10783005,17.07665443,4.376245499,2.204261541,2.109230042,2.09967494,2.453049421,2.369259357,2.776782274,2.971930981,3.433485985,3.577850103,3.962153912,4.884314537,5.534658909,7.105200768,10.14787579,14.75797081,18.74256516,20.65615273,18.79612732,15.8321104,13.757267,12.17919445,12.56707668,12.98813438,13.88284969,14.29730034,13.57332325,14.9780407,15.76653957,17.4019928,17.4738102,17.88440514,19.50616074,20.01855087,21.13840866,21.90184784,22.54991913,23.70320511,24.35181808,25.78835678,26.36240196,27.32591438,27.75143623,27.06503677,28.28701782,27.8264904,28.6506958,28.43760872,28.29422951,29.12620926,27.96178627,27.78722763,28.02300453,27.69985008,28.1847496,27.96527481,28.50653648,27.35526657,27.83483505,26.84365463,26.9985466,25.47292519,25.24203491,25.54812813,25.10658073,23.89292145,23.08895874,23.69882584,23.43660355,23.27172852,22.24836731,21.25128746,21.40301132,20.98625755,19.62977409,19.29092598,19.33681107,18.1918087,18.13020706,18.19280243,17.12389565,16.98076439,16.25180817,15.11777115,14.35013866,14.57579994,14.16654015,13.52399445,12.83327007,12.25112724,11.75202179,11.81615543,11.58386898,10.69245052,10.27167606,9.755331993,9.714337349,8.884866714,8.931890488,8.658371925,8.322899818,7.561806679,7.676301956,7.159295082,7.118961811,6.456548214,6.78738451,6.343559265,5.706942558,5.518199921,5.174296856,5.547110558,4.970900059,4.844067097,4.505619049,4.223288536,3.85368228,3.803724527,3.877875328,3.581633806,3.216997623,3.161590576,3.186358452,2.939403296,2.748357534,2.425474167,2.456885099,2.394141197,2.453484058,2.264895678,2.188457251,2.045032024
335.0700073,0.224580705,0.143838003,0.178751469,0.196844488,0.2962147,0.17434229,0.074124269,0.206968948,0.251911014,0.147645026,0.195041284,0.225087315,0.254347444,0.193060845,0.180623695,0.306504756,0.302022487,0.22500743,0.286078721,0.245212018,0.413422555,0.402494997,0.45783627,0.405101448,0.428926051,0.638632059,0.671221793,0.827010989,1.172857642,1.942659378,11.5725956,47.24671936,110.518013,134.9417267,100.52948,37.05714417,9.922513962,2.969081879,2.292274475,2.338929176,2.333025932,2.36073184,2.84116888,3.067700148,3.307204008,3.910760403,3.975424767,4.750154018,5.517375946,5.981030941,7.278993607,10.09671497,14.08842373,18.40442848,20.98281097,20.56394768,17.88236427,15.23212051,13.51537228,13.55824375,12.13449669,13.29184818,14.19429588,14.21771908,15.93678379,16.29267693,18.58551407,18.45634842,18.88246727,19.53579521,21.04305649,21.54021072,23.61396027,22.89709282,23.77222633,24.94428253,26.03864288,25.25043488,27.04728127,26.70771027,27.48392677,27.57036591,27.1343441,27.20807076,27.29523468,26.97959328,26.91170692,27.38810158,27.6237793,27.37799263,27.2023716,27.03227043,27.76579666,26.93253899,28.02207375,24.62586403,25.71894073,24.91419411,24.54162788,24.04765892,24.16324997,24.26560783,23.34517479,22.05308723,21.7862854,22.24129677,21.54839325,20.50127983,21.01819229,19.73503494,19.01497841,18.39571381,18.44000053,17.73680496,17.37469292,16.67641068,15.58197594,15.66894054,15.48821163,14.3813715,13.79423046,13.90202141,13.7205677,12.98307991,12.75642109,11.7511282,11.15440273,11.05506229,10.47323322,10.03413773,9.154254913,9.434901237,8.692487717,8.750636101,8.436121941,7.902033329,7.745361328,7.266419888,6.811971664,6.892388344,6.89931488,6.086325169,6.185842991,5.776645184,5.269219875,5.291557789,4.863062859,4.909141541,4.623193264,4.130461216,3.610462427,3.624824762,3.750504732,3.487066507,3.474151373,3.165995598,3.31283617,3.095448256,2.675978422,2.592668772,2.571177244,2.097698212,2.364064217,2.165915728,2.19107151,1.878738403
340,0.178906247,0.08271797,0.217538178,0.189702496,0.224147826,0.090251774,0.274829,0.044276852,0.106352493,0.202418953,0.173964024,0.119321577,0.12695165,0.186095074,0.281258613,0.262680113,0.210535958,0.329492569,0.156378612,0.216027483,0.327271938,0.271530271,0.484467685,0.275155932,0.410250515,0.416950434,0.38839373,0.561270833,0.564063013,0.840892851,0.92581445,1.477740049,4.965678215,30.04340935,86.12033844,137.8708954,122.8815536,67.94619751,20.38113403,4.97811079,2.510648489,2.178138971,2.303700447,2.445047379,3.13766408,3.144207239,3.900905848,4.117325783,4.237902164,4.769353867,5.317550659,5.589960098,6.802808762,7.7446208,10.20573616,14.3842783,18.33132935,21.83008003,20.56271935,19.22360229,14.55787277,13.36898708,13.19290447,13.7553978,13.77844715,15.75678158,15.71539879,16.65176582,17.45994377,18.5963707,18.75500679,19.89970398,21.40603638,21.44298744,22.41584778,23.24098396,23.57151604,24.21629143,24.13642883,24.98329353,24.91814995,26.08641815,25.47486305,26.02342606,25.46666718,26.51824951,26.51152992,26.4424324,26.81461525,25.60519981,26.61255836,26.32110023,26.90443802,25.53334808,25.81342506,24.04614449,24.5775032,23.46449471,23.89142418,23.24570465,23.46477127,23.79819489,22.75454712,21.99141312,21.33375931,20.93647957,20.43552971,20.35271835,20.10111618,19.16223335,18.52441788,18.64095497,17.08104897,17.42521477,16.55901337,16.39713287,16.01553917,15.23008442,15.07731247,14.45860195,13.8448143,13.19377041,12.94028664,12.5488739,11.71448803,11.99862003,10.9227829,10.88890553,10.36154079,9.752855301,9.32688427,9.073112488,8.368849754,8.213997841,8.302316666,7.974101067,7.846861839,7.36341238,6.841217041,6.830138206,6.566431522,6.085727215,5.723842621,5.736923695,5.619472027,4.556324482,5.16378355,4.638875484,4.359801769,4.321506977,3.929608345,3.791411877,3.349147797,3.157669783,3.299426317,3.191696167,2.923604727,2.886588335,2.787862539,2.469625711,2.610378504,2.325917244,2.392784119,2.390189171,2.106466055,1.854738951
345.0700073,0.215501472,0.275101691,0.118054129,0.074425869,0.13304694,0.184311524,0.198310167,0.123349421,0.17221044,0.133446336,0.117117666,0.17650409,0.121413976,0.176246732,0.212733015,0.251112938,0.189457327,0.209797457,0.122117259,0.161933795,0.154292345,0.176107898,0.317462027,0.36008206,0.236607179,0.202447623,0.378776044,0.367800981,0.403188884,0.463358521,0.493324459,0.654728591,0.899830699,0.993586898,2.312452078,14.82548428,56.25392532,120.234314,151.5747375,109.2335129,40.98205948,9.788203239,3.443994999,2.579892397,2.436769247,2.586114168,2.758598089,3.296227217,3.611920357,3.787779808,4.354634762,4.650731087,5.42538023,5.994474888,6.459456444,7.008589268,8.080587387,10.47162533,13.69404316,17.30652809,18.37072754,19.95238113,17.9247303,16.26756096,14.22461224,13.88185787,14.4044342,14.52954292,15.76254654,16.94944,17.40709686,18.29595184,18.9031353,19.71012497,20.30914307,20.97781563,21.63488388,22.76983643,23.15758133,23.02551079,23.67321587,23.83931541,24.16202736,24.50747299,24.36982536,24.01559067,24.26910782,24.78944206,25.09622955,25.50397491,25.29636574,24.72979355,25.09092903,25.35319901,25.02430725,22.40047073,22.87170219,22.88542557,23.31786156,23.47190094,22.25450516,22.19487762,22.18488693,21.62453079,21.39847565,21.0913372,20.28751373,19.93967819,19.75035477,18.87343407,18.53927612,18.35124207,17.82151604,16.96833611,16.90821457,16.53068161,15.51684666,15.29771233,14.88371944,14.31980324,13.62205887,13.40900421,12.92360878,12.55905056,11.8738699,11.72492409,11.18783665,11.0796423,10.35903645,10.17204952,9.541268349,9.336500168,8.87722683,8.650395393,8.282559395,7.874987602,8.078504562,7.368451118,7.288017273,6.931291103,6.026228905,6.159286022,5.968742847,5.720687866,5.241797924,5.219485283,5.101301193,4.581904411,4.383840561,4.372561455,3.798455238,3.801178694,3.64093709,3.679774523,3.606583595,3.2723701,2.978839874,2.847076416,2.666729927,2.724716187,2.518252134,2.397752047,2.228713989,2.303244829,2.208315372,2.095076323
350,0.112722829,0.127636194,0.085744448,0.144533396,0.156371146,0.127497271,0.083838791,0.027472842,0.152161732,0.129571453,0.13817592,0.234391689,0.16512838,0.096360713,0.159459069,0.199530572,0.207126513,0.123079605,0.165000051,0.182633534,0.286677271,0.211424306,0.32767123,0.227502376,0.199740887,0.450806886,0.344763905,0.282965422,0.423089772,0.41438514,0.402496278,0.508132637,0.482870132,0.68556267,0.836595535,0.899404049,1.635049105,7.422709465,39.18029785,102.3114624,152.4828186,135.0730591,72.83248901,23.46011925,5.411298752,2.852365255,2.730535984,2.575650454,2.657145977,2.899006844,3.26167202,3.779787779,3.87847662,4.536989689,4.987865925,5.666796684,5.865995884,6.48004055,7.379687786,8.781412125,9.041211128,11.96099472,16.24076271,18.2437706,19.22003365,18.71273232,16.20189476,14.3972435,14.87263775,15.14406013,15.43374538,16.27771759,16.59810829,17.48585892,18.84311676,18.69532776,19.44582176,20.34613228,20.98888016,20.11795807,21.50087547,21.32310677,21.67565536,22.09218788,22.22541428,22.34630013,22.68062973,23.05402946,22.87116814,23.04464149,22.5993309,23.62984657,23.25390053,23.27206993,22.64403915,21.94085693,21.72984314,21.60833168,21.19090271,21.1906662,21.3908062,20.61544991,20.5647316,20.42621803,20.0022049,19.81390953,19.63712311,19.26530838,18.01815414,17.82354164,17.64304352,17.27495575,17.02401352,16.10989952,15.72175598,15.88255692,15.63812828,14.60590649,13.89535999,13.49992752,13.26357079,12.90606117,12.83319283,11.92771339,11.11860275,11.53867149,10.249053,10.28618908,10.16192532,9.660075188,9.184524536,9.134200096,8.228969574,7.938986301,8.220871925,7.65254879,7.577013016,6.904016495,6.471025944,6.543255806,6.128834248,6.088914394,5.523739338,5.485861778,5.309565067,4.763729572,4.912807941,4.43911314,4.409623623,3.853581905,3.594618797,3.636061192,3.689877033,3.318840027,3.197259665,3.339226723,2.690904617,2.976280212,2.884526253,2.659219503,2.431501389,2.456723452,2.544105053,2.141069174,1.933149219,1.892719507
355.0700073,0.10173925,0.176628858,0.124319114,0.065785155,0.161575913,0.097736485,0.066386372,0.142498851,0.142468616,0.122553289,0.159947276,0.159046769,0.168212727,0.133921742,0.159617975,0.164223686,0.083590791,0.19340986,0.065958187,0.12370459,0.070750982,0.111417271,0.242942557,0.199408919,0.17365554,0.172778815,0.236239046,0.259600073,0.141315728,0.271503866,0.224280536,0.345423907,0.366636604,0.386464566,0.517374098,0.560435236,0.624848127,0.653940022,1.093685508,2.813133478,15.53052139,59.26218033,139.0706635,170.0615234,131.008667,55.07801056,14.58401775,3.827284098,2.620270014,2.413457632,2.637751102,3.021367788,2.919396162,3.273267269,3.633913755,3.973940372,4.505862713,4.841938019,5.674192429,5.98788929,5.637156487,6.480964184,7.573760509,9.044773102,11.52473259,15.21796894,18.08089256,19.62481499,19.21809578,16.93178749,15.65333748,14.76077938,14.8337574,15.43619251,15.44809914,16.56495667,16.99204063,17.43053436,18.35518837,18.57882309,18.68356705,19.17603683,19.19432831,19.86613274,20.11089516,20.27948189,20.14302254,21.02181244,20.34990501,20.19572258,20.46518326,20.93829155,21.27509308,21.24608612,21.70720863,19.63642502,19.76810074,19.90293503,20.79569054,20.44941902,19.97989082,19.3228302,19.34619141,19.11733246,19.04690933,18.25244904,18.13954735,18.09341049,17.30143547,17.28491402,16.89288712,15.76076031,16.32824516,15.17669106,15.44165134,14.97960567,13.93910503,13.60144043,13.28638458,13.09955502,12.4456892,12.31217194,11.85420704,11.20953465,11.15616131,10.61820793,10.82901955,9.846494675,9.775594711,9.395393372,8.724205017,8.948032379,8.013278008,7.977183819,7.595481873,7.337893009,7.238220692,6.853826046,6.624845982,6.150403976,6.199004173,5.837897778,5.865429878,5.307000637,4.88739109,4.643292904,4.602505684,4.359695911,4.291924477,4.142493725,3.69261384,3.694297314,3.4037745,3.159559011,3.230425358,3.097215891,2.859861135,2.732453108,2.517647982,2.414303064,2.467243195,2.123651743,2.211925745,2.158247948,2.018429756,1.786554694
360,0.078421399,0.076607272,0.076203048,0.093834884,0.055060454,0.091987528,0.091166407,0.042121779,0.148593083,0.058186006,0.095564388,0.094698653,0.091498792,0.103014365,0.116606541,0.16158396,0.123849049,0.127071485,0.144964024,0.111615874,0.135339722,0.132716939,0.143853217,0.207364663,0.153676495,0.206358939,0.139791206,0.163398489,0.211138725,0.258928061,0.216230303,0.221301064,0.306042582,0.309804678,0.243387118,0.352838725,0.435842752,0.566847265,0.554652333,0.714235306,0.959434569,1.306138158,6.274729252,32.07764435,99.84009552,170.0743561,171.2460632,96.95656586,30.51118851,6.101696968,2.653062105,2.487333536,2.470679522,2.545485497,2.781659365,3.087456226,3.124160051,3.720001936,4.532666683,4.583322048,4.620230675,4.944299698,5.550885201,6.523831844,6.886720181,7.884525299,9.071572304,11.85354233,15.01779747,17.58650208,19.22143745,19.27175522,17.86493111,16.26594162,15.06974125,14.99644279,14.86038399,15.24673176,15.7443018,16.05582428,16.732481,16.76965714,17.28626823,17.80019569,17.87354851,17.66205597,17.89738464,17.89046097,18.72267914,18.54641342,18.79916191,19.12991524,19.23637199,19.29624939,19.35734367,18.08897209,18.28422356,18.49504662,18.25322342,18.04897308,18.11702919,18.59506226,17.86972046,17.5611248,17.23282623,17.34617615,17.23400307,16.46536064,16.51247025,16.10462379,15.5338707,15.65719318,15.01915264,14.70345402,14.65427971,13.95038795,13.44608212,13.06138706,12.87925053,12.35618877,12.2156353,11.88871479,11.17405605,11.05575466,10.5540123,10.47085285,10.71064281,9.733252525,9.469661713,8.99063015,8.652688026,8.056891441,8.040803909,7.493675232,7.407294273,7.148248672,7.180639744,6.613236904,6.125817776,5.908247948,5.910532951,5.241341114,5.533116341,4.999403954,4.828226089,4.808283806,4.624626637,4.263294697,4.223428726,3.918775082,3.346100569,3.171415806,3.396552563,3.273184776,3.249828339,2.855692863,2.675749779,2.747143984,2.368711472,2.421583176,2.494242191,2.407877922,2.058512449,2.104706764,1.717613816,1.926631093
365.0700073,0.109528325,0.10217876,0.103212833,0.108943619,0.076806411,0.07639648,0.075872779,0.034394633,0.046742033,0.124739699,0.159055114,0.146110401,0.104191519,0.130858362,0.13097398,0.087570816,0.096109375,0.103586935,0.079493888,0.169735193,0.20870316,0.11233265,0.132658705,0.063135847,0.112376571,0.190975636,0.125632271,0.200129181,0.141631186,0.166759238,0.165822968,0.16985853,0.27439782,0.280262381,0.276242584,0.316662073,0.356231123,0.368885577,0.360806435,0.530482054,0.537889838,0.724235058,0.881308675,1.159954309,2.406425238,17.55864906,80.19269562,160.7144165,184.1591797,120.5364456,44.08080292,11.58204746,3.204366207,2.494437456,2.347981691,2.363901854,2.827460051,3.012185574,3.3430264,3.33240962,3.411576033,4.015790462,4.449522018,4.845736027,5.602694035,6.132307053,6.544365406,7.435484409,8.373355865,9.53019619,11.64405918,14.69822121,17.3478508,18.89221573,18.91320229,17.12696266,15.50922966,14.01649094,14.0670433,14.33443165,14.14503574,14.61484814,14.99653339,15.32650757,15.58170795,15.82049274,15.79432678,16.45031738,16.50471687,16.2697773,16.52687645,16.95970535,17.01268387,17.43144035,17.35551262,15.77340889,16.4889431,16.95303917,16.65400887,16.6945591,16.21827126,16.43056107,16.68929863,16.23815918,15.6731596,15.52902222,15.27586746,15.03960037,15.38699913,14.57238388,15.00636292,14.29264832,13.58916092,13.52444649,13.17220783,13.27372169,12.58032703,12.3651638,12.09141254,11.79910088,11.17892265,10.90961838,10.67278576,10.32733631,9.846510887,9.759918213,9.682912827,9.02443409,8.487189293,8.607544899,8.316774368,8.004437447,7.587928295,7.468295097,7.031114101,6.771814823,6.435653687,6.374678135,5.821178436,5.78925848,5.684641361,5.075464725,5.105085373,4.847020149,4.538424015,4.748773575,4.16078043,4.201858997,3.764994383,3.722470999,3.325204372,3.230922222,3.278998375,3.055337429,2.840531826,2.757423639,2.735745192,2.747874975,2.441903353,2.370488167,2.442762136,2.029445648,2.091647863,1.9060601,1.858235478,1.647982359
370,0.067161083,0.067023821,0.06105838,0.066683263,0.085160859,0.025337862,0.06584888,0.036612976,0.025121938,-0.003855865,0.082887933,-0.009478348,0.059914365,0.059751872,0.007795693,0.030765854,0.111906439,-0.060749415,0.025046252,0.076267131,0.047936037,0.082427144,0.110713124,0.030559935,0.042151604,0.087672986,0.161747888,0.127595216,0.127988666,0.122759394,0.17381683,0.139958456,0.162482113,0.207475856,0.116233431,0.208027124,0.219072819,0.252357721,0.29939425,0.287351817,0.36637181,0.420302093,0.573978543,0.567784548,0.637269437,1.127311587,1.979726434,7.609190464,39.68823242,116.0179291,178.1003418,162.0068817,82.85363007,22.88929939,4.95909214,2.490240812,2.509714365,2.189572573,2.426754713,2.684303045,2.546111107,2.687155008,3.224332094,3.618245363,3.768580675,4.399094105,4.865505695,5.812717438,5.988151073,6.396595955,6.912985325,7.791703701,8.814718246,10.65719891,13.09804153,16.17132759,17.68374252,17.56681442,17.3945713,15.15644932,13.95047855,12.95718575,12.04478741,12.9498167,13.2322464,13.68513107,13.34450817,14.3839407,14.29151535,13.81461048,14.25231647,14.44660378,15.21020126,15.2847805,15.08503342,14.37804413,14.34791374,15.1371088,14.50730228,14.38962364,14.49910069,14.18397999,14.39982891,14.39385891,14.35412407,14.19531536,13.7252388,13.60085106,13.68520832,13.0979147,13.62583828,12.81169701,12.73828697,12.27993107,12.09945869,12.15257835,11.55526829,11.18996525,10.89476013,10.67148972,10.49752235,10.03127766,9.732369423,9.603067398,9.232395172,8.692359924,8.577824593,8.202087402,8.174971581,8.194300652,8.025959015,7.548931122,6.997970104,6.878046989,6.501689911,6.689545631,5.770323753,5.630730152,5.779878616,5.173867702,5.11305666,4.958498001,4.586341858,4.505265236,4.513194084,3.906867266,4.117803574,3.932168245,3.674604654,3.358191252,3.277383804,3.093866348,3.057774305,2.873664141,2.720924616,2.684168577,2.534487009,2.42241478,2.266582727,2.244270563,2.224449873,1.951262593,2.050475597,1.795055866,1.780319929,1.651623607
