Wavelength (nm),Intensity (a.u.),Z Axis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ELA_CTL1-L224_EM_270.00,ELA_CTL1-L224_EM_272.00,ELA_CTL1-L224_EM_274.00,ELA_CTL1-L224_EM_276.00,ELA_CTL1-L224_EM_278.00,ELA_CTL1-L224_EM_280.00,ELA_CTL1-L224_EM_282.00,ELA_CTL1-L224_EM_284.00,ELA_CTL1-L224_EM_286.00,ELA_CTL1-L224_EM_288.00,ELA_CTL1-L224_EM_290.00,ELA_CTL1-L224_EM_292.00,ELA_CTL1-L224_EM_294.00,ELA_CTL1-L224_EM_296.00,ELA_CTL1-L224_EM_298.00,ELA_CTL1-L224_EM_300.00,ELA_CTL1-L224_EM_302.00,ELA_CTL1-L224_EM_304.00,ELA_CTL1-L224_EM_306.00,ELA_CTL1-L224_EM_308.00,ELA_CTL1-L224_EM_310.00,ELA_CTL1-L224_EM_312.00,ELA_CTL1-L224_EM_314.00,ELA_CTL1-L224_EM_316.00,ELA_CTL1-L224_EM_318.00,ELA_CTL1-L224_EM_320.00,ELA_CTL1-L224_EM_322.00,ELA_CTL1-L224_EM_324.00,ELA_CTL1-L224_EM_326.00,ELA_CTL1-L224_EM_328.00,ELA_CTL1-L224_EM_330.00,ELA_CTL1-L224_EM_332.00,ELA_CTL1-L224_EM_334.00,ELA_CTL1-L224_EM_336.00,ELA_CTL1-L224_EM_338.00,ELA_CTL1-L224_EM_340.00,ELA_CTL1-L224_EM_342.00,ELA_CTL1-L224_EM_344.00,ELA_CTL1-L224_EM_346.00,ELA_CTL1-L224_EM_348.00,ELA_CTL1-L224_EM_350.00,ELA_CTL1-L224_EM_352.00,ELA_CTL1-L224_EM_354.00,ELA_CTL1-L224_EM_356.00,ELA_CTL1-L224_EM_358.00,ELA_CTL1-L224_EM_360.00,ELA_CTL1-L224_EM_362.00,ELA_CTL1-L224_EM_364.00,ELA_CTL1-L224_EM_366.00,ELA_CTL1-L224_EM_368.00,ELA_CTL1-L224_EM_370.00,ELA_CTL1-L224_EM_372.00,ELA_CTL1-L224_EM_374.00,ELA_CTL1-L224_EM_376.00,ELA_CTL1-L224_EM_378.00,ELA_CTL1-L224_EM_380.00,ELA_CTL1-L224_EM_382.00,ELA_CTL1-L224_EM_384.00,ELA_CTL1-L224_EM_386.00,ELA_CTL1-L224_EM_388.00,ELA_CTL1-L224_EM_390.00,ELA_CTL1-L224_EM_392.00,ELA_CTL1-L224_EM_394.00,ELA_CTL1-L224_EM_396.00,ELA_CTL1-L224_EM_398.00,ELA_CTL1-L224_EM_400.00,ELA_CTL1-L224_EM_402.00,ELA_CTL1-L224_EM_404.00,ELA_CTL1-L224_EM_406.00,ELA_CTL1-L224_EM_408.00,ELA_CTL1-L224_EM_410.00,ELA_CTL1-L224_EM_412.00,ELA_CTL1-L224_EM_414.00,ELA_CTL1-L224_EM_416.00,ELA_CTL1-L224_EM_418.00,ELA_CTL1-L224_EM_420.00,ELA_CTL1-L224_EM_422.00,ELA_CTL1-L224_EM_424.00,ELA_CTL1-L224_EM_426.00,ELA_CTL1-L224_EM_428.00,ELA_CTL1-L224_EM_430.00,ELA_CTL1-L224_EM_432.00,ELA_CTL1-L224_EM_434.00,ELA_CTL1-L224_EM_436.00,ELA_CTL1-L224_EM_438.00,ELA_CTL1-L224_EM_440.00,ELA_CTL1-L224_EM_442.00,ELA_CTL1-L224_EM_444.00,ELA_CTL1-L224_EM_446.00,ELA_CTL1-L224_EM_448.00,ELA_CTL1-L224_EM_450.00,ELA_CTL1-L224_EM_452.00,ELA_CTL1-L224_EM_454.00,ELA_CTL1-L224_EM_456.00,ELA_CTL1-L224_EM_458.00,ELA_CTL1-L224_EM_460.00,ELA_CTL1-L224_EM_462.00,ELA_CTL1-L224_EM_464.00,ELA_CTL1-L224_EM_466.00,ELA_CTL1-L224_EM_468.00,ELA_CTL1-L224_EM_470.00,ELA_CTL1-L224_EM_472.00,ELA_CTL1-L224_EM_474.00,ELA_CTL1-L224_EM_476.00,ELA_CTL1-L224_EM_478.00,ELA_CTL1-L224_EM_480.00,ELA_CTL1-L224_EM_482.00,ELA_CTL1-L224_EM_484.00,ELA_CTL1-L224_EM_486.00,ELA_CTL1-L224_EM_488.00,ELA_CTL1-L224_EM_490.00,ELA_CTL1-L224_EM_492.00,ELA_CTL1-L224_EM_494.00,ELA_CTL1-L224_EM_496.00,ELA_CTL1-L224_EM_498.00,ELA_CTL1-L224_EM_500.00,ELA_CTL1-L224_EM_502.00,ELA_CTL1-L224_EM_504.00,ELA_CTL1-L224_EM_506.00,ELA_CTL1-L224_EM_508.00,ELA_CTL1-L224_EM_510.00,ELA_CTL1-L224_EM_512.00,ELA_CTL1-L224_EM_514.00,ELA_CTL1-L224_EM_516.00,ELA_CTL1-L224_EM_518.00,ELA_CTL1-L224_EM_520.00,ELA_CTL1-L224_EM_522.00,ELA_CTL1-L224_EM_524.00,ELA_CTL1-L224_EM_526.00,ELA_CTL1-L224_EM_528.00,ELA_CTL1-L224_EM_530.00,ELA_CTL1-L224_EM_532.00,ELA_CTL1-L224_EM_534.00,ELA_CTL1-L224_EM_536.00,ELA_CTL1-L224_EM_538.00,ELA_CTL1-L224_EM_540.00,ELA_CTL1-L224_EM_542.00,ELA_CTL1-L224_EM_544.00,ELA_CTL1-L224_EM_546.00,ELA_CTL1-L224_EM_548.00,ELA_CTL1-L224_EM_550.00,ELA_CTL1-L224_EM_552.00,ELA_CTL1-L224_EM_554.00,ELA_CTL1-L224_EM_556.00,ELA_CTL1-L224_EM_558.00,ELA_CTL1-L224_EM_560.00,ELA_CTL1-L224_EM_562.00,ELA_CTL1-L224_EM_564.00,ELA_CTL1-L224_EM_566.00,ELA_CTL1-L224_EM_568.00,ELA_CTL1-L224_EM_570.00,ELA_CTL1-L224_EM_572.00,ELA_CTL1-L224_EM_574.00,ELA_CTL1-L224_EM_576.00,ELA_CTL1-L224_EM_578.00,ELA_CTL1-L224_EM_580.00,ELA_CTL1-L224_EM_582.00,ELA_CTL1-L224_EM_584.00,ELA_CTL1-L224_EM_586.00,ELA_CTL1-L224_EM_588.00,ELA_CTL1-L224_EM_590.00,ELA_CTL1-L224_EM_592.00,ELA_CTL1-L224_EM_594.00,ELA_CTL1-L224_EM_596.00,ELA_CTL1-L224_EM_598.00,ELA_CTL1-L224_EM_600.00
275.0700073,11.39131737,36.61758041,75.42090607,91.1587677,66.29891205,22.36097908,6.993733883,2.863118649,2.465587139,3.056820154,3.696679354,4.034041882,4.589452267,5.781785011,8.457406044,13.65846252,17.57903671,20.32851219,18.18074608,14.9206295,10.67659092,8.678825378,8.200543404,7.683072567,8.38355732,7.753068924,7.769251347,7.943464756,8.11805439,7.790213108,8.00416851,8.107812881,8.220538139,8.070233345,8.179603577,8.336082458,8.719936371,8.742523193,8.835201263,8.884019852,9.067930222,9.428491592,9.49916172,9.641653061,10.36177921,10.31602001,10.42345619,10.86935329,11.34501553,11.70551682,12.34853458,12.88997936,12.67555046,13.29812527,14.56684017,14.88933468,15.24240685,15.87569809,16.12196159,17.76012421,15.73567963,16.61335182,17.81915665,18.25231552,19.1797657,19.93378448,20.34152603,21.02779579,21.48532677,22.77873421,23.05785561,23.04782104,23.77814674,24.20775032,24.80539513,25.94187546,24.92397118,25.25715828,25.60134697,26.05478477,26.25157738,26.15105247,25.76108742,26.10794067,26.02249336,25.65133667,25.66912079,25.53927612,25.44112587,25.34451485,25.69421959,25.65921402,25.18865776,25.83795547,25.38527489,23.24349022,24.12518883,23.59157753,23.77579117,23.52994728,23.53868484,22.64411354,22.96317482,22.99252129,22.6070652,21.32855225,21.56804848,21.33029747,21.00429344,20.71983337,20.36588478,19.93907738,19.69266129,18.79931068,18.28693008,18.28409767,17.18434906,16.88097382,16.77243233,16.27597237,15.6134491,15.23430538,14.59350109,14.3107748,14.07718372,13.81837463,13.2432003,12.48283672,12.31781292,11.59391594,11.27351856,11.14325523,10.53187466,10.48056889,9.976613998,9.460324287,8.925483704,8.893601418,8.842581749,7.839361668,7.759123325,7.816655636,7.311172485,6.986245632,6.749685764,6.752757549,6.368723392,5.906443119,5.719714642,5.478878498,4.934806824,4.719558716,4.590769291,4.265360355,4.589463711,4.151097298,3.876116276,3.71375227,3.477586508,3.313777685,3.176609755,3.136569023,2.964607239,2.90038538,2.77933526,2.423748255
280,0.435072064,1.031647205,3.358834267,16.7620182,49.69631195,73.53973389,73.61476898,46.53347778,16.67223358,5.63574791,3.552432775,3.527109385,4.2407341,5.03244257,5.429386616,6.075119972,6.70723629,8.367751122,12.4403162,17.49920654,20.1877327,20.17208099,15.33528519,11.64933395,9.196333885,8.104890823,8.116751671,8.174786568,8.227420807,8.089308739,8.001795769,8.33097744,8.422616959,9.022510529,8.611847878,8.834795952,8.625433922,8.944191933,9.259368896,9.289042473,9.429881096,9.537203789,9.938727379,10.13732624,10.28668118,10.72519302,10.63303661,11.35930061,11.43732738,11.49784279,12.78775597,12.88698578,13.37794685,13.78874111,14.43355942,15.61000347,15.78948975,15.98097801,16.66412544,17.56271935,15.38733578,16.21435356,17.98727798,18.33703232,19.39359283,19.98666573,20.46689987,21.23108673,21.60719109,21.92178345,22.80491638,23.60819244,24.27288246,24.32510185,23.62127304,24.67272186,25.26782417,24.9930687,24.70636177,24.32468033,25.35687447,25.34571457,24.71606827,24.66021919,24.33135223,24.13394547,23.91996574,24.42559433,23.83109474,23.73860931,24.01239777,23.64898682,23.6083889,23.56655693,24.03232384,21.51760292,21.54341698,21.86658859,21.86323738,22.04873466,21.03846741,20.93162537,21.64283752,20.55544281,19.65230179,20.4009819,19.21459961,19.36528587,19.12125206,19.00560379,17.68863487,17.80330658,17.57044792,16.92408371,16.99986458,15.79342651,15.96839714,16.14784431,15.29169178,14.66768742,15.21700191,13.4775238,13.99769306,13.2215786,12.78044987,12.27079582,12.24293709,11.64392185,11.63174438,10.6103878,10.4055624,10.0427494,10.0602169,9.372946739,9.543624878,8.698527336,8.838850975,8.194998741,8.003008842,7.505987167,7.299293518,7.316248894,6.770934105,6.306708813,6.248170376,6.045892239,5.552081585,5.628684521,5.196666718,4.943307877,4.762093544,4.446544647,4.224299431,3.719889164,3.918700218,3.758229971,3.519337654,3.517691135,3.070034504,2.824562788,2.946169138,2.656864166,2.815944672,2.710790634,2.374729156,2.370096684
285,0.186457291,0.354914784,0.428079844,0.59786123,1.206651449,7.194439411,29.32066345,68.97070313,90.14657593,70.36927795,28.90891457,9.462325096,3.942008972,3.393099546,3.843301773,4.156140804,4.644827843,5.078270912,5.268318176,6.124111176,8.019135475,12.02320576,17.2719593,19.3861084,19.3332386,13.88363171,10.11316776,8.680926323,7.684544563,8.10538578,7.477345467,8.023939133,7.983607769,8.349996567,8.254997253,8.546129227,9.023460388,8.766665459,9.21184063,8.887695313,9.757738113,10.25034142,10.08577919,10.53014469,10.57776165,11.14745808,10.89569759,11.26876831,11.90896416,12.32926369,13.23937416,13.32262993,13.94029999,14.46813297,14.53364277,15.59673595,16.88409996,17.49272919,17.70067024,18.52336502,16.76004028,17.97581482,19.01322746,19.11218834,19.97579193,20.96145248,21.79883575,22.00022697,22.68011665,23.5444622,23.30773735,24.27531624,24.27900314,25.0912838,24.91062737,25.42459679,25.41686058,25.27174568,24.93233109,25.30054855,25.24654961,24.75880814,24.52586174,24.0004425,24.56280136,24.2341156,23.66481209,23.50290871,22.71852875,23.27069855,22.92991638,23.32378006,23.10515213,22.74023056,22.69778252,21.47748375,20.53147125,21.08000565,20.28158379,20.63430405,20.35727692,20.3617878,19.75101089,19.28746986,19.30456543,19.06920815,18.76555824,18.65343666,17.98765755,17.60095978,17.24825668,16.53347778,16.7050457,15.54406929,15.76698685,14.89708519,15.07047558,14.42953587,14.2624712,13.40018177,13.77011871,13.20456028,12.49316597,12.23693466,12.2298975,11.64803219,11.65070534,10.92922688,10.71085835,10.32992268,9.873278618,9.908997536,9.304627419,8.645842552,8.693027496,7.807004452,7.924767017,7.679013729,7.354921818,7.063043594,6.455993176,6.51032877,6.451071262,6.111480713,5.661549091,5.668911934,5.345146179,5.309110165,4.845395088,4.828038216,4.125292778,4.177119732,4.070392609,3.685552359,3.42250514,3.514018536,3.492340565,3.167450428,2.89120698,2.977014542,2.853957176,2.497460365,2.54093504,2.499956369,2.207879066,2.114333391
290,0.088123307,0.223659948,0.218034819,0.371685028,0.378645897,0.410624266,0.870417118,4.650793552,23.06953049,58.28691864,94.53517914,86.68112946,48.72485733,16.77128601,5.466377258,3.328094006,3.294090748,3.462685585,3.415486813,3.76995945,3.913026333,4.669667244,5.603216648,7.158016682,11.13085079,15.02446651,17.98002625,17.07329178,12.94951248,9.805927277,7.608760357,7.238763809,6.853928089,7.235771179,7.672120094,7.836173534,8.334234238,8.084501266,8.705519676,8.610989571,8.896044731,9.327371597,9.476895332,9.829332352,9.957374573,10.29553127,11.11414337,11.45039272,12.05721283,12.63338661,12.97577953,13.33623981,14.09034538,14.95956135,15.47093487,16.18316269,16.61523247,17.72856331,18.81540871,19.17171288,17.93997002,18.44207954,19.19320107,20.34265137,20.673769,22.54179764,22.75854111,23.30875587,24.12745285,25.06549263,24.49470711,24.37631035,25.77131653,26.05821991,26.22735023,26.35689545,26.08104134,25.92253494,25.73937035,26.45700455,25.69570923,25.39812469,24.68185425,24.68088722,24.27998734,23.74047661,24.07963181,23.03214836,23.09789658,23.38744164,22.48151779,22.99084091,22.72332382,22.44459534,22.22278214,20.3417263,20.28097916,19.82137108,20.06067467,19.4525013,18.93760872,19.46820068,19.39940262,18.61306763,18.58781624,18.10418129,17.89578819,17.27904701,16.84672546,15.92224312,16.6024437,15.76440334,15.34081364,14.62932491,14.12496662,14.43771839,14.04982662,13.88945293,13.23342228,12.67838478,12.27380276,12.25084591,11.80523682,11.7306118,11.44006157,10.81676388,10.78710556,10.46246529,9.956925392,9.453562737,9.072041512,8.845368385,8.241980553,8.076241493,8.00475502,7.946896076,7.149321079,7.047742367,6.691413403,6.487418175,6.470632076,5.962865829,5.942652225,5.951823235,5.161106586,4.854190826,4.9156003,4.670018196,4.564613342,4.355185509,4.002501965,3.95626688,3.770247698,3.618415833,3.445673943,3.167864323,3.035041571,2.957705975,2.794993877,2.71590209,2.649296045,2.572171211,2.424019575,2.113108158,2.045632124,2.041332245
295,0.050972804,0.208837584,0.118313715,0.170574501,0.163127854,0.097931728,0.322226524,0.419423938,0.768507719,1.759317994,12.43165684,41.31504059,85.61843109,102.765564,79.97393799,31.78734207,9.677610397,3.326806068,2.366195679,2.347587585,2.626258612,2.862728596,2.896192551,3.134878397,3.754649401,4.079919815,5.873824596,9.543492317,13.89759159,16.60659599,16.08748436,13.02203941,9.202225685,7.018372536,6.728513718,6.412640572,7.206296444,7.239543438,7.494524479,7.852383137,7.944627285,8.367173195,8.804754257,9.584956169,9.864378929,10.6973238,10.92834568,11.63124275,11.73398495,12.34915161,13.15830803,13.71830654,14.198349,15.2908411,15.54265785,16.79461861,17.79222679,18.32452202,19.5952282,20.49266052,19.04547119,19.29487801,21.28561974,21.71747017,22.20534515,23.62853622,23.69347954,24.92743683,25.28862,26.29680634,26.69197655,26.3213768,26.80522919,27.53559685,28.10671043,27.42303848,27.71855927,27.60307121,27.20981789,27.39259529,27.06737709,26.79950523,26.23096085,25.98960304,25.31421852,25.18756676,24.902771,24.43406105,23.79627991,23.63800812,23.09478569,22.59931183,22.66358376,22.38412476,22.4317894,20.67949677,20.75335884,19.87915993,19.55215263,19.99815941,19.60825348,18.88977051,18.91243553,18.88080788,17.82367134,17.93939018,16.99902916,16.49922943,17.10309219,16.04866219,15.95412254,15.62618828,15.43319416,14.69194794,13.82552338,14.22715282,13.86072445,13.13312149,12.85760593,12.63769913,12.05406952,11.6892271,11.28164387,10.82258224,11.02458668,9.830194473,9.948158264,9.876773834,9.390641212,9.123908043,8.409949303,8.594082832,8.331818581,8.039539337,7.580116749,7.420263767,6.821685791,6.833144188,6.346121788,5.986170769,5.809449196,6.066818714,5.50133276,5.218298912,5.047758102,4.854224682,4.722904205,4.503367901,4.207229614,4.34332943,3.919392586,3.596860647,3.3410182,3.338695049,3.314312458,3.040943384,2.831615448,2.698867321,2.634289265,2.679788113,2.744384527,2.478724957,2.271733522,2.036659002,2.116137505,1.863943458
300,-0.040755153,-0.013735086,0.023531556,0.018764392,0.014690846,0.033183575,0.14925535,0.294389129,0.256227195,0.339500606,0.605202556,1.161480308,5.554150581,27.67464638,74.97050476,113.1035538,93.37155914,46.48004532,13.36483383,3.933204174,1.977620006,1.890290856,2.132675171,1.856150508,2.065531254,2.191929817,2.31836462,2.544062853,3.701244593,5.630608082,9.824243546,14.07789898,16.66675377,15.05255413,11.31801414,8.1133461,6.304289341,6.050142288,6.460253716,6.696898937,6.887033463,7.742004395,7.982149601,8.5714674,8.871513367,9.666012764,10.03261852,10.64271164,11.11546135,11.70411873,12.49689007,13.1950407,14.3905735,15.14272022,15.91001511,16.8978138,17.43381119,19.26484871,19.21333122,20.62664604,18.69327545,19.77533722,21.47966766,22.23908424,22.7739296,24.15807724,24.26143265,26.14831161,26.17474556,26.83000374,27.31998253,27.3666172,28.13508415,28.13393784,28.76391602,28.50732994,29.2906189,28.18534851,28.7152462,27.912117,27.66475296,27.60049057,26.87452316,26.25636292,26.43955231,25.68642426,25.55051804,24.67515564,24.5901413,24.28187561,23.54346466,23.59377861,23.18908691,23.21454239,22.42512321,21.09375763,20.31037331,20.61367416,20.41422844,19.91981316,19.67734718,19.36231804,18.5855751,18.42657661,18.12525558,17.915802,16.7784462,16.58482742,16.38679504,15.74070168,15.93428993,15.05765438,15.08186054,14.38781261,14.04156494,13.55478573,13.33477974,12.28367519,12.36856842,11.84376621,11.67042542,11.41922951,10.64395905,10.64288425,10.40027046,9.603238106,9.7942276,9.202179909,9.182785988,8.512665749,8.201525688,8.099303246,7.981711864,7.701907635,7.046185017,7.192757607,6.802976608,6.299323082,6.244424343,6.14606142,5.807076454,5.65559721,5.164111614,4.983314991,4.985308647,4.768251419,4.347447395,3.958097935,4.412539005,3.820473671,3.619572878,3.567479849,3.206636906,3.22884202,3.042747974,2.95229435,2.663404226,2.447037935,2.48766017,2.352556705,2.371985435,2.022835493,2.218096256,2.110168695,1.942188859,1.80949676
305.0700073,0.025835648,0.047307208,0.135920808,0.047080919,0.135317162,-0.030662626,0.092382357,0.044716761,0.127868727,0.249844715,0.266054273,0.639473736,0.567479372,0.899086356,2.091293573,12.32270527,44.70867538,90.02772522,108.5410309,79.81760406,28.87093544,8.021894455,2.391841888,1.63352859,1.438144684,1.477132678,1.609822273,1.851843953,2.025291204,2.119563818,2.558237791,3.104029655,4.638827801,8.334399223,11.9582262,15.70966244,15.04169464,12.28217411,8.677830696,6.991098881,6.138823509,6.586244583,6.782851219,7.389997482,7.755939007,8.370512962,9.122775078,9.689995766,10.82219028,11.52216911,12.1416626,12.53960037,13.05118179,14.2507143,15.37652683,15.80047417,17.06252289,18.22314835,19.60843468,20.77336311,18.5535183,19.9032383,21.66008759,21.81627083,22.68473244,23.84269714,24.67068291,25.43949699,25.9899559,27.22810936,27.54464912,27.38774872,28.40673256,29.18119621,28.2473774,28.64196587,28.92387009,28.95972252,29.25889587,28.46602058,28.16754723,26.83440018,27.52850151,27.85704994,26.37576675,26.23273468,25.43865967,25.62977219,25.33105469,24.60881615,24.38102913,24.01670074,23.77573776,23.56682587,22.67141533,21.25597763,20.53581429,20.548563,20.14943314,19.87650299,19.15686607,19.54854584,18.45883179,18.23161316,17.98369408,17.85636139,17.31086922,16.64723969,16.18754578,16.1301651,15.57862949,15.15825939,14.54657555,13.91464901,13.5249424,13.53316021,13.02460957,12.43651485,12.140975,11.98948479,11.91566944,11.02651501,10.83707047,10.97537613,10.18136978,9.764902115,9.241564751,8.90968132,8.551671982,8.329204559,7.873019695,7.877911091,7.422203064,7.368185997,7.197740555,6.787613869,6.224655151,6.37719202,5.79825449,5.391458511,5.649348736,5.258130074,5.06753397,4.497499943,4.615371227,4.525326252,4.465427876,4.108494282,3.84423542,3.452972174,3.444407463,3.442133665,3.061426401,3.028949738,2.722109556,2.828498125,2.689897776,2.315464973,2.399433613,2.328757763,2.200870991,2.11423564,2.207805872,1.853208899,1.749530911,1.666654348
310,0.024441406,0.039793804,0.007154226,-0.00590989,0.129094794,0.003542349,0.05349721,-0.020932928,0.090686485,0.061780259,0.208043739,0.09123762,0.318414807,0.442198157,0.662256956,0.735290587,1.082093477,3.872736931,20.61610222,62.6448288,112.2161255,108.42099,61.33081818,20.03213501,4.82050705,1.591740251,1.453191161,1.266503692,1.516801953,1.870641112,1.646544576,1.889707923,2.235949755,2.383828878,2.861926794,4.68569231,7.32901907,11.72550964,15.37150383,16.54899979,13.84425735,10.87179089,7.94221735,7.360185623,7.609144688,7.599318027,8.29600811,8.641820908,9.435669899,10.13673878,11.02476597,11.50629234,12.34413433,14.03384304,14.0876255,15.65042114,16.5880394,17.57732582,18.2617588,18.8508625,17.76017952,19.13135338,19.84480858,21.32662582,22.91142273,22.72690773,24.20046425,24.45294952,25.29068184,25.94958878,26.05940819,26.7681694,28.22626305,28.79056358,28.27787971,28.14604187,29.0479393,29.03412056,28.50935555,29.13391876,28.31562042,28.30010986,27.65203667,27.40037537,26.43013191,26.47847557,26.88194466,25.98153496,25.14937973,24.83563423,25.21808624,24.4321537,24.73644066,23.70832253,23.39875031,21.37986755,21.66328239,21.81497574,20.67435646,20.55529022,19.62088776,20.03827286,19.30101395,18.91585541,18.94756126,17.56654739,17.82005501,16.92346573,16.60615921,15.8669796,15.46350479,14.9759798,15.26661205,14.40093136,14.03164196,13.75213718,12.97395992,12.77839088,12.32472706,11.9514761,11.14933777,11.45930004,10.81595039,10.34389019,10.54798222,9.605798721,9.486954689,9.168451309,8.861130714,8.132839203,7.662473202,7.756010532,7.424306393,7.117673874,6.676297665,6.526098251,6.747646332,6.344542503,5.846052647,5.800880432,5.114025116,5.184754848,5.033714771,4.768707275,4.606880665,4.212077618,3.960147381,3.818123341,3.746709824,3.559887648,3.404877901,3.236371517,2.946163893,3.103719711,2.800077677,2.623240709,2.68295455,2.372836113,2.340976238,2.317490816,2.30718255,1.968672395,1.805631042,1.835582376,1.732634068,1.766105413
315,-0.073794603,-0.085383043,-0.037016109,0.046865389,0.011400893,-0.060270607,-0.037380368,0.024907291,0.077572033,0.180431172,0.043646172,0.157829657,0.159868583,0.211339548,0.193324551,0.430604637,0.438419282,0.642304957,0.870515347,2.231940746,16.95504379,55.14199066,105.4466705,117.1131287,80.70565796,26.26330757,6.750205994,2.301104546,1.502362728,1.412284613,1.409309268,1.637490988,1.761629701,1.893232465,1.975509524,2.226082087,2.634900331,3.276560783,5.087604046,8.296307564,13.28713417,15.99763107,16.14306068,14.15568542,10.95647526,8.343931198,8.137782097,8.063130379,8.795100212,9.130253792,9.680947304,10.34067154,11.50688171,12.18265724,12.68336868,14.00253391,14.39165974,15.9998703,16.89570999,17.5502224,16.38721848,17.5860157,17.57385826,19.6071701,20.62033272,21.28403854,22.57459831,22.93025017,23.91440582,24.44494438,24.47933769,25.32949638,25.88958168,25.91400337,27.76148033,27.14650917,27.50279808,28.20845032,27.97662163,27.81114769,27.24067879,26.70479202,27.75139809,26.91358376,26.62136078,25.38501549,25.51818657,25.16641617,25.27325058,24.61160088,25.21507072,24.7567215,24.29901314,23.57054901,23.54085732,21.7716465,21.68266869,20.56450272,21.20138168,20.40382767,20.60865402,19.36187363,19.09175301,19.01316643,18.12836075,17.91537857,17.78652763,17.09924126,16.73752022,16.23939323,15.94452667,15.10701275,14.78731155,14.53377628,13.75715256,13.31695843,13.39021301,12.94762421,12.77296829,11.59384537,11.74083233,10.6026926,10.52681923,10.42957497,9.906661987,9.665017128,9.773409843,8.816862106,8.712735176,8.365719795,8.247361183,7.781277657,7.873184681,7.072311878,6.837302208,6.453623772,6.281712055,6.046013355,5.957685471,5.429418564,5.424215317,5.380684853,4.837188244,4.609920025,4.704127312,4.20617485,4.17949295,4.114683628,3.918923855,3.43998313,3.016940117,2.887666941,2.887984276,2.859572649,2.522660971,2.534336805,2.639176846,2.209821224,2.462891579,2.145018101,2.224330664,1.883239865,2.024301291,1.885686994,1.698113084,1.439408422
320,0.067802623,0.022101745,-0.044712171,0.026992619,-0.09262412,0.044183478,0.024689913,0.062233493,0.0047701,0.054951206,0.063017085,0.078927711,0.204213306,0.233203277,0.178482816,0.320017755,0.298896134,0.337432921,0.506107926,0.639246702,0.790280461,1.754662275,7.822173595,33.56436539,79.28852844,113.2282944,94.27418518,48.51739883,13.34875107,3.831110001,1.766748786,1.671997905,1.633800268,1.842770934,1.757652283,1.95570147,2.076610565,2.19379425,2.693376303,3.069862604,3.72546649,5.465136051,9.200039864,13.06720066,16.66633034,17.55930328,15.37089634,12.34220219,10.13296413,8.912207603,9.014328957,9.840250969,10.57474995,11.07529545,11.90869045,12.57321548,13.21744919,13.80941868,14.4116888,16.05956268,14.19491577,15.74904251,16.36532593,17.08464241,17.81041718,19.28429222,20.26508713,20.89017677,21.78827286,22.45420837,23.13695908,24.02609444,25.17908287,25.11705208,25.59130669,26.20324707,26.04759216,25.48287964,26.03935051,26.71299362,26.40793991,26.11139107,25.50675392,25.19605064,25.8449173,25.56291389,25.01364326,25.20230103,24.30910683,24.15913773,24.16644669,23.75513458,23.39652061,24.10946655,22.54584885,21.37610054,21.21467018,21.00288582,21.03916168,20.3459568,20.96323013,19.34684372,19.44976425,19.07862473,18.48259354,18.44492912,17.46269035,17.79755211,16.49243736,16.42123604,15.78906822,15.00174141,15.24958801,14.90246391,14.30160332,13.49119759,13.36098385,12.75230789,12.25029659,11.88254738,11.56034374,11.434515,10.95538998,9.834423065,9.446263313,10.13358593,9.054059029,8.974328995,8.785491943,8.109646797,7.976643085,7.615388393,7.161836624,6.864822865,7.11878109,5.939279079,6.372039318,5.835084438,5.727138042,5.384218693,5.189003468,5.158751488,4.747848034,4.513852119,4.401311874,4.440194607,4.285206318,3.841406822,3.58230567,3.737773895,3.232056141,2.823340178,3.009526014,3.068023205,2.85240674,2.685956717,2.694544554,2.517780781,2.134507656,2.112688541,1.906811118,1.877132535,1.961372018,1.852338195,1.725256562,1.586482167
