BLANK,,ELA_905,,ELA_923,,ELA_110,,ELA_104,,ELA_937,,ELA_121,,ELA_PRE-FILTER_1,,ELA_915,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
598.9574585,0.0002839065273,598.9574585,0.001016695634,598.9574585,0.000804140931,598.9574585,0.0002780784271,598.9574585,0.0006578981411,598.9574585,0.0009487467469,598.9574585,0.0006557463203,598.9574585,0.0001791937539,598.9574585,0.0005172247766,
598.0668945,0.0002576418046,598.0668945,0.001178503153,598.0668945,0.0008499167743,598.0668945,0.0003692908795,598.0668945,0.0006410988863,598.0668945,0.001104559866,598.0668945,0.0006144755753,598.0668945,0.0003265448031,598.0668945,0.0006105353241,
597.0276489,0.0004004334041,597.0276489,0.001172351534,597.0276489,0.0007286538021,597.0276489,0.0003089035454,597.0276489,0.0006366918096,597.0276489,0.001002451172,597.0276489,0.000739907322,597.0276489,0.0001250472269,597.0276489,0.0005127152544,
595.9881592,0.000371622591,595.9881592,0.001155532431,595.9881592,0.0007852873532,595.9881592,0.0002636768331,595.9881592,0.0005930381012,595.9881592,0.001091532176,595.9881592,0.0005517214304,595.9881592,3.63971958E-5,595.9881592,0.0005693206913,
594.9483032,0.0003121416084,594.9483032,0.001086186268,594.9483032,0.0008103910368,594.9483032,0.0003060540766,594.9483032,0.0005721978378,594.9483032,0.0009569965769,594.9483032,0.0005934528308,594.9483032,0.0001096927008,594.9483032,0.0006475540577,
594.0568237,0.0003186436952,594.0568237,0.001194258919,594.0568237,0.000731013366,594.0568237,0.0002709552646,594.0568237,0.0006368214381,594.0568237,0.001115304069,594.0568237,0.0006781721022,594.0568237,0.0002130160865,594.0568237,0.0005604820908,
593.0165405,0.0002194908157,593.0165405,0.001047754893,593.0165405,0.000772217405,593.0165405,0.0003031528031,593.0165405,0.0006218117196,593.0165405,0.001071186969,593.0165405,0.0007064068923,593.0165405,0.0001860564225,593.0165405,0.0005656919093,
591.9758911,0.0003388759505,591.9758911,0.001181228552,591.9758911,0.0007963089738,591.9758911,0.0002922214335,591.9758911,0.0008741163183,591.9758911,0.001181955333,591.9758911,0.0007935340982,591.9758911,0.000314291683,591.9758911,0.0005999591085,
590.9349976,0.0003279955126,590.9349976,0.00111686124,590.9349976,0.0007293020026,590.9349976,0.0003971169353,590.9349976,0.0006556685548,590.9349976,0.001018434064,590.9349976,0.0006452208618,590.9349976,9.063623293E-5,590.9349976,0.0003985678777,
590.0426025,0.000479154638,590.0426025,0.001072640182,590.0426025,0.0007264757296,590.0426025,0.000258626038,590.0426025,0.0009571003029,590.0426025,0.001056992682,590.0426025,0.0007055512397,590.0426025,0.0002015172358,590.0426025,0.0006138793542,
589.0012207,0.000365637854,589.0012207,0.001164305257,589.0012207,0.000845170347,589.0012207,0.0004721318546,589.0012207,0.001228238223,589.0012207,0.001070045284,589.0012207,0.0007335803821,589.0012207,0.0002152692905,589.0012207,0.0005315570161,
587.9595337,0.0002468410821,587.9595337,0.0009792303899,587.9595337,0.0005841212114,587.9595337,0.0002976093965,587.9595337,0.0009594092844,587.9595337,0.001167705399,587.9595337,0.0007509018178,587.9595337,6.44867323E-5,587.9595337,0.0005335526657,
587.0664063,0.000534744875,587.0664063,0.001192597556,587.0664063,0.0009594351868,587.0664063,0.000602473563,587.0664063,0.001376439119,587.0664063,0.001326738857,587.0664063,0.0008349256241,587.0664063,0.0002996039693,587.0664063,0.0007460527704,
586.024231,0.0005197387072,586.024231,0.001147720031,586.024231,0.0008812493761,586.024231,0.0003515442659,586.024231,0.001255418407,586.024231,0.001368674682,586.024231,0.000975805684,586.024231,0.0003190063871,586.024231,0.0007393886917,
584.9817505,0.000276809209,584.9817505,0.0008718597237,584.9817505,0.0008077976527,584.9817505,0.0004206953745,584.9817505,0.0009968988597,584.9817505,0.001117250533,584.9817505,0.0007752773818,584.9817505,0.0001161658729,584.9817505,0.0005181577872,
583.9390259,0.000503981486,583.9390259,0.001249914756,583.9390259,0.0008852957981,583.9390259,0.0003874009417,583.9390259,0.001065971097,583.9390259,0.001263258746,583.9390259,0.0008764248341,583.9390259,0.0001802555198,583.9390259,0.0006350326585,
583.0449829,0.0003234879696,583.0449829,0.001182396547,583.0449829,0.0008794855676,583.0449829,0.0004731684166,583.0449829,0.0008295828593,583.0449829,0.001271488494,583.0449829,0.0008579053101,583.0449829,0.0003388241457,583.0449829,0.0005766042741,
582.001709,0.0003709230805,582.001709,0.001308200182,582.001709,0.0009533645352,582.001709,0.0003900436568,582.001709,0.000873182551,582.001709,0.00119070278,582.001709,0.0007704799646,582.001709,0.0003419847053,582.001709,0.0008042965201,
580.9581909,0.0002586778428,580.9581909,0.001248305198,580.9581909,0.000950017944,580.9581909,0.0004131552996,580.9581909,0.0007030103006,580.9581909,0.001167108421,580.9581909,0.0009677371127,580.9581909,0.0003835663956,580.9581909,0.0007221714477,
580.0635376,0.000356907025,580.0635376,0.001240075799,580.0635376,0.0008789668209,580.0635376,0.0005458119558,580.0635376,0.0007971388404,580.0635376,0.001226940309,580.0635376,0.001100122114,580.0635376,0.0004009256663,580.0635376,0.0009520414751,
579.0194702,0.0003105614451,579.0194702,0.001180527732,579.0194702,0.000904516899,579.0194702,0.0003849395725,579.0194702,0.0008330323035,579.0194702,0.001083279843,579.0194702,0.001003463054,579.0194702,0.0003085926874,579.0194702,0.0008284676587,
577.9751587,0.0003246795968,577.9751587,0.001194933779,577.9751587,0.0009037127602,577.9751587,0.0004822125775,577.9751587,0.0008268078091,577.9751587,0.001248486922,577.9751587,0.0009046206251,577.9751587,0.0002903564018,577.9751587,0.001002503093,
576.930542,0.0003036708804,576.930542,0.001278394484,576.930542,0.0008849326987,576.930542,0.0005551427603,576.930542,0.0007861172198,576.930542,0.001183486776,576.930542,0.0009344785358,576.930542,0.0002888021991,576.930542,0.0008901982801,
576.0349731,0.0003175557067,576.0349731,0.001238206751,576.0349731,0.0008664905909,576.0349731,0.0004963622196,576.0349731,0.0006713275798,576.0349731,0.001039347728,576.0349731,0.0009610177367,576.0349731,0.0003044480109,576.0349731,0.0009680225048,
574.9898682,0.0003204311652,574.9898682,0.001228731475,574.9898682,0.000942883722,574.9898682,0.0005161880981,574.9898682,0.0006770313485,574.9898682,0.001213727286,574.9898682,0.0008082644199,574.9898682,0.0003606376995,574.9898682,0.0008621331071,
573.944519,0.0002788814018,573.944519,0.001277745352,573.944519,0.001002191682,573.944519,0.0004636580124,573.944519,0.0008647008799,573.944519,0.001234831987,573.944519,0.0009336743387,573.944519,0.0003726330178,573.944519,0.0007941824151,
573.0482788,0.0002250850375,573.0482788,0.001194648212,573.0482788,0.0007833942655,573.0482788,0.0005662621697,573.0482788,0.0007865580847,573.0482788,0.001130798017,573.0482788,0.0009962242329,573.0482788,0.0003659746726,573.0482788,0.0007313764072,
572.0023804,0.0002326218237,572.0023804,0.001352704829,572.0023804,0.000812673301,572.0023804,0.0005704871146,572.0023804,0.0007341508754,572.0023804,0.001218503574,572.0023804,0.0009189397097,572.0023804,0.000330301089,572.0023804,0.0006428617635,
570.9562378,0.0002389673318,570.9562378,0.001212714822,570.9562378,0.0009204183589,570.9562378,0.0006468282081,570.9562378,0.0007696241955,570.9562378,0.001306149061,570.9562378,0.0009983258788,570.9562378,0.0002863932168,570.9562378,0.000752535474,
570.0593262,0.0003893700195,570.0593262,0.001189378905,570.0593262,0.0008201424498,570.0593262,0.0005711091799,570.0593262,0.0007434338331,570.0593262,0.0011863939,570.0593262,0.0009072924731,570.0593262,0.0002931021736,570.0593262,0.0006051953533,
569.0126953,0.0001877138275,569.0126953,0.001163293025,569.0126953,0.0006575092557,569.0126953,0.0004341693129,569.0126953,0.0008746869862,569.0126953,0.001052010455,569.0126953,0.000855130027,569.0126953,0.0002123686281,569.0126953,0.0006618647021,
567.9657593,0.0002420753735,567.9657593,0.001232573413,567.9657593,0.000850098324,567.9657593,0.0004309821816,567.9657593,0.0009206258692,567.9657593,0.00125637895,567.9657593,0.001002036035,567.9657593,0.0003715707862,567.9657593,0.0006267889985,
567.0682373,0.0001726160554,567.0682373,0.001264063525,567.0682373,0.0009727183497,567.0682373,0.0005283172941,567.0682373,0.0008022218244,567.0682373,0.001265439438,567.0682373,0.0009718103101,567.0682373,0.0003091107938,567.0682373,0.0007389478851,
566.020813,0.000143328376,566.020813,0.001029772917,566.020813,0.0008467265288,566.020813,0.0003273478651,566.020813,0.0006568092504,566.020813,0.001053255983,566.020813,0.0008596690604,566.020813,0.0003219854552,566.020813,0.0005548576009,
564.9731445,0.000273390091,564.9731445,0.001367350342,564.9731445,0.001073340885,564.9731445,0.0005422093091,564.9731445,0.0009330517496,564.9731445,0.001285871607,564.9731445,0.001030992484,564.9731445,0.0003313373309,564.9731445,0.0008280267357,
563.9251709,0.0002387860295,563.9251709,0.001265984611,563.9251709,0.001564930775,563.9251709,0.000532723323,563.9251709,0.0008114802768,563.9251709,0.001213389798,563.9251709,0.00100730313,563.9251709,0.0003820118727,563.9251709,0.0007353695692,
563.0267334,0.0002612161916,563.0267334,0.001307135681,563.0267334,0.002146245446,563.0267334,0.0005591342924,563.0267334,0.0008768658154,563.0267334,0.00122029474,563.0267334,0.001073730178,563.0267334,0.0005283172941,563.0267334,0.0008618477732,
561.9782715,5.283647624E-5,561.9782715,0.001242178609,561.9782715,0.002016765997,561.9782715,0.0004235196684,561.9782715,0.0007737992564,561.9782715,0.001173727214,561.9782715,0.000980034587,561.9782715,0.0002414796618,561.9782715,0.0007291205111,
560.9295654,0.0001937220077,560.9295654,0.001268425025,560.9295654,0.001865746686,560.9295654,0.0003457670682,560.9295654,0.0008928181487,560.9295654,0.001108011464,560.9295654,0.0009919173317,560.9295654,0.0003456375271,560.9295654,0.0008005361306,
560.0305176,4.874601291E-5,560.0305176,0.001189041534,560.0305176,0.001818745863,560.0305176,0.0004998349468,560.0305176,0.0008144368185,560.0305176,0.001135314,560.0305176,0.0008765286184,560.0305176,0.0002200346935,560.0305176,0.0005992592196,
558.9813232,-8.106728637E-5,558.9813232,0.001125114271,558.9813232,0.001357534667,558.9813232,0.000376674725,558.9813232,0.000768586935,558.9813232,0.000957619166,558.9813232,0.0009361907141,558.9813232,0.0002094679949,558.9813232,0.0005438680528,
557.9318237,-9.732033504E-5,557.9318237,0.001002139878,557.9318237,0.001120858011,557.9318237,0.0002737009199,557.9318237,0.0007388701197,557.9318237,0.000991372508,557.9318237,0.0007636339869,557.9318237,0.0001259017154,557.9318237,0.0005842508399,
557.0321045,-0.0001975167834,557.0321045,0.0009390443447,557.0321045,0.0008413577452,557.0321045,0.0001832595444,557.0321045,0.000715689268,557.0321045,0.000917383295,557.0321045,0.0008820015937,557.0321045,8.947111928E-5,557.0321045,0.0004972692695,
555.9821777,-0.0002812893654,555.9821777,0.0009642347577,555.9821777,0.0006066469941,555.9821777,0.000167436825,555.9821777,0.0005637998111,555.9821777,0.0009026491898,555.9821777,0.0007565547712,555.9821777,-3.779334975E-6,555.9821777,0.0004461666686,
554.9319458,-0.0002598173742,554.9319458,0.0008831429295,554.9319458,0.0005331638968,554.9319458,9.182723443E-5,554.9319458,0.0004373824049,554.9319458,0.0007896700408,554.9319458,0.0005145553732,554.9319458,1.685209281E-5,554.9319458,0.0002559323038,
554.0315552,-0.0004038403858,554.0315552,0.0006716646021,554.0315552,0.0002887244918,554.0315552,-8.163667371E-5,554.0315552,0.0003628916456,554.0315552,0.0007174005732,554.0315552,0.0004807095102,554.0315552,-0.000221889597,554.0315552,9.558151214E-5,
552.980896,-0.0004812640254,552.980896,0.0007001323393,552.980896,0.0004530854058,552.980896,-6.056894199E-5,552.980896,0.0003860536672,552.980896,0.0006398286205,552.980896,0.0005196350394,552.980896,-9.121257608E-5,552.980896,0.00022495554,
551.9299316,-0.0005350955762,551.9299316,0.0006222524098,551.9299316,0.000334420125,551.9299316,-9.768265591E-5,551.9299316,0.0003579433251,551.9299316,0.0006083060289,551.9299316,0.0003615703608,551.9299316,-0.0002271158592,551.9299316,2.958866935E-5,
551.0288696,-0.0005756329047,551.0288696,0.0004785326892,551.0288696,0.0002784928656,551.0288696,-4.710990834E-5,551.0288696,0.0003004070022,551.0288696,0.0005740381312,551.0288696,0.0003500416642,551.0288696,-0.0003755982616,551.0288696,-3.478934741E-5,
549.977417,-0.0005437307409,549.977417,0.0006135423318,549.977417,0.0004048898991,549.977417,-6.005129399E-5,549.977417,0.0004137512587,549.977417,0.0006759424577,549.977417,0.0004503127129,549.977417,-0.0002055377117,549.977417,0.0002014654456,
548.9257202,-0.0005809583236,548.9257202,0.0005271250848,548.9257202,0.0002021128894,548.9257202,-8.955621888E-5,548.9257202,0.0001313393732,548.9257202,0.0004831714032,548.9257202,0.0003557153104,548.9257202,-0.0002557298285,548.9257202,-5.409830555E-5,
548.0241089,-0.0007903556107,548.0241089,0.0005182873574,548.0241089,0.0002048062888,548.0241089,-0.0001971027959,548.0241089,8.242874173E-5,548.0241089,0.0004852446145,548.0241089,0.0002315858292,548.0241089,-0.0002988283231,548.0241089,-9.944250633E-5,
546.9719238,-0.0007121600211,546.9719238,0.0005495183286,546.9719238,0.0001988497534,546.9719238,-0.0001682779548,546.9719238,0.0001617656526,546.9719238,0.0004402845516,546.9719238,0.0002521507558,546.9719238,-0.000298000552,546.9719238,3.114193532E-5,
546.0698242,-0.0007223422872,546.0698242,0.0004869808909,546.0698242,0.0001896561298,546.0698242,-0.0001507337147,546.0698242,0.0002104262385,546.0698242,0.0005384511896,546.0698242,0.0002370248258,546.0698242,-0.0002173877147,546.0698242,-5.482302004E-5,
545.0171509,-0.0008012594772,545.0171509,0.0004075845645,545.0171509,0.0001368547819,545.0171509,-0.0002025880967,545.0171509,7.445442316E-5,545.0171509,0.0003842918668,545.0171509,0.000108320397,545.0171509,-0.0003699599474,545.0171509,-1.977642933E-5,
543.9642334,-0.0007933528977,543.9642334,0.0003594200534,543.9642334,8.40080902E-5,543.9642334,-0.000238447843,543.9642334,0.0001285428589,543.9642334,0.0004770814849,543.9642334,0.0001581920806,543.9642334,-0.000396650692,543.9642334,5.555483949E-5,
543.0615845,-0.0007601747056,543.0615845,0.000449042971,543.0615845,0.0001512780582,543.0615845,-0.0001910481951,543.0615845,0.0001546185231,543.0615845,0.0005805960391,543.0615845,0.0001619469258,543.0615845,-0.0003533549898,543.0615845,0.0002392522438,
542.0081787,-0.0007494248566,542.0081787,0.0005273842835,542.0081787,0.0001881022908,542.0081787,-0.0001316360867,542.0081787,0.0001585546124,542.0081787,0.0005266067456,542.0081787,0.0002212519466,542.0081787,-0.0003083994379,542.0081787,0.0002229871898,
540.9545288,-0.0006125475629,540.9545288,0.000641772931,540.9545288,0.0002581080189,540.9545288,-9.053968097E-5,540.9545288,0.0002299800544,540.9545288,0.00069331337,540.9545288,0.0002618378203,540.9545288,-0.0002537119144,540.9545288,0.0003108981764,
540.0512085,-0.0007154163322,540.0512085,0.0005814514006,540.0512085,0.0002231684921,540.0512085,-0.0001538906945,540.0512085,0.0002183253528,540.0512085,0.0005433497136,540.0512085,0.0002377759229,540.0512085,-0.0003100549802,540.0512085,6.75158517E-5,
538.9970703,-0.0006684822147,538.9970703,0.0006236263434,538.9970703,0.0002056868252,538.9970703,2.096768412E-6,538.9970703,0.0003347827878,538.9970703,0.0005364813842,538.9970703,0.000216641929,538.9970703,-0.0002282542409,538.9970703,0.0001038669216,
537.942688,-0.0008701388142,537.942688,0.0005301315687,537.942688,0.0002106334287,537.942688,-0.0001278578566,537.942688,0.0002538602275,537.942688,0.0006572499988,537.942688,0.0002573050733,537.942688,-0.0002291856508,537.942688,2.479946488E-5,
537.0387573,-0.0007726814365,537.0387573,0.0006533353007,537.0387573,0.0002921955311,537.0387573,-4.835229629E-5,537.0387573,0.0003427877964,537.0387573,0.0007110739825,537.0387573,0.0003600418277,537.0387573,-0.0001902202057,537.0387573,3.46109191E-5,
535.9838867,-0.0007625520229,535.9838867,0.0007392331026,535.9838867,0.0003521401086,535.9838867,-7.910031854E-5,535.9838867,0.0003272442555,535.9838867,0.0006471911329,535.9838867,0.00025779719,535.9838867,-0.0002195610432,535.9838867,1.162295575E-5,
534.928772,-0.0008911156328,534.928772,0.0005504513974,534.928772,0.0001974253682,534.928772,-0.0001479389903,534.928772,0.0001575705828,534.928772,0.0005545465974,534.928772,0.0002088723268,534.928772,-0.0003192119766,534.928772,-3.323631245E-5,
534.024231,-0.0007037349278,534.024231,0.0006127387169,534.024231,0.0003093439154,534.024231,6.471497045E-7,534.024231,0.0003186436952,534.024231,0.0006892946549,534.024231,0.0003233843308,534.024231,-0.0001514065225,534.024231,6.394305092E-5,
532.9686279,-0.0006648637354,532.9686279,0.0007453786093,532.9686279,0.0004441714264,532.9686279,0.0001042553049,532.9686279,0.0004277432163,532.9686279,0.0008552597137,532.9686279,0.0003842141305,532.9686279,-0.0001212329516,532.9686279,0.0001028830229,
532.0636597,-0.0006526641082,532.0636597,0.000721212069,532.0636597,0.0004088282585,532.0636597,9.881798178E-5,532.0636597,0.0004084655084,532.0636597,0.0007825125358,532.0636597,0.0003955105494,532.0636597,-5.63242138E-5,532.0636597,8.294656436E-5,
531.0076294,-0.000685643754,531.0076294,0.0006965543143,531.0076294,0.0002934389049,531.0076294,9.322537517E-5,531.0076294,0.0003433577367,531.0076294,0.0007298206328,531.0076294,0.0003718039661,531.0076294,-0.0001670359197,531.0076294,5.778132618E-5,
529.951355,-0.0008044634014,529.951355,0.0006663757376,529.951355,0.0003072715772,529.951355,3.215156175E-5,529.951355,0.0003590573324,529.951355,0.000723623496,529.951355,0.0003222704108,529.951355,-0.0001465933747,529.951355,1.384921416E-5,
529.0457764,-0.0006415497046,529.0457764,0.0008051523473,529.0457764,0.00048275679,529.0457764,9.666896221E-5,529.0457764,0.0004319668224,529.0457764,0.0007924448582,529.0457764,0.0003887482162,529.0457764,-4.597104635E-5,529.0457764,0.0001920645736,
527.9890137,-0.0005467297742,527.9890137,0.0008956455276,527.9890137,0.0005846655695,527.9890137,0.0002243857598,527.9890137,0.0005100199487,527.9890137,0.0008841285598,527.9890137,0.0005468227901,527.9890137,4.93932348E-5,527.9890137,0.0003061835887,
526.9320068,-0.0005284768995,526.9320068,0.0009906460764,526.9320068,0.0005429350422,526.9320068,0.0002551811631,526.9320068,0.0005286542582,526.9320068,0.0009600319318,526.9320068,0.0005175875849,526.9320068,4.279161294E-5,526.9320068,0.0003582542122,
526.0258179,-0.0003269202425,526.0258179,0.001133445301,526.0258179,0.0008347440744,526.0258179,0.0004678301339,526.0258179,0.0007569178124,526.0258179,0.001216894132,526.0258179,0.0007369513041,526.0258179,0.0002352118172,526.0258179,0.0005364295794,
524.9683228,-0.0002140759607,524.9683228,0.001177049591,524.9683228,0.0009749495075,524.9683228,0.0005252331612,524.9683228,0.0008568419144,524.9683228,0.001323467353,524.9683228,0.0008259519236,524.9683228,0.0003544458596,524.9683228,0.0005899015814,
524.0617676,-0.0002350327559,524.0617676,0.001220658189,524.0617676,0.0009657135233,524.0617676,0.000521967595,524.0617676,0.0008492164779,524.0617676,0.001363273477,524.0617676,0.0008447813452,524.0617676,0.0003558966564,524.0617676,0.0005048626335,
523.0038452,-0.000250193465,523.0038452,0.001170223113,523.0038452,0.0008622627938,523.0038452,0.0005114194355,523.0038452,0.0008288566605,523.0038452,0.001393266721,523.0038452,0.0008736235322,523.0038452,0.0003885409387,523.0038452,0.000576500548,
521.9456787,-0.0001974650368,521.9456787,0.001276784809,521.9456787,0.0008994586533,521.9456787,0.0006153828581,521.9456787,0.0008645711932,521.9456787,0.001542121405,521.9456787,0.0009502773755,521.9456787,0.0004321481974,521.9456787,0.0006547871162,
521.0384521,-0.0001194214346,521.0384521,0.001461051521,521.0384521,0.001097475062,521.0384521,0.0007329840446,521.0384521,0.001093011466,521.0384521,0.001684270683,521.0384521,0.001040593139,521.0384521,0.0005464599235,521.0384521,0.0008141775033,
519.9798584,-0.0001582897385,519.9798584,0.001320663141,519.9798584,0.001018771436,519.9798584,0.0006980581093,519.9798584,0.001006135484,519.9798584,0.001605200698,519.9798584,0.0009750792524,519.9798584,0.000590368174,519.9798584,0.0007681201678,
519.0722656,-5.290769695E-5,519.0722656,0.001430378295,519.0722656,0.001111177611,519.0722656,0.0007876731688,519.0722656,0.001089585945,519.0722656,0.001625882811,519.0722656,0.001108582481,519.0722656,0.0005877760705,519.0722656,0.0007899034536,
518.0131836,-0.000104514962,518.0131836,0.001470116316,518.0131836,0.001094360952,518.0131836,0.000850487384,518.0131836,0.0011133058,518.0131836,0.001629078644,518.0131836,0.001131317113,518.0131836,0.0005499589606,518.0131836,0.0008164338069,
516.9538574,5.436393621E-5,516.9538574,0.001723304158,516.9538574,0.001268684631,516.9538574,0.0008884344134,516.9538574,0.001305370126,516.9538574,0.001732296427,516.9538574,0.001238648081,516.9538574,0.0007591997273,516.9538574,0.001005227445,
516.0456543,-9.008223969E-6,516.0456543,0.001635002904,516.0456543,0.001291012275,516.0456543,0.001130616409,516.0456543,0.001368908444,516.0456543,0.001766915782,516.0456543,0.001344369608,516.0456543,0.0007819679449,516.0456543,0.001021158532,
514.9859009,9.791176853E-5,514.9859009,0.00166272826,514.9859009,0.001242464175,514.9859009,0.001125840936,514.9859009,0.001380204456,514.9859009,0.001768527203,514.9859009,0.001345226541,514.9859009,0.0008304127841,514.9859009,0.001006524661,
513.9258423,0.0001085016484,513.9258423,0.001746798749,513.9258423,0.001337280846,513.9258423,0.001155688078,513.9258423,0.001481155283,513.9258423,0.001856803661,513.9258423,0.001354860142,513.9258423,0.000842473004,513.9258423,0.001123141847,
513.0170898,0.0001658571855,513.0170898,0.001892524771,513.0170898,0.001442403183,513.0170898,0.001186575624,513.0170898,0.001518430072,513.0170898,0.001974013401,513.0170898,0.001456584199,513.0170898,0.0009761170368,513.0170898,0.001119508408,
511.956604,8.820244693E-5,511.956604,0.00180777628,511.956604,0.001392461709,511.956604,0.001137546031,511.956604,0.001398486551,511.956604,0.001837826334,511.956604,0.00137189473,511.956604,0.0008314502193,511.956604,0.001055695233,
511.0474548,0.0001601601252,511.0474548,0.001857635565,511.0474548,0.001348446356,511.0474548,0.001245345687,511.0474548,0.001517209224,511.0474548,0.001958437264,511.0474548,0.001431780751,511.0474548,0.0009517560829,511.0474548,0.001115875086,
509.9865112,0.0002334765304,509.9865112,0.001936205314,509.9865112,0.001543446328,509.9865112,0.001342500094,509.9865112,0.001537107746,509.9865112,0.002058872487,509.9865112,0.00152505422,509.9865112,0.001007069601,509.9865112,0.00117079413,
508.925354,0.0002584706235,508.925354,0.001926376834,508.925354,0.001508013578,508.925354,0.001330166357,508.925354,0.001708464813,508.925354,0.002019652631,508.925354,0.001519988757,508.925354,0.001060807146,508.925354,0.001268814434,
508.0155945,0.0001415675506,508.0155945,0.001824412728,508.0155945,0.001469960436,508.0155945,0.001122155576,508.0155945,0.001578024589,508.0155945,0.0019917225,508.0155945,0.001491882838,508.0155945,0.001000427408,508.0155945,0.001240049838,
506.95401,0.0002107111213,506.95401,0.001836708514,506.95401,0.001505571883,506.95401,0.00105771923,506.95401,0.001570386463,506.95401,0.00205679168,506.95401,0.001394175692,506.95401,0.0009867023909,506.95401,0.001188029186,
506.0438538,0.000305639609,506.0438538,0.002097029239,506.0438538,0.001676552696,506.0438538,0.001393812126,506.0438538,0.00179384381,506.0438538,0.002265745075,506.0438538,0.001738455961,506.0438538,0.001234208932,506.0438538,0.001301137963,
504.9818115,0.0002763429657,504.9818115,0.002028130926,504.9818115,0.001723641995,504.9818115,0.001252926188,504.9818115,0.001711921184,504.9818115,0.002253124956,504.9818115,0.001497753197,504.9818115,0.00106584141,504.9818115,0.001347745187,
504.0712891,0.0001887756225,504.0712891,0.002005817369,504.0712891,0.001722498564,504.0712891,0.001255729934,504.0712891,0.001724915463,504.0712891,0.00226527662,504.0712891,0.001653555664,504.0712891,0.00110679178,504.0712891,0.001270917361,
503.0087891,0.0004908422707,503.0087891,0.002182978904,503.0087891,0.001936257351,503.0087891,0.001518845791,503.0087891,0.00202680449,503.0087891,0.002525880467,503.0087891,0.001871336135,503.0087891,0.001354418695,503.0087891,0.00149637647,
501.9460754,0.0001884130616,501.9460754,0.002071434865,501.9460754,0.00168029475,501.9460754,0.001295140479,501.9460754,0.001710907673,501.9460754,0.002453269437,501.9460754,0.001636535977,501.9460754,0.00101934222,501.9460754,0.001262921258,
501.0349731,0.0001988756558,501.0349731,0.002204573015,501.0349731,0.001741730724,501.0349731,0.001395188505,501.0349731,0.001812507166,501.0349731,0.002441424876,501.0349731,0.00175106118,501.0349731,0.001280419528,501.0349731,0.001376075554,
499.9718018,0.0002869630989,499.9718018,0.002105170861,499.9718018,0.001758884406,499.9718018,0.001238881727,499.9718018,0.001814326853,499.9718018,0.002409432782,499.9718018,0.001693729893,499.9718018,0.001179723069,499.9718018,0.001458090614,
499.0603333,7.318580174E-5,499.0603333,0.002200982766,499.0603333,0.00170443661,499.0603333,0.001325830119,499.0603333,0.001685725874,499.0603333,0.002418985823,499.0603333,0.001697731903,499.0603333,0.001135132276,499.0603333,0.001357768429,
497.9967041,0.0002787518897,497.9967041,0.002236498054,497.9967041,0.001767409616,497.9967041,0.001494869939,497.9967041,0.00175672723,497.9967041,0.002358651254,497.9967041,0.001791894319,497.9967041,0.001214557909,497.9967041,0.001433780533,
496.9328613,0.0001946284319,496.9328613,0.002115393523,496.9328613,0.001665248885,496.9328613,0.001264011604,496.9328613,0.001731646713,496.9328613,0.002214251785,496.9328613,0.001662026742,496.9328613,0.001128565986,496.9328613,0.001338864793,
496.020813,0.000209183112,496.020813,0.002217321889,496.020813,0.001602628501,496.020813,0.001239219098,496.020813,0.001674161991,496.020813,0.002263949485,496.020813,0.001595015987,496.020813,0.001134665101,496.020813,0.001327050501,
494.956543,0.0002462971606,494.956543,0.00231940439,494.956543,0.001917536603,494.956543,0.001621881383,494.956543,0.001998197753,494.956543,0.002459178912,494.956543,0.001852488145,494.956543,0.001437390572,494.956543,0.001574673224,
494.0441284,0.0002897347149,494.0441284,0.002383013256,494.0441284,0.001904016593,494.0441284,0.00152772991,494.0441284,0.002008989919,494.0441284,0.002352847252,494.0441284,0.002009276068,494.0441284,0.001377399894,494.0441284,0.001705398201,
492.9794006,6.365826266E-5,492.9794006,0.002226506593,492.9794006,0.001918446622,492.9794006,0.001464869594,492.9794006,0.001831665402,492.9794006,0.00230441452,492.9794006,0.001727800234,492.9794006,0.001354574459,492.9794006,0.001441026689,
492.0666199,0.0001686280448,492.0666199,0.002403003396,492.0666199,0.001932331128,492.0666199,0.001527807792,492.0666199,0.00189151091,492.0666199,0.002364481334,492.0666199,0.001857505529,492.0666199,0.001363065676,492.0666199,0.001584181911,
491.0014648,0.0002488354221,491.0014648,0.002494194778,491.0014648,0.001883191289,491.0014648,0.001542485203,491.0014648,0.001937219407,491.0014648,0.002394049428,491.0014648,0.001796625089,491.0014648,0.001369505655,491.0014648,0.001574984984,
489.9360962,0.0001441311033,489.9360962,0.002405137988,489.9360962,0.001976509811,489.9360962,0.001608734252,489.9360962,0.001953080762,489.9360962,0.002355606062,489.9360962,0.001848458662,489.9360962,0.001417964115,489.9360962,0.00161504792,
489.0227356,0.0001746100606,489.0227356,0.002429762622,489.0227356,0.002044723835,489.0227356,0.001622816781,489.0227356,0.001987769734,489.0227356,0.002392982133,489.0227356,0.002001552377,489.0227356,0.001519625075,489.0227356,0.001660363632,
