BLANK,,ELA_946,,ELA_1004,,ELA_949,,ELA_1015,,ELA_932,,ELA_922,,ELA_1011,,ELA_947,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
587.9595337,-3.318454401E-5,587.9595337,0.007754229475,587.9595337,0.00122307241,587.9595337,0.0007785448688,587.9595337,2.995109753E-5,587.9595337,0.0004302566522,587.9595337,0.003842610866,587.9595337,0.004003149457,587.9595337,0.001295400085,
587.0664063,-6.175952876E-5,587.0664063,0.008044570684,587.0664063,0.001273279893,587.0664063,0.0008678393788,587.0664063,-4.995704512E-5,587.0664063,0.0003721407556,587.0664063,0.003776046215,587.0664063,0.004015873186,587.0664063,0.001358391601,
586.024231,-0.0002648879599,586.024231,0.007983976975,586.024231,0.001077207387,586.024231,0.0007837832673,586.024231,-1.75503319E-5,586.024231,0.0004851150152,586.024231,0.003823285457,586.024231,0.003701424459,586.024231,0.001423314097,
584.9817505,-0.0003585279337,584.9817505,0.007739103399,584.9817505,0.001231483184,584.9817505,0.0008179639117,584.9817505,-0.0001420389599,584.9817505,0.0002809536236,584.9817505,0.003563650884,584.9817505,0.003612459172,584.9817505,0.001249888795,
583.9390259,-0.0003198327613,583.9390259,0.007864316925,583.9390259,0.001211235183,583.9390259,0.0007471159333,583.9390259,-7.63568969E-5,583.9390259,0.000317762926,583.9390259,0.003697377862,583.9390259,0.003357046051,583.9390259,0.001353795407,
583.0449829,-0.0002386548149,583.0449829,0.007943611592,583.0449829,0.001306590391,583.0449829,0.0009061770397,583.0449829,0.0001054204549,583.0449829,0.0005410170415,583.0449829,0.00386104919,583.0449829,0.003496319987,583.0449829,0.001394617138,
582.001709,-0.0002914299839,582.001709,0.007915614173,582.001709,0.001243969891,582.001709,0.0008381416555,582.001709,-0.0002606452326,582.001709,0.0004003556678,582.001709,0.003735104576,582.001709,0.003327960381,582.001709,0.001300956239,
580.9581909,-4.322741734E-5,580.9581909,0.008162196726,580.9581909,0.001435079146,580.9581909,0.0009722773102,580.9581909,9.956884605E-5,580.9581909,0.0006347993622,580.9581909,0.003973707091,580.9581909,0.003496032907,580.9581909,0.001397941262,
580.0635376,-0.0001177134327,580.0635376,0.008062476292,580.0635376,0.001102094422,580.0635376,0.0008692918927,580.0635376,-7.345816266E-5,580.0635376,0.0005760599161,580.0635376,0.003734843573,580.0635376,0.003405831289,580.0635376,0.001488506095,
579.0194702,-0.0003515961871,579.0194702,0.007923233323,579.0194702,0.001182941603,579.0194702,0.0008776439354,579.0194702,-4.524631731E-5,579.0194702,0.0005357297487,579.0194702,0.003780224128,579.0194702,0.003416919615,579.0194702,0.00133299653,
577.9751587,-0.0003709427838,577.9751587,0.007942214608,577.9751587,0.001193064847,577.9751587,0.000965090876,577.9751587,-9.742385737E-5,577.9751587,0.0004334178811,577.9751587,0.003628094681,577.9751587,0.003484186018,577.9751587,0.001376465079,
576.930542,-0.0003794260556,576.930542,0.008112610318,576.930542,0.001295166439,576.930542,0.00097087631,576.930542,1.025096481E-5,576.930542,0.0004581125395,576.930542,0.003649917431,576.930542,0.003470434342,576.930542,0.001355067827,
576.0349731,-0.0002396379423,576.0349731,0.007912503555,576.0349731,0.001168561983,576.0349731,0.0008833763422,576.0349731,-4.970077498E-6,576.0349731,0.000436164526,576.0349731,0.003784689354,576.0349731,0.003562058788,576.0349731,0.001313964254,
574.9898682,-0.000195136352,574.9898682,0.008009684272,574.9898682,0.001394902822,574.9898682,0.0009321697289,574.9898682,3.906368147E-5,574.9898682,0.0006052212557,574.9898682,0.003725496354,574.9898682,0.003672263352,574.9898682,0.001378957997,
573.944519,-0.0002598173742,573.944519,0.007971479557,573.944519,0.001142217661,573.944519,0.001046794816,573.944519,9.8367791E-6,573.944519,0.0005401617382,573.944519,0.003776124679,573.944519,0.003541910788,573.944519,0.001394954743,
573.0482788,-0.0002361711231,573.0482788,0.008078404702,573.0482788,0.00128979201,573.0482788,0.0009632488945,573.0482788,0.0001149230156,573.0482788,0.0006669720169,573.0482788,0.003910700791,573.0482788,0.003609770676,573.0482788,0.001496947953,
572.0023804,-0.0002277368039,572.0023804,0.007962910458,572.0023804,0.001232287847,572.0023804,0.000877332699,572.0023804,-8.406948473E-5,572.0023804,0.0004367864167,572.0023804,0.003820256097,572.0023804,0.003592700232,572.0023804,0.001496766112,
570.9562378,-0.000183337499,570.9562378,0.008018676192,570.9562378,0.001241789199,570.9562378,0.001003229525,570.9562378,6.262267561E-5,570.9562378,0.0005919752875,570.9562378,0.003944501281,570.9562378,0.00364668062,570.9562378,0.001434222097,
570.0593262,-9.193722508E-5,570.0593262,0.008226587437,570.0593262,0.00129220658,570.0593262,0.0009579045582,570.0593262,0.0001751538948,570.0593262,0.000519272231,570.0593262,0.003945467994,570.0593262,0.003635116387,570.0593262,0.001483674743,
569.0126953,-0.0002392239985,569.0126953,0.008154494688,569.0126953,0.001488687936,569.0126953,0.0009464897448,569.0126953,9.995722939E-5,569.0126953,0.0005860652891,569.0126953,0.004066796508,569.0126953,0.003603506135,569.0126953,0.001538432552,
567.9657593,-0.0003169873962,567.9657593,0.008290012367,567.9657593,0.001544251689,567.9657593,0.001067891368,567.9657593,0.0001151301622,567.9657593,0.0006930541131,567.9657593,0.003971826285,567.9657593,0.003633602522,567.9657593,0.001516014338,
567.0682373,-0.0001791974646,567.0682373,0.008172747679,567.0682373,0.001366493409,567.0682373,0.0009889595676,567.0682373,2.290968587E-5,567.0682373,0.0004885616945,567.0682373,0.004014017992,567.0682373,0.003707037773,567.0682373,0.001507623936,
566.020813,-0.0002670093381,566.020813,0.008116566576,566.020813,0.001518144389,566.020813,0.001049908577,566.020813,0.0001614290086,566.020813,0.0004948332207,566.020813,0.004045475274,566.020813,0.003785760142,566.020813,0.001408303156,
564.9731445,-0.0002636462159,564.9731445,0.008168025874,564.9731445,0.001338189701,564.9731445,0.0009934480768,564.9731445,5.387204146E-5,564.9731445,0.0005389695289,564.9731445,0.003870085813,564.9731445,0.003690642305,564.9731445,0.001492973766,
563.9251709,-8.168843488E-5,563.9251709,0.008307215758,563.9251709,0.001545264851,563.9251709,0.001088106656,563.9251709,0.0002950190101,563.9251709,0.0006405804306,563.9251709,0.004075576086,563.9251709,0.004027995747,563.9251709,0.001685206196,
563.0267334,-0.0001810604881,563.0267334,0.008210284635,563.0267334,0.001352575026,563.0267334,0.0009101199685,563.0267334,0.0001599011739,563.0267334,0.0004908940755,563.0267334,0.003801297396,563.0267334,0.003856531112,563.0267334,0.001420898829,
561.9782715,-1.28392503E-5,561.9782715,0.008467486128,561.9782715,0.00142985885,561.9782715,0.001183668384,561.9782715,0.0002798915957,561.9782715,0.0007879325422,561.9782715,0.004021908157,561.9782715,0.003973184619,561.9782715,0.001674915547,
560.9295654,-0.0002280990157,560.9295654,0.008328562602,560.9295654,0.00144196162,560.9295654,0.001089170692,560.9295654,0.0001225096785,560.9295654,0.0006695646443,560.9295654,0.003911223263,560.9295654,0.004065855872,560.9295654,0.001663585776,
560.0305176,-0.0003309554013,560.0305176,0.0083449753,560.0305176,0.001295529888,560.0305176,0.000995523762,560.0305176,0.0001234677329,560.0305176,0.0005005605635,560.0305176,0.003878234653,560.0305176,0.003861075267,560.0305176,0.001508585061,
558.9813232,-0.0002034160716,558.9813232,0.008322625421,558.9813232,0.001403706498,558.9813232,0.001134742983,558.9813232,0.0002271828998,558.9813232,0.0006788980681,558.9813232,0.003940060735,558.9813232,0.003978983965,558.9813232,0.001605564496,
557.9318237,-0.0001222681021,557.9318237,0.008553782478,557.9318237,0.001407653908,557.9318237,0.001278186799,557.9318237,0.0003620107891,557.9318237,0.0007467528922,557.9318237,0.00390620809,557.9318237,0.004040093161,557.9318237,0.001708984491,
557.0321045,-0.0001845794905,557.0321045,0.008433833718,557.0321045,0.001392981154,557.0321045,0.001098045963,557.0321045,0.0002456755319,557.0321045,0.0005994147505,557.0321045,0.003987265751,557.0321045,0.003929847386,557.0321045,0.001619646908,
555.9821777,-0.0001991209865,555.9821777,0.008635078557,555.9821777,0.001428716118,555.9821777,0.001028008526,555.9821777,0.0003353268257,555.9821777,0.0007412816049,555.9821777,0.003961298149,555.9821777,0.004049917217,555.9821777,0.001687518903,
554.9319458,-0.0002634392295,554.9319458,0.008603207767,554.9319458,0.001413159538,554.9319458,0.001047858736,554.9319458,0.0002259138273,554.9319458,0.0007035548333,554.9319458,0.003864261555,554.9319458,0.00404064171,554.9319458,0.00164401927,
554.0315552,-0.0002225105418,554.0315552,0.008614191785,554.0315552,0.001518975594,554.0315552,0.001040800707,554.0315552,0.0002303167421,554.0315552,0.0006888280041,554.0315552,0.003935202025,554.0315552,0.004164949991,554.0315552,0.001607798971,
552.980896,-9.623336518E-5,552.980896,0.008609518409,552.980896,0.001653191866,552.980896,0.001131057506,552.980896,0.0002922732383,552.980896,0.0006994322757,552.980896,0.004005448893,552.980896,0.004289006349,552.980896,0.001635236782,
551.9299316,-0.0002586273476,551.9299316,0.00852714479,551.9299316,0.001305577811,551.9299316,0.001041942509,551.9299316,0.0001977879438,551.9299316,0.0006401915452,551.9299316,0.003890118562,551.9299316,0.004259021487,551.9299316,0.001588104991,
551.0288696,-3.784363798E-5,551.0288696,0.008638405241,551.0288696,0.001503130188,551.0288696,0.00123496179,551.0288696,0.0004273804661,551.0288696,0.0006953616394,551.0288696,0.004021934234,551.0288696,0.004506883677,551.0288696,0.001737910206,
549.977417,-0.000217335968,549.977417,0.008596764877,549.977417,0.00144094869,549.977417,0.001208847039,549.977417,0.0004319149884,549.977417,0.0007670829073,549.977417,0.004010125063,549.977417,0.00454117544,549.977417,0.00164861849,
548.9257202,-0.0002060551924,548.9257202,0.008811927401,548.9257202,0.001492714044,548.9257202,0.001071524341,548.9257202,0.0003754051868,548.9257202,0.0007470640703,548.9257202,0.004146316089,548.9257202,0.004582376219,548.9257202,0.00165857072,
548.0241089,-0.0002890500473,548.0241089,0.008668773808,548.0241089,0.001327465987,548.0241089,0.001050998457,548.0241089,0.0003025570186,548.0241089,0.0006409433554,548.0241089,0.004018485546,548.0241089,0.004451096524,548.0241089,0.001636276138,
546.9719238,-0.0002475028741,546.9719238,0.008546126075,546.9719238,0.001387112075,546.9719238,0.0009927476058,546.9719238,0.0003677104833,546.9719238,0.0006043658359,546.9719238,0.004000118934,546.9719238,0.004517947789,546.9719238,0.00167566922,
546.0698242,-0.000356200122,546.0698242,0.008468172513,546.0698242,0.001395474188,546.0698242,0.000850928307,546.0698242,0.0003051733365,546.0698242,0.0007072365843,546.0698242,0.00398222357,546.0698242,0.004595849197,546.0698242,0.00154368009,
545.0171509,-0.0001144009075,545.0171509,0.008820064366,545.0171509,0.001618087874,545.0171509,0.001144501613,545.0171509,0.0006367436727,545.0171509,0.0008202462341,545.0171509,0.004235939588,545.0171509,0.004793281667,545.0171509,0.001770632574,
543.9642334,-0.0003080890456,543.9642334,0.008543169126,543.9642334,0.001413782826,543.9642334,0.0009718621732,543.9642334,0.0003206642868,543.9642334,0.0007427077508,543.9642334,0.00396043621,543.9642334,0.004537408706,543.9642334,0.0014888437,
543.0615845,-0.0001230444614,543.0615845,0.008909573779,543.0615845,0.00159301539,543.0615845,0.001202435466,543.0615845,0.0006398286205,543.0615845,0.0009162678616,543.0615845,0.004117934965,543.0615845,0.004777682479,543.0615845,0.001757974736,
542.0081787,-0.0001000636257,542.0081787,0.00873054564,542.0081787,0.001629910199,542.0081787,0.001160593587,542.0081787,0.0005662362673,542.0081787,0.0008969684131,542.0081787,0.004144930746,542.0081787,0.004826994147,542.0081787,0.001718288404,
540.9545288,-0.0001050325591,540.9545288,0.008537836373,540.9545288,0.00158246723,540.9545288,0.001146422233,540.9545288,0.000525284966,540.9545288,0.0008256925503,540.9545288,0.004127316643,540.9545288,0.004842620809,540.9545288,0.001773699536,
540.0512085,-0.0001152290424,540.0512085,0.00860043522,540.0512085,0.001522586448,540.0512085,0.001112060039,540.0512085,0.0004572055768,540.0512085,0.0008347440744,540.0512085,0.004112839233,540.0512085,0.004886520561,540.0512085,0.001819057856,
538.9970703,-0.0002679406316,538.9970703,0.008597610518,538.9970703,0.001523677493,538.9970703,0.0009815134108,538.9970703,0.0004245561431,538.9970703,0.0007609112072,538.9970703,0.0039363252,538.9970703,0.004734186456,538.9970703,0.001638562651,
537.942688,-0.0001854074944,537.942688,0.008744649589,537.942688,0.001542251324,537.942688,0.001040800707,537.942688,0.0004819793394,537.942688,0.0007814752753,537.942688,0.004152562004,537.942688,0.004910265561,537.942688,0.001794779557,
537.0387573,-7.754744001E-5,537.0387573,0.008835597895,537.0387573,0.001689935685,537.0387573,0.001161943306,537.0387573,0.0006518057198,537.0387573,0.000904516899,537.0387573,0.004227156751,537.0387573,0.005107500125,537.0387573,0.001903184573,
535.9838867,-0.0001104155017,535.9838867,0.008845372126,535.9838867,0.001729827491,535.9838867,0.0011979189,535.9838867,0.0005962782307,535.9838867,0.0009138812893,535.9838867,0.004255335778,535.9838867,0.005160673521,535.9838867,0.001887507038,
534.928772,-6.217364717E-5,534.928772,0.009026535787,534.928772,0.001701084198,534.928772,0.001130278921,534.928772,0.0006941171596,534.928772,0.0009074481204,534.928772,0.004234946333,534.928772,0.005141446833,534.928772,0.001877211616,
534.024231,-0.0001443679357,534.024231,0.0089274887,534.024231,0.001711375429,534.024231,0.001273202011,534.024231,0.0007501238724,534.024231,0.0009591498529,534.024231,0.00436626561,534.024231,0.005224883556,534.024231,0.001934021246,
532.9686279,-0.0001284789469,532.9686279,0.008727006614,532.9686279,0.001721355016,532.9686279,0.001237220247,532.9686279,0.0005824881955,532.9686279,0.0009302241378,532.9686279,0.004367729649,532.9686279,0.005207828246,532.9686279,0.00188129337,
532.0636597,-6.71430098E-5,532.0636597,0.00887929555,532.0636597,0.001756701153,532.0636597,0.001335852779,532.0636597,0.000664975727,532.0636597,0.001000167918,532.0636597,0.004467965104,532.0636597,0.005368295591,532.0636597,0.001969098579,
531.0076294,-0.0001613431523,531.0076294,0.009071839042,531.0076294,0.001723304158,531.0076294,0.001152781188,531.0076294,0.0006196601316,531.0076294,0.000942779996,531.0076294,0.004416916054,531.0076294,0.005217626225,531.0076294,0.0019726092,
529.951355,-0.0001366564102,529.951355,0.009274754673,529.951355,0.001771516283,529.951355,0.001239764271,529.951355,0.0007453786093,529.951355,0.000991372508,529.951355,0.004511696286,529.951355,0.005322565325,529.951355,0.001967980526,
529.0457764,-0.0001676569373,529.0457764,0.008936842903,529.0457764,0.001723823952,529.0457764,0.001243294915,529.0457764,0.000605454552,529.0457764,0.0008988101617,529.0457764,0.004454286769,529.0457764,0.005331606138,529.0457764,0.001939585549,
527.9890137,-9.209250857E-5,527.9890137,0.008942999877,527.9890137,0.001753400313,527.9890137,0.001298827236,527.9890137,0.0005555315292,527.9890137,0.0008835579501,527.9890137,0.004462368321,527.9890137,0.005409811158,527.9890137,0.001989694079,
526.9320068,-0.0001440573978,526.9320068,0.009095178917,526.9320068,0.001764654531,526.9320068,0.001268866356,526.9320068,0.0006508465158,526.9320068,0.001049960498,526.9320068,0.004595744424,526.9320068,0.005494924728,526.9320068,0.002046232112,
526.0258179,-0.0001268227206,526.0258179,0.009096368216,526.0258179,0.001796625089,526.0258179,0.001405056915,526.0258179,0.0007071069558,526.0258179,0.001053593354,526.0258179,0.004691244103,526.0258179,0.005537868012,526.0258179,0.002064724453,
524.9683228,-0.0001477319747,524.9683228,0.009030711837,524.9683228,0.001699914807,524.9683228,0.00127821276,524.9683228,0.000732958084,524.9683228,0.001019627671,524.9683228,0.004716495983,524.9683228,0.005326024257,524.9683228,0.002029821277,
524.0617676,-0.0001098979119,524.0617676,0.009205527604,524.0617676,0.001809387933,524.0617676,0.001340968069,524.0617676,0.0007642304408,524.0617676,0.0010590686,524.0617676,0.004736698698,524.0617676,0.005350815598,524.0617676,0.002185242483,
523.0038452,-0.0001538389479,523.0038452,0.0093245795,523.0038452,0.001815652475,523.0038452,0.001370648271,523.0038452,0.000685327861,523.0038452,0.00100385223,523.0038452,0.004633209202,523.0038452,0.005317691248,523.0038452,0.002072085161,
521.9456787,2.81648463E-5,521.9456787,0.00934581738,521.9456787,0.001945826109,521.9456787,0.001497259713,521.9456787,0.0007892032154,521.9456787,0.001010961481,521.9456787,0.004915318452,521.9456787,0.005454764236,521.9456787,0.002248493256,
521.0384521,-1.594546302E-5,521.0384521,0.009521501139,521.0384521,0.002015855629,521.0384521,0.001616477035,521.0384521,0.0008945820155,521.0384521,0.001209807582,521.0384521,0.004867227282,521.0384521,0.005357157439,521.0384521,0.002256091218,
519.9798584,-0.0002153178648,519.9798584,0.009438107722,519.9798584,0.001911140513,519.9798584,0.001428378513,519.9798584,0.0007257756079,519.9798584,0.001006420935,519.9798584,0.004764779937,519.9798584,0.005265651271,519.9798584,0.002094636206,
519.0722656,-0.0003127451928,519.0722656,0.009341030382,519.0722656,0.001886155107,519.0722656,0.001388748176,519.0722656,0.0006138015888,519.0722656,0.0009635861497,519.0722656,0.004764858168,519.0722656,0.005135474727,519.0722656,0.002171974164,
518.0131836,-0.000160049327,518.0131836,0.009273882024,518.0131836,0.001944057876,518.0131836,0.001364779542,518.0131836,0.0006382472347,518.0131836,0.001038984396,518.0131836,0.004907281138,518.0131836,0.005171623547,518.0131836,0.002197132213,
516.9538574,-0.000329455157,516.9538574,0.009324315004,516.9538574,0.001961713657,516.9538574,0.00129420578,516.9538574,0.0004987983266,516.9538574,0.001044511329,516.9538574,0.004812126514,516.9538574,0.005142808892,516.9538574,0.002129648579,
516.0456543,-0.0001489740825,516.0456543,0.009534096345,516.0456543,0.002067247406,516.0456543,0.001515286975,516.0456543,0.000816537533,516.0456543,0.00115413079,516.0456543,0.004931786098,516.0456543,0.005324294791,516.0456543,0.002198433038,
514.9859009,-0.0002408280416,514.9859009,0.00961025618,514.9859009,0.002021655207,514.9859009,0.001390072634,514.9859009,0.0006756053772,514.9859009,0.001216089469,514.9859009,0.005000544712,514.9859009,0.005185193382,514.9859009,0.002214954235,
513.9258423,-9.742385737E-5,513.9258423,0.00972253643,513.9258423,0.002241285751,513.9258423,0.001485051471,513.9258423,0.0007692611543,513.9258423,0.001185926725,513.9258423,0.005093435291,513.9258423,0.005299636163,513.9258423,0.002354773227,
513.0170898,-0.0002152143861,513.0170898,0.009689897299,513.0170898,0.002128790133,513.0170898,0.001517676748,513.0170898,0.0007490607095,513.0170898,0.001188704045,513.0170898,0.005222001579,513.0170898,0.005351287313,513.0170898,0.002363414271,
511.956604,-0.0001121753012,511.956604,0.009760895744,511.956604,0.002244017785,511.956604,0.001511909999,511.956604,0.0008187938365,511.956604,0.001255003037,511.956604,0.005192581099,511.956604,0.005283206701,511.956604,0.002291819314,
511.0474548,-0.0002182673925,511.0474548,0.009787874296,511.0474548,0.002362034749,511.0474548,0.001565008773,511.0474548,0.0008255888242,511.0474548,0.001361975097,511.0474548,0.005401738454,511.0474548,0.00535244029,511.0474548,0.002350244671,
509.9865112,-0.0003591486893,509.9865112,0.009722641669,509.9865112,0.001997963525,509.9865112,0.001484583947,509.9865112,0.0006701090606,509.9865112,0.001231457223,509.9865112,0.005222971085,509.9865112,0.00529148709,509.9865112,0.002319664694,
508.925354,-0.0002634392295,508.925354,0.009924538434,508.925354,0.00214070431,508.925354,0.001434767502,508.925354,0.0006937541766,508.925354,0.00122613553,508.925354,0.005188913085,508.925354,0.005352754612,508.925354,0.002258277033,
508.0155945,-0.0002110229107,508.0155945,0.009865640663,508.0155945,0.002176943235,508.0155945,0.001674447791,508.0155945,0.0008392309537,508.0155945,0.001301397686,508.0155945,0.005329221487,508.0155945,0.005487138871,508.0155945,0.002382961102,
506.95401,-8.370715659E-5,506.95401,0.01008408237,506.95401,0.002157587791,506.95401,0.001802005689,506.95401,0.0009130252874,506.95401,0.001305837417,506.95401,0.005377599504,506.95401,0.005554071162,506.95401,0.002551085083,
506.0438538,-0.0002269606339,506.0438538,0.01002722979,506.0438538,0.002040016232,506.0438538,0.001654023305,506.0438538,0.0008597727865,506.0438538,0.001302747754,506.0438538,0.005264865234,506.0438538,0.005499905907,506.0438538,0.002609701594,
504.9818115,-0.0001072064479,504.9818115,0.01007568371,504.9818115,0.002105092863,504.9818115,0.001704904484,504.9818115,0.0008782405057,504.9818115,0.001304928679,504.9818115,0.00545515772,504.9818115,0.005500535015,504.9818115,0.002659678925,
504.0712891,-0.0001981895184,504.0712891,0.01019709464,504.0712891,0.002255154541,504.0712891,0.001779469778,504.0712891,0.001021573669,504.0712891,0.001341331634,504.0712891,0.005471960641,504.0712891,0.005682144314,504.0712891,0.002668169793,
503.0087891,-0.0001935321488,503.0087891,0.01022958569,503.0087891,0.002169944812,503.0087891,0.001748955925,503.0087891,0.0009127918165,503.0087891,0.001365584554,503.0087891,0.005471803248,503.0087891,0.005579688121,503.0087891,0.002595404861,
501.9460754,-0.0003882712335,501.9460754,0.01023160014,501.9460754,0.002135163406,501.9460754,0.001589170308,501.9460754,0.000904854096,501.9460754,0.001233456074,501.9460754,0.005293976516,501.9460754,0.005343870725,501.9460754,0.00263134297,
501.0349731,-0.0002411902387,501.0349731,0.01039968804,501.0349731,0.002218987094,501.0349731,0.001731750672,501.0349731,0.0009339078097,501.0349731,0.001225434593,501.0349731,0.005399195943,501.0349731,0.005368846003,501.0349731,0.002712475369,
499.9718018,-0.0002359641512,499.9718018,0.01035944279,499.9718018,0.002181860153,499.9718018,0.001642096555,499.9718018,0.001009508502,499.9718018,0.001342500094,499.9718018,0.005454842933,499.9718018,0.00533422688,499.9718018,0.002693278249,
499.0603333,-0.0001667253964,499.0603333,0.01038958691,499.0603333,0.002350791125,499.0603333,0.001760521904,499.0603333,0.0009244132671,499.0603333,0.001502584666,499.0603333,0.005542430095,499.0603333,0.00546370307,499.0603333,0.002744177124,
497.9967041,-0.0002781850344,497.9967041,0.01042381581,497.9967041,0.002395715099,497.9967041,0.001833147136,497.9967041,0.0009658173076,497.9967041,0.001403628616,497.9967041,0.005596574396,497.9967041,0.005399851128,497.9967041,0.002740295837,
496.9328613,-0.0002512283099,496.9328613,0.01041978598,496.9328613,0.002365158172,496.9328613,0.001977289794,496.9328613,0.00103247154,496.9328613,0.001454532263,496.9328613,0.005583385006,496.9328613,0.00534208864,496.9328613,0.002750820015,
496.020813,-0.0003225746623,496.020813,0.01038335636,496.020813,0.002455352107,496.020813,0.001882541343,496.020813,0.001093608327,496.020813,0.001395785832,496.020813,0.005704700015,496.020813,0.005469417665,496.020813,0.002658428857,
494.956543,-0.0001940496295,494.956543,0.01044619549,494.956543,0.002420053119,494.956543,0.00186608464,494.956543,0.001055876841,494.956543,0.001488635899,494.956543,0.005642910488,494.956543,0.005398226436,494.956543,0.002664809814,
494.0441284,-0.0002605417685,494.0441284,0.01056537498,494.0441284,0.002265406772,494.0441284,0.001801797771,494.0441284,0.001045860699,494.0441284,0.001425833325,494.0441284,0.005541695748,494.0441284,0.005334489048,494.0441284,0.002670227317,
492.9794006,-0.0001778519509,492.9794006,0.01084406674,492.9794006,0.002469227882,492.9794006,0.00195396482,492.9794006,0.001152547542,492.9794006,0.001668419107,492.9794006,0.005712410901,492.9794006,0.005562041886,492.9794006,0.002764861332,
492.0666199,-0.0001968440629,492.0666199,0.01068413723,492.0666199,0.002660720842,492.0666199,0.002033904428,492.0666199,0.001196828671,492.0666199,0.001649398124,492.0666199,0.005749159027,492.0666199,0.005672335625,492.0666199,0.002902173437,
491.0014648,-0.0002584721078,491.0014648,0.01059290767,491.0014648,0.002555277199,491.0014648,0.001960517606,491.0014648,0.001052010455,491.0014648,0.001533652656,491.0014648,0.005679809954,491.0014648,0.005652273074,491.0014648,0.002732038032,
489.9360962,-0.0002805650292,489.9360962,0.01084844582,489.9360962,0.002572723432,489.9360962,0.001893616747,489.9360962,0.00117520662,489.9360962,0.001615827437,489.9360962,0.005804772023,489.9360962,0.005761461332,489.9360962,0.002822699025,
489.0227356,-0.0002715106821,489.0227356,0.01090837922,489.0227356,0.002582306275,489.0227356,0.002024463844,489.0227356,0.001232391689,489.0227356,0.001714598038,489.0227356,0.005996508524,489.0227356,0.005946644116,489.0227356,0.00290298136,
487.9569397,-0.0002862044785,487.9569397,0.01071523223,487.9569397,0.002622201806,487.9569397,0.002105170861,487.9569397,0.00126076641,487.9569397,0.001607123413,487.9569397,0.006082314532,487.9569397,0.006090163719,487.9569397,0.002849744866,
487.0432129,-0.0001538389479,487.0432129,0.01072412077,487.0432129,0.002656032797,487.0432129,0.002008548006,487.0432129,0.001186705427,487.0432129,0.001605044818,487.0432129,0.006266741082,487.0432129,0.006260569673,487.0432129,0.002984320745,
485.9769592,-0.000204502765,485.9769592,0.01085598394,485.9769592,0.002666034037,485.9769592,0.001962051727,485.9769592,0.001326738857,485.9769592,0.001670212136,485.9769592,0.006225905381,485.9769592,0.006410156377,485.9769592,0.002911763499,
485.0628662,-0.000148197767,485.0628662,0.01121690776,485.0628662,0.002810114762,485.0628662,0.002094272058,485.0628662,0.001467856579,485.0628662,0.001842401573,485.0628662,0.006296077278,485.0628662,0.006407608278,485.0628662,0.003018805524,
483.9962158,-0.0002182156604,483.9962158,0.01069397945,483.9962158,0.002751627471,483.9962158,0.002085766522,483.9962158,0.001209547976,483.9962158,0.001663299976,483.9962158,0.006497883704,483.9962158,0.00639686361,483.9962158,0.00295648491,
482.9293518,-0.0001651210769,482.9293518,0.01074510813,482.9293518,0.002771061612,482.9293518,0.002098849975,482.9293518,0.001187042799,482.9293518,0.001711661345,482.9293518,0.006386303343,482.9293518,0.006490684114,482.9293518,0.003058506642,
482.014679,-0.00026990677,482.014679,0.01081115752,482.014679,0.002679187106,482.014679,0.002042617183,482.014679,0.001355535234,482.014679,0.001608110731,482.014679,0.006254161708,482.014679,0.006357302889,482.014679,0.002982600592,
480.9473877,-0.0001972580503,480.9473877,0.01092786342,480.9473877,0.002928259782,480.9473877,0.002146999817,480.9473877,0.001487285248,480.9473877,0.001769046998,480.9473877,0.006235779263,480.9473877,0.006383387372,480.9473877,0.003133278806,
480.0323486,-0.0002276333107,480.0323486,0.01108543947,480.0323486,0.002923203865,480.0323486,0.002199135488,480.0323486,0.001586468308,480.0323486,0.001908384496,480.0323486,0.006188880652,480.0323486,0.006541320588,480.0323486,0.003209054703,
478.9646301,-0.000321177853,478.9646301,0.01102710143,478.9646301,0.002864597132,478.9646301,0.00220186729,478.9646301,0.001551032066,478.9646301,0.001789035043,478.9646301,0.006287515163,478.9646301,0.006599321496,478.9646301,0.003102200339,
478.0492554,-0.0001826129883,478.0492554,0.01116094273,478.0492554,0.002994251437,478.0492554,0.002127203392,478.0492554,0.001694977167,478.0492554,0.001867904444,478.0492554,0.00618357677,478.0492554,0.006756833754,478.0492554,0.003378933528,
476.9811096,-0.0001315843256,476.9811096,0.01115916297,476.9811096,0.002984190593,476.9811096,0.002245370764,476.9811096,0.001610968728,476.9811096,0.001844351296,476.9811096,0.006137471646,476.9811096,0.006772740744,476.9811096,0.003231143113,
476.0653687,-0.000271769386,476.0653687,0.01138869952,476.0653687,0.002971106442,476.0653687,0.002172884764,476.0653687,0.001644175267,476.0653687,0.001971828984,476.0653687,0.006231577601,476.0653687,0.006875347346,476.0653687,0.003167853458,
474.9967957,-0.0003148663091,474.9967957,0.01128977723,474.9967957,0.002829864156,474.9967957,0.002172468463,474.9967957,0.001579713309,474.9967957,0.001863952843,474.9967957,0.006162729114,474.9967957,0.006690978073,474.9967957,0.003236567834,
