Wavelength (nm),BLANK,ELA_FISH927,ELA_FISH1013,ELA_FISH1012,ELA_FISH108,ELA_FISH118,ELA_FISH112,ELA_FISH117,ELA_FISH906,ELA_FISH916,ELA_CTL3-L224,ELA_CTL-L224,ELA_FISH911,ELA_FISH926,ELA_FISH929,ELA_FISH921,ELA_FISH928,ELA_FISH901,ELA_FISH907,ELA_FISH908,ELA_FISH912,ELA_FISH914,ELA_FISH919,ELA_FISH939,ELA_FISH113,ELA_FISH115,ELA_FISH120,ELA_FISH122,ELA_FISH1001,ELA_FISH1002,ELA_FISH1005,ELA_FISH1007,ELA_FISH1008
446.9631042,-0.00016626,0.00391044,0.002939206,0.003648168,0.00305152,0.003185298,0.011885355,0.003109709,0.003283331,0.005676532,0.002733601,0.002422969,0.003328769,0.003738995,0.003903387,0.002682808,0.002434188,0.003274281,0.003495328,0.004061257,0.002294135,0.002021733,0.002598973,0.004183611,0.003051468,0.003489718,0.003962944,0.003147228,0.003119877,0.004360775,0.003805293,0.003623631,0.005136732
446.0429077,-9.64E-05,0.004070063,0.003016486,0.003679547,0.003144152,0.003372933,0.012143252,0.003259544,0.00339897,0.00591951,0.002803966,0.00245707,0.003520198,0.003932198,0.004010204,0.002818843,0.002551371,0.003402492,0.003589203,0.004225719,0.0024408,0.002202414,0.002609962,0.004312536,0.003079884,0.003625119,0.004012738,0.003275663,0.003260457,0.004456379,0.004035834,0.003795135,0.005272936
444.9691467,-9.69E-05,0.004246291,0.003108875,0.003807721,0.003208611,0.003358429,0.011961822,0.003331403,0.003522964,0.005966851,0.002838306,0.002577697,0.003640076,0.004077483,0.004147022,0.002957684,0.00263189,0.003467277,0.003626685,0.004208624,0.002580301,0.00229018,0.002727167,0.00441757,0.003215861,0.003763617,0.00402021,0.003491231,0.003263613,0.004615915,0.004029041,0.003971147,0.00532398
444.048645,-9.61E-05,0.004215629,0.003089087,0.003835194,0.003123892,0.003493032,0.012080886,0.003524791,0.003460832,0.006102502,0.002901965,0.002674994,0.003610789,0.004038787,0.004177417,0.002902721,0.002584181,0.003594919,0.00376158,0.004320458,0.002686246,0.002460533,0.002645537,0.004496055,0.003164281,0.003848513,0.004150863,0.003362629,0.003338681,0.004612017,0.004129564,0.00392363,0.005328199
442.9744873,-8.34E-05,0.004317425,0.00325931,0.003919059,0.003299189,0.00354606,0.012338181,0.003499895,0.003683045,0.006192137,0.002993209,0.00275814,0.003660124,0.004171275,0.004243128,0.003063799,0.002659757,0.00366746,0.004001791,0.004373979,0.002685803,0.002557725,0.002800657,0.004583187,0.003081995,0.004049316,0.004241743,0.003512943,0.003637179,0.00474243,0.004206534,0.004135732,0.005514875
442.0536499,-0.000128427,0.004390113,0.003191843,0.003930082,0.003348359,0.003573282,0.012260556,0.003575291,0.003667904,0.006033228,0.003064372,0.00272675,0.003749047,0.004209775,0.004193569,0.003049435,0.002738264,0.003683437,0.003994606,0.004387105,0.002706042,0.002511456,0.002893574,0.004698021,0.003066953,0.004028231,0.004411189,0.003551959,0.00367336,0.004678056,0.00414467,0.004007121,0.005624554
440.979126,-3.90E-05,0.004257531,0.003291964,0.004027578,0.003271333,0.003639189,0.012205867,0.003525182,0.003631044,0.006100008,0.003043595,0.002796749,0.003693827,0.004272406,0.004295595,0.003197033,0.002888597,0.003586749,0.00398366,0.004381013,0.002752435,0.002503541,0.002755874,0.004609767,0.003022481,0.004071657,0.004336955,0.003522207,0.003568714,0.004691872,0.004219132,0.004111454,0.005719362
440.0579224,-8.71E-05,0.004486875,0.003291025,0.004046703,0.003392474,0.003649839,0.012067632,0.003567905,0.003725784,0.006112924,0.003083429,0.002819703,0.003692731,0.004252199,0.004295856,0.003148219,0.002796723,0.00369448,0.004023659,0.004538874,0.002834841,0.002639026,0.003000064,0.00468745,0.003051807,0.00409959,0.004489647,0.003639319,0.003745496,0.004837333,0.004383131,0.004229483,0.005605306
438.9830322,-4.04E-05,0.004542693,0.003486117,0.00408237,0.00345697,0.003681035,0.012532159,0.003721397,0.003909969,0.006304534,0.003179587,0.002856572,0.003900749,0.004380385,0.004413203,0.003164046,0.002963339,0.003962944,0.004194327,0.004604666,0.002880649,0.002771609,0.003074383,0.004854034,0.003136564,0.004226268,0.004460302,0.003687066,0.00377824,0.004890814,0.004404573,0.004391708,0.005793728
438.0614929,-0.000346734,0.004286366,0.003245904,0.003940531,0.003253624,0.003577484,0.012001045,0.003536221,0.003670175,0.005926726,0.003078684,0.002715054,0.003733225,0.004198927,0.004241586,0.002935609,0.002587931,0.003729491,0.00389294,0.004371783,0.002654757,0.002378042,0.002827988,0.004629651,0.002928859,0.004080488,0.004284902,0.003584766,0.003572864,0.00457097,0.004221275,0.003967882,0.005608138
436.9862061,-0.000150837,0.004588943,0.003448855,0.004135732,0.003510751,0.003879071,0.012585556,0.003757298,0.003893801,0.006122375,0.00316462,0.00297353,0.003932982,0.004421833,0.004464068,0.003408284,0.002895841,0.003952025,0.004206324,0.004600297,0.002982627,0.002718753,0.003084967,0.004885212,0.003155598,0.004279281,0.004528096,0.003868963,0.003857602,0.004869217,0.004455752,0.004209121,0.005810491
436.0643616,-0.00019436,0.004624209,0.00345483,0.004134477,0.003515814,0.003797563,0.012488998,0.003796649,0.00384726,0.006091555,0.003229839,0.002925575,0.003913078,0.004386792,0.004434699,0.003235498,0.002889248,0.003942934,0.004208258,0.004714089,0.002928807,0.002696665,0.003070603,0.004891364,0.003171191,0.004241351,0.00454455,0.003846789,0.003884137,0.004908642,0.004459178,0.004321111,0.005870651
434.988678,-7.82E-05,0.004729214,0.003534029,0.004268537,0.003692522,0.003932721,0.012595176,0.003860292,0.004064889,0.006131827,0.003465529,0.003142013,0.00406259,0.004517607,0.004595404,0.003371785,0.002994538,0.004041295,0.004274497,0.004781713,0.002995216,0.002894981,0.003174033,0.005019896,0.003280279,0.004474477,0.004624288,0.004080933,0.003950719,0.004996224,0.004572383,0.004376541,0.006010917
434.0664978,-6.14E-05,0.005052448,0.003687692,0.004450966,0.003783279,0.004083311,0.012894799,0.004042471,0.004208729,0.006246677,0.003509498,0.003208246,0.004196026,0.004699748,0.004774202,0.003535517,0.003219616,0.004364461,0.004414171,0.004931891,0.003110622,0.003013566,0.003390595,0.005118789,0.003423625,0.00462884,0.00474366,0.004095462,0.004077092,0.005116615,0.004667746,0.004486509,0.006099588
432.990448,-0.000148198,0.0050525,0.003678764,0.00433604,0.003707247,0.004108867,0.012670169,0.004041373,0.004084957,0.006194605,0.003400379,0.003193408,0.004147675,0.004711733,0.004669683,0.003443976,0.003150592,0.004153947,0.004378843,0.004919978,0.003059784,0.002946242,0.003245331,0.005150589,0.003435366,0.004619866,0.004815451,0.004078137,0.003960071,0.005234525,0.004576621,0.004502018,0.006093734
432.0679626,-0.000241604,0.005100403,0.003680591,0.004472176,0.003655373,0.00400106,0.012517531,0.003980551,0.004136907,0.006254687,0.003655452,0.003191113,0.00413236,0.004775981,0.004750516,0.003472887,0.003103191,0.004121306,0.004471993,0.004932388,0.003199745,0.002974547,0.003274463,0.005165782,0.0033175,0.004584705,0.004853536,0.00406434,0.00398562,0.005224674,0.004705244,0.004549991,0.006226194
430.9915161,-0.000139244,0.005363212,0.003935829,0.004509839,0.003855408,0.00420358,0.013015507,0.004239573,0.004242971,0.006470269,0.003716045,0.003415145,0.004393695,0.004902385,0.004907648,0.003663388,0.003299137,0.004362526,0.004610317,0.005125599,0.003299581,0.003263509,0.003449716,0.005307341,0.003546034,0.004839218,0.005076202,0.00438959,0.004253114,0.005484045,0.004964541,0.004634517,0.006416435
430.0686951,-0.00018401,0.005289155,0.003814537,0.004624628,0.003902238,0.004212284,0.012711668,0.004192419,0.004399369,0.006470373,0.003640964,0.003373429,0.004356042,0.004948307,0.004973548,0.003683907,0.003224702,0.004294418,0.004538664,0.005092047,0.00331557,0.003113229,0.003415041,0.005366304,0.003628121,0.004833014,0.004954879,0.0042379,0.004292222,0.005506984,0.004792549,0.004711288,0.006421217
428.9918823,-0.000130911,0.005536583,0.004001216,0.004811891,0.004051798,0.004326288,0.013193989,0.00441268,0.004559172,0.006536616,0.00397551,0.003481289,0.004371469,0.005011281,0.005037808,0.0038406,0.003636317,0.00453427,0.004744445,0.00537262,0.003486117,0.00329379,0.003552663,0.005614169,0.003746384,0.004902254,0.005203532,0.00432885,0.004435954,0.005654633,0.004940583,0.004771768,0.006520666
428.0687256,-0.000155754,0.00548845,0.00403897,0.004838564,0.004145584,0.004400232,0.013095001,0.004437419,0.004551194,0.006499171,0.003976581,0.003526826,0.004517424,0.005017068,0.005091262,0.003794665,0.003508089,0.004548866,0.004792915,0.005255564,0.003568819,0.003307562,0.003763695,0.005626599,0.003817723,0.004981063,0.005201645,0.004464225,0.004606366,0.005693317,0.004929692,0.004859557,0.006569492
426.9915466,2.25E-05,0.005500745,0.004115426,0.004958283,0.004250918,0.004606706,0.013551467,0.004526998,0.004677507,0.006735038,0.003986482,0.003745105,0.004602756,0.005184748,0.005207068,0.003907723,0.003587611,0.004730967,0.004990673,0.005519148,0.003551985,0.003479385,0.003816443,0.005703651,0.00393212,0.005132043,0.005456835,0.004653486,0.004720133,0.00592405,0.005184984,0.005060619,0.006777868
426.0680542,-5.86E-05,0.005614012,0.00427983,0.005056507,0.004308902,0.004764335,0.013512959,0.004664371,0.00468622,0.006722393,0.004183847,0.003727977,0.004644878,0.005348247,0.005298641,0.00406873,0.003764296,0.004838694,0.00509244,0.005549876,0.003737246,0.003671219,0.003808583,0.005871911,0.003965687,0.00504831,0.005389865,0.004712963,0.004845605,0.006051891,0.005232822,0.005150458,0.006873848
424.990509,-4.05E-05,0.005644196,0.004283307,0.005076228,0.004340485,0.004840003,0.013549971,0.004712963,0.004897254,0.006670789,0.004221981,0.003832713,0.004715109,0.005377862,0.00541542,0.004243337,0.003730039,0.004892123,0.005054465,0.005598227,0.003700668,0.003663283,0.004043176,0.005847589,0.004091594,0.00511748,0.005473586,0.004638023,0.00480506,0.006147186,0.005363814,0.005179535,0.006964221
424.0667114,-6.14E-05,0.005679889,0.004354212,0.005201514,0.004452901,0.004813985,0.013503265,0.004760907,0.004984624,0.006871613,0.004225641,0.003895917,0.004906915,0.005452536,0.005418566,0.004174646,0.003787144,0.004958963,0.005222866,0.005605437,0.003824539,0.003765523,0.00398097,0.005955094,0.004204965,0.00514404,0.005603209,0.004780326,0.004920895,0.006116994,0.00541023,0.005254595,0.00707324
422.9887695,-9.72E-05,0.005701448,0.004468462,0.005231983,0.004601631,0.0049077,0.013807444,0.00483113,0.004988682,0.006877425,0.004357323,0.003972088,0.004981901,0.005604651,0.005521875,0.004339282,0.003836735,0.005080864,0.005260542,0.005811698,0.003945964,0.003773148,0.00402554,0.006050841,0.004268589,0.00526028,0.005610498,0.004866546,0.005065411,0.006114604,0.005557585,0.005407924,0.007089211
422.0646667,-2.48E-05,0.005797689,0.004525403,0.005345993,0.00462761,0.004942338,0.013818427,0.004980801,0.005120309,0.007010598,0.004440426,0.004040642,0.005006253,0.005650437,0.005573552,0.004458445,0.00395563,0.005170655,0.005296204,0.005773004,0.003960724,0.003843264,0.00408122,0.006172181,0.004343309,0.005331659,0.005812564,0.005063447,0.005050327,0.0061166,0.005537553,0.005544055,0.00716447
420.9863586,-0.000130239,0.0057415,0.004559172,0.005395238,0.004609035,0.004929561,0.013807016,0.004946605,0.005175553,0.007151944,0.00447861,0.004075054,0.005071723,0.005714745,0.005709631,0.004335439,0.004033875,0.005161879,0.005308048,0.005785464,0.004022326,0.003821144,0.004090209,0.006190351,0.004311751,0.005441003,0.005794672,0.004991353,0.004967002,0.006160261,0.00548242,0.005397597,0.007154259
420.0619507,-0.000142194,0.00586892,0.004571964,0.005383287,0.00465503,0.005099223,0.013400522,0.005097993,0.005160359,0.007279383,0.004559042,0.004121568,0.005115803,0.005675037,0.005699533,0.0044194,0.004108762,0.005203558,0.005522531,0.0059531,0.004120078,0.003883432,0.00420737,0.006284416,0.004365481,0.005578718,0.005826626,0.005054778,0.004952837,0.006208207,0.005602868,0.005522819,0.007286043
418.9832458,-2.65E-05,0.006016561,0.004815686,0.005481896,0.004928671,0.005163634,0.013771611,0.005305899,0.005364024,0.007644828,0.004735966,0.004380908,0.005345993,0.005882485,0.005824973,0.004533066,0.0041937,0.005287059,0.005695258,0.006106676,0.004171981,0.003986508,0.004358788,0.006459181,0.004500031,0.005863935,0.006069215,0.00520699,0.005145167,0.006380629,0.005707454,0.005690956,0.007427926
418.0585327,-0.000233273,0.006051707,0.004896207,0.0054863,0.004992951,0.005236018,0.013835129,0.00521443,0.005272805,0.007721738,0.00469564,0.004367416,0.005306607,0.005875506,0.005888022,0.004633183,0.004242867,0.005383025,0.005656049,0.00616483,0.004205253,0.003951006,0.004451698,0.006462675,0.004468985,0.005928248,0.006040604,0.005279591,0.005211941,0.00635134,0.005812695,0.005774997,0.007391247
416.9794617,-3.98E-05,0.006212067,0.004900108,0.005773869,0.00517165,0.005420296,0.014564261,0.005383942,0.005485749,0.007800401,0.00478098,0.004504843,0.005446193,0.006021154,0.005969975,0.004848144,0.004352878,0.005616765,0.005809914,0.006261725,0.004403004,0.004144774,0.004493074,0.006610623,0.00470739,0.006062758,0.00621871,0.005431802,0.005302859,0.00666753,0.006010655,0.005925755,0.007545174
416.0544128,-0.000198759,0.006342856,0.004920685,0.005690301,0.005201069,0.005407505,0.014227104,0.00546462,0.005528639,0.008014853,0.004842202,0.004579472,0.005472668,0.006064044,0.005885608,0.004652518,0.004373613,0.005564742,0.00578166,0.006245364,0.004316274,0.004186617,0.004565137,0.006545578,0.004709509,0.006041759,0.006209231,0.005519699,0.005344578,0.006515621,0.006037743,0.00582332,0.007667381
414.9750061,-0.000286981,0.006444441,0.005099826,0.005710864,0.005285591,0.005471358,0.014595206,0.005522635,0.005665097,0.00810127,0.00487029,0.004574816,0.005648575,0.00605092,0.006009658,0.004827518,0.004563776,0.005685527,0.00595701,0.006409552,0.004456693,0.004364749,0.004592134,0.006756729,0.004850945,0.006086987,0.006248857,0.005568937,0.005460793,0.006662088,0.006062338,0.005930059,0.007778527
414.0496521,-8.19E-05,0.00647216,0.005214194,0.005946933,0.0055719,0.005646057,0.014254308,0.005719204,0.005768203,0.008282361,0.005045455,0.004699068,0.005769384,0.006367048,0.006209283,0.005060881,0.004673163,0.005805743,0.00610749,0.006488162,0.004557184,0.004516431,0.004830266,0.006896887,0.005100271,0.006215953,0.006493285,0.005743887,0.005641364,0.00682128,0.006245364,0.006115077,0.008008208
412.9698792,-7.90E-05,0.006813207,0.005351182,0.006123058,0.005823215,0.005935544,0.014632071,0.005699795,0.005936698,0.008454289,0.005162114,0.004848851,0.005890331,0.006428678,0.006313622,0.005202798,0.004767946,0.00607843,0.006266505,0.006622372,0.004688994,0.004583318,0.004962394,0.007068767,0.005226901,0.006261016,0.006655701,0.005886605,0.005773817,0.006971166,0.006363633,0.006280739,0.008070388
412.0441895,-0.000205796,0.00675736,0.005390521,0.006015589,0.005883089,0.005982782,0.014901571,0.005827098,0.006019238,0.008446081,0.005318975,0.00490249,0.006023096,0.006357776,0.006422898,0.00515884,0.004743712,0.006119488,0.006372985,0.0066567,0.004729424,0.004654585,0.004946893,0.007205789,0.005290151,0.006289958,0.00667815,0.005903582,0.005807396,0.007073372,0.006446491,0.006163622,0.008144894
410.9640808,-0.000263439,0.006659749,0.005500378,0.006140097,0.005842735,0.005921268,0.01501788,0.005891302,0.006041181,0.008597504,0.005156352,0.0049548,0.005984777,0.006428783,0.006443417,0.005206256,0.004749993,0.006118805,0.006308763,0.00665047,0.004887594,0.004675282,0.005005284,0.007148996,0.005335878,0.006574013,0.006773266,0.006004907,0.005892771,0.006969482,0.006459916,0.006324968,0.008191423
410.0380859,-0.000133344,0.006958355,0.005522662,0.006412337,0.006018424,0.00600908,0.014633998,0.006060579,0.006132772,0.008555947,0.005435603,0.005077223,0.006254004,0.006616668,0.006585497,0.005430596,0.00488063,0.00625319,0.006446044,0.006856176,0.0048916,0.004788099,0.005198921,0.007326163,0.005390888,0.006707618,0.006904961,0.006132431,0.00602391,0.007073003,0.006601608,0.006507238,0.008355109
408.9575806,-3.40E-05,0.007012335,0.005624816,0.006403273,0.006160419,0.006129989,0.014951751,0.006234729,0.006262355,0.00854903,0.00558037,0.005189935,0.00632376,0.006776869,0.006601608,0.005609764,0.005123268,0.006357986,0.006589203,0.00704885,0.005126935,0.004955403,0.005306528,0.007471271,0.005547805,0.007003101,0.006921557,0.006312518,0.006170396,0.007169655,0.006809263,0.006641638,0.008486386
408.031311,-9.06E-06,0.007004311,0.005850842,0.006522716,0.006276669,0.006346664,0.015400063,0.006440737,0.006375559,0.008646538,0.00574491,0.005380535,0.006437348,0.006881791,0.006815995,0.005657492,0.005140504,0.006493653,0.006764301,0.007085896,0.00534602,0.004948779,0.005467059,0.007639744,0.005711598,0.007229661,0.007100604,0.006426918,0.006253846,0.0072991,0.006972586,0.006685011,0.008742326
406.9504395,-4.30E-05,0.007206447,0.006011731,0.006739718,0.00640041,0.006519509,0.015323793,0.006574801,0.006670027,0.00887018,0.005801047,0.005434607,0.006622109,0.007088264,0.006932631,0.005786356,0.005402577,0.006661168,0.007003469,0.007319107,0.005361141,0.005226429,0.005632264,0.007810232,0.005857795,0.00738806,0.007304049,0.006660827,0.006396496,0.007522233,0.007085712,0.006954278,0.008769267
406.0238342,-0.000144989,0.007250429,0.005945935,0.006685326,0.00634254,0.006509419,0.015610493,0.006591227,0.006650865,0.008911715,0.005922187,0.005527276,0.006597272,0.007047956,0.006905303,0.005840347,0.005315935,0.006577219,0.006987843,0.00738785,0.005418933,0.0052329,0.005585168,0.007845708,0.005897651,0.007439776,0.007394222,0.006776711,0.006443417,0.007617272,0.007164312,0.006965641,0.00885343
404.942627,-0.000133396,0.00749421,0.006045906,0.006844815,0.006354518,0.006553645,0.01585947,0.00661956,0.006685037,0.009102712,0.00599475,0.005640498,0.00663491,0.007170681,0.007073609,0.005978005,0.005496314,0.006752417,0.00713326,0.007552417,0.005519175,0.0053635,0.005729932,0.007952312,0.005967193,0.007545464,0.007561374,0.006941942,0.006585681,0.007735651,0.007247902,0.007066031,0.009094069
404.0157471,-1.80E-05,0.007437985,0.006228006,0.006931736,0.006534462,0.00676346,0.015719637,0.006745134,0.00687995,0.009198363,0.006071867,0.005770171,0.006776895,0.007282016,0.007268723,0.006069005,0.005632919,0.00684045,0.007199736,0.00767294,0.005656889,0.005488974,0.005764268,0.008067962,0.006116075,0.007813658,0.007658555,0.007011782,0.006683827,0.007821881,0.00743314,0.007116866,0.009135942
402.9341736,-0.000169727,0.00756896,0.006285965,0.007027961,0.006637328,0.006919085,0.015541242,0.006899149,0.007108341,0.009290278,0.006322657,0.005868868,0.006861383,0.007468848,0.007351516,0.00616118,0.005718496,0.006974506,0.007381267,0.007748775,0.005783444,0.005647474,0.005958008,0.008220943,0.006172706,0.007845734,0.00781321,0.007183892,0.006793381,0.008034761,0.007580207,0.007357361,0.009258518
402.006958,-0.000167657,0.007664957,0.00644762,0.00719534,0.00678857,0.007139207,0.015731582,0.007098578,0.007178023,0.009481946,0.00638386,0.005927645,0.006968061,0.007502296,0.007410125,0.006212224,0.005852049,0.0070935,0.007541566,0.007945826,0.005874955,0.005614458,0.006089219,0.008431088,0.006203217,0.007912188,0.007898559,0.007294046,0.006949807,0.00807263,0.007678342,0.007375475,0.009447526
400.9250488,-1.37E-05,0.00795421,0.006698181,0.0075137,0.00691535,0.007298389,0.016171027,0.00748702,0.007429954,0.009649717,0.00666611,0.006056012,0.007277409,0.007690936,0.007645724,0.006525606,0.006036273,0.007306076,0.007698814,0.00806514,0.006166668,0.005951709,0.006206369,0.008621057,0.006490343,0.008212263,0.008079195,0.007406913,0.007084475,0.008317348,0.007844864,0.007687431,0.009609648
399.9975281,-4.34E-05,0.008053721,0.006855992,0.007591534,0.007039669,0.007388534,0.016460035,0.007431744,0.007536272,0.009785941,0.006743767,0.006241872,0.007395591,0.007807886,0.007687537,0.006574591,0.006227271,0.007482622,0.007837643,0.008147241,0.006205292,0.006192032,0.006333873,0.008676274,0.00670102,0.008245556,0.00820456,0.007543673,0.007346487,0.008403139,0.008044624,0.007751647,0.009796611
399.0698853,-0.000141107,0.008099265,0.006813654,0.007584554,0.00712976,0.007548045,0.016292648,0.007471508,0.007569776,0.009904145,0.006823594,0.006359903,0.007508537,0.007928796,0.007772782,0.006626551,0.006065462,0.007511935,0.007934622,0.008173223,0.006227533,0.006098617,0.006454845,0.008731259,0.006702492,0.008334552,0.008434942,0.007628073,0.007300153,0.008435866,0.008077139,0.007764797,0.009900808
397.9874573,-0.00023079,0.008193085,0.006880055,0.007632973,0.007275987,0.007626624,0.016380407,0.007696627,0.00777684,0.009873373,0.006937444,0.006546051,0.007693834,0.008063189,0.007821011,0.006727388,0.006312755,0.007620696,0.007894894,0.008313469,0.006388484,0.006262802,0.006484431,0.00887874,0.006792514,0.008393084,0.008460729,0.007803801,0.007461159,0.008546786,0.008071654,0.00790304,0.010041986
397.0595093,-0.000114918,0.008352364,0.007153601,0.007909868,0.00737429,0.007780293,0.016763279,0.007913321,0.007963359,0.010286253,0.007175812,0.006607706,0.007859862,0.008211736,0.008028591,0.006914877,0.006461361,0.007830447,0.008148428,0.008440749,0.006603527,0.00640795,0.006781417,0.009180093,0.006957355,0.008525877,0.008771301,0.007880739,0.007693281,0.008802655,0.00845809,0.008185936,0.010296087
395.9767456,-0.000149388,0.008487495,0.007275014,0.007991386,0.007572858,0.007883876,0.017154839,0.008086475,0.008233288,0.010382826,0.007215975,0.006731411,0.007967155,0.008318509,0.008144894,0.007094053,0.006541399,0.008060551,0.008432566,0.008605056,0.006699548,0.006491682,0.006876715,0.009342855,0.007167365,0.00862655,0.008868991,0.007971111,0.007905967,0.00892416,0.008625625,0.008331887,0.010352497
395.0484924,-8.14E-05,0.008732131,0.007454733,0.008117832,0.007848159,0.008082387,0.017595889,0.008219465,0.008295553,0.010566781,0.007390483,0.007048219,0.008153887,0.008348933,0.008344158,0.007275435,0.006792093,0.008249883,0.008567036,0.008724418,0.006915087,0.006630021,0.007085817,0.009411363,0.007352463,0.008808916,0.009051037,0.008237299,0.007934938,0.009089945,0.008827117,0.008533903,0.010609459
393.9653625,-0.000223442,0.008723256,0.007501953,0.008305078,0.007866004,0.008319485,0.017153384,0.0083231,0.00839121,0.010784859,0.00735557,0.007068241,0.008140964,0.0085833,0.008483536,0.007251271,0.006816731,0.008287717,0.008713774,0.00880527,0.006967667,0.006740691,0.007097921,0.009424114,0.007345723,0.008949421,0.009154765,0.008306951,0.008021576,0.00932487,0.008850603,0.008586257,0.01073415
393.0368347,-8.43E-05,0.008936659,0.007748458,0.00844674,0.008060577,0.008427129,0.017587585,0.008724788,0.008604238,0.01104667,0.00758379,0.007136918,0.008433886,0.008715016,0.008548581,0.007544621,0.007039064,0.008589081,0.008849282,0.009075778,0.007222607,0.00701928,0.007309393,0.009734978,0.007599885,0.009218087,0.009390227,0.008524267,0.008309775,0.009509939,0.00890717,0.008724524,0.010972329
391.9533691,-0.000123251,0.00907464,0.00781574,0.008734587,0.008265027,0.008664152,0.017357498,0.008700041,0.008846006,0.011181341,0.007834796,0.007364416,0.008486201,0.008919509,0.008865266,0.007651152,0.007113656,0.008638802,0.009039434,0.009258333,0.007317422,0.00701486,0.00741476,0.009977749,0.007818165,0.009413427,0.009509118,0.008738839,0.008416731,0.009586147,0.009189611,0.008829759,0.011000524
391.0245361,1.68E-06,0.009433055,0.008019863,0.00882017,0.008505709,0.008772014,0.017354401,0.008965224,0.008956847,0.011432681,0.007973352,0.007678183,0.00867696,0.009203942,0.009108343,0.007818718,0.007327874,0.008829099,0.009176735,0.009391074,0.007455629,0.007148812,0.007567932,0.010212863,0.007947409,0.009663507,0.009859841,0.009028254,0.008621479,0.009952957,0.009381737,0.00904176,0.01133428
389.9407043,-0.00020057,0.00940229,0.008274023,0.008982797,0.00858367,0.008840036,0.018251475,0.00913581,0.009250929,0.0114831,0.008037504,0.00779687,0.008702735,0.009327568,0.009190272,0.007887487,0.007442857,0.008926591,0.009256773,0.009536716,0.0076834,0.007492893,0.007667039,0.010315384,0.008069966,0.009771247,0.01007269,0.009181124,0.008804874,0.009991045,0.009529756,0.009334392,0.011518213
389.0115967,-3.36E-05,0.009699903,0.008479444,0.009254789,0.008963982,0.009283376,0.01797506,0.009465648,0.009351319,0.011780308,0.008325686,0.007912741,0.008896205,0.009535869,0.009370098,0.008342495,0.007764375,0.009197807,0.009578128,0.009730213,0.00798722,0.007644749,0.007798688,0.010495173,0.008314076,0.009997747,0.010233879,0.009519067,0.00901081,0.010244216,0.009748373,0.009618408,0.011768924
387.9274292,-5.40E-05,0.009693392,0.008597029,0.009400676,0.009017207,0.009259444,0.018902402,0.009602873,0.00948893,0.011820605,0.00840591,0.008074343,0.00913195,0.009561166,0.009438135,0.008304709,0.007769514,0.009281207,0.009688971,0.009906079,0.007964677,0.007836324,0.008063003,0.010712233,0.008511174,0.010314086,0.010416259,0.009653873,0.009194079,0.010412999,0.009715706,0.009563309,0.01181901
386.9980164,-5.37E-05,0.0099515,0.008820566,0.009593584,0.009223296,0.009646541,0.01851194,0.009833097,0.009800292,0.012109766,0.008516453,0.008437845,0.00924252,0.009793064,0.00963921,0.008508639,0.00801248,0.00940803,0.010014488,0.010179551,0.008043094,0.00784729,0.008125428,0.011013056,0.008644373,0.010730939,0.01071884,0.009817422,0.009355815,0.01060174,0.010059709,0.009777496,0.012123981
386.0684509,-0.00034363,0.009889368,0.008697322,0.009417157,0.009213354,0.009445092,0.018575858,0.009799841,0.009800927,0.012112561,0.008656256,0.008254685,0.009245191,0.00979947,0.009667292,0.008447638,0.007868561,0.009435224,0.009949487,0.010069352,0.008016224,0.007838222,0.008134449,0.011000577,0.008632755,0.010778437,0.010550867,0.009824889,0.009353991,0.010525432,0.009906343,0.009746918,0.012093237
384.9837952,6.79E-05,0.010409684,0.009134964,0.009907456,0.009767911,0.01002519,0.019189635,0.010296591,0.010279493,0.012655457,0.008984753,0.008546047,0.009642386,0.010181777,0.010109729,0.008787863,0.008351467,0.009957433,0.010464651,0.010428642,0.008515345,0.008346901,0.008568726,0.011343394,0.009094968,0.011240629,0.011047574,0.010314642,0.009766746,0.010916369,0.010292508,0.010170249,0.012696128
384.0539551,-5.70E-05,0.010645457,0.009355842,0.010130555,0.010022144,0.010323655,0.019060871,0.010537924,0.010291024,0.012777457,0.00928996,0.008685939,0.009952295,0.010389428,0.010200327,0.009149557,0.008508111,0.010005509,0.010650471,0.010651054,0.008627447,0.008496655,0.008834567,0.011595945,0.009311462,0.011745865,0.011197942,0.01052583,0.009982039,0.011235636,0.010584552,0.010534689,0.01287888
382.9689636,-0.000177127,0.010731258,0.009394301,0.010139167,0.010122898,0.010318671,0.018883206,0.01059174,0.010415782,0.012924213,0.009224301,0.008829892,0.010046807,0.010594551,0.010399184,0.009175492,0.008558773,0.010181062,0.010905831,0.010750469,0.00876063,0.008686572,0.008955604,0.011679301,0.00943369,0.012038063,0.011336273,0.010774058,0.010176742,0.011357238,0.010621874,0.010504111,0.012881652
382.0388489,3.05E-06,0.011108862,0.009860953,0.010570149,0.01042965,0.010759517,0.019512147,0.01105461,0.010942596,0.01320058,0.009710915,0.00924995,0.010411115,0.010930252,0.010620123,0.009544918,0.008916656,0.010526123,0.011203201,0.011252796,0.009056482,0.008925824,0.009166847,0.012284921,0.009775112,0.012291631,0.011794697,0.011120786,0.010604473,0.011694725,0.010961524,0.010992426,0.013369848
