Wavelength (nm),BLANK,ELA_FISH946,ELA_FISH1004,ELA_FISH949,ELA_FISH1015,ELA_FISH932,ELA_FISH922,ELA_FISH1011,ELA_FISH947
358.0671082,-0.000204296,0.029852185,0.01603687,0.015490403,0.015539685,0.015433241,0.021948589,0.023576539,0.01802557
356.9770508,-0.000328886,0.030096065,0.016415354,0.015673447,0.015589,0.015642641,0.02244251,0.02362027,0.018246939
356.042572,-0.000306744,0.030653233,0.016604248,0.015878506,0.015872035,0.01589996,0.02270793,0.023427233,0.01845219
354.952179,-0.000248952,0.030800432,0.016872715,0.016354602,0.016172962,0.016193248,0.023103194,0.023471577,0.018796023
354.0174561,-0.00048385,0.03118347,0.016980993,0.016588785,0.016384574,0.016399439,0.02319791,0.023479719,0.019033743
352.9267578,-0.000326248,0.031649366,0.017428577,0.016914429,0.01671453,0.01663526,0.023610894,0.024006272,0.019460192
351.9917603,-4.26E-05,0.03226655,0.017846547,0.017170807,0.017253974,0.017140109,0.024185635,0.024509249,0.01982948
351.0566406,-0.000189651,0.033065643,0.01808561,0.017511524,0.017309006,0.017461209,0.024352012,0.024615394,0.020290535
349.9655151,-0.000340681,0.033623755,0.018425182,0.017852508,0.017456224,0.017740265,0.024845276,0.025050929,0.020691153
349.0301208,-0.000271304,0.034219947,0.018693317,0.018185716,0.018039439,0.018111492,0.025353152,0.025275417,0.021054206
347.9386597,-0.00037834,0.034448612,0.018980872,0.01846718,0.018144662,0.01828452,0.025450144,0.025681265,0.021293357
347.0030212,-0.000257541,0.035024781,0.019446468,0.018784562,0.018589636,0.018718343,0.025961641,0.02610888,0.021830954
346.0672607,-0.000397582,0.035111748,0.019634357,0.019048212,0.018658295,0.018841058,0.026123889,0.026219567,0.022174858
344.9753723,-0.00030721,0.035606574,0.020099271,0.019673033,0.019253816,0.019294677,0.026864382,0.026754657,0.022590388
344.0393372,-0.000320454,0.035518553,0.020263031,0.019759526,0.019467989,0.019454833,0.026963005,0.027072728,0.022767257
342.9471436,-0.000394633,0.036085006,0.020507148,0.019978585,0.019748012,0.019728454,0.027356623,0.027650222,0.023116518
342.0108643,-0.000393289,0.036521245,0.021155432,0.020516265,0.020170717,0.020351404,0.027956635,0.028208762,0.02361054
341.0744629,-0.000404771,0.036634818,0.021422757,0.020823985,0.020741979,0.020718927,0.028245198,0.028662156,0.02386814
339.9818115,-0.000643049,0.03699265,0.021626849,0.021309152,0.020926734,0.021000572,0.028616229,0.029012289,0.024057815
339.045166,-0.000496364,0.037032962,0.02195891,0.021497549,0.02122833,0.021155678,0.029057898,0.029444028,0.024391137
337.95224,-0.000127444,0.037428875,0.022646755,0.022102727,0.021674465,0.021754526,0.029752348,0.030153969,0.025369536
337.0153198,-0.000388788,0.038017124,0.022815736,0.02237663,0.022031235,0.022145655,0.030157272,0.03075147,0.025576809
335.9220886,-0.000298777,0.038593352,0.023388194,0.022948511,0.02267921,0.022607759,0.030577652,0.031461217,0.025945649
334.9849243,-0.000363132,0.039050106,0.023793677,0.023300566,0.022736816,0.023029299,0.031082688,0.03243703,0.026343212
334.0476379,-0.000328834,0.039363112,0.024124881,0.023536393,0.022968188,0.023332031,0.031640761,0.03316725,0.026678514
332.9539795,-0.00034632,0.040244814,0.024611149,0.024001839,0.023555687,0.023715999,0.032197211,0.033766117,0.027428005
332.016449,-0.000108914,0.040792048,0.025399504,0.024561647,0.024130408,0.024382705,0.032978944,0.034559622,0.02797066
330.9225159,-0.000250245,0.041335329,0.025789756,0.025236979,0.024552226,0.02476426,0.033319719,0.034830928,0.028461615
329.9847412,-0.000230428,0.041687798,0.026146652,0.025455523,0.024978317,0.02531888,0.03380638,0.035191853,0.02891483
329.0468445,-0.000306227,0.042148333,0.02677572,0.02590237,0.025351781,0.025639523,0.034201212,0.03519671,0.029206606
327.9524536,-0.000498226,0.042610329,0.027107416,0.026355727,0.02587319,0.026144948,0.034912527,0.035755403,0.029872842
327.0143127,-0.000423598,0.043414682,0.027524743,0.026758457,0.026259908,0.026716061,0.03540457,0.036028918,0.030246349
326.0760498,-0.000138623,0.043756876,0.027908159,0.027395662,0.026889965,0.027188787,0.036168527,0.036764506,0.030763557
324.9812927,-0.000304157,0.044679366,0.028592313,0.027742181,0.027352707,0.027741492,0.036766026,0.037612997,0.031525955
324.0427856,-0.000640619,0.044669095,0.028754441,0.027807416,0.027492367,0.027958155,0.037147965,0.037988503,0.031568684
322.9477234,-0.000192652,0.045685947,0.029426355,0.028512059,0.028031154,0.028666221,0.037996244,0.039006237,0.032456946
322.0089722,-0.000359045,0.046137098,0.030029625,0.029125741,0.028782928,0.029422699,0.03876441,0.039771087,0.033016734
321.0700989,-0.000218371,0.046845876,0.030796375,0.029756008,0.029353453,0.030260004,0.039398175,0.04059279,0.033681292
319.9746094,-0.000256402,0.047836166,0.031557966,0.030492727,0.030072844,0.031097092,0.040303521,0.04155663,0.034156654
319.0355225,-0.000143281,0.048365042,0.03181041,0.030670846,0.030316293,0.031485431,0.040674739,0.041712672,0.034877881
317.9397583,-0.00039572,0.049114361,0.032703411,0.031470872,0.030905096,0.032281104,0.041372512,0.042597935,0.03540856
317.0004272,-0.000477903,0.049807899,0.033297166,0.032139927,0.031640373,0.032908544,0.042082816,0.043302126,0.036048494
316.0609741,-0.000833401,0.050626785,0.0336757,0.032293402,0.031985335,0.033598725,0.042752896,0.043449897,0.036597952
314.9648132,-0.000290447,0.051779408,0.034635369,0.033284001,0.033222549,0.034958001,0.043669734,0.044460684,0.037535518
314.025116,-0.000507483,0.051789559,0.035039961,0.033400085,0.032812133,0.035260547,0.043992363,0.044677418,0.037874859
312.9286804,-0.000233377,0.05323619,0.035880107,0.03447498,0.034047171,0.036477182,0.044842307,0.045911696,0.038873132
311.9887695,-0.00028905,0.054632697,0.036890145,0.035256058,0.034839258,0.037554171,0.046009649,0.046890341,0.039908413
311.0487366,-0.000308296,0.055094447,0.037356,0.035582777,0.035221271,0.038204346,0.046483461,0.047252659,0.040183872
309.9519043,-0.000277202,0.056718953,0.038340613,0.036579873,0.03610073,0.039858047,0.04767964,0.048478425,0.041327044
309.0116272,-0.00033049,0.057446141,0.039391089,0.036929265,0.036727488,0.040391523,0.048152912,0.049043585,0.042279165
308.0712585,-0.000561001,0.057921957,0.039847262,0.037548244,0.037385594,0.041128736,0.048752371,0.049693789,0.042538803
306.9740295,-0.000423598,0.059185937,0.040808626,0.038594965,0.038030744,0.042422391,0.049696401,0.050748672,0.043785591
306.0334167,-0.000253764,0.060359307,0.041803356,0.039452512,0.038977779,0.043665413,0.050755888,0.051835962,0.044883493
304.9359131,-0.000328627,0.062138315,0.042831738,0.040326215,0.039994404,0.044957098,0.05164478,0.052776758,0.045972899
303.9950867,-0.000378702,0.062738411,0.043618441,0.040785734,0.040557206,0.045694605,0.052387226,0.053560883,0.046237893
303.0541382,-0.000298673,0.06372042,0.044611119,0.041531023,0.041448656,0.046562698,0.05317685,0.054671802,0.04728432
301.9562683,-0.000185666,0.064948536,0.045636863,0.042550195,0.042685032,0.047919262,0.054323334,0.055641305,0.048349649
301.0151062,-0.000539129,0.065691516,0.04636547,0.043202523,0.043381296,0.04867262,0.054751545,0.056670904,0.048813105
300.073822,-0.000484367,0.066898406,0.047501311,0.044202846,0.044099741,0.049562767,0.055744011,0.057546258,0.050071731
298.9755554,-0.000382633,0.068340681,0.048608977,0.045421433,0.045573521,0.051093202,0.057097215,0.058811486,0.051300656
298.0340576,-0.000373115,0.069456175,0.04960664,0.046462778,0.046406515,0.052069716,0.058103997,0.059843555,0.052355893
296.9355164,-0.000297845,0.070645235,0.05102909,0.047386423,0.047421586,0.053274963,0.05915672,0.061081626,0.053446691
295.9938049,-0.000238241,0.071624026,0.051884439,0.048299104,0.048293866,0.054199528,0.060322899,0.062199369,0.054656886
295.0519714,-0.000163103,0.073088385,0.052862324,0.049363621,0.049411189,0.055314731,0.06138454,0.063283429,0.055544864
293.953064,-0.000244088,0.073058553,0.053520031,0.049755905,0.049913034,0.055763081,0.061848965,0.063861966,0.05612864
293.0110168,-0.000280462,0.075052984,0.055147849,0.051244438,0.051065426,0.057388794,0.063182853,0.065502264,0.057658959
292.0688782,-0.000303381,0.076874122,0.057435356,0.053018302,0.052804995,0.058666512,0.065069012,0.067114852,0.059272777
290.969574,-0.000421943,0.078275189,0.059152093,0.053987958,0.054120708,0.059582122,0.06651812,0.068522625,0.060444832
290.0272217,-0.000369598,0.078650124,0.060271982,0.054196861,0.054269891,0.060073663,0.067269385,0.069366246,0.061180588
288.9276733,-0.000449355,0.080225863,0.062228795,0.055844177,0.056043547,0.061560459,0.069152981,0.071128882,0.062589467
287.9850769,-0.000320247,0.081727341,0.063827842,0.057301149,0.057175044,0.062842928,0.070720717,0.072880633,0.064127877
287.0424194,-0.000382012,0.083661571,0.06582626,0.058876432,0.058980823,0.064258389,0.072964534,0.07477922,0.065993503
285.9425049,-0.000230583,0.085050993,0.066942409,0.060200464,0.060021497,0.065437496,0.074482799,0.076414779,0.067119658
284.9996033,-0.000336077,0.085691631,0.06769976,0.060684014,0.060680561,0.066322722,0.075376615,0.07716912,0.068272941
284.0566101,-0.000191514,0.087473862,0.068647124,0.062080525,0.062004231,0.067617327,0.076929219,0.078359887,0.069479473
282.9563293,-0.000345802,0.089679621,0.069850199,0.064262621,0.064188339,0.069458909,0.079498775,0.081063718,0.071717724
282.0131226,-0.000552779,0.090266168,0.070590049,0.065268807,0.065061346,0.069989532,0.08049532,0.081845783,0.072580859
281.0698242,-0.000117351,0.091315642,0.071281001,0.06617076,0.065836743,0.071195543,0.08156652,0.082775369,0.073649772
279.9691772,-0.000270372,0.093312368,0.07316938,0.067758963,0.067731552,0.072238088,0.083497174,0.084820069,0.075866543
279.0256653,-0.000301363,0.094959386,0.07430768,0.06926015,0.069092132,0.07355915,0.085071959,0.08662609,0.076810874
277.9247742,-0.000114194,0.096593633,0.076103486,0.071011685,0.070892386,0.074799053,0.086556666,0.088046089,0.078883216
276.9810486,-0.000314556,0.097625405,0.077270024,0.072223015,0.071987115,0.075879522,0.088033475,0.089710966,0.07966543
276.0372314,-0.000460164,0.099648945,0.078555599,0.073472135,0.073446505,0.077498443,0.089519702,0.091748364,0.081354864
274.9359741,-0.000337112,0.100799069,0.080439143,0.075105414,0.074807234,0.078790128,0.091355346,0.093924187,0.083191358
273.9919739,-0.000453596,0.102465607,0.081816867,0.076403484,0.076427005,0.079947636,0.092294976,0.095757738,0.084104359
273.0478516,-0.000196016,0.103673562,0.083219707,0.077852204,0.077540562,0.081036299,0.093966931,0.097819164,0.085832417
271.9462585,-4.61E-05,0.105837874,0.085128009,0.079922713,0.079707533,0.083369188,0.095847264,0.10022454,0.087806478
271.0019226,-0.000236119,0.106645003,0.086216651,0.081119381,0.080778629,0.084121197,0.097235128,0.101534478,0.088559486
270.0574951,-0.00047542,0.107280053,0.087006278,0.081941552,0.081384271,0.084534392,0.098002054,0.102467574,0.089195631
268.9555664,-0.000439115,0.109289765,0.088840865,0.083162673,0.083236665,0.086328581,0.099597894,0.10448847,0.091212444
268.0109253,-0.000479092,0.110501021,0.090338573,0.08490923,0.084507696,0.08733236,0.100965805,0.105865486,0.092543133
267.0662231,-0.000337939,0.112070561,0.09147682,0.085932389,0.085964412,0.089043014,0.102356255,0.107522473,0.093931161
265.9639282,-0.000430064,0.112926371,0.092544638,0.087445907,0.087203778,0.08976762,0.103974745,0.10810329,0.095057458
265.0190125,-0.00045644,0.114683539,0.093907602,0.088916942,0.088316165,0.090902999,0.105105929,0.109025858,0.096356466
264.0740051,-0.000380616,0.116215423,0.095155314,0.089991085,0.08963424,0.092102766,0.106202208,0.109894589,0.0979243
262.971405,-0.000632916,0.117265537,0.096334554,0.091138579,0.090791702,0.093149185,0.107385978,0.110586301,0.098870531
262.0261841,-0.000351441,0.118922181,0.097898133,0.092765026,0.092217118,0.094756141,0.108944051,0.112328105,0.100477666
260.9233398,-0.000502208,0.120507136,0.098785609,0.093539856,0.093449801,0.09564025,0.109278612,0.113105655,0.101515114
259.9779358,-0.000418788,0.120731831,0.099098019,0.094145916,0.093821622,0.095923096,0.109902024,0.113541022,0.102052949
259.0324402,-0.000379064,0.120962717,0.100282356,0.095338278,0.094856195,0.096967377,0.111196242,0.11492756,0.103509136
257.9292603,-0.000302243,0.122131296,0.100925401,0.095771223,0.095645085,0.097655483,0.11210648,0.114943013,0.104065001
256.9835815,-0.000431357,0.123173699,0.101914235,0.096945859,0.096692167,0.098541811,0.113331787,0.116157174,0.105245993
256.0378113,-0.000420805,0.124416813,0.102711283,0.097941458,0.097610235,0.099429175,0.114169844,0.117378369,0.105806992
254.9342804,-0.000544661,0.125579938,0.103883266,0.09900187,0.098563351,0.100437768,0.115581065,0.118629679,0.107196651
253.9883118,-0.000378133,0.126649544,0.104653828,0.100111902,0.099558465,0.101363733,0.11662297,0.119644016,0.107857861
253.0422668,-0.000241863,0.127370283,0.105549023,0.100423873,0.100245014,0.101896495,0.116920196,0.120860472,0.108547032
251.9384155,-0.000538353,0.128576517,0.106549516,0.10179884,0.101606101,0.103140093,0.118687987,0.122310236,0.109905958
250.9921722,-0.000152493,0.129611448,0.107506685,0.102720238,0.102319129,0.103914537,0.119608596,0.123217665,0.110881656
250.0458527,-0.000239741,0.130879104,0.108446568,0.103594728,0.103417128,0.104830518,0.120369002,0.124284245,0.111768268
248.947998,-0.000313987,0.132250071,0.109457523,0.104600042,0.104320839,0.105882101,0.121423259,0.125298113,0.112904415
248.0071259,-0.000236896,0.133693218,0.110559687,0.105618447,0.105459653,0.106893256,0.122787289,0.12611407,0.113845795
247.0661621,-0.000512499,0.133958057,0.111327343,0.106481597,0.106112629,0.107488088,0.123853914,0.126746535,0.114793815
245.968277,-0.000236482,0.13460885,0.112075619,0.106895082,0.106359392,0.108192243,0.124817126,0.12715511,0.11543911
245.0271301,-0.00042546,0.136344284,0.113333434,0.108342208,0.107842863,0.109360285,0.126175329,0.128778577,0.116921045
243.9290314,-0.000543421,0.138465419,0.114937142,0.109696858,0.109618753,0.110857531,0.127565876,0.130171627,0.118703537
242.9877014,-0.000186391,0.139605463,0.116058253,0.110959016,0.110625967,0.112097099,0.128763974,0.131306335,0.119691007
242.0462952,-0.000113262,0.14072232,0.117325224,0.111965329,0.111617751,0.113112271,0.130587876,0.132957861,0.120792538
240.947876,-0.00030276,0.142777368,0.119300902,0.11382962,0.113250405,0.114895351,0.132665515,0.134696588,0.122658551
240.0062866,-0.00030514,0.143936276,0.12026836,0.1146103,0.114218935,0.115807913,0.133949816,0.13598825,0.123994961
239.064621,-0.000284652,0.146949902,0.122665629,0.116923824,0.116558172,0.118454322,0.136591822,0.138718188,0.126213983
237.9658966,-0.000339388,0.149211213,0.124747329,0.118617088,0.118623555,0.120203629,0.139296591,0.140851215,0.12845172
237.0240479,-0.000290809,0.151801676,0.126862422,0.120531395,0.120618559,0.122399613,0.141846567,0.143644273,0.130602285
235.9251099,-0.000574909,0.15422982,0.12920998,0.122745082,0.122554466,0.124431595,0.144752994,0.1467603,0.133096084
234.9830933,-0.000338612,0.156457096,0.131622791,0.124521382,0.124620698,0.126680002,0.147465318,0.149990901,0.135264278
234.0409851,-0.000418375,0.159310311,0.134692848,0.126920879,0.127173677,0.129051834,0.150803983,0.154352129,0.138118923
232.9417572,-0.000413461,0.16170533,0.137201935,0.129060224,0.129066423,0.131280765,0.153548583,0.157894909,0.140765011
231.9994812,-0.00019762,0.166174606,0.14096956,0.13221547,0.132455155,0.134709224,0.157326773,0.162078738,0.144016698
231.0571136,-0.000523978,0.168195173,0.143430889,0.133834913,0.134370297,0.13666302,0.159700126,0.165228725,0.146095634
229.9575958,-0.000408185,0.17197457,0.147225097,0.136871249,0.137459263,0.140034437,0.163218781,0.168829054,0.149603874
