Wavelength (nm),BLANK,ELA_FISH931,ELA_FISH1009,ELA_FISH902,ELA_FISH1006,ELA_FISH116,ELA_FISH933,ELA_CTL1-L222-224,ELA_FISH941,ELA_FISH920,ELA_FISH945,ELA_FISH938,ELA_FISH935,ELA_FISH1003,ELA_FISH934,ELA_FISH943,ELA_FISH1014,ELA_FISH936,ELA_FISH111,ELA_FISH904,ELA_FISH918,ELA_FISH114,ELA_FISH119,ELA_FISH917,ELA_FISH910,ELA_FISH940,ELA_FISH942
511.0474548,-0.00110057,0.003384256,0.000609939,0.001283769,0.002381269,0.002569182,0.003299033,0.000752484,0.00223361,0.001927729,0.002538899,0.002039522,0.00144939,0.004916994,0.001561112,0.014168851,0.003296738,0.001679541,0.001158673,0.00292469,0.009415252,0.003616087,0.004411032,0.002209152,0.001155974,0.00160411,0.003688684
509.9865112,-0.001150452,0.003419633,0.000524922,0.001248565,0.002547804,0.002514294,0.003318126,0.000760885,0.002324453,0.001917251,0.00247243,0.002086183,0.001365221,0.004821942,0.001511442,0.014240131,0.003272637,0.001743992,0.001118055,0.003053762,0.009516103,0.003657227,0.004477171,0.002219247,0.001134302,0.001619881,0.003734165
508.925354,-0.001036169,0.003419555,0.000588346,0.001194986,0.002553663,0.002549731,0.003335212,0.000765553,0.002355476,0.001976354,0.002455691,0.00199063,0.001258378,0.004835108,0.001578025,0.014277073,0.003346194,0.001675669,0.001120469,0.003064294,0.009445912,0.003633342,0.004469639,0.002200488,0.001219542,0.00170228,0.003817671
508.0155945,-0.000964527,0.003558509,0.000673531,0.001340241,0.002676088,0.002654835,0.003501957,0.00086592,0.00253226,0.001997053,0.002588452,0.002093934,0.001284002,0.004859296,0.001549941,0.014373655,0.003314683,0.001758729,0.001199372,0.003076964,0.009491497,0.003795448,0.004645506,0.002236784,0.001239634,0.001690871,0.003782888
506.95401,-0.000988753,0.003641616,0.00069671,0.001337567,0.002787943,0.002674056,0.00352299,0.000828883,0.00249245,0.002035699,0.002649235,0.002088628,0.001234624,0.005016963,0.00158161,0.014343367,0.003469599,0.001830288,0.001301216,0.003267838,0.009692623,0.003850498,0.004629886,0.002373175,0.001309109,0.00178433,0.003906731
506.0438538,-0.001081927,0.003655217,0.000557424,0.00127032,0.002792112,0.00266369,0.003493215,0.000877774,0.002500026,0.002118203,0.002611811,0.002064516,0.001161736,0.004995805,0.00165023,0.014445263,0.003478471,0.001783707,0.001215752,0.003242905,0.009705832,0.003805423,0.004615915,0.002270741,0.001275668,0.001812663,0.003885156
504.9818115,-0.000975788,0.003589516,0.000688387,0.001319728,0.002811183,0.002680932,0.003456579,0.000824111,0.002638349,0.002173093,0.002671217,0.00209526,0.001130097,0.004988499,0.001739028,0.014451124,0.003413032,0.001879525,0.00126518,0.003208064,0.009746282,0.003765837,0.004563907,0.00238546,0.001261649,0.001759768,0.003847077
504.0712891,-0.000942778,0.003781582,0.000707211,0.001461701,0.003030171,0.00278143,0.003678529,0.001063714,0.002907047,0.002165809,0.002817827,0.002288228,0.001300619,0.005164001,0.001826258,0.014684817,0.003648194,0.002033488,0.001390956,0.003399022,0.009868686,0.003999701,0.004751877,0.002535671,0.001347771,0.001900871,0.004020001
503.0087891,-0.00098147,0.003821092,0.000770662,0.001462948,0.002851152,0.002707787,0.00362337,0.000913362,0.002855321,0.00209526,0.002680229,0.002184358,0.001316639,0.005143516,0.001774375,0.014667279,0.003481629,0.001940392,0.001265595,0.003230934,0.00982616,0.003948629,0.004594306,0.00242794,0.001336995,0.001810454,0.003832504
501.9460754,-0.000960962,0.003809706,0.000881198,0.00148209,0.002897457,0.00280368,0.003687562,0.000952327,0.003012237,0.002317713,0.002931153,0.002280499,0.001317184,0.005260306,0.001894189,0.01471304,0.003589516,0.002025296,0.001344422,0.003207412,0.009924009,0.003945729,0.004729476,0.002448011,0.001372881,0.001928769,0.003980577
501.0349731,-0.0009248,0.003819943,0.000703762,0.001565294,0.002918226,0.002974573,0.003728107,0.000962367,0.002907959,0.002270169,0.002765956,0.002219898,0.001218296,0.00532212,0.00175969,0.01470182,0.003550105,0.002010394,0.00139937,0.003179092,0.010040634,0.003904458,0.004752584,0.002421953,0.001352601,0.001902847,0.004046573
499.9718018,-0.001109039,0.003772156,0.000765734,0.001488428,0.002801152,0.00281246,0.003670723,0.000923765,0.002924924,0.00224891,0.002836404,0.002163493,0.001224812,0.005298588,0.001802188,0.014804818,0.003546243,0.002047663,0.001362572,0.003188871,0.010043098,0.003968143,0.004739054,0.002441581,0.001320326,0.001874898,0.004047226
499.0603333,-0.001074542,0.003865071,0.000773073,0.001416172,0.00271805,0.002716305,0.003677041,0.000935957,0.002884922,0.002292834,0.002790835,0.002202882,0.001315834,0.005340359,0.001672317,0.014786873,0.003535908,0.001898661,0.001362572,0.003182273,0.010071578,0.004021987,0.004655658,0.002368463,0.001308823,0.001894657,0.004033352
497.9967041,-0.001047841,0.003923108,0.000805697,0.001395656,0.00268101,0.002771218,0.003623866,0.000926048,0.002748658,0.002189535,0.002801517,0.002307433,0.001309239,0.00530548,0.001701136,0.014754039,0.003425503,0.001954225,0.001399058,0.003149705,0.010150163,0.003995573,0.004767057,0.002447542,0.001347174,0.001961142,0.004023528
496.9328613,-0.000973308,0.003980551,0.00090296,0.001520534,0.002739202,0.002977987,0.003698474,0.000985639,0.002804539,0.002354461,0.002896362,0.00236089,0.001398435,0.005297383,0.001840452,0.014866826,0.003665398,0.002104182,0.001449468,0.003262831,0.010141234,0.004033038,0.004849113,0.002621056,0.001436352,0.001949024,0.004144408
496.020813,-0.001180348,0.003940505,0.000673661,0.001408719,0.002728026,0.002908819,0.003578919,0.000910068,0.002679838,0.002193412,0.002784114,0.002225336,0.00138719,0.005215976,0.001716781,0.014975838,0.003538414,0.001936881,0.001319157,0.003138858,0.010053059,0.004072911,0.004887542,0.002442518,0.001313107,0.001886623,0.003930396
494.956543,-0.001082134,0.004023397,0.000799732,0.001509416,0.002751706,0.002970429,0.003714087,0.001071421,0.002734148,0.002332235,0.002994251,0.002305247,0.001348628,0.005407085,0.001842506,0.015067859,0.003629348,0.00210283,0.001508871,0.003252737,0.010270827,0.004161526,0.004808698,0.00254593,0.001474999,0.001992633,0.004227026
494.0441284,-0.00099273,0.004259989,0.000995472,0.001517781,0.002814258,0.00297671,0.003846137,0.001127943,0.002828614,0.002445772,0.003041849,0.002375101,0.00147035,0.005504494,0.00184014,0.01508402,0.0036867,0.002142213,0.001524041,0.003207073,0.010392715,0.004193256,0.004959566,0.002605665,0.00159551,0.002024516,0.004190093
492.9794006,-0.000988495,0.004169315,0.001034962,0.001687129,0.002829447,0.003109188,0.003903701,0.001183824,0.002680281,0.002517054,0.00291304,0.002404565,0.001507442,0.005629274,0.002000954,0.015023266,0.003771372,0.002215657,0.001565346,0.003322848,0.010490028,0.00426242,0.004913067,0.002667102,0.001583714,0.002121455,0.004257845
492.0666199,-0.001151691,0.004078738,0.000877851,0.001595562,0.002794378,0.002944783,0.003834489,0.001012103,0.002641708,0.002315605,0.002921953,0.002341812,0.001335645,0.005494007,0.001791608,0.015105193,0.003680408,0.002081371,0.001476116,0.003215757,0.010379883,0.004191112,0.004995543,0.002543482,0.001514482,0.001982153,0.004240253
491.0014648,-0.001153757,0.00404234,0.000788996,0.001526587,0.002758166,0.00298724,0.003815033,0.001116472,0.002695727,0.002271834,0.00297155,0.002395663,0.001407654,0.005511126,0.001832731,0.015230967,0.003731449,0.002089824,0.001532094,0.003159588,0.010213393,0.00413615,0.004957811,0.002577984,0.001435287,0.002007924,0.004197699
489.9360962,-0.001132689,0.004083363,0.000895957,0.001667795,0.002826764,0.003205325,0.003857837,0.001164149,0.002768691,0.00245077,0.003043543,0.002492372,0.001540069,0.005674984,0.001990318,0.015256356,0.003773017,0.00225976,0.00156558,0.003290138,0.010453884,0.004326732,0.005021703,0.002748215,0.001563242,0.00216456,0.004316614
489.0227356,-0.001021862,0.00412912,0.001132745,0.001761042,0.002927243,0.003292251,0.004100923,0.00126087,0.002817462,0.002598686,0.003084159,0.002609077,0.001612995,0.005801755,0.002049015,0.015392124,0.003901533,0.002308006,0.001702254,0.003312127,0.010778835,0.004423846,0.005095609,0.002767258,0.001683907,0.002286459,0.004400101
487.9569397,-0.001105734,0.004038342,0.000986858,0.001763017,0.002940613,0.003299476,0.004038787,0.00118642,0.002835128,0.002423984,0.003121129,0.002606707,0.001500818,0.005775181,0.001998328,0.015481175,0.003878444,0.002300875,0.001678943,0.003273237,0.010583146,0.004365324,0.005126595,0.002756395,0.001606162,0.002207851,0.004405436
487.0432129,-0.001194649,0.004031131,0.000957619,0.001658363,0.002818296,0.003211871,0.003951607,0.001122441,0.002730293,0.00240545,0.00308515,0.002588868,0.00152056,0.00573127,0.001960596,0.015505668,0.003787718,0.002206524,0.001566048,0.003269038,0.010317028,0.004279151,0.005090319,0.002720238,0.001567763,0.002066363,0.004421493
485.9769592,-0.001183394,0.004081795,0.000957152,0.001721433,0.002938893,0.003249164,0.003975065,0.001213234,0.002760485,0.002480813,0.003038382,0.00271185,0.001594496,0.005719886,0.002038768,0.01546162,0.003909917,0.002286823,0.001660468,0.003308736,0.010713534,0.004460433,0.005144302,0.002699608,0.001634405,0.00220871,0.004440296
485.0628662,-0.00101117,0.004291699,0.001241607,0.001941276,0.003083247,0.003351463,0.004177103,0.001382542,0.002856389,0.00274561,0.003168949,0.002809281,0.0017999,0.006015353,0.002190914,0.015568393,0.003960201,0.002468942,0.001843103,0.003480298,0.011142537,0.004595117,0.005228997,0.002854044,0.001767306,0.002470582,0.004657673
483.9962158,-0.001215043,0.004151752,0.000978763,0.001678138,0.003031448,0.003267786,0.00405611,0.001189119,0.002860011,0.002430413,0.0031617,0.002726828,0.001711401,0.005832162,0.002014243,0.015743257,0.003961455,0.002406544,0.001653504,0.003379586,0.010614499,0.004364383,0.005245634,0.002791148,0.001646566,0.002266109,0.004566262
482.9293518,-0.001217314,0.004184343,0.000895749,0.001649008,0.003013331,0.003320422,0.004082683,0.001188652,0.002849953,0.00250414,0.003326526,0.002677156,0.001663716,0.005835179,0.00204592,0.015746372,0.003936665,0.002341161,0.00163321,0.003465164,0.010477644,0.004481199,0.005168087,0.002845732,0.001675591,0.002256195,0.004605215
482.014679,-0.001213236,0.004278968,0.00113848,0.001872168,0.003049096,0.003301563,0.004159279,0.001246202,0.002914135,0.002542258,0.003364376,0.002841876,0.001836968,0.005985039,0.002063008,0.015829455,0.004044221,0.002468108,0.00178576,0.003531915,0.010885127,0.004512062,0.005387061,0.002921588,0.001727748,0.002305482,0.004651079
480.9473877,-0.001176321,0.00428485,0.00111084,0.001883139,0.003181491,0.003329656,0.004233927,0.001344344,0.003068283,0.002551814,0.003418902,0.002778278,0.001934047,0.005968767,0.002210167,0.015926786,0.004053654,0.002401572,0.001773778,0.003479646,0.010909732,0.004568982,0.005277338,0.002926983,0.001687311,0.002345482,0.00465749
480.0323486,-0.001157888,0.004424709,0.001281328,0.001949258,0.003262674,0.003449273,0.004474268,0.001350731,0.003007128,0.002784426,0.003457753,0.00283359,0.002021785,0.006058847,0.002195441,0.015950551,0.004146368,0.002559496,0.001984987,0.003635299,0.010992984,0.004565556,0.00551325,0.003018649,0.001805723,0.002469931,0.004701345
478.9646301,-0.001154222,0.004459779,0.001319806,0.001910517,0.00326343,0.003476227,0.004340851,0.001365896,0.003033846,0.00264038,0.003414102,0.002854513,0.002027637,0.006060133,0.00220629,0.016008183,0.004201698,0.002434422,0.001895515,0.003575944,0.010985444,0.004653382,0.005446717,0.003084863,0.001807984,0.002472326,0.004702653
478.0492554,-0.001135375,0.004441891,0.00121596,0.001940548,0.003350003,0.003390021,0.004322288,0.001420743,0.003093049,0.002688356,0.003462972,0.002761318,0.001882619,0.006082157,0.002315058,0.01613559,0.004127996,0.002559365,0.0020525,0.003548461,0.010994152,0.004717333,0.005449417,0.003041249,0.001826804,0.002536686,0.004704799
476.9811096,-0.00117281,0.004475759,0.001236701,0.001954667,0.003257823,0.003381777,0.004419688,0.001425963,0.003018467,0.002742718,0.003471139,0.002711381,0.001997028,0.006186097,0.002192969,0.016067356,0.004207527,0.002509451,0.00214047,0.003498956,0.011041493,0.004637945,0.005495396,0.0031107,0.001762939,0.002500001,0.004688444
476.0653687,-0.001141726,0.004564326,0.00127598,0.002035231,0.003295772,0.003549349,0.004402351,0.001455675,0.003168062,0.00289446,0.00359625,0.002855399,0.002070446,0.006213248,0.002382024,0.016243147,0.004260459,0.00262327,0.002195207,0.003751136,0.011307498,0.004756352,0.005639475,0.003269847,0.001944994,0.002617827,0.004780614
474.9967957,-0.001061063,0.00460341,0.001434664,0.002129258,0.003436123,0.003642295,0.004563698,0.001532094,0.003293686,0.002934905,0.003513334,0.002973296,0.002077365,0.006332323,0.002360343,0.016361939,0.004339936,0.002702004,0.002308422,0.003852169,0.01127365,0.004869793,0.00581364,0.003313249,0.002039522,0.00270711,0.00494904
473.928009,-0.001149729,0.004556504,0.001372102,0.002034737,0.003262805,0.003668374,0.004354787,0.001496117,0.003162977,0.002851673,0.003556265,0.002851907,0.001990006,0.006386986,0.002393503,0.016353311,0.004303856,0.002673197,0.002307485,0.003702652,0.011260315,0.004898353,0.005845726,0.003237115,0.001943616,0.002690179,0.004964724
473.0117188,-0.000979197,0.004677847,0.001477051,0.002281775,0.003472522,0.003622796,0.004546119,0.001608916,0.003276523,0.003080692,0.003693279,0.003055118,0.001947412,0.006514333,0.002618009,0.016498698,0.004471365,0.002740478,0.002369453,0.003866743,0.011407329,0.004871965,0.005886054,0.003443141,0.002030836,0.002671035,0.004969594
471.9425354,-0.001183652,0.004860342,0.001492194,0.002166459,0.003498329,0.003725183,0.004681196,0.001624765,0.00340651,0.002971263,0.003705915,0.003028216,0.002006494,0.006695184,0.002585249,0.016559444,0.004466971,0.00267166,0.002309437,0.003876981,0.01137807,0.004992349,0.005898754,0.003387073,0.002095391,0.002683719,0.004987059
471.0258789,-0.001035807,0.005040008,0.001490662,0.002336971,0.003532594,0.00387134,0.004694646,0.001686739,0.003311631,0.002968787,0.003762024,0.003053397,0.00209833,0.006642138,0.002536998,0.016736699,0.004542876,0.002829473,0.002191721,0.003921645,0.011518054,0.005035059,0.005997479,0.003317135,0.002065245,0.002736128,0.005085997
469.9562683,-0.001106302,0.005148152,0.001608215,0.002336919,0.003645114,0.003924466,0.004825005,0.001724968,0.003528183,0.003191948,0.003804327,0.003147906,0.002072918,0.00663512,0.002628921,0.016676037,0.004633576,0.002797609,0.002213081,0.004062903,0.011664942,0.005254804,0.005926149,0.003344603,0.002247322,0.002903633,0.005224674
469.0392761,-0.001057912,0.005168742,0.001603122,0.002388401,0.003674926,0.003907174,0.004660525,0.001751685,0.003360907,0.003074122,0.00375923,0.003185768,0.002137999,0.006525974,0.002643193,0.016598385,0.004530765,0.002858187,0.002222031,0.003949177,0.011692146,0.005211286,0.005929272,0.003357098,0.00211313,0.00288818,0.005121199
467.9692383,-0.001174359,0.005132226,0.001491285,0.002287057,0.003585523,0.003741684,0.004682347,0.00165023,0.003390856,0.003070916,0.003710014,0.003074956,0.002167968,0.006501983,0.002631525,0.01658674,0.004538167,0.002770697,0.002046986,0.003813675,0.011723366,0.005191821,0.005897468,0.003230465,0.002183863,0.002715237,0.005079502
467.0519104,-0.001173532,0.005363631,0.001577349,0.002317426,0.003641016,0.004018355,0.004772762,0.001735753,0.003446037,0.003142691,0.00390485,0.003180552,0.001959217,0.006594381,0.002655304,0.01675806,0.004797312,0.0029059,0.002208866,0.00399586,0.011849866,0.005196668,0.006037822,0.003426704,0.002293485,0.00286061,0.005149698
465.9814453,-0.00106287,0.00549752,0.001705528,0.002451916,0.003714296,0.004043803,0.004971453,0.001854126,0.003598912,0.003244105,0.004056423,0.003319091,0.002134253,0.006799561,0.002680932,0.016900327,0.00472487,0.002919529,0.002307667,0.004225065,0.011912598,0.005377259,0.006126655,0.003611128,0.002287734,0.00303932,0.005382238
465.0637512,-0.000948203,0.005529295,0.001633262,0.002395377,0.003813493,0.004095357,0.005059519,0.001871544,0.003622509,0.003259153,0.003883615,0.003225275,0.002228952,0.006738062,0.002796072,0.017013889,0.004819115,0.002976267,0.002392592,0.004127212,0.011943223,0.005395343,0.006318402,0.003424173,0.002291247,0.00312942,0.005395972
463.9929199,-0.001127784,0.005522373,0.001684011,0.002369166,0.003747768,0.00417462,0.005034876,0.001866527,0.003630705,0.00326004,0.004011562,0.003312049,0.002141043,0.006742295,0.002804643,0.016997628,0.004931053,0.003194112,0.002393138,0.004182147,0.011957937,0.005401345,0.006203139,0.003464563,0.002324167,0.003045681,0.005424253
463.0748596,-0.001296503,0.005319788,0.001664339,0.002434787,0.003710249,0.004053915,0.00496098,0.001791296,0.003545147,0.003136199,0.00384948,0.003194581,0.002227105,0.006705489,0.00275194,0.017004978,0.00475261,0.002925393,0.002265745,0.004069044,0.011996708,0.005229678,0.006240664,0.0033169,0.002249404,0.00299261,0.005316433
462.0036011,-0.001082702,0.005568544,0.001816588,0.002510675,0.003964903,0.004132543,0.005296204,0.001969619,0.003805084,0.003391769,0.00404059,0.003411415,0.002477272,0.006926292,0.003008483,0.017270001,0.004990384,0.003111221,0.002608269,0.004289764,0.012254139,0.005448866,0.006560978,0.003596537,0.00228573,0.003204282,0.005620961
460.9321289,-0.00111916,0.005527879,0.001867541,0.002456003,0.003849271,0.004202404,0.00506659,0.001967122,0.003754269,0.003474792,0.004060735,0.003391639,0.002273604,0.007087554,0.00292151,0.017147729,0.004885866,0.003160605,0.002436375,0.004233064,0.012200463,0.005418434,0.006440816,0.003528888,0.002316151,0.003297077,0.005604179
460.0135498,-0.001144462,0.005652378,0.001837904,0.002521689,0.003967045,0.004177208,0.005187604,0.001926559,0.003913705,0.00332916,0.004041138,0.003528079,0.002239256,0.00716197,0.00294176,0.017351355,0.005009003,0.003169887,0.002480032,0.004352015,0.012235634,0.005553206,0.006494704,0.003598312,0.002413494,0.003151087,0.005676243
458.9416809,-0.0013012,0.005372201,0.001598549,0.002406179,0.003744896,0.003995573,0.004989599,0.001784824,0.003818089,0.003116618,0.003959522,0.003388925,0.002070082,0.007182313,0.002670045,0.017189227,0.004897856,0.002870382,0.002338039,0.004235443,0.011951472,0.005315857,0.00638696,0.003405753,0.002212509,0.003056447,0.00547757
458.0227661,-0.00116904,0.005643461,0.001848355,0.00264262,0.004093031,0.004310679,0.005171283,0.002079498,0.003989251,0.003422581,0.004148171,0.003547156,0.002367787,0.007480463,0.003051312,0.01744655,0.005131676,0.003135026,0.002560042,0.004447618,0.012339673,0.005580501,0.006595748,0.003640024,0.00235368,0.003304667,0.005735178
456.9505005,-0.001183446,0.005577433,0.00183728,0.002593582,0.004151935,0.004277399,0.005261538,0.002035361,0.004005292,0.003388978,0.004269348,0.003578997,0.002309099,0.007491102,0.002904441,0.017507643,0.004998214,0.003223476,0.002737821,0.004474791,0.012451648,0.005795853,0.006555012,0.003605516,0.002401624,0.003285939,0.005703651
456.0312195,-0.00109742,0.005613881,0.001876718,0.002652282,0.00419153,0.004447147,0.005348011,0.002068522,0.004054673,0.003594032,0.004321347,0.003553394,0.002439915,0.007576203,0.002984503,0.017567962,0.005116118,0.0032168,0.002543013,0.004448481,0.012393073,0.005695179,0.006736484,0.003721737,0.002487946,0.003237324,0.005724949
454.9585266,-0.001330311,0.005437988,0.001825063,0.002588921,0.004092953,0.004293634,0.005398383,0.002008704,0.003970076,0.003515657,0.004128519,0.003518502,0.002317505,0.007393642,0.002911477,0.017477674,0.005057503,0.003174007,0.0025433,0.004422172,0.012458574,0.005583149,0.006719291,0.003619089,0.002421094,0.00330811,0.00584911
454.0389404,-0.000977751,0.005707978,0.00202475,0.002886668,0.004450469,0.004474059,0.005607929,0.002340771,0.004247154,0.003716593,0.004451829,0.003860866,0.002596915,0.007716099,0.003376742,0.017752884,0.005379985,0.003495746,0.002819416,0.004645402,0.012920612,0.005904684,0.006849444,0.003850263,0.002631473,0.003678842,0.006039029
452.9658508,-0.001221393,0.005719467,0.001939768,0.002797974,0.004332379,0.004527286,0.005478462,0.002193152,0.004078868,0.00361413,0.004323098,0.003646367,0.002445512,0.007653154,0.003199562,0.017706666,0.005254516,0.00344575,0.002727427,0.004468776,0.012847229,0.00582862,0.006640271,0.003791949,0.002588608,0.003470982,0.005929062
452.0458984,-0.001071857,0.005714929,0.002086157,0.002979838,0.004499717,0.00472029,0.005570642,0.002288566,0.004278628,0.00379678,0.004528306,0.003810959,0.002631916,0.00756896,0.003356368,0.018034203,0.00543251,0.003649656,0.00286121,0.00466458,0.012860214,0.005946251,0.007042326,0.003957275,0.002726698,0.003607761,0.006117309
450.9724426,-0.001288089,0.005655997,0.002145959,0.002948353,0.004448978,0.004674105,0.005607116,0.002220288,0.004279517,0.003729308,0.004441132,0.003886671,0.002684162,0.007530108,0.003156824,0.017990142,0.005408736,0.003583356,0.002820849,0.00466738,0.012882986,0.005962233,0.007079344,0.0039782,0.002784921,0.003540293,0.006113922
450.0521545,-0.001130572,0.005794095,0.002257705,0.003152626,0.004567439,0.005010233,0.005693579,0.002537884,0.004345792,0.003881996,0.004563803,0.003987161,0.002809776,0.007685534,0.003343899,0.018129304,0.005588341,0.00368824,0.002954191,0.004766062,0.01309388,0.006108147,0.007062584,0.003934601,0.002853653,0.003720875,0.00618145
448.9782715,-0.001298877,0.005746326,0.002273135,0.003040989,0.004416629,0.005403599,0.005735519,0.002391941,0.004212127,0.003924283,0.00449922,0.004018956,0.002796854,0.007681002,0.00340197,0.018230634,0.005523579,0.003610084,0.002926019,0.004823303,0.013147186,0.0060584,0.006973664,0.004018146,0.002772338,0.003747872,0.00611106
448.0576477,-0.001177456,0.005924391,0.002256273,0.003163421,0.004532909,0.006236436,0.005899383,0.002421823,0.004307333,0.004026324,0.004739394,0.004063008,0.002879971,0.007756285,0.00354533,0.018331826,0.005672703,0.003776621,0.003110074,0.00502372,0.013279761,0.00629043,0.007273882,0.004078137,0.002891828,0.003793829,0.006282551
446.9833984,-0.001362207,0.005762826,0.002155168,0.00305457,0.004570813,0.006255396,0.005663183,0.002314252,0.004271308,0.003839164,0.004501365,0.003994999,0.002699009,0.007750382,0.003351829,0.018304635,0.005547779,0.003585575,0.002890264,0.004852751,0.013142811,0.006169713,0.007113893,0.004031105,0.002839661,0.003616113,0.00618657
446.0624084,-0.001177043,0.005842446,0.002399385,0.003143343,0.004796789,0.00657898,0.005905523,0.002561058,0.004406613,0.004046024,0.004803123,0.004187035,0.002964955,0.007875863,0.003528627,0.018573454,0.005646163,0.003718186,0.003167541,0.005084897,0.013502971,0.006361479,0.007278331,0.004227026,0.002997536,0.003856191,0.006576904
444.9877625,-0.001347963,0.005862806,0.00242263,0.003248512,0.004761508,0.006541715,0.005851419,0.002552543,0.004445029,0.00404767,0.004892568,0.004157737,0.002921901,0.007867401,0.00350073,0.018438173,0.005725237,0.003819891,0.003183369,0.005019844,0.01342479,0.006433617,0.007276514,0.004226347,0.002946685,0.003996801,0.006534435
444.0664673,-0.001398849,0.005982704,0.002434552,0.003220712,0.004706761,0.006631072,0.00608704,0.002531114,0.004510676,0.00420047,0.004916758,0.004206403,0.003026026,0.007929244,0.003575578,0.018584423,0.005765265,0.003790408,0.003205195,0.005100324,0.013467084,0.006416041,0.007361047,0.004287255,0.00305152,0.003981805,0.006458182
442.9914246,-0.001173997,0.006086856,0.002573453,0.003400744,0.004816655,0.006595958,0.0061391,0.002668925,0.004613325,0.004345975,0.005026207,0.004406613,0.002977805,0.008056886,0.003625041,0.018807998,0.00589222,0.003949491,0.003355168,0.005219487,0.01373351,0.006594039,0.007574807,0.004413098,0.00312358,0.004082866,0.006616774
442.0697937,-0.001233938,0.006143169,0.002606759,0.00340904,0.004896024,0.006301593,0.006327542,0.002686324,0.004701292,0.00431434,0.00518763,0.004563881,0.003177814,0.00814732,0.003785473,0.018951423,0.005974253,0.004121985,0.003426364,0.005231957,0.013624863,0.006590071,0.007535323,0.004432293,0.003235864,0.004116733,0.006605787
440.9943542,-0.001244727,0.006209546,0.002541607,0.003459527,0.004962053,0.006163333,0.006224461,0.002804592,0.004769229,0.004300117,0.005127328,0.004557341,0.00327801,0.008221602,0.003758186,0.019007808,0.006082735,0.004064001,0.003437975,0.005434581,0.013755285,0.00676246,0.007766852,0.004537618,0.003228561,0.004155202,0.006738877
440.0723877,-0.001318853,0.006176304,0.002463552,0.003467512,0.004792784,0.005597544,0.006178956,0.002660044,0.004651733,0.004111768,0.005054962,0.004508741,0.003016303,0.008144286,0.00374688,0.019019652,0.006073022,0.003999779,0.003250651,0.005292509,0.01386784,0.006668134,0.007679395,0.004353349,0.003256337,0.003954611,0.006603527
438.996582,-0.001398539,0.00621183,0.002538014,0.003446794,0.004860055,0.005440164,0.006248489,0.002715862,0.004724844,0.004250238,0.005134479,0.004490222,0.003139145,0.008198493,0.003741945,0.019004751,0.006145296,0.00406502,0.00340784,0.005319316,0.01381701,0.006799876,0.007636187,0.004525847,0.003257406,0.004057442,0.006739534
438.0742798,-0.001196766,0.006444599,0.002787422,0.003726776,0.005207828,0.005689934,0.006554907,0.003092163,0.005049148,0.004428449,0.005478724,0.004802364,0.003385508,0.008472343,0.004094468,0.019334298,0.006253321,0.004454522,0.003652632,0.005655525,0.014162165,0.006934577,0.008078616,0.004719296,0.003467564,0.004410875,0.007103131
436.9980774,-0.001272036,0.00650532,0.002845628,0.003684142,0.005326653,0.005679679,0.006615801,0.003011768,0.005086704,0.004607674,0.005566499,0.00472835,0.003508715,0.008503069,0.004204233,0.01936158,0.006297023,0.004433104,0.00370273,0.005520669,0.014186744,0.006983161,0.007827232,0.004676041,0.003573047,0.00448847,0.007050719
436.07547,-0.001296968,0.006557351,0.002973661,0.003745575,0.005456783,0.005779562,0.006699574,0.003066223,0.00510716,0.004591193,0.005648497,0.004990489,0.003489953,0.008578415,0.004235181,0.019588534,0.00635,0.004412837,0.003768578,0.005628041,0.014359447,0.007102578,0.007950598,0.004841364,0.003662918,0.004475628,0.007164707
434.9988708,-0.001137233,0.006503822,0.003078163,0.00381015,0.005821169,0.005786986,0.006612069,0.003046254,0.005113105,0.00452501,0.00556844,0.004874217,0.003454648,0.00863286,0.004178854,0.019585527,0.00637879,0.004465533,0.003717638,0.005609712,0.014419572,0.007206394,0.008045757,0.0047289,0.00350227,0.004621331,0.00714176
434.0759277,-0.001386618,0.006563579,0.002950047,0.003779754,0.006378265,0.005959057,0.006618981,0.003073679,0.005027202,0.004560506,0.005631661,0.00487639,0.00350287,0.008797082,0.004249794,0.019613611,0.006412284,0.004427769,0.003864079,0.00566174,0.014487896,0.007182023,0.008139619,0.004817702,0.003483899,0.00463177,0.007204289
432.9989624,-0.001408602,0.006600452,0.003014791,0.003855774,0.006618903,0.006018293,0.006760357,0.003124675,0.005214509,0.004623084,0.005658672,0.004987059,0.003567514,0.008835703,0.004314732,0.019763509,0.006466774,0.004557655,0.003894977,0.005701133,0.014516883,0.007174444,0.008154547,0.004967002,0.003585627,0.004666909,0.00718755
432.0756836,-0.001346053,0.006680042,0.002979551,0.003873063,0.006815311,0.006007873,0.006833639,0.003113724,0.005333021,0.004611389,0.005736726,0.00502008,0.003718551,0.008890577,0.00428932,0.019924352,0.006492629,0.004455202,0.00381284,0.005741867,0.014643771,0.007196709,0.008222446,0.00494205,0.003624754,0.004647966,0.007193156
430.9983521,-0.001424444,0.006694869,0.003193199,0.003925772,0.006942047,0.006082052,0.006922583,0.003176693,0.005360459,0.00476724,0.005612046,0.005137648,0.003665058,0.009056138,0.004262263,0.01997197,0.00650511,0.004559382,0.00390485,0.005953152,0.014718637,0.007352437,0.008316504,0.004991563,0.003642347,0.004761273,0.007304076
